N	2gram	Vygotskiy__3	Vvedenie
252	да и	1	3
253	в изучении	2	3
254	в своем	4	3
255	к тому	4	3
256	об отношении	2	3
257	том виде	2	3
258	в результате	3	3
259	к этому	3	3
260	в частности	4	3
261	уже после	1	3
262	могут не	1	2
263	языка с	1	2
264	же как	6	2
265	это делает	1	2
266	и до	1	2
267	из его	1	2
268	что мы	7	2
269	мы уже	5	2
270	есть не	1	2
271	мы не	9	2
272	в основу	4	2
273	того же	6	2
274	понятия в	7	2
275	так называемая	4	2
276	его к	3	2
277	в этот	1	2
278	бы с	2	2
279	по признаку	3	2
280	выражение в	1	2
281	ни одна	1	2
282	что к	1	2
283	что каждая	1	2
284	о которой	1	2
285	и совершенно	1	2
286	в силу	6	2
287	одной и	2	2
288	подобно тому	1	2
289	в другом	1	2
290	и с	1	2
291	них не	1	2
292	входит в	5	2
293	которая как	1	2
294	для них	1	2
295	о которых	1	2
296	находящегося в	1	2
297	во внимание	1	2
298	несмотря на	1	2
299	должно быть	2	2
300	она была	1	2
301	не мог	4	2
302	момента в	2	2
303	из того	2	2
304	и при	1	2
305	с точки	1	2
306	состоит в	3	2
307	мы называем	2	2
308	не столько	4	2
309	для объяснения	1	2
310	и той	2	2
311	не могли	3	2
312	том же	1	2
313	тому что	2	2
314	в отношении	6	2
315	с теми	2	2
316	на котором	2	2
317	того как	3	2
318	одна из	2	2
319	это еще	1	2
320	никогда не	4	2
321	находит себе	1	2
322	до того	1	2
323	составляет его	1	2
324	от того	4	2
325	у нас	1	2
326	с полной	1	2
327	той или	2	2
328	в дальнейшем	1	2
329	значение в	3	2
330	и сам	3	2
331	так и	5	2
332	принять во	1	2
333	собой в	1	2
334	мог бы	4	2
335	для этого	2	2
336	же самое	1	2
337	и здесь	2	2
338	другом месте	1	2
339	к действительности	1	2
340	в значительной	1	2
341	вопросу о	1	2
342	связь между	4	2
343	во всех	1	2
344	возникает и	1	2
345	этому поводу	1	2
346	нуждается в	1	2
347	говорит он	4	2
348	в форме	1	2
349	вообще и	1	2
350	все время	2	2
351	если это	1	2
352	по этому	3	2
353	что следовательно	1	2
354	каждый из	2	2
355	чтобы он	1	2
356	мы можем	7	2
357	могло бы	4	2
358	или иной	3	2
359	языка или	1	2
360	и чем	1	2
361	по его	1	2
362	в ряде	4	2
363	обратить внимание	1	2
364	те кто	1	2
365	что обе	1	2
366	в связи	6	2
367	виде в	2	2
368	с помощью	42	2
369	все более	2	2
370	него в	1	2
371	с чисто	1	2
372	из которых	5	2
373	с этим	4	2
374	этих случаях	1	2
375	на рубеже	1	2
376	этого слова	4	2
377	тому как	2	2
378	по существу	1	2
379	но это	5	2
380	влечет за	1	2
381	и развития	1	2
382	деле как	1	2
383	образом по	3	2
384	между ними	3	2
385	обе эти	3	2
386	или нет	1	2
387	бы в	2	2
388	конце концов	1	2
389	мы должны	6	2
390	или группы	1	2
391	с ней	3	2
392	которая характеризует	1	2
393	точно так	1	2
394	например в	1	1
395	словом как	2	1
396	который мог	1	1
397	не остается	1	1
398	сам по	1	1
399	только потому	2	1
400	человека к	1	1
401	стадии в	1	1
402	на деле	3	1
403	к данному	2	1
404	который можно	1	1
405	например у	1	1
406	отношения между	5	1
407	на две	1	1
408	что эти	3	1
409	видеть в	1	1
410	характера мы	1	1
411	в зависимости	5	1
412	отношения к	1	1
413	чрезвычайно важное	1	1
414	долгое время	1	1
415	и могут	2	1
416	своих исследованиях	1	1
417	что всякий	1	1
418	самые разнообразные	1	1
419	бы уже	1	1
420	хотя сам	1	1
421	та же	1	1
422	исследования в	1	1
423	есть нечто	1	1
424	который был	1	1
425	факте что	1	1
426	слово не	1	1
427	развития с	1	1
428	которую можно	1	1
429	другого если	1	1
430	нам представляется	1	1
431	только после	2	1
432	то мы	1	1
433	как если	1	1
434	в область	1	1
435	но как	3	1
436	дело обстоит	1	1
437	одном и	1	1
438	очевидно что	1	1
439	как в	9	1
440	этого типа	1	1
441	отличие от	6	1
442	и речи	20	1
443	что они	10	1
444	форме и	1	1
445	связи и	3	1
446	общего с	1	1
447	в одних	1	1
448	кроме того	1	1
449	целом но	1	1
450	и понимания	1	1
451	что по	2	1
452	показывает что	8	1
453	более или	1	1
454	и принципиально	1	1
455	в необходимости	1	1
456	или иную	1	1
457	психологии и	1	1
458	то в	3	1
459	них как	1	1
460	впечатление что	1	1
461	для которого	1	1
462	еще на	1	1
463	не приходится	1	1
464	в которой	1	1
465	бы сказать	3	1
466	не совпадает	1	1
467	он в	1	1
468	и исследования	1	1
469	что так	1	1
470	то обстоятельство	3	1
471	остановиться на	3	1
472	иным путем	1	1
473	только один	1	1
474	тому же	1	1
475	во многих	1	1
476	на то	4	1
477	но на	3	1
478	обоих этих	1	1
479	вследствие этого	1	1
480	на его	2	1
481	исследователем и	1	1
482	с чем	1	1
483	выражается в	1	1
484	и задачи	2	1
485	установили что	1	1
486	области как	1	1
487	собой не	1	1
488	котором мы	1	1
489	моменте в	1	1
490	хотя все	1	1
491	лишь с	1	1
492	заключает в	2	1
493	именно это	2	1
494	то ни	1	1
495	как они	2	1
496	а затем	1	1
497	факт что	5	1
498	что все	1	1
499	различие между	1	1
500	слова или	4	1
501	разница между	1	1
502	зрения на	2	1
503	здесь останавливаться	1	1
504	того или	2	1
505	по различным	2	1
506	изучать не	1	1
507	он есть	1	1
508	известно что	1	1
509	уже сказано	5	1
510	лишь на	2	1
511	видеть и	1	1
512	отрицать того	1	1
513	к области	2	1
514	деятельности с	1	1
515	к образованию	8	1
516	его у	1	1
517	нашего исследования	1	1
518	в слове	1	1
519	следовательно мы	1	1
520	уже у	1	1
521	можно считать	3	1
522	иначе говоря	2	1
523	ряде других	1	1
524	и того	4	1
525	одного и	4	1
526	и становится	1	1
527	или менее	3	1
528	в эту	2	1
529	не выдерживает	1	1
530	что между	1	1
531	в ходе	1	1
532	собой нечто	1	1
533	в следующем	2	1
534	в такой	1	1
535	от отдельных	1	1
536	свободен от	1	1
537	почти не	1	1
538	психологии не	1	1
539	прийти к	1	1
540	представление о	1	1
541	в отличие	6	1
542	и какое	1	1
543	от его	1	1
544	становится предметом	1	1
545	мы теперь	1	1
546	и другого	2	1
547	составить предмет	1	1
548	заставляет нас	1	1
549	свои собственные	1	1
550	ряда других	1	1
551	иначе как	1	1
552	зависимости от	6	1
553	что было	1	1
554	определении и	1	1
555	возникающих в	2	1
556	и эти	2	1
557	речи в	4	1
558	является так	3	1
559	ним в	1	1
560	этом и	2	1
561	так называемого	1	1
562	и очень	1	1
563	задачи и	5	1
564	в атмосфере	1	1
565	которые стоят	1	1
566	эти процессы	1	1
567	стадии развития	4	1
568	мышления и	23	1
569	самого начала	6	1
570	это хорошо	1	1
571	к этим	1	1
572	в центр	2	1
573	не по	1	1
574	вытекает из	2	1
575	на некоторое	1	1
576	случае не	1	1
577	в самых	1	1
578	опираться на	1	1
579	та или	3	1
580	не могло	1	1
581	так много	1	1
582	задач не	1	1
583	что ни	1	1
584	имеем дело	2	1
585	том только	1	1
586	и способы	1	1
587	слова как	1	1
588	или иная	3	1
589	она с	1	1
590	эти связи	3	1
591	связь и	2	1
592	и является	1	1
593	во всем	3	1
594	с пониманием	1	1
595	входят в	1	1
596	этот признак	2	1
597	и названий	1	1
598	ему не	1	1
599	не потому	1	1
600	в действительности	1	1
601	обстоятельство что	3	1
602	между словами	1	1
603	превращается в	1	1
604	встречается в	4	1
605	и другой	1	1
606	отличается от	3	1
607	виде как	2	1
608	вся разница	2	1
609	образа или	1	1
610	к овладению	4	1
611	не предполагает	1	1
612	оно не	2	1
613	что при	1	1
614	но независимо	1	1
615	тех областях	1	1
616	в эпоху	1	1
617	смысле в	1	1
618	для себя	1	1
619	особенности этого	1	1
620	вещей в	1	1
621	и которая	1	1
622	приходит к	6	1
623	значения и	5	1
624	свою очередь	2	1
625	без всякого	1	1
626	только при	2	1
627	совершенно ясно	2	1
628	на той	1	1
629	с самого	6	1
630	тот круг	1	1
631	как с	4	1
632	что у	1	1
633	достаточно чтобы	1	1
634	к исследованию	1	1
635	сущность этой	1	1
636	принципиально важный	1	1
637	и которые	3	1
638	сознание а	1	1
639	человека можно	1	1
640	их применения	1	1
641	еще в	2	1
642	том как	1	1
643	мог возникнуть	1	1
644	высокой ступени	1	1
645	между собой	13	1
646	состоящий в	1	1
647	в построении	2	1
648	дальнейшего развития	2	1
649	из основных	3	1
650	на достижение	1	1
651	с полным	1	1
652	другими словами	1	1
653	говорит об	2	1
654	одного из	2	1
655	бы то	1	1
656	теми или	2	1
657	может не	1	1
658	слов с	1	1
659	с каким-нибудь	1	1
660	помощи которых	1	1
661	этой ошибки	1	1
662	данных которые	1	1
663	на отдельные	1	1
664	том или	1	1
665	путь к	3	1
666	если принять	1	1
667	отрицательный ответ	1	1
668	общих чертах	1	1
669	в особые	1	1
670	или иными	2	1
671	ними в	1	1
672	бы обозначить	1	1
673	во всей	1	1
674	к комплексному	2	1
675	в свете	2	1
676	имеет очень	1	1
677	как ее	1	1
678	не свободно	3	1
679	объектов и	1	1
680	за этой	2	1
681	значит что	4	1
682	двух рядов	1	1
683	на которой	1	1
684	групп но	1	1
685	овладению этим	1	1
686	мы видим	3	1
687	корни и	2	1
688	и чувства	1	1
689	образованию понятий	6	1
690	а лишь	1	1
691	то положение	1	1
692	или сообщением	1	1
693	т.д в	1	1
694	этот факт	1	1
695	ведущие к	1	1
696	с которыми	3	1
697	без этого	2	1
698	прямо не	1	1
699	есть в	1	1
700	для целого	1	1
701	и у	6	1
702	положение что	1	1
703	целого ряда	1	1
704	слова не	2	1
705	каким образом	1	1
706	этого процесса	9	1
707	или даже	1	1
708	понятий в	6	1
709	за ним	1	1
710	ту или	1	1
711	обратиться к	1	1
712	в так	1	1
713	который как	1	1
714	для него	5	1
715	вообще в	1	1
716	слова в	2	1
717	содержания и	1	1
718	мы находим	1	1
719	содержание и	1	1
720	гораздо большей	1	1
721	и язык	1	1
722	отдельных этапов	2	1
723	сказано не	1	1
724	у него	1	1
725	и конечной	1	1
726	общения и	1	1
727	более сложной	1	1
728	или ином	1	1
729	значение только	1	1
730	случае с	1	1
731	связей которые	1	1
732	были бы	3	1
733	самом его	1	1
734	может ли	2	1
735	разные и	1	1
736	с известным	1	1
737	тем мы	1	1
738	мог не	1	1
739	высокой степени	1	1
740	здесь в	1	1
741	все равно	1	1
742	к которому	3	1
743	с той	2	1
744	от конкретного	2	1
745	а с	3	1
746	на которые	2	1
747	и затем	1	1
748	в задачи	1	1
749	связано с	1	1
750	не на	1	1
751	не создает	3	1
752	чтобы убедиться	1	1
753	он только	1	1
754	остается еще	1	1
755	которые не	4	1
756	поскольку она	1	1
757	а главное	1	1
758	в картине	1	1
759	тот факт	5	1
760	основной вопрос	1	1
761	слова для	1	1
762	вещи однако	1	1
763	на эту	1	1
764	в ряду	1	1
765	и том	2	1
766	всегда и	1	1
767	становится для	1	1
768	мы знаем	4	1
769	связей и	1	1
770	не видит	1	1
771	бы оно	1	1
772	ближе всего	3	1
773	исторического характера	1	1
774	полным основанием	1	1
775	с первого	1	1
776	и особенно	2	1
777	и потому	2	1
778	эта связь	1	1
779	и создавать	1	1
780	речь не	2	1
781	многих случаях	1	1
782	должен уже	1	1
783	именно для	1	1
784	наряду с	3	1
785	чем к	1	1
786	и основной	2	1
787	в тех	2	1
788	изучения а	1	1
789	в подробностях	1	1
790	мы стараемся	1	1
791	это значит	4	1
792	сложном процессе	1	1
793	быть не	1	1
794	сообщением в	1	1
795	или с	1	1
796	слова и	6	1
797	в гораздо	1	1
798	именно он	1	1
799	конкретных условиях	1	1
800	этого метода	3	1
801	отношении его	1	1
802	относительно поздно	3	1
803	становится возможным	2	1
804	но для	1	1
805	или по	1	1
806	самое существенное	1	1
807	к вопросу	1	1
808	на одной	1	1
809	этот образ	1	1
810	и часто	1	1
811	и более	1	1
812	связь в	1	1
813	и от	2	1
814	по поводу	1	1
815	это можно	1	1
816	что оно	4	1
817	это как	1	1
818	с выработкой	1	1
819	для нас	2	1
820	внутреннее противоречие	2	1
821	и все	4	1
822	лишь как	1	1
823	находит свое	2	1
824	на других	1	1
825	цель есть	1	1
826	ни было	2	1
827	же в	2	1
828	и прямо	1	1
829	только тому	1	1
830	в свою	3	1
831	цель и	2	1
832	группы по	1	1
833	для исследования	1	1
834	мышления так	3	1
835	менее не	1	1
836	что понятие	4	1
837	внутреннее единство	1	1
838	типа и	1	1
839	или иного	2	1
840	это очевидно	1	1
841	того почему	1	1
842	цели в	2	1
843	и основана	1	1
844	включает в	2	1
845	с внешней	1	1
846	также не	1	1
847	в своих	2	1
848	и эта	2	1
849	это понятие	1	1
850	в таком	2	1
851	все что	2	1
852	этой точки	2	1
853	которая не	4	1
