N	2gram	Propp_Isto_1	StatiiOP
308	в и	1	1
309	есть не	1	1
310	многих случаях	1	1
311	широкая и	1	1
312	прямом смысле	1	1
313	вопрос о	5	1
314	ответить на	1	1
315	нам в	1	1
316	свою работу	1	1
317	он действует	1	1
318	представлением о	1	1
319	на себя	1	1
320	эпохи в	1	1
321	но уже	2	1
322	ему в	3	1
323	в некотором	2	1
324	была средством	1	1
325	и он	3	1
326	с тремя	1	1
327	между собой	4	1
328	весьма скромное	1	1
329	то мы	4	1
330	мы будем	5	1
331	и другие	4	1
332	к жизни	1	1
333	было указано	1	1
334	в сторону	1	1
335	тех же	1	1
336	не все	4	1
337	до наших	1	1
338	из таких	1	1
339	и я	1	1
340	что хотя	1	1
341	в истории	1	1
342	из уст	1	1
343	что как	1	1
344	выше было	1	1
345	в своем	5	1
346	что ее	1	1
347	он часто	1	1
348	однако не	2	1
349	этом же	1	1
350	когда он	6	1
351	целый ряд	1	1
352	вопросом о	1	1
353	и как	2	1
354	оказывается в	1	1
355	более или	5	1
356	от этого	2	1
357	них как	1	1
358	не соответствуют	1	1
359	при таком	1	1
360	нам известны	1	1
361	еще на	1	1
362	представляет собой	4	1
363	за это	1	1
364	от необходимости	1	1
365	бы не	1	1
366	еще один	2	1
367	сопоставить с	1	1
368	в дальнейшем	5	1
369	не годится	1	1
370	говорят о	1	1
371	как он	2	1
372	всей его	1	1
373	относятся такие	1	1
374	что она	5	1
375	в нем	2	1
376	в свет	1	1
377	связанные с	2	1
378	а просто	1	1
379	и легко	1	1
380	от которого	1	1
381	и больше	1	1
382	одно целое	1	1
383	они в	1	1
384	и социальной	1	1
385	он должен	2	1
386	этого вопроса	3	1
387	что еще	1	1
388	пор мы	2	1
389	источник и	1	1
390	какой бы	1	1
391	отвечает что	1	1
392	говорит следующее	1	1
393	это один	2	1
394	все с	1	1
395	форме а	1	1
396	как оно	2	1
397	а затем	2	1
398	находилась в	1	1
399	же касается	1	1
400	не трудно	1	1
401	второй половины	1	1
402	и посмотрим	1	1
403	подходит к	1	1
404	с начала	1	1
405	чаще всего	1	1
406	еще одно	1	1
407	я считаю	1	1
408	который сам	1	1
409	соответствии с	1	1
410	этого не	1	1
411	мы видели	2	1
412	здесь можно	2	1
413	мы знаем	4	1
414	чем в	1	1
415	и некоторые	1	1
416	представлением об	1	1
417	имен с	1	1
418	нисколько не	2	1
419	или менее	5	1
420	поэтому он	2	1
421	ориентировался на	1	1
422	как по	1	1
423	как некую	1	1
424	наших дней	1	1
425	где мы	1	1
426	почти не	3	1
427	из анализа	1	1
428	они уже	1	1
429	от себя	1	1
430	приблизительно так	1	1
431	одном из	1	1
432	поэтому в	2	1
433	друг другу	1	1
434	и эти	3	1
435	не могли	1	1
436	бы быть	3	1
437	по себе	3	1
438	даже в	4	1
439	не раз	1	1
440	вплоть до	1	1
441	а иногда	2	1
442	быть очень	1	1
443	дело в	3	1
444	того как	3	1
445	на него	4	1
446	можно судить	1	1
447	иметь в	1	1
448	того чтобы	1	1
449	вытекает из	1	1
450	так много	1	1
451	его от	1	1
452	например у	1	1
453	в самой	1	1
454	с одним	1	1
455	бы подчеркнуть	1	1
456	явление в	1	1
457	ее с	1	1
458	по своей	2	1
459	такая же	1	1
460	друг друга	1	1
461	для анализа	1	1
462	не интересовала	1	1
463	замечательно что	1	1
464	др или	1	1
465	установить по	1	1
466	и со	1	1
467	том отношении	1	1
468	от их	1	1
469	очень часто	3	1
470	уже о	1	1
471	такая точка	1	1
472	когда мы	2	1
473	надо рассматривать	1	1
474	в сказках	1	1
475	же самое	3	1
476	а что	1	1
477	по возможности	1	1
478	бы он	1	1
479	в поле	1	1
480	здесь же	2	1
481	своего отца	2	1
482	никакого сомнения	1	1
483	него как	1	1
484	здесь еще	1	1
485	больше ничего	1	1
486	приходит к	1	1
487	и оно	1	1
488	и говорить	1	1
489	говоря уже	1	1
490	здесь не	4	1
491	в ее	2	1
492	совершенно ясно	1	1
493	последнее время	1	1
494	он с	1	1
495	нет никакой	1	1
496	известен в	1	1
497	и этим	2	1
498	скромное место	1	1
499	во главе	1	1
500	в пределах	4	1
501	так было	1	1
502	так в	4	1
503	приводит к	2	1
504	тот жанр	1	1
505	мнение что	1	1
506	материала для	1	1
507	как с	1	1
508	на том	1	1
509	и когда	2	1
510	второй этап	1	1
511	в образе	3	1
512	можно было	5	1
513	здесь он	1	1
514	эти факты	2	1
515	те же	1	1
516	ясно что	2	1
517	здесь как	1	1
518	должны найти	1	1
519	том как	2	1
520	мы в	2	1
521	основана на	1	1
522	в эпоху	2	1
523	по мере	2	1
524	с ним	2	1
525	стремление к	1	1
526	означает что	4	1
527	образом в	1	1
528	но здесь	1	1
529	с фольклором	1	1
530	находится в	4	1
531	уже сейчас	1	1
532	все дело	1	1
533	элементом в	1	1
534	он попадает	2	1
535	и должно	3	1
536	вот почему	1	1
537	известной степени	1	1
538	развития как	2	1
539	отдельном случае	1	1
540	в новую	1	1
541	может не	1	1
542	женится на	1	1
543	в значительной	1	1
544	не выходит	2	1
545	знает что	1	1
546	должно было	1	1
547	связь между	3	1
548	тем или	1	1
549	однако с	1	1
550	примеры показывают	1	1
551	ним и	1	1
552	что и	6	1
553	в древнем	1	1
554	возникает вопрос	1	1
555	именно в	3	1
556	века и	1	1
557	также в	1	1
558	в свете	2	1
559	у одного	1	1
560	начала xix	1	1
561	и она	2	1
562	а она	1	1
563	это приводит	2	1
564	показывают что	5	1
565	но так	2	1
566	можно отметить	1	1
567	его в	6	1
568	именно о	1	1
569	ли он	3	1
570	согласно которой	1	1
571	который в	1	1
572	самые разнообразные	1	1
573	сказки в	3	1
574	которая была	1	1
575	для всех	2	1
576	именно на	2	1
577	конечно не	2	1
578	ничто не	1	1
579	можно установить	1	1
580	не можем	3	1
581	ее а	1	1
582	и они	1	1
583	удивительно хорошо	1	1
584	которых можно	1	1
585	является не	1	1
586	от других	1	1
587	не из	1	1
588	для сравнения	1	1
589	не дает	2	1
590	что русская	1	1
591	в данной	2	1
592	на пути	1	1
593	из них	3	1
594	и редко	1	1
595	и их	3	1
596	тогда он	1	1
597	слова в	1	1
598	в одном	5	1
599	его развитии	1	1
600	иногда и	1	1
601	как его	1	1
602	но что	1	1
603	того или	1	1
604	что царь	2	1
605	во всей	2	1
606	отношении что	1	1
607	в очень	2	1
608	представляют собой	6	1
609	из приведенных	1	1
610	возможно что	1	1
611	ней и	1	1
612	не теряя	1	1
613	на примере	1	1
614	этом пути	1	1
615	то это	3	1
616	а именно	4	1
617	еще и	2	1
618	было и	1	1
619	котором эти	1	1
620	или этот	1	1
621	говорит о	2	1
622	не говоря	1	1
623	материал в	1	1
624	не означает	2	1
625	именно так	2	1
626	эти сказки	1	1
627	из названных	1	1
628	там где	4	1
629	на время	1	1
630	и силы	1	1
631	для этой	1	1
632	зрения что	1	1
633	уже давно	1	1
634	вступает в	2	1
635	нет ничего	1	1
636	в частности	2	1
637	эти слова	1	1
638	люди и	1	1
639	теперь к	1	1
640	эти примеры	1	1
641	так мы	1	1
642	наряду с	3	1
643	силами которые	1	1
644	и этот	1	1
645	смысле этого	1	1
646	не получится	1	1
647	тому как	1	1
648	что же	3	1
649	когда она	1	1
650	по существу	5	1
651	то к	1	1
652	два раза	1	1
653	при ближайшем	1	1
654	как нельзя	1	1
655	должно быть	2	1
656	ссылки на	4	1
657	есть первый	1	1
658	в формах	1	1
659	с большой	1	1
660	это сделано	1	1
661	каждой из	1	1
662	в книге	3	1
663	поколебать его	1	1
664	основаны на	1	1
665	об отношении	1	1
666	на новый	1	1
667	котором он	1	1
668	на большую	1	1
669	чтобы понять	1	1
670	совершенно иное	1	1
671	или иным	1	1
672	совершенно иной	1	1
673	для нас	13	1
674	и все	1	1
675	собственно говоря	1	1
676	у них	1	1
677	или нет	1	1
678	бы в	2	1
679	хотя бы	4	1
680	такова социальная	1	1
681	и переносит	1	1
682	очень хорошо	1	1
683	с теми	1	1
684	какой степени	1	1
685	не знает	5	1
686	состоит из	1	1
687	но можно	1	1
688	мы здесь	3	1
689	которые всегда	1	1
690	или иного	1	1
691	и еще	1	1
692	представляла собой	1	1
693	свободна от	1	1
694	сказать по	1	1
695	также не	1	1
696	так же	7	1
697	они не	4	1
