N	2gram	Vygotskiy__4	SlovoVZh
282	собственной внутренней	1	1
283	ранних ступенях	2	1
284	друг к	1	1
285	то в	1	1
286	от его	1	1
287	два основных	1	1
288	он различает	1	1
289	себе и	3	1
290	того в	1	1
291	что они	14	1
292	они действительно	2	1
293	именно в	3	1
294	этой группы	1	1
295	слов и	1	1
296	исследования является	2	1
297	содержание но	1	1
298	если она	1	1
299	опирается на	2	1
300	что именно	1	1
301	замечает что	1	1
302	в современной	2	1
303	что здесь	2	1
304	на которой	1	1
305	поле зрения	1	1
306	перед нами	5	1
307	виду и	1	1
308	кто не	1	1
309	следует ли	1	1
310	и осмысливает	1	1
311	хотя и	1	1
312	может получить	1	1
313	определения этого	1	1
314	тот же	9	1
315	на другие	1	1
316	мы увидим	1	1
317	себе не	1	1
318	следующим образом	3	1
319	увидим что	5	1
320	положение в	1	1
321	не имеющих	1	1
322	по мнению	2	1
323	отношение как	1	1
324	ситуации в	1	1
325	тому как	2	1
326	отношения между	1	1
327	что нам	1	1
328	что это	2	1
329	этим словом	1	1
330	в целом	11	1
331	его содержания	1	1
332	самое содержание	1	1
333	если мы	10	1
334	более подробно	1	1
335	не то	1	1
336	себя в	3	1
337	это ни	1	1
338	мы обратимся	5	1
339	во многих	2	1
340	общего для	1	1
341	обоих этих	1	1
342	дальше и	2	1
343	значение и	1	1
344	в виде	3	1
345	что она	1	1
346	слова не	3	1
347	не из	1	1
348	и обратно	1	1
349	приходят к	1	1
350	из чисто	1	1
351	одно из	1	1
352	и их	1	1
353	всяком случае	3	1
354	не как	1	1
355	он пользуется	3	1
356	в одном	1	1
357	не совпадают	5	1
358	ни были	1	1
359	ничего общего	3	1
360	каковы бы	1	1
361	можно с	1	1
362	друг друга	4	1
363	как его	1	1
364	у него	2	1
365	этими словами	1	1
366	она будет	1	1
367	подобно тому	2	1
368	на этом	3	1
369	или иных	1	1
370	мы берем	1	1
371	не бывает	2	1
372	деле и	1	1
373	помощью которой	1	1
374	даже и	1	1
375	оно является	1	1
376	том же	2	1
377	бы они	1	1
378	здесь мы	2	1
379	и только	4	1
380	что все	3	1
381	этой задачи	1	1
382	своем значении	1	1
383	они должны	1	1
384	не переходя	1	1
385	мы это	1	1
386	и т.п	2	1
387	входя в	1	1
388	должно быть	3	1
389	входит в	2	1
390	мы указывали	3	1
391	и которые	2	1
392	и тех	2	1
393	было бы	8	1
394	к которому	3	1
395	этом смысле	8	1
396	уже сказано	4	1
397	не находится	1	1
398	и тем	8	1
399	один и	7	1
400	отражение в	2	1
401	только к	3	1
402	для них	1	1
403	и во-вторых	1	1
404	предметами и	1	1
405	на второй	1	1
406	а с	2	1
407	остается еще	1	1
408	не знает	2	1
409	все равно	1	1
410	далеко не	2	1
411	и самый	1	1
412	не на	1	1
413	только формальными	1	1
414	в слове	2	1
415	не всегда	1	1
416	он имеет	2	1
417	которой он	1	1
418	одна и	1	1
419	нам совершенно	2	1
420	они являются	7	1
421	о чем	1	1
422	по другому	1	1
423	оно оказывается	1	1
424	и было	1	1
425	всех других	1	1
426	же не	2	1
427	в истории	10	1
428	обратимся к	4	1
429	и тогда	2	1
430	и того	5	1
431	со всей	2	1
432	нигде не	1	1
433	и становится	1	1
434	себя на	1	1
435	мы видели	6	1
436	все более	2	1
437	вступает в	1	1
438	но если	1	1
439	в частности	5	1
440	на который	1	1
441	то он	1	1
442	все основные	2	1
443	нас не	1	1
444	это делает	1	1
445	относятся к	2	1
446	одним и	3	1
447	к одному	6	1
448	чем более	1	1
449	не могут	3	1
450	оно стало	3	1
451	подобно этому	1	1
452	признать что	1	1
453	если оно	1	1
454	стороны как	1	1
455	интересное явление	1	1
456	наряду с	3	1
457	нельзя было	1	1
458	но эта	1	1
459	и тот	7	1
460	которые в	4	1
461	оно начинает	1	1
462	одному и	4	1
463	знак равенства	1	1
464	моментов в	1	1
465	для нее	1	1
466	в части	2	1
467	эту роль	1	1
468	эти вопросы	1	1
469	и вся	1	1
470	в различные	1	1
471	и тому	5	1
472	по мере	4	1
473	но прежде	1	1
474	чрезвычайно важный	1	1
475	в так	1	1
476	и таким	1	1
477	в высшей	2	1
478	с которой	1	1
479	слово к	1	1
480	в смысле	4	1
481	в обоих	3	1
482	чисто словесного	1	1
483	самого начала	1	1
484	же самому	1	1
485	как о	1	1
486	более и	2	1
487	здесь на	1	1
488	тех или	1	1
489	начинает пользоваться	1	1
490	не является	5	1
491	в основе	17	1
492	время как	1	1
493	уже на	1	1
494	к пониманию	3	1
495	опираться на	1	1
496	наблюдений над	1	1
497	того чтобы	7	1
498	не существует	1	1
499	отнесенности к	1	1
500	это мы	2	1
501	рассматривать как	2	1
502	следствием того	1	1
503	в результате	8	1
504	чрезвычайно важным	1	1
505	автора к	1	1
506	в качестве	21	1
507	имеем дело	1	1
508	к одной	3	1
509	как особая	1	1
510	еще более	1	1
511	тем более	1	1
512	теряет свою	1	1
513	мы должны	11	1
514	форм которые	1	1
515	по своей	6	1
516	убедиться в	1	1
517	бы по	1	1
518	связи с	3	1
519	здесь же	1	1
520	в свою	2	1
521	эти три	1	1
522	общения со	1	1
523	уже и	2	1
524	этом отношении	7	1
525	и делает	1	1
526	анализа в	1	1
527	нам не	2	1
528	в области	4	1
529	ситуации и	1	1
530	свое значение	1	1
531	больше того	1	1
532	у нас	1	1
533	языка в	1	1
534	является то	1	1
535	обычно не	1	1
536	и сейчас	1	1
537	равно как	1	1
538	что можно	1	1
539	возникает из	2	1
540	поэтому не	1	1
541	когда мы	2	1
542	время не	1	1
543	что оно	4	1
544	мы могли	9	1
545	видит только	1	1
546	суждения и	1	1
547	слова с	1	1
548	в таком	2	1
549	во всяком	4	1
550	они не	2	1
551	к тому	6	1
