N	2gram	Losev_Prob_2	Formalny
259	или вовсе	1	2
260	и по	3	2
261	на этом	1	2
262	в основу	1	2
263	то ни	3	2
264	они должны	1	2
265	том случае	2	2
266	говорить не	1	2
267	должен был	1	2
268	и тем	4	2
269	ни в	6	2
270	само собою	1	2
271	место и	1	2
272	должно быть	2	2
273	том что	19	2
274	на первый	4	2
275	нужно было	1	2
276	в этих	4	2
277	не так	2	2
278	что о	1	2
279	представление о	5	2
280	от его	2	2
281	должны были	3	2
282	и звук	1	2
283	их в	4	2
284	не могли	1	2
285	тому чтобы	1	2
286	для этого	3	2
287	даже в	2	2
288	тому что	3	2
289	она не	3	2
290	значение слова	4	2
291	тем самым	7	2
292	что эта	1	2
293	для определения	2	2
294	и другое	1	2
295	самого начала	2	2
296	не имеет	7	2
297	себе эти	1	2
298	находится в	1	2
299	никогда не	1	2
300	слово и	2	2
301	правда в	2	2
302	на язык	1	2
303	слова как	3	2
304	этих двух	1	2
305	содержанию и	1	2
306	есть только	8	2
307	что на	4	2
308	если же	3	2
309	и это	5	2
310	тем и	1	2
311	и о	4	2
312	значения и	11	2
313	на нем	2	2
314	в в	2	2
315	ни стало	1	2
316	и от	3	2
317	с самого	3	2
318	пусть и	1	2
319	слово есть	1	2
320	времени и	1	2
321	мы в	3	2
322	с ним	1	2
323	в виду	8	2
324	и нужно	1	2
325	является в	2	2
326	или более	1	2
327	между тем	1	2
328	мы ни	2	2
329	же является	1	2
330	во всей	1	2
331	это не	1	2
332	быть даже	1	2
333	и всякое	2	2
334	если это	2	2
335	общем смысле	2	2
336	языка мы	1	2
337	этом смысле	5	2
338	один из	3	2
339	этот вопрос	1	2
340	здесь с	1	2
341	по этому	3	2
342	не будет	11	2
343	потому что	13	2
344	в качестве	2	2
345	же и	2	2
346	с нею	2	2
347	и конкретность	1	2
348	вопроса о	1	2
349	является не	2	2
350	или даже	3	2
351	при помощи	8	2
352	в известной	1	2
353	сами по	2	2
354	в конце	7	2
355	слово как	1	2
356	от тех	1	2
357	не просто	11	2
358	понятия в	1	2
359	смысла и	2	2
360	имеет значение	2	2
361	со стороны	1	2
362	даже не	3	2
363	говорим о	3	2
364	язык в	1	2
365	а именно	6	2
366	значения в	1	2
367	в каких	1	2
368	являются только	1	2
369	что для	3	2
370	его из	1	2
371	превращается в	1	2
372	такового в	1	2
373	до конца	1	2
374	ничем не	2	2
375	конце концов	7	2
376	и многие	2	2
377	все более	1	2
378	ни на	1	2
379	можно будет	1	2
380	к его	1	2
381	как это	1	2
382	в той	2	2
383	в тех	2	2
384	из этого	2	2
385	является для	2	2
386	но это	6	2
387	к другим	1	2
388	от всякого	2	2
389	слово в	2	2
390	сказать что	24	2
391	системы а	2	2
392	какой мере	1	2
393	в работах	1	2
394	ее в	1	2
395	в таком	11	2
396	безразличным и	1	1
397	которых не	1	1
398	то на	2	1
399	и а	2	1
400	говоря о	1	1
401	слова которые	1	1
402	изолированным и	2	1
403	языка с	1	1
404	таком случае	10	1
405	и хотя	2	1
406	оно входит	1	1
407	и без	5	1
408	но тем	1	1
409	нам кажется	2	1
410	нового не	2	1
411	что слово	3	1
412	предмета с	2	1
413	в чисто	1	1
414	чтобы продвинуться	1	1
415	ведь и	2	1
416	все те	1	1
417	собственном смысле	1	1
418	и больше	1	1
419	когда это	1	1
420	иметь место	1	1
421	и этот	3	1
422	равнодушен к	1	1
423	при выработке	1	1
424	входящих в	2	1
425	и литературы	1	1
426	обойтись без	3	1
427	той же	2	1
428	их и	1	1
429	есть не	6	1
430	самые разнообразные	1	1
431	и была	1	1
432	а больше	1	1
433	мы имеем	1	1
434	и само	2	1
435	статьи в	1	1
436	что если	4	1
437	пока только	1	1
438	гуманитарных наук	3	1
439	нам в	2	1
440	что многие	2	1
441	в иванова	1	1
442	этот был	1	1
443	термина и	1	1
444	что иное	3	1
445	этом условии	1	1
446	не вполне	4	1
447	могут как	2	1
448	но даже	3	1
449	конечно и	1	1
450	и со	1	1
451	и заставляет	1	1
452	как не	1	1
453	себе что	2	1
454	слово не	1	1
455	без всякого	4	1
456	столько же	2	1
457	является такой	1	1
458	как один	1	1
459	иное как	3	1
460	время в	1	1
461	бы то	2	1
462	так если	1	1
463	в литературоведении	1	1
464	сознания а	1	1
465	именно тем	1	1
466	различия между	1	1
467	а тем	3	1
468	то он	1	1
469	они имеют	1	1
470	мы будем	1	1
471	и все-таки	3	1
472	смысле мы	1	1
473	формалисты вообще	1	1
474	не говорят	1	1
475	значением и	2	1
476	только тогда	3	1
477	таком положении	1	1
478	этой проблеме	1	1
479	оно является	2	1
480	или иное	2	1
481	свои положительные	1	1
482	его развития	1	1
483	нашего сознания	2	1
484	что во	1	1
485	оказывается не	1	1
486	если она	1	1
487	общего с	2	1
488	дает нам	1	1
489	в своем	4	1
490	более и	1	1
491	и нет	1	1
492	каком-нибудь определенном	1	1
493	всей этой	3	1
494	и есть	4	1
495	случае уже	1	1
496	даже просто	1	1
497	всякое вообще	1	1
498	всего как	1	1
499	более или	4	1
500	в действительности	2	1
501	мало ли	1	1
502	это определение	1	1
503	нет никакой	2	1
504	вещи но	1	1
505	от чего	2	1
506	смыслу в	1	1
507	в литературном	1	1
508	так или	6	1
509	в нашем	3	1
510	бы не	3	1
511	речи на	1	1
512	которые в	2	1
513	думать что	1	1
514	с их	1	1
515	им в	1	1
516	и тот	3	1
517	был не	1	1
518	только содержания	1	1
519	имеем в	2	1
520	язык что	1	1
521	на то	6	1
522	если он	1	1
523	смыслом и	1	1
524	не могла	1	1
525	а вовсе	1	1
526	сам предмет	2	1
527	иным как	1	1
528	мы их	1	1
529	от всяких	2	1
530	в первых	1	1
531	по самому	3	1
532	тем не	12	1
533	этим целым	1	1
534	не говорим	2	1
535	и еще	1	1
536	в узком	1	1
537	речи в	1	1
538	и никаким	1	1
539	и которые	2	1
540	конечно такое	1	1
541	из виду	1	1
542	характерное для	1	1
543	какой бы	1	1
544	нее ведь	1	1
545	мы например	1	1
546	всех своих	1	1
547	от других	1	1
548	мы устанавливаем	1	1
549	тут не	1	1
550	смысле в	1	1
551	мы его	1	1
552	могла бы	1	1
553	же не	1	1
554	значение в	4	1
555	в другом	1	1
556	в каком-нибудь	2	1
557	области гуманитарных	1	1
558	и чтобы	1	1
559	в виде	6	1
560	или если	1	1
561	предмета а	3	1
562	который и	1	1
563	конструкции то	1	1
564	он есть	1	1
565	не совпадает	2	1
566	ведь в	1	1
567	здесь это	1	1
568	кажется что	1	1
569	не чем	1	1
570	он является	2	1
571	в них	2	1
572	как общее	1	1
573	же мы	2	1
574	от полноты	1	1
575	все равно	3	1
576	он действительно	1	1
577	дела и	1	1
578	в данном	10	1
579	оно имеет	1	1
580	и никаких	1	1
581	чем в	1	1
582	иной но	1	1
583	и обозначаемого	2	1
584	многие другие	2	1
585	этой области	3	1
586	или менее	4	1
587	можно только	2	1
588	но если	4	1
589	том как	1	1
590	и при	2	1
591	здесь впервые	1	1
592	и тут	4	1
593	нас не	3	1
594	уже несколько	1	1
595	лежат в	1	1
596	данное время	2	1
597	если можно	1	1
598	при попытках	1	1
599	функции знака	1	1
600	принципов и	1	1
601	языке но	1	1
602	смысле то	1	1
603	является поэтому	1	1
604	логика и	1	1
605	и понятия	1	1
606	которые лежат	1	1
607	языка от	2	1
608	все они	1	1
609	до последнего	1	1
610	вопрос о	3	1
611	является только	3	1
612	путаница в	1	1
613	чтобы можно	1	1
614	нельзя было	3	1
615	же язык	1	1
616	его значением	1	1
617	не будем	4	1
618	для которых	1	1
619	слова вовсе	1	1
620	по крайней	6	1
621	значения с	1	1
622	никак нельзя	3	1
623	не тем	1	1
624	как от	1	1
625	не должно	1	1
626	значения но	1	1
627	бы быть	1	1
628	основываться на	1	1
629	не для	1	1
630	же такое	4	1
631	если и	1	1
632	случае в	1	1
633	не менее	13	1
634	не раз	1	1
635	того если	1	1
636	но они	1	1
637	а а	6	1
638	определений и	1	1
639	о значении	3	1
640	является чем-то	2	1
641	иной раз	3	1
642	только здесь	1	1
643	мышления и	2	1
644	только из	1	1
645	и притом	3	1
646	на него	2	1
647	сколько и	2	1
648	существовать в	1	1
649	и именно	1	1
650	вовсе ничего	3	1
651	о них	2	1
652	иметь в	1	1
653	чем не	1	1
654	все наши	1	1
655	например не	1	1
656	самый язык	2	1
657	вообще существует	1	1
658	и вещи	2	1
659	бы сказали	1	1
660	учения о	1	1
661	в другую	1	1
662	на те	1	1
663	самому своему	2	1
664	и является	3	1
665	далеко не	4	1
666	бы по	1	1
667	отношение и	2	1
668	иванов и	1	1
669	мы бы	3	1
670	только с	2	1
671	как будто	6	1
672	можем говорить	1	1
673	другой вещи	2	1
674	конкретным и	1	1
675	многие из	1	1
676	эти принципы	1	1
677	одним из	1	1
678	у нас	18	1
679	настоящего времени	2	1
680	представляется нам	1	1
681	уже о	4	1
682	в общую	1	1
683	относиться к	2	1
684	во все	2	1
685	и вполне	4	1
686	языке и	4	1
687	и другой	1	1
688	как только	3	1
689	отличается от	2	1
690	только еще	1	1
691	той или	5	1
692	слова с	1	1
693	в каждом	1	1
694	и безразлично	1	1
695	ничего общего	3	1
696	для себя	9	1
697	своим языком	1	1
698	и входит	1	1
699	же так	1	1
700	но при	2	1
701	говоря уже	4	1
702	некоторые другие	1	1
703	данном случае	5	1
704	самим собою	1	1
705	учении о	1	1
706	только при	2	1
707	в собственном	1	1
708	характер и	1	1
709	то или	3	1
710	в средневековой	1	1
711	то чтобы	2	1
712	уже с	2	1
713	только то	3	1
714	правильно но	1	1
715	иметь самостоятельное	1	1
716	такие работы	1	1
717	и сам	2	1
718	то как	1	1
719	поэтому мы	1	1
720	с собой	1	1
721	можно было	5	1
722	и значимы	1	1
723	ясно что	8	1
724	с самим	3	1
725	каждого из	1	1
726	во многом	1	1
727	структуры как	1	1
728	самого понятия	1	1
729	фонема и	2	1
730	это только	3	1
731	на них	1	1
732	выводы о	1	1
733	к языку	1	1
734	можно сказать	6	1
735	смысле и	1	1
736	образом в	1	1
737	говорят что	2	1
738	только потому	1	1
739	семантика и	1	1
740	в порядке	1	1
741	вот почему	1	1
742	это то	5	1
743	о том	18	1
744	и поэтому	2	1
745	то во	2	1
746	и делается	1	1
747	и та	1	1
748	настоящее время	16	1
749	и являются	1	1
750	что каждый	2	1
751	до сих	4	1
752	с одной	5	1
753	иное значение	1	1
754	на что	1	1
755	что его	1	1
756	речь то	1	1
757	время не	2	1
758	вне всякой	1	1
759	тела не	1	1
760	о некоторых	1	1
761	рассуждения о	2	1
762	и во	1	1
763	это может	1	1
764	с каким-нибудь	1	1
765	том или	3	1
766	и всю	1	1
767	этому поводу	2	1
768	теперь уже	1	1
769	и хорошо	1	1
770	возьмем слово	1	1
771	ученого а	1	1
772	знаком как	1	1
773	крайней мере	6	1
774	и ни	3	1
775	что бы	1	1
776	слов и	1	1
777	и смысл	1	1
778	и следовательно	4	1
779	говорить только	2	1
780	может иметь	2	1
781	и мы	2	1
782	как объект	1	1
783	оказалось что	2	1
784	представляют собою	1	1
785	и дело	1	1
786	тот же	4	1
787	этого можно	1	1
788	что даже	1	1
789	в себе	5	1
790	бы отрицать	1	1
791	но ни	1	1
792	к их	1	1
793	и действительно	2	1
794	не имеющих	2	1
795	оторвано от	2	1
796	и так	1	1
797	собой но	2	1
798	поэтому и	1	1
799	то эти	1	1
800	и раньше	1	1
801	так что	11	1
802	что язык	1	1
803	для всех	2	1
804	и языковых	1	1
805	и хочет	1	1
806	конечно не	2	1
807	могут иметь	1	1
808	и положительно	1	1
809	не можем	4	1
810	даже вообще	1	1
811	самое же	2	1
812	нового смысла	1	1
813	самостоятельное значение	4	1
814	к установлению	1	1
815	из моментов	2	1
816	насколько эти	1	1
817	функции но	1	1
818	который как	1	1
819	был бы	6	1
820	речи может	1	1
821	себе в	2	1
822	никто не	3	1
823	пока не	3	1
824	ведь это	2	1
825	наука о	1	1
826	содержание и	1	1
827	с этими	2	1
828	к ним	1	1
829	предметом который	1	1
830	но что	1	1
831	именно этой	1	1
832	или ином	2	1
833	мы возьмем	2	1
834	не обладает	1	1
835	сама по	4	1
836	это будет	3	1
837	без того	2	1
838	иначе чем	1	1
839	со всем	1	1
840	их разрешения	1	1
841	с другим	1	1
842	имеет и	2	1
843	или иначе	6	1
844	предполагает существование	1	1
845	здесь в	1	1
846	отказываться от	1	1
847	как же	4	1
848	один и	2	1
849	вещь и	2	1
850	говорит о	1	1
851	между значением	2	1
852	он отличается	1	1
853	а на	1	1
854	из тех	1	1
855	и самый	4	1
856	не на	1	1
857	самого смысла	1	1
858	как системы	2	1
859	если даже	2	1
860	последнего времени	1	1
861	а ведь	2	1
862	слова слово	1	1
863	на эту	2	1
864	ведь для	1	1
865	смысл или	2	1
866	что из	2	1
867	ближе к	1	1
868	если не	4	1
869	в речи	1	1
870	слишком грубым	1	1
871	тенденций и	1	1
872	так же	5	1
873	во что	1	1
874	затруднения и	1	1
875	эта теория	4	1
876	нужно определить	1	1
877	и теоретические	1	1
878	требует от	1	1
879	какого-нибудь определенного	1	1
880	а так	1	1
881	к своему	1	1
882	где же	1	1
883	о чем	6	1
884	для чего-то	1	1
885	одной стороны	5	1
886	а если	1	1
887	не частью	1	1
888	такого рода	15	1
889	это различие	1	1
890	это за	2	1
891	в литературе	1	1
892	и пытается	1	1
893	не что	3	1
894	да и	10	1
895	тонких и	1	1
896	что каждое	1	1
897	поэтому когда	1	1
898	конструкции между	1	1
899	и хотели	1	1
900	л в	2	1
901	этом случае	7	1
902	с историей	2	1
903	в условиях	2	1
904	сих пор	4	1
905	и относиться	1	1
906	о его	1	1
907	как система	1	1
908	но для	1	1
909	в смысле	1	1
910	под знаком	1	1
911	должны быть	1	1
912	просто как	3	1
913	в более	1	1
914	какой-нибудь другой	1	1
915	мышления в	1	1
916	этого однако	1	1
917	при таком	2	1
918	не существует	6	1
919	не отрицая	1	1
920	всякого мировоззрения	1	1
921	узком смысле	1	1
922	в настоящее	16	1
923	и выводить	1	1
924	о нем	2	1
925	или другой	5	1
926	который является	1	1
927	в данное	2	1
928	для нас	9	1
929	особого рода	1	1
930	собственно говоря	2	1
931	возникает вопрос	1	1
932	вообще в	1	1
933	его тем	1	1
934	мы должны	3	1
935	фонемы и	1	1
936	мысль в	1	1
937	язык не	2	1
938	же трудности	1	1
939	несмотря на	3	1
940	или не	2	1
941	же в	1	1
942	лежит в	1	1
943	теоретической мысли	1	1
944	в системе	2	1
945	но оно	1	1
946	к самому	1	1
947	одной из	1	1
948	ее только	1	1
949	не говоря	4	1
950	весьма разнообразно	1	1
951	только как	3	1
952	этот самый	1	1
953	мере в	2	1
954	чем иным	1	1
955	только о	8	1
956	элемент самого	1	1
957	сказать так	1	1
958	звук как	1	1
959	значения слова	4	1
960	мы указали	1	1
961	в каком	4	1
962	можно назвать	1	1
963	как на	2	1
964	случае если	2	1
965	в своих	3	1
966	то оно	1	1
967	и эта	1	1
968	и особенно	2	1
969	гораздо более	4	1
