N	2gram	Vygotskiy__5	Vladivir
177	в россии	1	3
178	но все	2	3
179	том случае	1	3
180	в качестве	2	3
181	это не	3	3
182	этом смысле	2	3
183	нас выше	1	3
184	не прямо	1	3
185	далеко не	1	3
186	в отличие	2	3
187	не в	8	3
188	этих трех	1	3
189	что есть	2	3
190	того чтобы	20	3
191	он мог	1	3
192	сводится к	5	3
193	все то	2	3
194	отличается от	2	3
195	всегда есть	1	3
196	в виду	4	3
197	то как	1	3
198	если бы	11	3
199	и вообще	1	3
200	находится в	2	3
201	к нему	1	3
202	что здесь	3	3
203	и тем	6	3
204	по этому	5	3
205	с одной	12	3
206	вот что	1	3
207	мы знаем	2	3
208	был бы	5	3
209	не так	1	3
210	само по	2	3
211	и только	3	3
212	именно в	6	3
213	как именно	1	3
214	мы видели	1	3
215	и вовсе	1	3
216	одной стороны	12	3
217	как бы	19	3
218	же самое	5	3
219	но для	1	3
220	и для	6	3
221	же в	2	3
222	только о	2	3
223	и эта	2	3
224	как на	11	3
225	в таком	3	3
226	во всяком	1	3
227	сам по	3	2
228	по преимуществу	2	2
229	должна быть	2	2
230	с таким	2	2
231	и за	1	2
232	по его	3	2
233	есть не	4	2
234	мы не	3	2
235	в сущности	12	2
236	время как	2	2
237	мы и	1	2
238	он был	2	2
239	первый план	3	2
240	данном случае	3	2
241	чем это	3	2
242	могло быть	1	2
243	но как	1	2
244	легко может	1	2
245	себе и	2	2
246	есть просто	1	2
247	которые не	1	2
248	как говорит	4	2
249	общего с	1	2
250	с этим	2	2
251	что касается	2	2
252	и наконец	3	2
253	и к	4	2
254	от этого	1	2
255	только то	1	2
256	в которой	3	2
257	в целом	5	2
258	в нашем	2	2
259	остановиться на	1	2
260	что она	6	2
261	если они	1	2
262	не к	1	2
263	не как	3	2
264	в силу	3	2
265	одно и	3	2
266	же не	2	2
267	в другом	3	2
268	те или	1	2
269	должен был	4	2
270	в жизни	1	2
271	но уже	1	2
272	о которых	2	2
273	этого факта	1	2
274	очень легко	3	2
275	с такой	4	2
276	на первый	2	2
277	в этих	3	2
278	и сейчас	3	2
279	в вопросе	1	2
280	в их	3	2
281	все и	1	2
282	оказывается что	1	2
283	знаем что	2	2
284	выше мы	1	2
285	что эта	4	2
286	она не	1	2
287	на него	1	2
288	но что	1	2
289	иметь в	3	2
290	но только	3	2
291	в разных	1	2
292	связи с	2	2
293	здесь же	1	2
294	что на	3	2
295	нет ни	2	2
296	не могут	3	2
297	той или	2	2
298	он никогда	1	2
299	не существует	3	2
300	что оба	1	2
301	здесь нет	1	2
302	во многом	1	2
303	является в	2	2
304	и всякого	1	2
305	которая в	1	2
306	больше чем	1	2
307	и вся	3	2
308	это вполне	1	2
309	но мы	2	2
310	что каждый	1	2
311	или иные	1	2
312	и всю	1	2
313	бы в	5	2
314	в теории	1	2
315	в каких	1	2
316	быть и	2	2
317	одной из	1	2
318	что даже	2	2
319	в какой	1	2
320	и так	2	2
321	который в	1	2
322	мы будем	1	2
323	это же	2	2
324	не можем	4	2
325	в нашей	2	2
326	в начале	1	2
327	из них	2	2
328	могло бы	1	2
329	содержания и	4	2
330	мы находим	2	2
331	здесь и	1	2
332	не о	1	2
333	только с	1	2
334	заметить что	1	2
335	мы сейчас	3	2
336	для того	20	2
337	со стороны	3	2
338	больше и	1	2
339	которых мы	4	2
340	понятие о	1	2
341	что мы	11	2
342	как не	1	2
343	нет ничего	1	2
344	стороны и	4	2
345	для понимания	1	2
346	с этой	2	2
347	есть оно	1	2
348	как например	2	2
349	это последнее	1	2
350	в одно	1	2
351	не является	2	2
352	которых он	2	2
353	но когда	1	2
354	и ни	2	2
355	ни к	1	2
356	бы если	2	2
357	этом отношении	3	2
358	только что	4	2
359	все они	1	2
360	бы на	2	2
361	другой стороны	5	2
362	совершенно не	6	2
363	того же	2	2
364	к его	1	2
365	жизни а	1	2
366	из этого	2	2
367	с его	2	2
368	но еще	2	2
369	ни на	1	2
370	к этому	3	2
371	пор не	1	1
372	речь идет	1	1
373	например в	1	1
374	в сфере	1	1
375	не делает	1	1
376	противоречие с	2	1
377	только потому	1	1
378	искусства все	1	1
379	это и	2	1
380	и есть	5	1
381	что слово	1	1
382	этой теории	2	1
383	от той	2	1
384	из самых	2	1
385	только эти	1	1
386	не принимая	1	1
387	из его	1	1
388	все те	1	1
389	вся она	1	1
390	каком отношении	2	1
391	пишет о	1	1
392	из всех	1	1
393	для своего	1	1
394	это совершенно	2	1
395	здесь уже	1	1
396	предметом его	1	1
397	даны у	1	1
398	которую мы	2	1
399	ясности и	1	1
400	та же	1	1
401	говоря и	1	1
402	на такие	1	1
403	и торжество	1	1
404	что многие	1	1
405	он как	2	1
406	есть нечто	3	1
407	другую и	1	1
408	благодаря тому	1	1
409	только это	1	1
410	которого мы	2	1
411	но она	2	1
412	что иное	2	1
413	и такой	1	1
414	представление о	1	1
415	с но	2	1
416	которое не	1	1
417	в составе	1	1
418	для нашей	2	1
419	конечно и	1	1
420	был еще	1	1
421	себе что	1	1
422	в каждой	3	1
423	которая давала	1	1
424	и говорить	1	1
425	чрезвычайно мало	1	1
426	третьего но	1	1
427	иное как	2	1
428	как смысл	1	1
429	в последних	2	1
430	конечно это	1	1
431	во всех	2	1
432	как таковая	1	1
433	то мы	1	1
434	точка зрения	1	1
435	к которой	1	1
436	силы и	1	1
437	если в	1	1
438	этому присоединяется	1	1
439	с совершенно	2	1
440	очевидно что	2	1
441	и никак	1	1
442	времени то	1	1
443	нет и	1	1
444	отличаются от	1	1
445	что они	5	1
446	один и	1	1
447	решения этой	1	1
448	к сожалению	1	1
449	относится к	1	1
450	как в	3	1
451	которое на	1	1
452	за этим	1	1
453	первых двух	1	1
454	и где	1	1
455	переживания и	1	1
456	кто не	1	1
457	даже трудно	1	1
458	когда он	5	1
459	что всякая	4	1
460	что по	2	1
461	случае остается	1	1
462	себе не	2	1
463	и свою	1	1
464	для ее	3	1
465	еще на	1	1
466	что весь	2	1
467	точку зрения	1	1
468	он идет	1	1
469	бывает с	1	1
470	бы с	1	1
471	он прекрасно	1	1
472	он в	2	1
473	которые в	1	1
474	в известном	1	1
475	в последнее	1	1
476	чего хочет	1	1
477	часто даже	1	1
478	он делает	1	1
479	но его	2	1
480	не годится	1	1
481	как он	2	1
482	так сказать	1	1
483	она все	2	1
484	даже с	1	1
485	больше всего	1	1
486	сказать в	1	1
487	о которой	1	1
488	именно то	4	1
489	в корне	1	1
490	и вот	2	1
491	на совершенно	1	1
492	их в	1	1
493	мало того	1	1
494	на земле	1	1
495	что тут	1	1
496	том и	2	1
497	которые только	1	1
498	его от	1	1
499	что ни	3	1
500	различие между	1	1
501	даже прямо	2	1
502	которое как	1	1
503	от других	1	1
504	и заключается	4	1
505	поскольку она	1	1
506	такого же	1	1
507	этом последнем	1	1
508	учением о	1	1
509	не трудно	1	1
510	на этой	1	1
511	говорить не	1	1
512	что перед	1	1
513	заключается в	8	1
514	образом если	2	1
515	говорит что	6	1
516	ума и	1	1
517	который так	1	1
518	этого нового	1	1
519	с которого	1	1
520	того существует	1	1
521	о характере	1	1
522	в них	4	1
523	рядом с	5	1
524	все равно	2	1
525	во внимание	5	1
526	которой он	1	1
527	нигде не	1	1
528	одна другую	1	1
529	не заметить	1	1
530	если иметь	1	1
531	жизни но	1	1
532	оно имеет	1	1
533	и прямо	1	1
534	и почему	2	1
535	в один	1	1
536	со всей	1	1
537	которую он	1	1
538	во время	1	1
539	и при	2	1
540	и их	1	1
541	мысль и	1	1
542	этого необходимо	2	1
543	как все	2	1
544	в такой	1	1
545	в письме	2	1
546	представить себе	2	1
547	натолкнемся на	1	1
548	то для	1	1
549	она в	1	1
550	что вся	1	1
551	ощущений и	1	1
552	мы говорили	4	1
553	должно существовать	1	1
554	в которых	2	1
555	бы мы	3	1
556	признать что	1	1
557	мы теперь	1	1
558	не раз	1	1
559	но эта	1	1
560	образом и	2	1
561	основной для	1	1
562	но он	3	1
563	той главы	1	1
564	надо сказать	1	1
565	речи в	1	1
566	того кто	1	1
567	необходимо чтобы	1	1
568	с так	2	1
569	этой работы	1	1
570	же мы	1	1
571	сам он	1	1
572	почти все	1	1
573	любви и	2	1
574	нашем сознании	1	1
575	с которой	2	1
576	что с	6	1
577	имеет свое	1	1
578	мы часто	1	1
579	впадает в	1	1
580	эта заключается	1	1
581	с теми	3	1
582	и другое	2	1
583	самого начала	3	1
584	человека вот	1	1
585	одна из	3	1
586	и вместо	1	1
587	что их	2	1
588	к этим	2	1
589	в основе	7	1
590	любви но	1	1
591	но вместе	1	1
592	во всякой	2	1
593	это еще	1	1
594	письме к	1	1
595	не составляют	1	1
596	это с	1	1
597	это мы	1	1
598	того и	1	1
599	того как	2	1
600	под этим	1	1
601	только из	1	1
602	очень мало	1	1
603	системы которые	1	1
604	и является	1	1
605	и чувства	2	1
606	вернее сказать	2	1
607	именно его	1	1
608	и теперь	1	1
609	то этот	1	1
610	течение самого	1	1
611	в процессе	1	1
612	отталкивается от	1	1
613	доказать что	1	1
614	как будто	6	1
615	ему не	1	1
616	и оно	1	1
617	является то	2	1
618	ему удалось	2	1
619	заключается что	1	1
620	когда мы	6	1
621	разобраться в	1	1
622	и всех	1	1
623	всего в	1	1
624	и другим	1	1
625	для его	1	1
626	указывает на	4	1
627	подход к	1	1
628	что при	3	1
629	которые мы	1	1
630	и он	2	1
631	концов только	1	1
632	с ее	1	1
633	мы убедимся	1	1
634	эмпирической психологии	3	1
635	без всякого	1	1
636	в ее	3	1
637	невозможно как	1	1
638	последнее время	1	1
639	только не	5	1
640	в себя	2	1
641	с самого	3	1
642	говорится что	2	1
643	так в	3	1
644	совершенно неверно	1	1
645	о самой	1	1
646	проблем и	1	1
647	ясно что	6	1
648	и которые	1	1
649	мы только	2	1
650	и каждый	1	1
651	характером его	1	1
652	подойти к	1	1
653	когда в	2	1
654	но никак	1	1
655	что подобное	1	1
656	наше внимание	2	1
657	строго говоря	2	1
658	стремление к	1	1
659	трактуется как	1	1
660	решения его	1	1
661	каждый раз	1	1
662	мы могли	4	1
663	каждой из	1	1
664	и поэтому	3	1
665	внимание на	4	1
666	другими словами	1	1
667	язык и	1	1
668	или на	2	1
669	означает не	1	1
670	вот если	1	1
671	и просто	1	1
672	можно сказать	2	1
673	основе своей	1	1
674	гласящий что	1	1
675	как эта	1	1
676	не могло	1	1
677	свою теорию	1	1
678	и во	1	1
679	нуждается в	1	1
680	в глазах	2	1
681	же после	1	1
682	вслед за	1	1
683	вообще и	1	1
684	есть тоже	1	1
685	и следовательно	2	1
686	если взять	1	1
687	и мы	16	1
688	видим что	3	1
689	другое не	1	1
690	тех пор	2	1
691	важный для	1	1
692	с той	2	1
693	один из	5	1
694	истинный смысл	1	1
695	в новой	1	1
696	что только	1	1
697	мы видим	8	1
698	имеет совсем	1	1
699	будто бы	1	1
700	течение всей	1	1
701	бы его	2	1
702	это очень	2	1
703	как цель	1	1
704	их не	2	1
705	здесь с	1	1
706	тот что	1	1
707	в эти	1	1
708	не то	1	1
709	самом деле	8	1
710	он считал	1	1
711	этому поводу	4	1
712	конечно не	1	1
713	построен на	1	1
714	вопроса о	2	1
715	целого ряда	1	1
716	него и	1	1
717	этому вопросу	1	1
718	не дает	2	1
719	в душе	2	1
720	за ним	1	1
721	сущность и	1	1
722	эти два	3	1
723	и последняя	1	1
724	самом процессе	2	1
725	подходим к	1	1
726	очевидно не	1	1
727	же невозможно	1	1
728	каждый элемент	2	1
729	в руки	1	1
730	это единство	1	1
731	или вернее	2	1
732	представляют собой	2	1
733	это будет	2	1
734	в последние	1	1
735	принадлежит ему	1	1
736	и др	1	1
737	тотчас же	1	1
738	или иной	2	1
739	этой проблемы	1	1
740	на примере	4	1
741	до сих	5	1
742	на чем	1	1
743	души и	1	1
744	себя и	2	1
745	виде и	1	1
746	на которых	2	1
747	что для	1	1
748	в некоторых	1	1
749	бы для	2	1
750	на этот	3	1
751	целым рядом	1	1
752	понимания этой	1	1
753	противоречий с	1	1
754	о чем	4	1
755	этим самым	1	1
756	уверенность в	1	1
757	с которым	3	1
758	которого она	1	1
759	уже давно	4	1
760	говорит нам	1	1
761	в частности	4	1
762	по необходимости	1	1
763	несовместимого с	1	1
764	какая же	1	1
765	и законченной	1	1
766	отрицать существование	1	1
767	мы говорим	1	1
768	его на	2	1
769	из которых	4	1
770	он призывает	1	1
771	по своему	1	1
772	он говорит	3	1
773	простого и	1	1
774	против такого	2	1
775	думается что	3	1
776	это напоминает	1	1
777	эту мысль	2	1
778	в первой	1	1
779	реакции на	1	1
780	исходя из	2	1
781	которым он	1	1
782	в состоянии	3	1
783	года и	1	1
784	что первые	1	1
785	к проблеме	1	1
786	том смысле	1	1
787	самой высокой	1	1
788	мы сказали	1	1
789	этого слова	1	1
790	внешнего мира	1	1
791	в контексте	1	1
792	ссылается на	1	1
793	этом случае	2	1
794	и нет	1	1
795	сих пор	5	1
796	но так	1	1
797	только для	1	1
798	заставляет нас	3	1
799	все это	2	1
800	и таким	2	1
801	ближе к	1	1
802	авторы как	1	1
803	от нас	2	1
804	должны быть	1	1
805	пока еще	1	1
806	самое большее	1	1
807	только мы	1	1
808	мы найдем	4	1
809	и часто	1	1
810	он конечно	1	1
811	себе вне	1	1
812	между ними	2	1
813	чтобы понять	1	1
814	смерти он	2	1
815	и самым	1	1
816	который является	1	1
817	называет свое	1	1
818	души в	1	1
819	у них	1	1
820	находит свое	2	1
821	еще более	1	1
822	существует ли	1	1
823	она нуждается	1	1
824	которым мы	1	1
825	не являются	1	1
826	к самому	2	1
827	есть то	2	1
828	нам не	1	1
829	может и	1	1
830	в свою	3	1
831	состоит из	1	1
832	то здесь	2	1
833	для нашего	1	1
834	его именно	1	1
835	не что	2	1
836	ко всему	1	1
837	чтобы он	1	1
838	в трех	3	1
839	сила и	1	1
840	ниже мы	1	1
841	в действительности	1	1
842	допустить что	1	1
843	жизни и	6	1
844	и другие	3	1
845	то оно	1	1
846	по поводу	3	1
847	кажется ему	1	1
848	все что	1	1
849	этой точки	1	1
850	гораздо более	2	1
