N	4gram	Tiupa_Teor_1	Hudozhes
80	как бы в точке	1	1
81	поскольку трагический герой шире	1	1
82	а также употребленных при	1	1
83	кадр в художественно значимый	1	1
84	границ разделяющих и связывающих	1	1
85	жизни оказывается уже внешней	1	1
86	некоторые литературные персонажи могут	1	1
87	личностного присутствия в мире	1	1
88	выступать и внутренняя целостность	1	1
89	состоит не в самом	1	1
90	связывающий эдипа и гамлета	1	1
91	даме отчизна моя ты	1	1
92	переносом в пространстве перерывом	1	1
93	позиции и читательского восприятия	1	1
94	могла бы разрушить художественную	1	1
95	отпочкованию от исторически первоначального	1	1
96	человеческому восприятию по замечанию	1	1
97	инстанция героя к которому	1	1
98	хотя и несет в	1	1
99	последовательно вводятся автором в	1	1
100	говорит и объектной что	1	1
101	превращается в эстетический объект	1	1
102	элегическое я становится самим	1	1
103	проб комической художественности в	1	1
104	нередко прибегающей к псевдохудожественной	1	1
105	бы ложью а вымысла	1	1
106	в пляске все внутреннее	1	1
107	миниатюры можно сказать что	1	1
108	или иной императив долженствования	1	1
109	искусства во-вторых объективной предпосылкой	1	1
110	карнавального смеха комизм комическая	1	1
111	практике открыли возможность чисто	1	1
112	воспринимающего сознания скрыт однако	1	1
113	любой своей внешней границы	1	1
114	уз объективности поскольку провозглашает	1	1
115	но не устраняемая ими	1	1
116	наличие внутренней целостности порядка	1	1
117	разграничивавшим однако при этом	1	1
118	мы имеем дело с	1	1
119	собой эмоциональную рефлексию если	1	1
120	можно подсмотреть определить и	1	1
121	и наоборот созерцающий становится	1	1
122	его полноте оказывается подобен	1	1
123	своим противостоянием не миропорядку	1	1
124	как счастья картина эстетического	1	1
125	и сопоставимости с другими	1	1
126	приведенной миниатюры можно сказать	1	1
127	самое существенное для возникновения	1	1
128	мальчика а также еще	1	1
129	к субъективной сердцевине бытия	1	1
130	личности относительно своей роли	1	1
131	границ между этими основными	1	1
132	представляющей трагедию прольется настоящая	1	1
133	то есть приобретает для	1	1
134	вызвал картину то есть	1	1
135	этого городничий восклицает смотрите	1	1
136	гротеск противоположен аллегории и	1	1
137	в той мере в	1	1
138	к понятию эстетического отношения	1	1
139	непосредственное завладевающее человеком который	1	1
140	уходите куда же вы?	1	1
141	личностного присутствия во внешнем	1	1
142	плотность акцентуации количество ударных	1	1
143	законы во-первых вторичное переживание	1	1
144	подобно тому как ряд	1	1
145	лиризм однако элегизм чужд	1	1
146	рецептивным от лат recipere	1	1
147	обнаруживается другое первичное нравственное	1	1
148	финале гоголевской женитьбы напротив	1	1
149	душе поскольку трагический герой	1	1
150	была бы несколько иной	1	1
151	физиологического наслаждения состоит в	1	1
152	приводящего к самоотрицанию по	1	1
153	целое ирония этимологически притворство	1	1
154	смена субъекта речи кто	1	1
155	и занимала столь значимое	1	1
156	воспроизводимости поскольку не сводится	1	1
157	в данный момент взгляд	1	1
158	субъекта вне познаваемого объекта	1	1
159	не забвение сверхличного ради	1	1
160	национальному языку по этому	1	1
161	черт ивана карамазова в	1	1
162	принадлежит первичной реальности жизни	1	1
163	души-личности и сверхличной одушевленности	1	1
164	входит наконец наиболее очевидным	1	1
165	придающей чему-либо новую вторичную	1	1
166	мировидения кругозор или систему	1	1
167	воздерживаться наконец в полусне	1	1
168	определенного смысла и поэтому	1	1
169	как любая даже самая	1	1
170	планом уродующего сокрушения жизни	1	1
171	выбор слова б построение	1	1
172	только в условиях вторичной	1	1
173	воспроизводимых типологических начал может	1	1
174	четвертый абзацы идентичные по	1	1
175	отношений здесь эмоциональная рефлексия	1	1
176	могут выступать не в	1	1
177	жизни либо от себя	1	1
178	высказывания и соответственно времени	1	1
179	отношении к нему наличие	1	1
180	зрения рождение или смерть	1	1
181	трагизм а только лишь	1	1
182	своеобразие искусства базирующееся на	1	1
183	оказывается ложной границей личностного	1	1
184	в предромантизме см остров	1	1
185	умонастроению самоценности личного бытия	1	1
186	всеми чувствами вся превратилась	1	1
187	как основная синтаксическая форма	1	1
188	субъектную организацию литературного произведения	1	1
189	для понимания феномена художественного	1	1
190	пределами этой субсистемы художественных	1	1
191	мы имеем в виду	3	1
192	текст в иных случаях	1	1
193	однако это будущее в	1	1
194	что единый смысл литературного	1	1
195	статуарного жеста интонация героично	1	1
196	картины то есть чего-то	1	1
197	своих героях воображая что	1	1
198	какому-либо типу так и	1	1
199	также может приобретать статус	1	1
200	синтаксической конструкции если глоссализация	1	1
201	героизации наделяется обликом подвига	1	1
202	крупным планом уродующего сокрушения	1	1
203	бахтин смотря на мир	1	1
204	мальчик должен был оставаться	1	1
205	подвергает это переживание красоты	1	1
206	социальными условностями присутствия личности	1	1
207	друга местом временем действия	1	1
208	до элементарно простых наличие	1	1
209	жизни отсутствует таким центром	1	1
210	созерцания читателем воображаемой реальности	1	1
211	мире на всех без	1	1
212	позиций может быть актуализировано	1	1
213	сатиризации юморе трагедийности и	1	1
214	являет собой некоторую последовательность	1	1
215	должен слиться эта система	1	1
216	происходит вследствие того что	1	1
217	этой видимостью своей причастности	1	1
218	на колени перед недотыкомкой	1	1
219	объективная и субъективная соответственно	1	1
220	сдвигом речевого строя но	1	1
221	может оказаться однородным в	1	1
222	герой несвободен вопреки внутренней	1	1
223	эти уподобления и расподобления	1	1
224	плеча я не присваиваю	1	1
225	ролевой заданности отсюда внутренняя	1	1
226	для говорящего речевые отклонения	1	1
227	автор видит шире и	1	1
228	сверхличного значения и служит	1	1
229	которое в акте эмоциональной	1	1
230	эстетическая деятельность художника состоит	1	1
231	всей своей несомненной субъективности	1	1
232	но как другая жизнь	1	1
233	как более или менее	1	1
234	специфически человеческий способ существования	1	1
235	юмором в том что	1	1
236	в принципе недостижима ее	1	1
237	в мясную лавку в	1	1
238	определяется сверхличной виной тогда	1	1
239	единиц обращенной к внутреннему	1	1
240	синтаксических и фонологических языковых	1	1
241	не с ремесленной имитацией	1	1
242	к жизненному поведению главного	1	1
243	рода ремесла привносят эстетический	1	1
244	позерство мечтателя мирного нег	1	1
245	их высокой сверхличной заданности	1	1
246	собственному я самоопределение к	1	1
247	актантов каждый такой разрыв	1	1
248	самоопределению здесь и теперь	1	1
249	на миниатюре м.м пришвина	1	1
250	меньше и больше нежели	1	1
251	было счастье порядка в	1	1
252	как внутренняя граница личности	1	1
253	шелухой ролевого поведения юмористический	1	1
254	более сложные структурные единицы	1	1
255	однако оно обладает впечатляющей	1	1
256	не повышенную резкость осмеяния	1	1
257	есть расположение внешних предметов	1	1
258	воспринимать ее патетически но	1	1
259	вследствие его личной духовной	1	1
260	подхваченная и усиленная следующей	1	1
261	пушкина онегин и татьяна	1	1
262	выбор чтобы самой утратой	1	1
263	образец зарождения трагизма в	1	1
264	никакое забвение злата стола	1	1
265	иных языковых нормативов актуальных	1	1
266	во многих лирических стихотворениях	1	1
267	героическому умонастроению самоценности личного	1	1
268	внутреннего зрения бунинского рассказа	1	1
269	который может быть назван	1	1
270	и конкретном целом здесь	1	1
271	принадлежит данному жанру как	1	1
272	мира вокруг я героя	1	1
273	анализу и систематизации понятие	1	1
274	красное с обрубленными ногами	1	1
275	однако при этом общеэстетические	1	1
276	наличие у художественного текста	1	1
277	есть высшая форма целостности	1	1
278	образом и занимала столь	1	1
279	особенный смысл факультативными сигналами	1	1
280	смысле употребляют излишне расплывчатый	1	1
281	красота есть свидетельство личности	1	1
282	от материального объекта так	1	1
283	думая над этим всю	1	1
284	психологическое содержание героического катарсиса	1	1
285	удовлетворяющая эстетические потребности духовной	1	1
286	не принадлежит к искусству	1	1
287	заданности и не способна	1	1
288	которой объект предстанет столь	1	1
289	стихотворениях например говорит не	1	1
290	вымышленная условная индивидуальность чьей	1	1
291	систему эпизодов состоит в	1	1
292	данном высказывании манифестацию художественного	1	1
293	интимные связи между внутренними	1	1
294	факультативные и более поверхностные	1	1
295	в себе этот психологический	1	1
296	и свою собственную персону	1	1
297	столько начало фразы с	1	1
298	шепнувший ему не гляди	1	1
299	культуры ибо понятие вкуса	1	1
300	неслиянными и нераздельными его	1	1
301	в пространстве перерывом во	1	1
302	того что ничто не	1	1
303	непосредственным предметом теоретического ее	1	1
304	утрате личного достоинства данная	1	1
305	мир уже не мыслится	1	1
306	донна ставшие общеизвестными после	1	1
307	и некоторыми другими показателями	1	1
308	всей его полноте оказывается	1	1
309	и читательского восприятия но	1	1
310	утверждает герой чеховской повести	1	1
311	портрет весь целиком служит	1	1
312	числе и трагическое есть	1	1
313	в ее нелепой испорченности	1	1
314	нормы в области литературы	1	1
315	вся превратилась в одно	1	1
316	комизма иронический смех будучи	1	1
317	расподобления соответствующих сегментов текста	1	1
318	статус такого отношения может	1	1
319	ее сатирическим несоответствием низкой	1	1
320	такой кадр характеризуется единством	1	1
321	взаимоналожениях и взаимодействиях с	1	1
322	образной кажущейся воображенной картины	1	1
323	строй художественно значимым и	1	1
324	художественной идеологемой которая предполагает	1	1
325	как способу высказывания но	1	1
326	расшифрованы однако в рамках	1	1
327	концовки клаузулы и формирующие	1	1
328	который от горя может	1	1
329	ему угрожает лишь разрыв	1	1
330	разорении рязани батыем трагическая	1	1
331	ядра личности а не	1	1
332	с которыми он должен	1	1
333	том что высшей ценностью	1	1
334	специфическая целостность феноменов человеческого	1	1
335	это парус и пусть	1	1
336	весьма простых текстовых показателей	1	1
337	аллегории и предполагает игру	1	1
338	обнаружение такого рода субтекстов	1	1
339	сознания в противном случае	1	1
340	виной самозванства состоит не	1	1
341	я наиболее оплотневаю в	1	1
342	самоутверждения неумолимо приводящего к	1	1
343	головки средней длиной ритмического	1	1
344	в целом всегда занимает	1	1
345	такова стратегия гедонизма но	1	1
346	этого словами гегеля духовная	1	1
347	границ и устремляясь к	1	1
348	есть полнота и неизбыточность	1	1
349	деталей в пределах кадрового	1	1
350	жизни как законченной картины	1	1
351	как в стихотворении пушкина	1	1
352	европейской традиции пришел ф	1	1
353	событие чтения разумеется абсолютно	1	1
354	охарактеризовать как принадлежащие голосу	1	1
355	не смываю драматическая избыточность	1	1
356	длины ритмического ряда тем	1	1
357	широк человек как говорит	1	1
358	новых форм ее восприятия	1	1
359	герой не уничтожается смехом	1	1
360	точки зрения семиотики характеризуется	1	1
361	расширении области значений языкового	1	1
362	трагедию прольется настоящая кровь	1	1
363	внутреннее я шире любой	1	1
364	повести гоголя не несет	1	1
365	аналогичная задача впрочем всякое	1	1
366	эпизод об этом сигнализирует	1	1
367	ствол старого дерева с	1	1
368	отвечающее всем законам искусства	1	1
369	наконец образотворческая деятельность художника	1	1
370	и не оставляющей места	1	1
371	жизни россыпь таких состояний	1	1
372	некогда провел с лизой	1	1
373	может ребенок рассказчик по-детски	1	1
374	думаю что в основе	1	1
375	неадекватной его личности с	1	1
376	мире и жизни однако	1	1
377	значимость артикуляционно-звуковая сторона речевой	1	1
378	уединенности в частности это	1	1
379	первые два абзаца в	1	1
380	в художественном произведении чище	1	1
381	и т.д создают эффект	1	1
382	иным сознанием находящимся вне	1	1
383	этой цепочки если воспринимать	1	1
384	характерные для говорящего речевые	1	1
385	бы осуществить соответствующее их	1	1
386	за него но строк	1	1
387	убийство героя о чем	1	1
388	внутренняя граница личности ничтожно	1	1
389	концептуальным смыслом если мы	1	1
390	дурачка мальчику бунинского текста	1	1
391	ценностного этического в конечном	1	1
392	поступки только раскрывают содержание	1	1
393	но кто бы они	1	1
394	может отсутствовать эффект смысла	1	1
395	самоактуализации я в мире	1	1
396	полноте оказывается подобен археографической	1	1
397	размежевания участвующая в структуре	1	1
398	понятие модуса было введено	1	1
399	неуверенности в себе этот	1	1
400	произведений могут оказываться не	1	1
401	не только соответствующий тип	1	1
402	потому столь страшным что	1	1
403	должен ты в элегической	1	1
404	а в динамике становления	1	1
405	полотна оно не входит	1	1
406	во-вторых объективной предпосылкой эстетического	1	1
407	бахтин говорил о героизации	1	1
408	качестве виртуальной личности бессмертно	1	1
409	объектных деталей а также	1	1
410	героев или соответствующих эстетических	1	1
411	гегель не существующее в	1	1
412	концепт глупости эмблема по	1	1
413	новая форма искусства говорит	1	1
414	ним контекста первые два	1	1
415	гоголевской женитьбы напротив оживает	1	1
416	отличие от сатирического малого	1	1
417	конструктивные членения и размежевания	1	1
418	форму разного рода ремесла	1	1
419	и т.д как любая	1	1
420	он показывает мясную лавку	1	1
421	миропорядка а в ее	1	1
422	страдают от неполноты самореализации	1	1
423	к такой установке быть	1	1
424	весь мир все христианство	1	1
425	наташи ростовой в такой	1	1
426	я подобно страстны когда	1	1
427	сводится до минимума максимально	1	1
428	капли с ели на	1	1
429	б.о корманом объектную и	1	1
430	поименованное в тексте а	1	1
431	эмоциональную рефлексию если рациональная	1	1
432	сколько бы ни был	1	1
433	оказывается шире внешней данности	1	1
434	всего данного во мне	1	1
435	рамках художественного высказывания он	1	1
436	могут изучаться с позиций	1	1
437	единиц данного текста наличие	1	1
438	ильфа и петрова однако	1	1
439	в индивидуальную картину своей	1	1
440	идиллического в падении капли	1	1
441	уже не судьба или	1	1
442	я в новую ролевую	1	1
443	м.м бахтиным можно сказать	1	1
444	языка этим и создается	1	1
445	помимо других факторов художественного	1	1
446	забвение сверхличного ради личного	1	1
447	хозяин все оставить должен	1	1
448	модуса было введено в	1	1
449	внутренней целостности порядка в	1	1
450	и больше пальцы на	1	1
451	речевых движений текста наиболее	1	1
452	значимостей являются наиболее генерализованные	1	1
453	существенное для возникновения нового	1	1
454	где мир уже не	1	1
455	не менее не тотально	1	1
456	дрогнул и я на	1	1
457	на уровне детализации или	1	1
458	весьма ощутимым перебоем ритма	1	1
459	отличие от кажимости жизненного	1	1
460	архаизмы варваризмы неологизмы и	1	1
461	или архитектонических заданиях завершенности	1	1
462	как рождается творческое или	1	1
463	юморе трагедийности и комедийности	1	1
464	не проходит бесследно и	1	1
465	отказ самосознания от своего	1	1
466	и внешней сторонами я-в-мире	1	1
467	хоровод чудовищ с пустыми	1	1
468	в лирических текстах иных	1	1
469	составления текстов не обретает	1	1
470	говорит ему о грядущем	1	1
471	внутренний голос стыда за	1	1
472	с внешностью в пляске	1	1
473	и способа высказывания смена	1	1
474	в душе в это	1	1
475	иначе говоря различные этажи	1	1
476	точку опоры вне воображенного	1	1
477	козацкого миропорядка парадоксальное сочетание	1	1
478	его сегментированность сжатие уплотнение	1	1
479	осложненное одной диалоговой репликой	1	1
480	некоторая возможность выбора лингвистических	1	1
481	чему нельзя научиться а	1	1
482	эстетического завершения альтернативен сатирическому	1	1
483	внешних и внутренних человека	1	1
484	наиболее ранних проб комической	1	1
485	его утраченный язык перед	1	1
486	патетического утверждения ее самоценности	1	1
487	поведением кая рана дорога	1	1
488	в рамках художественного высказывания	1	1
489	внутренней свободе его я	1	1
490	легко догадываемся что речь	1	1
491	время повествовательной фразы кладущей	1	1
492	судьбы анны карениной эти	1	1
493	поэтику задолго до последнего	1	1
494	эмблематические символические и гротескные	1	1
495	поведению главного героя и	1	1
496	романский или германский язык	1	1
497	как внутреннее единство духовного	1	1
498	но в отсутствие созерцающего	1	1
499	слова порождает еще два	1	1
500	из-за плеча я не	1	1
501	шире и глубже чем	1	1
502	общее всем знакомее и	1	1
503	и что ж результат	1	1
504	все художественные языки стили	1	1
505	системе ценностей имя личности	1	1
506	например в старосветских помещиках	1	1
507	совпадает со стилями других	1	1
508	лишь поименованное в тексте	1	1
509	модуса художественности питающим соответствующую	1	1
510	и это существенно сколько	1	1
511	случается с героем толстовской	1	1
512	и града чрънигова отня	1	1
513	судьбы внешняя граница личности	1	1
514	не только мы родственные	1	1
515	текста в тарасе бульбе	1	1
516	к особенностям его иносказательности	1	1
517	аналогична своей эстетической модальностью	1	1
518	это хронотоп порога и	1	1
519	наконец эстетическое отношение представляет	1	1
520	случаях может оставаться и	1	1
521	но говорят это на	1	1
522	малой роли в миропорядке	1	1
523	рефлексии обретает в искусстве	1	1
524	при этом особенно если	1	1
525	это устанавливает между ними	1	1
526	образуют событийные границы личности	1	1
527	первостепенная проблема субъектной организации	1	1
528	как в другом стихотворении	1	1
529	с осознания неполного совпадения	1	1
530	типовых повторяющихся парадигмальных отношений	1	1
531	стилем имитирующие чужие стилевые	1	1
532	совпасть с внешностью в	1	1
533	она предстает субъектом личной	1	1
534	жизнь человеческого я как	1	1
535	единственным стилем имитирующие чужие	1	1
536	до этого городничий восклицает	1	1
537	и развитием укрупненных атрибутов	1	1
538	в этом смысле употребляют	1	1
539	словами можно передать по-разному	1	1
540	процесса жизни вступить в	1	1
541	гомеровой илиаде равно героизирована	1	1
542	организации иначе говоря различные	1	1
543	наиболее очевидным отличием внутренней	1	1
544	малым он ни был	1	1
545	рефлексия осуществимо только в	1	1
546	шепчут что-то друг другу	1	1
547	как к личностной форме	1	1
548	состоит в резком расширении	1	1
549	и сосредоточенное в конечном	1	1
550	нормы архаизмы варваризмы неологизмы	1	1
551	конвенционально условно поскольку призвано	1	1
552	природу знаков художественного языка	1	1
553	ни убавить ни изменить	1	1
554	художественной целостности данного типа	1	1
555	статичное описание жизненной ситуации	1	1
556	микрорассказе телячья головка говорят	1	1
557	и спадов бенвенист ритм	1	1
558	не меньшими основаниями можно	1	1
559	или родственное внимание открывающее	1	1
560	эстетического завершения жанровая форма	1	1
561	или иных языковых нормативов	1	1
562	никаких доступных описанию постоянных	1	1
563	объектом только в присутствии	1	1
564	мечтателя мирного нег европейских	1	1
565	вторичную форму разного рода	1	1
566	ни был уникален стиль	1	1
567	нежели число композиционных субъектов	1	1
568	полноправно принадлежит данному жанру	1	1
569	беллетристика к области искусства	1	1
570	внутренней речи художественный текст	1	1
571	ведущая роль принадлежит двум	1	1
572	художественный текст в полной	1	1
573	частной жизни героя вытесненные	1	1
574	есть внутреннее присутствие во	1	1
575	миропорядке судьбы здесь излишне	1	1
576	силы мировой жизни которым	1	1
577	текста так и не	1	1
578	двум риторическим стратегиям высказывания	1	1
579	всего что можно подсмотреть	1	1
580	отсутствие созерцающего субъекта ничего	1	1
581	гегелевское определение личности относительно	1	1
582	ясно говорит в частности	1	1
583	входит в состав неповторимого	1	1
584	в ее внутренней субъективности	1	1
585	есть неотвратимо гибнущая самоубийственная	1	1
586	к искусству эстетическая деятельность	1	1
587	разрыв в объектной организации	1	1
588	становится самим собою сжимаясь	1	1
589	понимания внутренней речи вокализация	1	1
590	на холсте человека обозначенное	1	1
591	что для эстетической самоактуализации	1	1
592	складываются ценностные механизмы такого	1	1
593	баумгартен первый том его	1	1
594	в хх веке понимание	1	1
595	ритмической упорядоченностью характеризуются второй	1	1
596	самопроявлений смыслопорождающей моделью присутствия	1	1
597	стилистическом отношении одноголосым с	1	1
598	расплывчатый термин лиризм однако	1	1
599	художественное впечатление от живописного	1	1
600	художник вследствие этого словами	1	1
601	о прозе ближайшие к	1	1
602	произведения субъектная организация литературного	1	1
603	мир все христианство сакральная	1	1
604	атрибутов скажем и прозрачная	1	1
605	от праязыка наличие у	1	1
606	ценностного центра а в	1	1
607	говорит в ходе последовательного	1	1
608	качестве некой внутренней тайны	1	1
609	сторон чего еще нет	1	1
610	раз оказывается ложной границей	1	1
611	однако творение отвечающее всем	1	1
612	художественно не случайна если	1	1
613	здесь излишне широк человек	1	1
614	слова мамы ни стилистически	1	1
615	красиво осыпанному яркой зеленью	1	1
616	и объектной что говорится	1	1
617	к объекту созерцания означает	1	1
618	чеховым в смерти чиновника	1	1
619	в каждом человеке наиболее	1	1
620	летописная повесть о разорении	1	1
621	всякий раз художественно значимые	1	1
622	обособленности ср признание баратынского	1	1
623	художественности отсюда распространившееся в	1	1
624	свершения подвига перестают быть	1	1
625	однако в рамках художественного	1	1
626	как говорил бахтин смотря	1	1
627	элегическому все проходит так	1	1
628	кто говорит и как	1	1
629	обнаруживать и отсутствие лица	1	1
630	следствие обращения к вторичной	1	1
631	и меру его интегрированности	1	1
632	фактов биографии то под	1	1
633	к чаадаеву направляет самоопределение	1	1
634	но она по произволу	1	1
635	склоняются и шепчут что-то	1	1
636	комический разрыв между внутренней	1	1
637	с его рыцарской ролью	1	1
638	система голосов внешне не	1	1
639	артикуляционно-звуковая сторона речевой деятельности	1	1
640	вершителей-героев как феноменов внешне-внутренней	1	1
641	к личностной форме целостности	1	1
642	тексту слой факторов художественного	1	1
643	и ритмические концовки клаузулы	1	1
644	то грустно стало ему	1	1
645	эпопее гоголя даже предательство	1	1
646	подвигов воспевание их вершителей-героев	1	1
647	другой чисто познавательного логического	1	1
648	я кризис героического миросозерцания	1	1
649	может быть актуализировано на	1	1
650	знает обретение себя в	1	1
651	целостность феноменов человеческого бытия	1	1
652	тривиальная в общеязыковом отношении	1	1
653	обнаженной натурой оказывается одухотворенным	1	1
654	воспринимающего сознания бахтин говорил	1	1
655	нет никаких доступных описанию	1	1
656	кадров внутреннего зрения бунинского	1	1
657	понимание художественности как эстетической	1	1
658	что в основе его	1	1
659	акцентуации количество ударных слогов	1	1
660	рассмотренные способы эстетического завершения	1	1
661	предположить в каждом человеке	1	1
662	не столько начало фразы	1	1
663	призвано возбуждать не прямые	1	1
664	трагизм комизм и другие	1	1
665	эмоциональная рефлексия не ограничивается	1	1
666	гармонии данная сфера человеческих	1	1
667	множеством своих моментов он	1	1
668	нечастые но всякий раз	1	1
669	дифференциация типов эстетического завершения	1	1
670	подобно страстны когда же	1	1
671	карамзина и развитый романтиками	1	1
672	ответственность за него но	1	1
673	жизнесложении принципиально затруднено противоречием	1	1
674	участников иными словами художественно	1	1
675	роли художественного языка служит	1	1
676	например шепчутся способность к	1	1
677	пушкинское брожу ли я	1	1
678	с той самой скамейки	1	1
679	а в себе самом	1	1
680	и одновременно слышит внутренний	1	1
681	а вымысла принципиально новой	1	1
682	собой развернутое статичное описание	1	1
683	минуту до этого городничий	1	1
684	жизни которым человек должен	1	1
685	от уз объективности поскольку	1	1
686	эстетической модальностью фигура любима	1	1
687	даже предательство совершается героически	1	1
