N	2gram	Bakhtin_Fr_2	Marksizm
391	именно эта	1	1
392	его наиболее	2	1
393	еще на	1	1
394	та же	2	1
395	средство для	1	1
396	или во	1	1
397	и новом	1	1
398	к самому	1	1
399	в этой	10	1
400	всех перечисленных	1	1
401	с их	6	1
402	нами в	1	1
403	всего необходимо	1	1
404	эпохи и	1	1
405	от необходимости	1	1
406	не могла	1	1
407	т.е не	1	1
408	вследствие этого	2	1
409	главным образом	1	1
410	большей или	3	1
411	перестает быть	2	1
412	всех этих	3	1
413	них уже	1	1
414	очень стара	1	1
415	нашла свое	1	1
416	господствующий класс	1	1
417	и вот	3	1
418	к каждому	1	1
419	их в	3	1
420	в плане	3	1
421	подобно тому	2	1
422	чрезвычайно характерны	1	1
423	и по	1	1
424	будем говорить	1	1
425	в образе	1	1
426	так например	2	1
427	человек с	1	1
428	свое яркое	1	1
429	в нее	1	1
430	проблемы как	1	1
431	и символы	1	1
432	значительной степени	2	1
433	которые уже	1	1
434	касается до	1	1
435	выходит далеко	1	1
436	в совершенно	1	1
437	значение в	4	1
438	ведь сущность	1	1
439	перечисленных нами	1	1
440	а по	1	1
441	на все	3	1
442	зрения на	2	1
443	это не	1	1
444	что один	1	1
445	как единое	1	1
446	говорить в	1	1
447	останавливаться на	1	1
448	она и	1	1
449	с тем	1	1
450	и вся	1	1
451	случае происходит	1	1
452	понят и	1	1
453	одна и	1	1
454	всегда и	1	1
455	мы видели	3	1
456	xviii веке	9	1
457	т.п все	1	1
458	очень важный	1	1
459	еще в	2	1
460	в один	1	1
461	все более	1	1
462	во время	12	1
463	метода в	2	1
464	художественного творчества	1	1
465	можно найти	2	1
466	наших дней	2	1
467	уже к	2	1
468	почти не	1	1
469	и процесс	1	1
470	самый момент	1	1
471	вторая часть	1	1
472	поставлены на	1	1
473	есть его	1	1
474	образом и	1	1
475	творчества и	1	1
476	где нет	1	1
477	в устах	2	1
478	нам для	2	1
479	мог иметь	1	1
480	освободиться от	1	1
481	т.п эта	1	1
482	сознании в	1	1
483	лишь к	1	1
484	неразрывно связаны	1	1
485	в меру	2	1
486	на современную	1	1
487	его целом	3	1
488	xviii века	6	1
489	с теми	1	1
490	более суживается	1	1
491	тогда когда	1	1
492	того как	2	1
493	творчества для	1	1
494	всей их	1	1
495	и имеет	1	1
496	чтобы стать	1	1
497	здесь лишь	1	1
498	и пытается	1	1
499	он с	1	1
500	на эти	1	1
501	его от	1	1
502	в разных	1	1
503	в самой	2	1
504	в звуке	1	1
505	или как	1	1
506	первая часть	1	1
507	явление в	1	1
508	к ней	2	1
509	нам важно	1	1
510	потому что	1	1
511	ничто не	1	1
512	наша задача	1	1
513	все разобранные	1	1
514	здесь же	2	1
515	то этот	1	1
516	xvi века	14	1
517	тесной связи	1	1
518	с другом	1	1
519	стороны и	1	1
520	в духе	4	1
521	не та	1	1
522	всего в	1	1
523	избавиться от	1	1
524	бы это	1	1
525	особенности и	1	1
526	деле в	1	1
527	существует только	1	1
528	и своих	2	1
529	не делает	1	1
530	значения и	1	1
531	то она	1	1
532	здесь говорить	1	1
533	связи со	1	1
534	всем этим	1	1
535	характер и	4	1
536	в особенности	5	1
537	только не	1	1
538	только то	2	1
539	и абстрактного	1	1
540	мы наблюдаем	2	1
541	и совершенно	1	1
542	продолжает жить	2	1
543	с наукой	1	1
544	свою историю	1	1
545	времени и	6	1
546	связан с	3	1
547	особенно в	2	1
548	можно только	1	1
549	всегда наличен	1	1
550	для этого	1	1
551	образом в	1	1
552	как формы	1	1
553	воли и	1	1
554	о нем	1	1
555	пришли к	1	1
556	слово и	1	1
557	на страницах	2	1
558	образе в	1	1
559	живым и	1	1
560	в значительной	3	1
561	до известной	1	1
562	второй половины	2	1
563	о некоторых	1	1
564	должно было	1	1
565	к нему	3	1
566	и единого	1	1
567	меру своей	1	1
568	отметить что	1	1
569	во всей	1	1
570	в форме	4	1
571	можно проследить	1	1
572	них в	1	1
573	быть ничего	1	1
574	в художественной	1	1
575	был для	2	1
576	века и	3	1
577	в ту	2	1
578	знания и	1	1
579	в лучшем	1	1
580	свое наиболее	1	1
581	этих вопросов	1	1
582	она нашла	1	1
583	ведь можно	1	1
584	срастается с	2	1
585	мы видим	1	1
586	с ними	1	1
587	но ни	1	1
588	внутренних прав	1	1
589	очень много	2	1
590	поэтому и	1	1
591	наше время	1	1
592	этот ключ	1	1
593	с одной	3	1
594	вся эта	1	1
595	взятая в	1	1
596	так что	1	1
597	от одной	1	1
598	уже в	5	1
599	значение и	1	1
600	особое отношение	1	1
601	существования и	2	1
602	характерно что	2	1
603	который как	1	1
604	искать в	1	1
605	слова в	1	1
606	в одном	3	1
607	не о	1	1
608	и нашло	1	1
609	xvii и	5	1
610	характерны для	1	1
611	он один	1	1
612	до наших	2	1
613	без того	1	1
614	одной стороны	3	1
615	как явления	1	1
616	выходит за	1	1
617	имеет и	1	1
618	внутренняя логика	1	1
619	и самая	1	1
620	или меньшей	3	1
621	еще и	1	1
622	тому как	2	1
623	на которые	1	1
624	мы еще	2	1
625	и мотивов	1	1
626	романа в	1	1
627	себя и	1	1
628	что для	3	1
629	превращается в	3	1
630	других явлений	1	1
631	весь роман	2	1
632	которые еще	1	1
633	как ни	1	1
634	человек в	2	1
635	о чем	3	1
636	мы остановимся	1	1
637	стиль и	1	1
638	под влиянием	2	1
639	в xviii	9	1
640	этой же	1	1
641	и философия	1	1
642	время она	1	1
643	на какие-нибудь	1	1
644	ко всем	1	1
645	отдельных областей	1	1
646	но не	5	1
647	этого момента	2	1
648	центр тяжести	1	1
649	и там	1	1
650	и всей	1	1
651	быть только	1	1
652	по существу	2	1
653	для понимания	2	1
654	друг с	1	1
655	это значит	1	1
656	без места	1	1
657	мы сказали	2	1
658	есть и	1	1
659	эти два	2	1
660	его за	1	1
661	и полно	1	1
662	с элементами	1	1
663	народа и	1	1
664	в наше	1	1
665	в более	1	1
666	известной степени	1	1
667	идеологии на	1	1
668	момента он	2	1
669	такого рода	2	1
670	такое понимание	1	1
671	а все	1	1
672	есть система	1	1
673	всего можно	1	1
674	лишь как	2	1
675	приобретает значение	1	1
676	находит свое	1	1
677	значение лишь	1	1
678	только с	3	1
679	в большей	3	1
680	здесь на	1	1
681	же к	1	1
682	века мы	1	1
683	и другие	2	1
684	но вот	1	1
685	нашло свое	2	1
686	ним уже	1	1
687	с ней	1	1
688	состоит из	1	1
689	равно как	1	1
690	их с	1	1
691	по философии	1	1
692	же мы	1	1
693	и xviii	2	1
694	ее в	2	1
695	которые этот	1	1
696	яркое выражение	2	1
697	и особенно	3	1
