N	2gram	Vygotskiy__5	Myslijsy
379	человека из	1	2
380	не были	1	2
381	и даже	2	2
382	с другой	9	2
383	на этот	3	2
384	в свою	3	2
385	в сознание	1	2
386	и др	1	2
387	превращается в	1	2
388	которые не	1	2
389	есть лишь	1	2
390	с которым	3	2
391	как ни	4	2
392	нечто такое	2	2
393	равно как	1	2
394	к его	1	2
395	который бы	1	2
396	только для	1	2
397	из которых	4	2
398	по своему	1	2
399	в течение	2	2
400	связи которая	2	2
401	тому как	1	2
402	есть одна	2	2
403	эту мысль	2	2
404	в состоянии	3	2
405	том смысле	1	2
406	художественное произведение	5	2
407	никогда еще	2	2
408	и для	6	2
409	от мысли	1	2
410	различны но	1	2
411	чтобы понять	1	2
412	от него	4	2
413	и как	7	2
414	мы должны	3	2
415	ни к	1	2
416	во время	1	2
417	я в	1	2
418	а нечто	1	2
419	но эта	1	2
420	не что	2	2
421	из этого	2	2
422	только о	2	2
423	все что	1	2
424	в своих	5	2
425	можно назвать	1	2
426	искусство есть	2	1
427	ли мы	2	1
428	речь идет	1	1
429	воображении и	1	1
430	одним из	1	1
431	с с	1	1
432	художественного произведения	3	1
433	связана с	1	1
434	того же	2	1
435	все остальное	1	1
436	образуется не	1	1
437	он может	1	1
438	бы для	2	1
439	идет о	1	1
440	быть оставлен	1	1
441	показать что	12	1
442	тем же	3	1
443	говорит так	1	1
444	к другому	2	1
445	как черная	1	1
446	выражается в	1	1
447	др в	1	1
448	должна быть	2	1
449	каком отношении	2	1
450	то самое	1	1
451	в их	3	1
452	и за	1	1
453	чего в	1	1
454	в сфере	1	1
455	и посмотрим	1	1
456	полагает что	3	1
457	одной его	1	1
458	если я	2	1
459	для своего	1	1
460	заботясь о	1	1
461	или наоборот	2	1
462	это совершенно	2	1
463	только начинается	1	1
464	которую мы	2	1
465	могут достигнуть	1	1
466	оба эти	2	1
467	поэзии не	1	1
468	с нашими	1	1
469	зависимости от	7	1
470	частный случай	1	1
471	себе что	1	1
472	почти на	2	1
473	без всякого	1	1
474	свою очередь	1	1
475	что оба	1	1
476	по этому	5	1
477	на них	1	1
478	как один	1	1
479	искусства имеет	1	1
480	в последних	2	1
481	в чем	1	1
482	во всех	2	1
483	действующее лицо	2	1
484	основано на	1	1
485	ними в	1	1
486	не составит	1	1
487	различия между	2	1
488	друг к	4	1
489	видели что	1	1
490	но не	7	1
491	могло быть	1	1
492	но как	1	1
493	было указано	1	1
494	не все	1	1
495	эта особенность	1	1
496	отличие от	2	1
497	может произойти	1	1
498	друг от	2	1
499	нет и	1	1
500	души ее	1	1
501	относится к	1	1
502	хотя эти	1	1
503	меньше всего	3	1
504	в известном	1	1
505	как говорит	4	1
506	значит если	1	1
507	несомненно что	2	1
508	его на	2	1
509	дает нам	1	1
510	и напряженность	1	1
511	как нам	1	1
512	что нет	1	1
513	перед нами	2	1
514	неизмеримо более	1	1
515	следующим образом	2	1
516	где она	1	1
517	это их	1	1
518	и отчасти	1	1
519	о силе	1	1
520	стороны мы	2	1
521	себе как	1	1
522	та же	1	1
523	мы при	1	1
524	он в	2	1
525	возможно для	1	1
526	сил в	4	1
527	в этой	5	1
528	еще один	2	1
529	в положении	2	1
530	не годится	1	1
531	чувств и	4	1
532	жизнь как	1	1
533	имеем в	1	1
534	два ряда	2	1
535	в ухе	1	1
536	слово это	1	1
537	мы получим	2	1
538	этот процесс	1	1
539	форму не	1	1
540	широкое и	1	1
541	время и	1	1
542	образом для	1	1
543	раз когда	1	1
544	только материал	1	1
545	мыслей в	1	1
546	состоит именно	1	1
547	и совершенно	4	1
548	котором мы	3	1
549	том чтобы	2	1
550	в степени	1	1
551	что называется	1	1
552	одной и	2	1
553	на этом	6	1
554	действительно так	2	1
555	всему целому	1	1
556	и наоборот	1	1
557	что их	2	1
558	но все	2	1
559	от нее	1	1
560	смысле в	1	1
561	главным образом	1	1
562	значение в	1	1
563	произведения с	1	1
564	к другу	4	1
565	из самой	1	1
566	его находится	1	1
567	по выражению	1	1
568	заключается в	8	1
569	всякого внимания	1	1
570	может стать	1	1
571	окажется что	1	1
572	он есть	1	1
573	должен был	4	1
574	выше на	1	1
575	еще одно	1	1
576	с которого	1	1
577	только одно	1	1
578	останавливаться на	1	1
579	слово имеет	1	1
580	нет в	2	1
581	это положение	1	1
582	экономия сил	2	1
583	его частей	1	1
584	быть выражены	1	1
585	далеко не	1	1
586	показывает что	3	1
587	бы было	1	1
588	явление с	1	1
589	с пути	1	1
590	это до	1	1
591	во внимание	5	1
592	в научном	1	1
593	мы видели	1	1
594	связь представлений	1	1
595	видим как	1	1
596	мы с	3	1
597	и прямо	1	1
598	части но	1	1
599	и того	2	1
600	не мог	1	1
601	она берет	1	1
602	одного и	2	1
603	на первый	2	1
604	в эту	1	1
605	который играет	1	1
606	и одно	1	1
607	в своей	4	1
608	мысль и	1	1
609	и гармонию	1	1
610	мы зная	1	1
611	мы замечаем	1	1
612	в следующем	1	1
613	в такой	1	1
614	не подозревает	1	1
615	бы к	1	1
616	в которые	1	1
617	всю эстетическую	1	1
618	одним и	3	1
619	то для	1	1
620	мы называем	2	1
621	от себя	1	1
622	и значит	1	1
623	человеческого тела	1	1
624	принимают в	1	1
625	страх и	2	1
626	и той	2	1
627	что шекспир	4	1
628	бы мы	3	1
629	тесно ассоциировались	1	1
630	которые в	1	1
631	но он	3	1
632	то когда	1	1
633	более сложные	1	1
634	есть еще	1	1
635	тому чтобы	1	1
636	бы быть	1	1
637	стоит только	5	1
638	и форма	1	1
639	что те	1	1
640	в отношении	2	1
641	имеет свое	1	1
642	но они	1	1
643	что эта	4	1
644	с которой	2	1
645	что с	6	1
646	но для	1	1
647	дело в	2	1
648	только из	1	1
649	ее с	1	1
650	идеального и	1	1
651	к этим	2	1
652	но вместе	1	1
653	в самых	1	1
654	во всякой	2	1
655	вытекает из	1	1
656	того и	1	1
657	казалось бы	4	1
658	ничего не	2	1
659	под этим	1	1
660	действительности но	1	1
661	находятся в	3	1
662	них идет	1	1
663	этих двух	7	1
664	нее нет	1	1
665	гораздо большее	1	1
666	видим что	3	1
667	во всем	2	1
668	поэтому совершенно	2	1
669	не принадлежит	1	1
670	картины но	1	1
671	что речь	1	1
672	по первому	1	1
673	эти три	2	1
674	на которой	1	1
675	только с	1	1
676	доказать что	1	1
677	этом заключается	1	1
678	как будто	6	1
679	этом отношении	3	1
680	если только	1	1
681	в экономии	1	1
682	тесной связи	1	1
683	факта что	1	1
684	перед ним	1	1
685	к таким	1	1
686	мысли так	1	1
687	убеждения что	1	1
688	чтобы играть	1	1
689	самое в	1	1
690	все то	2	1
691	и другой	1	1
692	лежит в	1	1
693	одну и	1	1
694	его с	2	1
695	той или	2	1
696	всегда есть	1	1
697	что при	3	1
698	этим самым	1	1
699	всегда в	1	1
700	в каждой	3	1
701	в применении	1	1
702	на наших	1	1
703	разные стороны	1	1
704	при таком	3	1
705	совершенно правильно	2	1
706	от друга	2	1
707	как не	1	1
708	такое что	2	1
709	в собственном	1	1
710	можно сделать	1	1
711	в себя	2	1
712	в произведении	1	1
713	с самого	3	1
714	то время	1	1
715	ясно что	6	1
716	привести в	1	1
717	дополнение к	1	1
718	убеждение в	1	1
719	в другом	3	1
720	с первым	1	1
721	времени и	3	1
722	к действительности	1	1
723	сказано выше	1	1
724	внутренней связи	1	1
725	передается и	1	1
726	это только	3	1
727	и трудно	1	1
728	является в	2	1
729	основана на	1	1
730	силу того	1	1
731	в некоторой	1	1
732	как у	1	1
733	в словах	2	1
734	только до	1	1
735	ее цвета	1	1
736	о нем	1	1
737	незаметно для	1	1
738	и поэтому	3	1
739	высшие процессы	1	1
740	что каждый	1	1
741	же чем	1	1
742	что существуют	1	1
743	как эта	1	1
744	других искусств	1	1
745	о действии	1	1
746	образом все	2	1
747	это в	3	1
748	нужно перенести	1	1
749	восприятий и	1	1
750	образом если	2	1
751	и во	1	1
752	но несомненно	1	1
753	на одном	4	1
754	в форме	2	1
755	и можно	2	1
756	вслед за	1	1
757	с не	1	1
758	такая противоположность	1	1
759	и другую	1	1
760	формой и	3	1
761	эти последние	1	1
762	с здесь	3	1
763	что здесь	3	1
764	показывают что	1	1
765	себя с	1	1
766	остальных частях	1	1
767	обе эти	2	1
768	если скажем	1	1
769	которым мы	1	1
770	одной из	1	1
771	дело с	5	1
772	в вопросе	1	1
773	на чем	1	1
774	а является	1	1
775	по мнению	6	1
776	от нас	2	1
777	что нам	3	1
778	или же	1	1
779	их не	2	1
780	можно выразить	1	1
781	тот что	1	1
782	с одной	12	1
783	в качестве	2	1
784	обстановки в	1	1
785	на всем	1	1
786	и насколько	3	1
787	составить себе	1	1
788	отнести к	1	1
789	чтобы он	1	1
790	в нашей	2	1
791	которым не	1	1
792	в душе	2	1
793	но совершенно	1	1
794	из них	2	1
795	искусство в	1	1
796	к содержанию	1	1
797	и значения	1	1
798	что содержание	1	1
799	могло бы	1	1
800	у него	3	1
801	его мысль	1	1
802	как при	1	1
803	ее на	1	1
804	уже совершенно	3	1
805	рядом с	5	1
806	были бы	1	1
807	которые как	1	1
808	не выражается	1	1
809	из двух	3	1
810	и самым	1	1
811	деле есть	1	1
812	с объективной	1	1
813	что слова	1	1
814	следовательно так	1	1
815	отличаются от	1	1
816	здесь в	1	1
817	мы станем	2	1
818	с той	2	1
819	а с	5	1
820	с это	2	1
821	в воображении	2	1
822	больше и	1	1
823	прежде всего	4	1
824	другому и	2	1
825	когда пушкин	2	1
826	одной стороны	12	1
827	или другими	1	1
828	это к	1	1
829	целым рядом	1	1
830	так это	1	1
831	три элемента	1	1
832	дойти до	1	1
833	в теории	1	1
834	их друг	1	1
835	на противоречие	2	1
836	и поменялись	1	1
837	понятие о	1	1
838	бы совершенно	1	1
839	между этими	1	1
840	что перед	1	1
841	под влиянием	3	1
842	его как	1	1
843	в одно	1	1
844	если не	1	1
845	в строении	3	1
846	некоторое сходство	1	1
847	можем видеть	1	1
848	увидим в	1	1
849	в частности	4	1
850	искусств в	1	1
851	что раньше	1	1
852	найти и	1	1
853	как это	7	1
854	и выражение	1	1
855	высшего порядка	1	1
856	влечет за	2	1
857	к самому	2	1
858	наблюдение что	1	1
859	смерть но	1	1
860	он говорит	3	1
861	образом и	2	1
862	смысле этого	1	1
863	что всякое	4	1
864	пример в	1	1
865	это напоминает	1	1
866	действие и	3	1
867	в первой	1	1
868	чувства и	5	1
869	сам не	1	1
870	исходя из	2	1
871	колебаться в	1	1
872	это значит	2	1
873	применить это	1	1
874	как из	3	1
875	человеческая природа	1	1
876	благодаря этому	1	1
877	и нет	1	1
878	не могло	1	1
879	и средством	1	1
880	заставляет нас	3	1
881	всякое движение	1	1
882	вещь а	1	1
883	противоречие и	1	1
884	это явление	1	1
885	все же	7	1
886	большее количество	2	1
887	ее можно	1	1
888	в следующей	1	1
889	мы найдем	4	1
890	не напоминает	1	1
891	последних словах	1	1
892	совершается в	1	1
893	не прямо	1	1
894	или в	6	1
895	мы только	2	1
896	том виде	1	1
897	о котором	6	1
898	которая в	1	1
899	который дает	1	1
900	наш глаз	1	1
901	но когда	1	1
902	у них	1	1
903	и смысл	1	1
904	к внешнему	2	1
905	его жизнь	1	1
906	скажем что	1	1
907	отношению ко	1	1
908	же в	2	1
909	нас от	1	1
910	бы на	2	1
911	ее развития	1	1
912	что ни	3	1
913	имеет целью	1	1
914	чувства но	1	1
915	не знает	2	1
916	другой стороны	5	1
917	состоит из	1	1
918	существует в	1	1
919	мысль как	1	1
920	была бы	3	1
921	общего с	1	1
922	от всех	1	1
923	в поэтическом	1	1
924	как есть	1	1
925	что сущность	1	1
926	почему он	1	1
927	приблизительно в	1	1
928	что под	1	1
929	отказаться от	1	1
930	самую мысль	1	1
931	жизни и	6	1
932	но еще	2	1
933	увидим что	9	1
934	видим в	2	1
935	то оно	1	1
936	и эта	2	1
937	каждое слово	1	1
938	как на	11	1
939	ничего общего	1	1
