N	2gram	Losev_Vesc_1	Psycholo
234	между собой	1	2
235	на их	2	2
236	всего этого	1	2
237	заключается не	1	2
238	видели что	1	2
239	с самой	6	2
240	в общем	1	2
241	очевидно что	1	2
242	не просто	19	2
243	и чем	3	2
244	отнюдь не	5	2
245	и я	1	2
246	в истории	1	2
247	что именно	1	2
248	как к	4	2
249	и наконец	1	2
250	всех предыдущих	1	2
251	ясно и	1	2
252	думать что	1	2
253	остановиться на	1	2
254	не могла	1	2
255	по самому	3	2
256	всех этих	1	2
257	в силу	3	2
258	которому она	1	2
259	и вот	2	2
260	и по	1	2
261	и может	2	2
262	по смыслу	5	2
263	и дает	1	2
264	которые с	1	2
265	же самого	1	2
266	и уже	1	2
267	же самый	1	2
268	имени а	2	2
269	исторической действительности	1	2
270	и ее	18	2
271	момент который	1	2
272	своего имени	1	2
273	или вернее	1	2
274	признать что	1	2
275	образом и	1	2
276	но он	2	2
277	и эти	2	2
278	есть именно	6	2
279	и более	1	2
280	их в	3	2
281	в этих	1	2
282	или если	1	2
283	это является	1	2
284	нет никакого	2	2
285	она могла	2	2
286	дело не	2	2
287	весь смысл	1	2
288	и всегда	1	2
289	ничего не	3	2
290	находятся в	1	2
291	к ней	2	2
292	то это	3	2
293	ли это	7	2
294	всех прочих	3	2
295	у нас	7	2
296	когда мы	6	2
297	что оно	8	2
298	ли что	1	2
299	утверждать что	1	2
300	и которая	1	2
301	из всего	1	2
302	с ее	6	2
303	свою очередь	4	2
304	данном случае	2	2
305	только то	2	2
306	то время	1	2
307	то как	2	2
308	одного из	1	2
309	том как	1	2
310	мы в	1	2
311	для этого	4	2
312	со стороны	5	2
313	с ним	8	2
314	или от	1	2
315	внимание на	1	2
316	но мы	1	2
317	той степени	1	2
318	и который	1	2
319	и во	3	2
320	у них	1	2
321	и следовательно	7	2
322	что только	3	2
323	должен был	1	2
324	со всеми	1	2
325	в качестве	1	2
326	для всех	1	2
327	есть в	1	2
328	уже не	9	2
329	или не	2	2
330	в виде	1	2
331	к своим	1	2
332	одно из	1	2
333	для него	4	2
334	всяком случае	2	2
335	могло бы	1	2
336	в конце	2	2
337	но что	2	2
338	к самому	1	2
339	это будет	3	2
340	другое и	1	2
341	сам себя	2	2
342	как же	3	2
343	еще и	8	2
344	а с	3	2
345	говорит о	1	2
346	однако и	1	2
347	же точно	2	2
348	к его	1	2
349	к себе	4	2
350	совершенно в	1	2
351	хотя бы	6	2
352	в данном	5	2
353	к самой	1	2
354	есть только	7	2
355	это есть	7	2
356	что же	8	2
357	в первой	2	2
358	по существу	2	2
359	том смысле	1	2
360	быть не	4	2
361	раньше всего	1	2
362	с этой	4	2
363	заставляет нас	1	2
364	в наше	1	2
365	не знаем	2	2
366	только что	2	2
367	же в	1	2
368	лежит в	1	2
369	так же	1	2
370	нам не	2	2
371	была бы	2	2
372	то противоречие	1	2
373	из своей	1	2
374	и другие	1	2
375	можно назвать	1	2
376	во всяком	3	2
377	говорили о	1	1
378	если вы	2	1
379	ли мы	2	1
380	же как	1	1
381	чтобы не	1	1
382	с кем	1	1
383	и потому	5	1
384	силы и	1	1
385	это и	6	1
386	относятся к	1	1
387	и есть	26	1
388	сказано что	1	1
389	в первом	2	1
390	из его	2	1
391	и самое	2	1
392	выражается в	1	1
393	от которых	1	1
394	в зависимости	1	1
395	собою в	1	1
396	что мы	14	1
397	видно уже	1	1
398	часто бывает	1	1
399	мы имеем	7	1
400	это совершенно	4	1
401	ней есть	1	1
402	которую я	2	1
403	и тут	3	1
404	и момент	1	1
405	это что	4	1
406	бы что	2	1
407	из своих	1	1
408	среды и	1	1
409	смысл ее	4	1
410	происходит это	1	1
411	взрыв и	1	1
412	не столько	1	1
413	так чтобы	2	1
414	но исключительно	2	1
415	на себя	1	1
416	и такой	1	1
417	себе что	3	1
418	и он	1	1
419	быть понято	2	1
420	утверждаю что	3	1
421	еще не	8	1
422	внимание и	1	1
423	можно не	1	1
424	в чем	6	1
425	которое он	1	1
426	с его	1	1
427	и существенную	1	1
428	то мы	2	1
429	но не	5	1
430	на основе	1	1
431	мы будем	1	1
432	одном и	1	1
433	не все	1	1
434	для всякой	1	1
435	с собою	6	1
436	отношение к	1	1
437	отличие от	1	1
438	тут же	2	1
439	нет и	1	1
440	не буду	2	1
441	относится к	5	1
442	независимо от	5	1
443	с чисто	1	1
444	то чем	1	1
445	части в	1	1
446	как нам	1	1
447	кроме того	4	1
448	и где	1	1
449	в мысли	3	1
450	хотя и	4	1
451	бы я	2	1
452	что действительность	2	1
453	между двумя	1	1
454	более или	1	1
455	в действительности	7	1
456	для ее	2	1
457	образом ни	1	1
458	то в	4	1
459	в себя	13	1
460	бы сказать	2	1
461	момент его	1	1
462	зависимости от	1	1
463	только один	2	1
464	ее как	2	1
465	теории и	1	1
466	в определенном	1	1
467	формулировать так	1	1
468	и еще	2	1
469	нами воспринимается	1	1
470	ничего специфически	1	1
471	в понимании	1	1
472	том чтобы	1	1
473	что тут	6	1
474	подобно тому	4	1
475	смысле как	1	1
476	образа и	1	1
477	это конечно	1	1
478	тут не	5	1
479	что почти	1	1
480	не будет	12	1
481	а затем	2	1
482	факт что	1	1
483	то чтобы	3	1
484	есть все	1	1
485	значение в	1	1
486	только не	2	1
487	и с	8	1
488	наш анализ	1	1
489	на этой	1	1
490	они тоже	1	1
491	того или	1	1
492	с другими	8	1
493	есть не	14	1
494	для нее	2	1
495	это не	5	1
496	деле в	1	1
497	указанием на	1	1
498	не какой-нибудь	1	1
499	вещи а	2	1
500	в жизни	3	1
501	а вот	3	1
502	но уже	3	1
503	она и	1	1
504	все равно	2	1
505	нас к	1	1
506	в слове	2	1
507	он и	1	1
508	когда я	5	1
509	о чем	1	1
510	и ближе	1	1
511	а если	1	1
512	о характере	1	1
513	должно быть	6	1
514	и тогда	1	1
515	которые бы	1	1
516	же я	1	1
517	было не	1	1
518	или менее	1	1
519	мы опять	1	1
520	что такое	12	1
521	таким же	1	1
522	представить себе	1	1
523	нас не	1	1
524	почти не	1	1
525	на известный	1	1
526	мысли и	3	1
527	от себя	1	1
528	бы мы	1	1
529	есть еще	3	1
530	оказалось бы	1	1
531	однако в	1	1
532	с такими	1	1
533	случае мы	1	1
534	и вся	1	1
535	то с	3	1
536	и какая	1	1
537	можно ли	7	1
538	я для	1	1
539	ничего нового	1	1
540	с которой	1	1
541	дело в	4	1
542	и вместо	1	1
543	и притом	3	1
544	ее с	5	1
545	достигает своего	1	1
546	в самых	1	1
547	в уме	3	1
548	из их	1	1
549	это еще	1	1
550	он с	1	1
551	это мы	1	1
552	того и	2	1
553	этих двух	2	1
554	или как	2	1
555	как она	4	1
556	степени что	1	1
557	с таким	1	1
558	смысл не	1	1
559	понимание ее	2	1
560	так то	3	1
561	этом отношении	1	1
562	что на	2	1
563	у меня	3	1
564	к таким	1	1
565	и оно	3	1
566	ни о	1	1
567	мы встречаем	1	1
568	говоря она	1	1
569	меня на	2	1
570	относиться к	1	1
571	которого я	1	1
572	что является	1	1
573	достаточно только	2	1
574	не есть	49	1
575	все еще	3	1
576	быть совершенно	2	1
577	из чего	1	1
578	ничего общего	1	1
579	от той	1	1
580	всегда в	1	1
581	в применении	1	1
582	обычно в	1	1
583	что составляет	1	1
584	только при	1	1
585	в собственном	2	1
586	уже с	1	1
587	говорили что	1	1
588	идет речь	1	1
589	однако должен	1	1
590	можно было	2	1
591	так и	3	1
592	не с	7	1
593	это вовсе	2	1
594	которая была	1	1
595	мог бы	5	1
596	и каждый	1	1
597	у другого	1	1
598	во все	1	1
599	как таковую	1	1
600	есть конечно	2	1
601	и каково	1	1
602	подойти к	1	1
603	именно этот	1	1
604	в результате	3	1
605	остается только	1	1
606	по сравнению	7	1
607	здесь опять	1	1
608	этого мало	1	1
609	это чрезвычайно	1	1
610	всякий знает	1	1
611	это внутреннее	1	1
612	нас и	1	1
613	будет уже	1	1
614	все дело	1	1
615	и нужно	1	1
616	у нее	1	1
617	это я	4	1
618	может не	2	1
619	на вопрос	1	1
620	язык и	1	1
621	определенным образом	6	1
622	раз к	2	1
623	ясным что	1	1
624	к действительности	2	1
625	этого сказать	1	1
626	можно сказать	6	1
627	основе своей	2	1
628	нас в	3	1
629	знает что	2	1
630	это было	1	1
631	нет это	2	1
632	мы понимаем	1	1
633	которой мы	1	1
634	не уничтожается	2	1
635	или иначе	4	1
636	ним и	1	1
637	что человек	1	1
638	и можно	1	1
639	еще более	2	1
640	на действительность	2	1
641	что нового	1	1
642	и она	1	1
643	если взять	1	1
644	существует не	1	1
645	быть и	1	1
646	но с	2	1
647	но тот	1	1
648	этот вопрос	1	1
649	в поэтическом	1	1
650	говорили выше	1	1
651	будто бы	1	1
652	сказали что	1	1
653	без этого	2	1
654	из которого	1	1
655	и у	3	1
656	только на	3	1
657	ту самую	1	1
658	мы получим	2	1
659	себя и	4	1
660	в нашей	1	1
661	от других	1	1
662	не из	2	1
663	но совершенно	2	1
664	что сама	1	1
665	только одно	2	1
666	совсем другое	1	1
667	и их	7	1
668	эти три	1	1
669	той которая	1	1
670	для меня	2	1
671	можно с	2	1
672	тому же	1	1
673	не о	1	1
674	или есть	1	1
675	не говорит	2	1
676	с действительностью	1	1
677	образом что	1	1
678	бы это	1	1
679	не было	1	1
680	момент в	6	1
681	его ни	1	1
682	объяснить это	1	1
683	со всем	5	1
684	только у	1	1
685	мне и	1	1
686	мы воспринимаем	1	1
687	я только	1	1
688	именно в	1	1
689	а именно	1	1
690	к которому	1	1
691	больше как	1	1
692	и самая	1	1
693	не потому	6	1
694	и прежде	1	1
695	которой ничего	1	1
696	чем он	1	1
697	каких других	1	1
698	тому как	4	1
699	в отличие	1	1
700	души и	1	1
701	ни на	3	1
702	превращается в	1	1
703	от этого	2	1
704	и опять	1	1
705	и составляет	1	1
706	ничем не	3	1
707	так это	1	1
708	зависит от	1	1
709	бы ее	1	1
710	одно а	1	1
711	когда же	1	1
712	могут служить	1	1
713	него не	1	1
714	что из	2	1
715	ближе к	1	1
716	мы знаем	1	1
717	если не	3	1
718	как именно	1	1
719	для иллюстрации	1	1
720	смысла того	1	1
721	я называю	4	1
722	равно как	2	1
723	в частности	1	1
724	действительности или	1	1
725	где эта	1	1
726	смысл что	1	1
727	от кого	1	1
728	мы говорим	5	1
729	не иное	1	1
730	чем то	2	1
731	ни от	5	1
732	этой основной	1	1
733	роли которую	1	1
734	сравнению с	6	1
735	и действительность	6	1
736	применении к	2	1
737	дают еще	1	1
738	быть только	3	1
739	от каждой	1	1
740	из этой	1	1
741	не кажется	1	1
742	фактом а	1	1
743	это значит	24	1
744	форма и	1	1
745	смысл в	1	1
746	я сам	3	1
747	нечто совершенно	1	1
748	действительность в	2	1
749	отличается от	7	1
750	между прочим	3	1
751	нисколько не	4	1
752	каждой из	2	1
753	от ошибки	1	1
754	не является	1	1
755	ли в	3	1
756	уже на	1	1
757	наступает на	3	1
758	тот кто	1	1
759	как не	1	1
760	собственно говоря	4	1
761	от всех	4	1
762	и ни	1	1
763	и смысл	1	1
764	мы должны	2	1
765	всей силой	1	1
766	бы на	1	1
767	от света	1	1
768	между ними	3	1
769	с ней	2	1
770	и эта	3	1
771	только как	1	1
772	они как	2	1
773	и так	1	1
774	мере в	1	1
775	в отдельности	4	1
776	есть и	4	1
777	то внутреннее	1	1
778	не верить	1	1
779	что то	2	1
780	жизни и	2	1
781	но еще	3	1
782	нет что	1	1
783	это в	1	1
784	тем самым	1	1
785	все что	1	1
786	этой точки	1	1
787	гораздо более	1	1
788	смысле что	1	1
