N	2gram	Bakhtin_sl_1	FransuaR
163	и наконец	4	2
164	и к	5	2
165	и этим	3	2
166	бы не	1	2
167	и тот	1	2
168	так сказать	5	2
169	на его	8	2
170	время и	2	2
171	одному из	2	2
172	на этом	2	2
173	в основу	1	2
174	может быть	14	2
175	этих форм	1	2
176	и дает	1	2
177	в жизни	1	2
178	ни в	1	2
179	в один	1	2
180	в этих	2	2
181	наших дней	1	2
182	в котором	2	2
183	с точки	8	2
184	в их	4	2
185	место в	1	2
186	не столько	1	2
187	мир и	1	2
188	том же	4	2
189	на котором	1	2
190	дело в	1	2
191	но она	1	2
192	но здесь	3	2
193	но только	1	2
194	никогда не	3	2
195	связи с	2	2
196	с полной	1	2
197	к тому	3	2
198	о том	3	2
199	и это	1	2
200	гл xviii	1	2
201	же не	1	2
202	в себя	1	2
203	же деле	1	2
204	или в	8	2
205	сам он	1	2
206	связанных с	4	2
207	с ним	7	2
208	а также	2	2
209	существенную роль	1	2
210	в другой	2	2
211	в споре	1	2
212	одной из	3	2
213	до наших	1	2
214	себя в	9	2
215	есть в	1	2
216	уже не	2	2
217	и у	2	2
218	его и	3	2
219	ни с	1	2
220	и эпохи	1	2
221	в новом	1	2
222	друг друга	3	2
223	как раз	2	2
224	в других	3	2
225	самом же	1	2
226	в особенности	8	2
227	со стороны	1	2
228	где они	2	2
229	именно в	3	2
230	в ряде	1	2
231	но оно	3	2
232	одной стороны	4	2
233	они не	1	2
234	не на	5	2
235	в слове	7	2
236	о чем	1	2
237	в той	10	2
238	да и	1	2
239	вокруг себя	1	2
240	мы сказали	4	2
241	между прочим	1	2
242	о мире	1	2
243	и для	4	2
244	которых он	1	2
245	форм и	3	2
246	же задаче	1	2
247	этого рода	1	2
248	формы и	3	2
249	узком смысле	10	2
250	в основе	5	2
251	а как	2	2
252	его к	1	2
253	нет ничего	1	2
254	о своем	1	2
255	между ними	2	2
256	они также	1	2
257	от всех	1	2
258	не может	14	2
259	из этого	3	2
260	но эти	3	2
261	как на	1	2
262	только в	6	2
263	и другие	1	2
264	и эта	2	2
265	к этому	2	2
266	себя как	1	1
267	смысле слова	2	1
268	ту же	4	1
269	как все	1	1
270	же как	2	1
271	жил в	1	1
272	силы и	1	1
273	фон для	1	1
274	это игра	1	1
275	так уже	1	1
276	в чисто	2	1
277	из самых	1	1
278	эта общая	1	1
279	мировоззрения и	1	1
280	из его	1	1
281	он располагает	1	1
282	и такое	1	1
283	в самом	5	1
284	века в	2	1
285	специальное значение	1	1
286	со всех	1	1
287	при анализе	1	1
288	и свой	1	1
289	в первый	1	1
290	приводят к	1	1
291	в каждый	5	1
292	время как	2	1
293	и такой	1	1
294	это отношение	2	1
295	но даже	1	1
296	вставные новеллы	1	1
297	внешние признаки	1	1
298	своему смыслу	1	1
299	и столь	1	1
300	и он	1	1
301	момент в	1	1
302	переход к	1	1
303	собой в	1	1
304	и различными	1	1
305	бы мы	1	1
306	правды с	1	1
307	не все	1	1
308	в общем	1	1
309	смыслу и	1	1
310	отношение к	7	1
311	отличие от	1	1
312	нет и	1	1
313	за пределы	4	1
314	контексте и	1	1
315	его на	1	1
316	с этим	3	1
317	речевых элементов	1	1
318	стороны и	1	1
319	на анализе	1	1
320	целый ряд	1	1
321	нами в	2	1
322	что по	1	1
323	и речевая	1	1
324	характера но	1	1
325	в герое	1	1
326	них он	1	1
327	в этот	1	1
328	сливается с	2	1
329	бы и	3	1
330	в целом	2	1
331	же слово	3	1
332	он в	5	1
333	простое и	1	1
334	только на	2	1
335	только один	1	1
336	лица и	1	1
337	на то	1	1
338	и если	1	1
339	жизнью и	1	1
340	со всею	2	1
341	в переводе	1	1
342	различные формы	2	1
343	не значит	1	1
344	к одному	1	1
345	ведь не	1	1
346	этого жанра	2	1
347	людей и	1	1
348	скрытой форме	1	1
349	или иных	1	1
350	что она	1	1
351	не бывает	1	1
352	одно и	2	1
353	встречаются и	1	1
354	значение в	1	1
355	конечно в	1	1
356	них не	1	1
357	зрения на	7	1
358	или даже	2	1
359	случаев все	1	1
360	входит в	4	1
361	это было	1	1
362	на протяжении	2	1
363	даже в	2	1
364	между отдельными	1	1
365	в бытовом	1	1
366	и автором	1	1
367	гл iv	1	1
368	что совершенно	1	1
369	в данном	3	1
370	художественное сознание	1	1
371	на этот	1	1
372	мы не	2	1
373	речь на	4	1
374	автора и	4	1
375	рабле очень	1	1
376	и того	1	1
377	и ярмарочных	1	1
378	и становится	1	1
379	после этих	1	1
380	и без	1	1
381	в отношении	6	1
382	конечно что	1	1
383	и степени	1	1
384	в отличие	1	1
385	из области	1	1
386	и существенных	1	1
387	которые в	3	1
388	друг другу	2	1
389	труда и	1	1
390	уже сказали	2	1
391	и почти	3	1
392	и вся	1	1
393	случае в	1	1
394	до известной	2	1
395	авторскому замыслу	1	1
396	непосредственно и	2	1
397	дело не	2	1
398	правда в	1	1
399	пересекаются в	1	1
400	здесь на	1	1
401	которого он	1	1
402	в самых	2	1
403	следовательно и	3	1
404	как два	1	1
405	в высшее	1	1
406	самый язык	2	1
407	на язык	2	1
408	ничего не	4	1
409	связанное с	1	1
410	при всем	3	1
411	быту в	1	1
412	видим что	1	1
413	во всем	1	1
414	потому что	2	1
415	же он	1	1
416	переходят в	1	1
417	сущности только	1	1
418	слова явление	1	1
419	этом отношении	1	1
420	точном смысле	1	1
421	от того	1	1
422	у нас	2	1
423	его контексте	1	1
424	в духе	2	1
425	что все	2	1
426	понимает и	2	1
427	его за	1	1
428	и относит	1	1
429	здесь они	1	1
430	содержание их	1	1
431	в единую	1	1
432	хотя может	1	1
433	xviii здесь	1	1
434	правда не	2	1
435	всех сторон	1	1
436	это единство	1	1
437	свою очередь	2	1
438	данном случае	3	1
439	случайный характер	1	1
440	оказываются в	1	1
441	и от	4	1
442	языком не	1	1
443	так в	2	1
444	и специальное	1	1
445	смысле но	1	1
446	на том	2	1
447	можно было	2	1
448	те же	2	1
449	прибавление к	1	1
450	они вводятся	1	1
451	нем до	1	1
452	не исчерпывается	2	1
453	вплетается в	1	1
454	был не	1	1
455	если бы	1	1
456	о котором	1	1
457	остановимся на	2	1
458	видящая в	1	1
459	понимания как	1	1
460	ними и	1	1
461	тем чем	3	1
462	находится в	1	1
463	только и	1	1
464	дальнейшего развития	1	1
465	трудно найти	1	1
466	в отдельных	1	1
467	известной степени	4	1
468	повторяем в	1	1
469	в самой	1	1
470	и силу	1	1
471	и что	1	1
472	притом в	1	1
473	можно сказать	2	1
474	все его	4	1
475	нас в	2	1
476	и во	3	1
477	от него	1	1
478	для освещения	1	1
479	этих слов	1	1
480	переходит в	3	1
481	борьба с	1	1
482	и грубо	1	1
483	эти два	1	1
484	что и	1	1
485	в форме	1	1
486	еще более	5	1
487	исторического развития	2	1
488	и она	1	1
489	в него	3	1
490	его стиля	1	1
491	быть и	4	1
492	но с	1	1
493	не как	4	1
494	создают вокруг	1	1
495	характерна для	1	1
496	дело с	1	1
497	и правды	1	1
498	каждый момент	2	1
499	как такие	1	1
500	на смертном	1	1
501	в литературу	1	1
502	или же	1	1
503	между этими	2	1
504	и ее	3	1
505	на мир	4	1
506	от них	1	1
507	именно на	1	1
508	со всеми	1	1
509	затем следует	1	1
510	чем они	1	1
511	вводятся как	1	1
512	в виде	2	1
513	видят и	1	1
514	очень далек	1	1
515	конечно нет	1	1
516	к своим	1	1
517	характерно что	2	1
518	эти слова	2	1
519	был бы	2	1
520	для него	3	1
521	и философию	1	1
522	развития этого	1	1
523	в одном	2	1
524	эта игра	2	1
525	здесь перед	1	1
526	у нее	1	1
527	с этими	2	1
528	как его	5	1
529	не столь	1	1
530	каждый из	1	1
531	этими словами	1	1
532	характерных для	1	1
533	в очень	1	1
534	эти явления	1	1
535	др все	1	1
536	очень тесно	2	1
537	в это	1	1
538	со всем	1	1
539	за ними	1	1
540	эта характеристика	1	1
541	до сих	2	1
542	и самая	2	1
543	чем он	2	1
544	текст в	1	1
545	а с	2	1
546	увидим и	1	1
547	и самый	1	1
548	быть тем	3	1
549	смысла и	3	1
550	он только	1	1
551	различных формах	1	1
552	был в	1	1
553	с которым	2	1
554	на смерть	1	1
555	они как	2	1
556	системы в	1	1
557	мы остановимся	1	1
558	что мы	1	1
559	и слово	2	1
560	ближе к	1	1
561	в руках	1	1
562	и вообще	2	1
563	на фоне	7	1
564	речь но	3	1
565	героя по	1	1
566	и потому	4	1
567	а следовательно	1	1
568	и глубоко	1	1
569	влияния на	3	1
570	характерное для	1	1
571	и там	3	1
572	и двух	1	1
573	сложившихся в	1	1
574	и самых	1	1
575	мы коснулись	1	1
576	этого слова	1	1
577	с этой	3	1
578	слова и	13	1
579	смертном одре	1	1
580	в условиях	2	1
581	сих пор	2	1
582	ее методами	1	1
583	которые были	1	1
584	мира в	1	1
585	тех или	1	1
586	в более	1	1
587	неразрывно связанные	1	1
588	и бытовые	1	1
589	и определенные	2	1
590	не знаем	1	1
591	оно и	4	1
592	в уже	1	1
593	и другими	1	1
594	жизнь в	2	1
595	такие которые	1	1
596	которая в	1	1
597	для нас	2	1
598	развертывается в	1	1
599	правду и	1	1
600	романа в	3	1
601	интерес к	2	1
602	поэтому все	1	1
603	них и	1	1
604	связью с	1	1
605	не дает	1	1
606	в полное	1	1
607	в системе	1	1
608	значит конечно	1	1
609	выдержана в	2	1
610	в свою	3	1
611	первый раз	1	1
612	состоит из	1	1
613	развиваются в	1	1
614	речи и	1	1
615	равно как	1	1
616	заставляет их	1	1
617	гл xiv	1	1
618	овладения действительностью	1	1
619	с каждым	1	1
620	людей их	1	1
621	на это	1	1
622	в действительности	1	1
623	включает в	1	1
624	как слово	1	1
625	для эпохи	1	1
626	в таком	1	1
627	все что	1	1
