N	2gram	Tiupa_Anal_1	Hudozhes
126	входит в	1	4
127	между тем	5	4
128	аналогичным образом	1	4
129	искусства в	4	4
130	организации художественного	3	4
131	художественного восприятия	7	4
132	во времени	4	4
133	для него	2	4
134	художественный текст	5	4
135	со стороны	2	4
136	прежде всего	6	4
137	не знает	1	4
138	воспринимающего сознания	5	4
139	произведения искусства	3	4
140	как это	1	4
141	как эстетической	2	4
142	например в	1	4
143	к тому	7	4
144	особого рода	7	4
145	по пути	1	4
146	речи и	1	4
147	художественного произведения	5	3
148	того же	4	3
149	значении этого	7	3
150	или говоря	1	3
151	перед лицом	6	3
152	со своей	1	3
153	всех и	1	3
154	и ее	1	3
155	следует смешивать	1	3
156	в целом	5	3
157	что можно	1	3
158	в виду	1	3
159	как правило	4	3
160	конечном счете	4	3
161	герой не	1	3
162	как говорит	2	3
163	субъекта и	4	3
164	в акте	2	3
165	в художественном	3	3
166	как уже	2	3
167	и к	3	3
168	или иного	3	3
169	в противоположность	2	3
170	всего лишь	4	3
171	в которой	2	3
172	в притче	1	3
173	не следует	4	3
174	порядок в	1	3
175	художественности и	1	3
176	картины мира	1	3
177	одно и	1	3
178	лишь в	5	3
179	его в	1	3
180	это не	6	3
181	системе ценностей	1	3
182	этом смысле	1	3
183	текст в	2	3
184	как и	13	3
185	иначе говоря	9	3
186	одного и	2	3
187	несет в	1	3
188	с точки	4	3
189	все прочие	2	3
190	но он	1	3
191	их в	1	3
192	однако в	3	3
193	литературного текста	1	3
194	произведений искусства	2	3
195	в культуре	3	3
196	автора и	3	3
197	текст и	2	3
198	в отношении	1	3
199	не менее	1	3
200	литературы как	2	3
201	однако если	1	3
202	как раз	1	3
203	смешивать с	1	3
204	потому что	2	3
205	объекта и	3	3
206	ценностного центра	1	3
207	имеет место	5	3
208	не будет	3	3
209	говорит и	2	3
210	в произведении	5	3
211	в пределах	2	3
212	читателя в	2	3
213	к его	1	3
214	если бы	3	3
215	произведения как	7	3
216	и что	1	3
217	граница личности	1	3
218	того или	3	3
219	в конечном	4	3
220	что он	3	3
221	к нему	3	3
222	во втором	1	3
223	данного текста	2	3
224	во всей	1	3
225	творческого акта	1	3
226	и того	5	3
227	оказывается в	2	3
228	не случайно	3	3
229	в области	4	3
230	являет собой	1	3
231	эстетического созерцания	1	3
232	далеко не	6	3
233	в рассказе	1	3
234	человеческой жизни	1	3
235	была бы	2	3
236	эстетического субъекта	3	3
237	и адресата	2	3
238	человека к	4	3
239	текста в	12	3
240	по своему	1	3
241	о чем	1	3
242	в данном	2	3
243	в той	8	3
244	в точке	1	3
245	своей эстетической	2	3
246	текста как	1	3
247	внешнего мира	2	3
248	и для	1	3
249	художественного целого	10	3
250	таким образом	3	3
251	личности и	1	3
252	в свою	1	3
253	и состоит	5	3
254	в таком	3	3
255	в роли	2	3
256	искусства слова	1	2
257	таком случае	3	2
258	человека и	1	2
259	между двумя	3	2
260	по преимуществу	1	2
261	субъект и	2	2
262	противном случае	1	2
263	и больше	1	2
264	в году	1	2
265	человеческое я	1	2
266	я как	1	2
267	факторов художественного	6	2
268	говоря и	3	2
269	совпадает с	2	2
270	принадлежит к	1	2
271	не вполне	1	2
272	я не	1	2
273	из перечисленных	1	2
274	словами гегеля	1	2
275	и на	5	2
276	объектная организация	1	2
277	для самоактуализации	1	2
278	я на	1	2
279	в чем	1	2
280	субъекту и	1	2
281	вокруг я	1	2
282	чем это	1	2
283	коем случае	2	2
284	но как	1	2
285	не входит	1	2
286	не все	2	2
287	художественного впечатления	14	2
288	иной эстетической	1	2
289	за пределы	2	2
290	художественное целое	1	2
291	данный момент	1	2
292	человеческого бытия	2	2
293	в противном	1	2
294	искусстве слова	1	2
295	ролевой границы	1	2
296	ролевую границу	1	2
297	в себя	6	2
298	участок текста	1	2
299	все эти	2	2
300	в нашем	3	2
301	бы не	2	2
302	всей своей	1	2
303	в этой	5	2
304	рассказ о	2	2
305	с художественной	1	2
306	текста по	1	2
307	вследствие этого	3	2
308	однако при	1	2
309	могут оказаться	2	2
310	не как	1	2
311	в силу	3	2
312	силу своей	2	2
313	уже говорилось	1	2
314	в творческом	2	2
315	на этом	2	2
316	ни был	1	2
317	могла бы	3	2
318	времени и	6	2
319	времени в	1	2
320	полноте и	1	2
321	по мысли	3	2
322	по себе	4	2
323	в итоге	1	2
324	коммуникативной стратегии	1	2
325	в них	1	2
326	несмотря на	2	2
327	жизни но	2	2
328	литературных произведений	1	2
329	ведет к	3	2
330	с другими	4	2
331	хх века	1	2
332	нас самих	2	2
333	эстетической реальности	3	2
334	этого текста	2	2
335	теории литературы	1	2
336	общения людей	2	2
337	от себя	3	2
338	художественного мира	2	2
339	втором случае	1	2
340	и более	4	2
341	том и	2	2
342	я героя	2	2
343	вовсе не	2	2
344	текста наиболее	2	2
345	даже в	3	2
346	тому что	1	2
347	человеческого я	2	2
348	непосредственным участником	1	2
349	дело не	3	2
350	одна из	1	2
351	личности к	2	2
352	воображаемого мира	1	2
353	художественная реальность	8	2
354	и соответственно	4	2
355	имеем дело	4	2
356	слова как	1	2
357	этих двух	1	2
358	художественную целостность	1	2
359	не является	2	2
360	не принадлежат	1	2
361	художественной литературы	1	2
362	числе и	1	2
363	оно не	1	2
364	однако все	1	2
365	жизни однако	1	2
366	для себя	2	2
367	нового эпизода	1	2
368	и неизбыточность	2	2
369	и о	2	2
370	того чтобы	3	2
371	свою очередь	1	2
372	здесь не	2	2
373	и неизбыточности	3	2
374	самим собою	1	2
375	роль в	2	2
376	критериев художественности	1	2
377	с языком	1	2
378	и сам	2	2
379	высказывания и	1	2
380	такого знания	1	2
381	что может	1	2
382	или в	1	2
383	с самим	1	2
384	художественного содержания	1	2
385	в коем	2	2
386	реального читателя	1	2
387	о том	5	2
388	к действительности	1	2
389	говоря иначе	1	2
390	основе своей	2	2
391	коммуникативное событие	6	2
392	на всех	1	2
393	однако с	1	2
394	или напротив	1	2
395	другого в	3	2
396	именно в	4	2
397	во внутренней	1	2
398	а именно	3	2
399	текст произведения	1	2
400	в литературе	4	2
401	может оказаться	1	2
402	одного сознания	1	2
403	потребности и	1	2
404	мире и	2	2
405	произведения он	1	2
406	с одной	3	2
407	личного самоопределения	1	2
408	есть в	1	2
409	эстетической деятельности	4	2
410	и др	1	2
411	за пределами	2	2
412	с позиций	2	2
413	слова не	1	2
414	или даже	1	2
415	никто не	3	2
416	слова в	1	2
417	в одном	1	2
418	в пространстве	1	2
419	же художественное	1	2
420	при всей	2	2
421	у него	1	2
422	случае не	2	2
423	способ существования	1	2
424	для того	4	2
425	введено в	1	2
426	чем и	2	2
427	соединении с	1	2
428	в данный	1	2
429	между которыми	1	2
430	или иначе	1	2
431	а с	3	2
432	своего текста	2	2
433	повествования а	1	2
434	себя и	4	2
435	нового времени	1	2
436	равной степени	2	2
437	речевой маски	1	2
438	превращается в	1	2
439	одной стороны	3	2
440	и составляет	2	2
441	мира в	2	2
442	может выступать	2	2
443	люди но	1	2
444	в сторону	1	2
445	самостоятельный эпизод	1	2
446	о себе	1	2
447	начиная с	1	2
448	и особенно	1	2
449	есть высшая	1	2
450	и потому	2	2
451	системы эпизодов	1	2
452	как в	1	2
453	личности как	1	2
454	из которых	4	2
455	к своему	1	2
456	эстетического адресата	1	2
457	другого я	2	2
458	искусства но	1	2
459	было и	1	2
460	и по	2	2
461	жизни в	1	2
462	по бахтину	2	2
463	качестве текста	1	2
464	художественное произведение	5	2
465	при условии	1	2
466	о его	1	2
467	в аспекте	1	2
468	художественного высказывания	2	2
469	коммуникативным событием	1	2
470	с иными	1	2
471	во всех	1	2
472	словами м.м	1	2
473	искусства как	1	2
474	стороны адресата	1	2
475	речь идет	1	2
476	художественной культуры	1	2
477	мира и	1	2
478	лирического героя	2	2
479	художественное впечатление	1	2
480	собственно говоря	4	2
481	тем более	2	2
482	истории литературы	4	2
483	референтная компетенция	1	2
484	с ним	4	2
485	в равной	3	2
486	к внутреннему	1	2
487	произведении искусства	3	2
488	в романе	1	2
489	культуры в	2	2
490	из этого	1	2
491	определенным образом	1	2
492	том числе	3	2
493	художественном произведении	1	1
494	к субъекту	1	1
495	характер поступок	1	1
496	организация литературного	2	1
497	говоря о	2	1
498	личности а	2	1
499	неотделима от	1	1
500	всякое я	1	1
501	также и	2	1
502	именно эта	1	1
503	предельную меру	1	1
504	деятельности созерцания	1	1
505	и введено	1	1
506	обобщения личностного	1	1
507	он показывает	1	1
508	е годы	1	1
509	области литературы	1	1
510	он обращен	1	1
511	межличностная данность	1	1
512	в самостоятельный	1	1
513	и есть	3	1
514	глубже зачерпнуть	1	1
515	своих героях	1	1
516	самих событий	1	1
517	то в	2	1
518	и субъективная	1	1
519	этого мира	1	1
520	способны запечатлевать	1	1
521	от своей	1	1
522	ее никто	1	1
523	дж донна	1	1
524	о тебе	1	1
525	отношения между	1	1
526	не затрагивая	1	1
527	художественно значимо	1	1
528	переживаемый в	1	1
529	едва ли	2	1
530	смена субъекта	1	1
531	позиции говорящего	1	1
532	иметь место	2	1
533	в зависимости	1	1
534	я самоопределение	1	1
535	исключения столь	1	1
536	всего основные	1	1
537	той же	2	1
538	мы родственные	1	1
539	условии его	1	1
540	есть не	8	1
541	принадлежит только	1	1
542	знание по	1	1
543	жизнью человека	1	1
544	от художественного	1	1
545	жизни по	1	1
546	ее оболочек	1	1
547	принадлежит какому-нибудь	1	1
548	целостность феноменов	1	1
549	не сделав	1	1
550	случае это	2	1
551	может всякое	1	1
552	акта в	1	1
553	художественно значимые	1	1
554	только перед	1	1
555	частности это	1	1
556	со смертью	1	1
557	впечатление от	1	1
558	в литературном	1	1
559	не наступает	1	1
560	личностного опыта	1	1
561	одна вымышленная	1	1
562	в сущности	6	1
563	себя свою	1	1
564	это всегда	3	1
565	что иное	5	1
566	способах высказывания	1	1
567	текста даже	2	1
568	жизненной позиции	2	1
569	абзацем это	1	1
570	в полной	3	1
571	тем художественная	1	1
572	как я	1	1
573	в составе	2	1
574	в одиночку	1	1
575	результат тот	1	1
576	никогда не	2	1
577	художественности как	1	1
578	восприятию по	1	1
579	зависимости от	1	1
580	свою душу	1	1
581	не что	4	1
582	донна ставшие	1	1
583	правило знает	1	1
584	пребывания в	1	1
585	с творцом	1	1
586	проявляется в	1	1
587	предмет созерцания	1	1
588	начало и	1	1
589	не от	1	1
590	произведение и	1	1
591	обращен к	1	1
592	субъекта объекта	1	1
593	последовательного наращивания	1	1
594	упорядоченности лексических	1	1
595	между собой	2	1
596	это возможно	1	1
597	людей в	1	1
598	а язык	1	1
599	иное как	5	1
600	столь же	4	1
601	семантики лингвистических	1	1
602	бы то	3	1
603	в различных	1	1
604	эстетический дискурс	5	1
605	события в	2	1
606	является таким	1	1
607	восприятия художественный	1	1
608	соседних эпизодов	1	1
609	тем как	1	1
610	иного рода	2	1
611	во внешнем	3	1
612	> мы	2	1
613	повествователя рассказчика	2	1
614	граница двух	1	1
615	подобно режиссёру	1	1
616	а тем	1	1
617	паузу в	1	1
618	эстетических модальностей	1	1
619	является высказыванием	1	1
620	ценность которой	1	1
621	персонажей появление	1	1
622	обогащает наш	1	1
623	различных речевых	1	1
624	с абзацем	1	1
625	более крупные	1	1
626	искусство в	2	1
627	творческом акте	2	1
628	говоря эстетическое	1	1
629	логическому познанию	1	1
630	активность прежде	1	1
631	с легкой	2	1
632	исчезновение актантов	1	1
633	они для	1	1
634	или иное	1	1
635	в е	1	1
636	после романа	1	1
637	является специфическая	1	1
638	лицом эстетического	1	1
639	и эстетического	1	1
640	на основе	2	1
641	отнюдь не	15	1
642	это интересно	1	1
643	составе персонажей	1	1
644	мере в	3	1
645	более чем	4	1
646	данного коммуникативного	1	1
647	принципе недоступна	1	1
648	этого словами	1	1
649	сделав хуже	1	1
650	достоевский описывал	1	1
651	от автора	1	1
652	если на	1	1
653	присутствии эстетического	1	1
654	смысла ведет	1	1
655	творцом и	1	1
656	о жизни	1	1
657	границы эпизодов	1	1
658	что касается	1	1
659	перед нами	1	1
660	встрече с	3	1
661	героях воображая	1	1
662	позиция адресата	1	1
663	образом с	1	1
664	своей синтагматикой	1	1
665	и сочетаться	1	1
666	неизбыточность явлений	1	1
667	родственные ему	1	1
668	чувство себя	1	1
669	автора мы	1	1
670	ином отношении	1	1
671	того личность	1	1
672	я другого	1	1
673	узнают себя	1	1
674	ее художник	1	1
675	над собой	1	1
676	изображенной речи	1	1
677	виртуальная реальность	1	1
678	созерцающего субъекта	2	1
679	художественной компетентности	1	1
680	смерти героя	1	1
681	искусство и	1	1
682	видится не	1	1
683	что произведение	1	1
684	могли бы	2	1
685	вещи но	1	1
686	из мифа	1	1
687	природу художественной	1	1
688	текста словами	1	1
689	что это	1	1
690	а во-вторых	1	1
691	знакомее и	1	1
692	что достоевский	1	1
693	восприятия как	1	1
694	из этих	2	1
695	реальность героя	2	1
696	литературный текст	1	1
697	этим моментам	1	1
698	разнообразные в	1	1
699	наличии у	1	1
700	тексте но	1	1
701	лингвистических единиц	3	1
702	и неслиянность	1	1
703	в известном	1	1
704	цельность как	1	1
705	логический субъект	1	1
706	коммуникативной ситуации	1	1
707	предметом такого	1	1
708	отношение между	1	1
709	исключительных лицах	1	1
710	состава актантов	1	1
711	текста не	2	1
712	чужими устами	1	1
713	присутствия личности	1	1
714	имеем в	1	1
715	и рецептивная	2	1
716	в отечественной	1	1
717	души личности	1	1
718	наиболее очевидным	1	1
719	двух других	1	1
720	искусства говорит	1	1
721	в случае	6	1
722	и сосредоточенное	1	1
723	героя к	2	1
724	к эстетическому	1	1
725	явлений между	1	1
726	не спрашивай	1	1
727	какому-нибудь объекту	1	1
728	на его	2	1
729	текста абзац	1	1
730	художественных значимостей	1	1
731	в мир	1	1
732	я уникально	1	1
733	расчленяет произведение	1	1
734	диалога согласия	1	1
735	объекту речи	1	1
736	трагическое есть	1	1
737	к миру	1	1
738	тем общее	1	1
739	страхову что	1	1
740	одному из	2	1
741	особенно внешних	1	1
742	первой части	1	1
743	зрения в	1	1
744	отношений между	1	1
745	у читателя	1	1
746	самих состоят	1	1
747	самоопределение к	1	1
748	целостность не	1	1
749	свое время	2	1
750	взгляд из-за	1	1
751	смертью в	2	1
752	текста заглавие	1	1
753	последовательно осуществлено	1	1
754	иное логическое	1	1
755	подобно тому	3	1
756	его можно	1	1
757	химическом соединении	1	1
758	оболочек психологии	1	1
759	форма в	1	1
760	объектной что	1	1
761	или иных	2	1
762	искусства делает	1	1
763	было последовательно	1	1
764	не бывает	1	1
765	как единого	2	1
766	по его	1	1
767	объект и	1	1
768	спрашивай о	1	1
769	то ни	3	1
770	дискурса состоит	1	1
771	а затем	1	1
772	что все	1	1
773	смысла в	2	1
774	проекции текста	1	1
775	тем в	1	1
776	гносеологическими понятиями	1	1
777	тем оно	1	1
778	произведения с	2	1
779	событие индивидуальный	1	1
780	том случае	1	1
781	и внутренняя	1	1
782	проблема взаимоотношений	1	1
783	двумя соседними	1	1
784	бы быть	3	1
785	полной мере	3	1
786	организации литературного	3	1
787	для своей	1	1
788	форма целостности	1	1
789	не с	4	1
790	строфы абзацы	1	1
791	все их	1	1
792	а как	2	1
793	художественности а	1	1
794	наоборот созерцающий	1	1
795	и иных	1	1
796	было бы	2	1
797	в композиции	1	1
798	первостепенная проблема	1	1
799	интересно всем	1	1
800	зрения и	1	1
801	в молчание	1	1
802	прибавить ни	1	1
803	облечён в	1	1
804	по этому	1	1
805	наступает вместо	1	1
806	личность в	2	1
807	такие специфические	1	1
808	кубикам то	1	1
809	включая в	1	1
810	произведении >	1	1
811	м.м пришвина	1	1
812	выступать и	1	1
813	и субъектную	1	1
814	художник вследствие	1	1
815	фоне этой	1	1
816	в обыденной	1	1
817	только лишь	1	1
818	жизни человека	1	1
819	полагал что	1	1
820	и изображенной	1	1
821	эстетического восприятия	1	1
822	человек недвусмысленно	1	1
823	как формулирует	1	1
824	соответствии с	2	1
825	фундаментальных отношений	1	1
826	творческий акт	2	1
827	членения а	1	1
828	произведении чище	1	1
829	он и	1	1
830	подобно кубикам	1	1
831	все моменты	1	1
832	как сказано	1	1
833	произведение оно	1	1
834	специфически человеческий	1	1
835	наращивания текста	1	1
836	воспринимающего субъекта	1	1
837	сотворивший ее	1	1
838	перечисленных уровней	1	1
839	коммуникативных стратегий	2	1
840	которой обладают	1	1
841	эстетическим субъектом	1	1
842	же я	1	1
843	перед собой	2	1
844	и конец	1	1
845	и становится	1	1
846	и сосредоточенности	1	1
847	творческое волеизъявление	1	1
848	о ком	2	1
849	жизненного поведения	1	1
850	мифологического мышления	1	1
851	содержания лишь	1	1
852	от своего	2	1
853	становится его	1	1
854	речи от	1	1
855	организация ментального	1	1
856	в такой	1	1
857	в котором	3	1
858	корманом объектную	1	1
859	к предмету	2	1
860	и читателя	2	1
861	ни прибавить	1	1
862	однако этот	1	1
863	эстетический адресат	1	1
864	на каждом	2	1
865	высказывания смена	1	1
866	как совокупность	2	1
867	сдвиг текста	1	1
868	проблема субъектной	1	1
869	что говорит	1	1
870	внутреннему слуху	1	1
871	мира вокруг	1	1
872	знаменуется переносом	1	1
873	идиллическому и	1	1
874	по отдельности	2	1
875	не разложимое	1	1
876	всякий раз	3	1
877	об отсутствии	1	1
878	субъектной кто	1	1
879	и другого	4	1
880	вымышленная условная	1	1
881	художник или	1	1
882	изображающей и	1	1
883	главы и	1	1
884	факультативными сигналами	1	1
885	нераздельными его	1	1
886	есть его	1	1
887	для данного	2	1
888	к интимному	1	1
889	привлекает внимание	1	1
890	по характеристике	1	1
891	опыт внутреннего	1	1
892	граница я	1	1
893	стать самим	1	1
894	по крайней	1	1
895	произведения в	11	1
896	сверх-я сверхличная	1	1
897	из виду	2	1
898	системы художественного	1	1
899	и наоборот	1	1
900	не должно	1	1
901	том же	1	1
902	как письмо	1	1
903	отдельности автору	1	1
904	собой лишь	1	1
905	свое незаместимое	1	1
906	целостность произведения	1	1
907	единиц речи	1	1
908	как организация	1	1
909	факультативные и	1	1
910	мы встречаемся	1	1
911	или лирического	1	1
912	затрагивая хода	1	1
913	в историческом	1	1
914	случае мы	1	1
915	нас к	1	1
916	она по	1	1
917	переменой в	1	1
918	способ духовного	1	1
919	бытия я-в-мире	1	1
920	ни изменить	1	1
921	эпизодов а	1	1
922	никакому логическому	1	1
923	между людьми	1	1
924	имеющая порой	1	1
925	однако между	1	1
926	какому-нибудь речевому	1	1
927	система ценностей	1	1
928	точка пересечения	1	1
929	включен в	1	1
930	крупные членения	1	1
931	эстетического феномена	1	1
932	ставшие общеизвестными	1	1
933	что говорится	1	1
934	функцию текста	1	1
935	как ценностного	1	1
936	эстетической природы	1	1
937	эстетического переживания	2	1
938	обращена непосредственно	1	1
939	из нас	1	1
940	его активность	1	1
941	очевидная граница	1	1
942	все мы	1	1
943	на котором	1	1
944	познающего субъекта	1	1
945	и креативной	1	1
946	универсально родственно	1	1
947	сознания однако	1	1
948	к этим	1	1
949	в эпизоде	2	1
950	произведения может	1	1
951	чем произведение	1	1
952	спектакля облечён	1	1
953	разворачивается в	1	1
954	виду не	1	1
955	текста но	3	1
956	состав такого	1	1
957	референтную функцию	1	1
958	со-бытийному я	1	1
959	всегда имеется	1	1
960	это еще	1	1
961	полнота и	1	1
962	все без	1	1
963	поверхностные психологические	1	1
964	каждый из	2	1
965	нельзя не	1	1
966	того и	3	1
967	не всякий	1	1
968	субъективную предпосылку	1	1
969	единого целого	1	1
970	оглядывается на	1	1
971	эта сторона	1	1
972	внутрь себя	1	1
973	широте на	1	1
974	в самой	1	1
975	при наличии	3	1
976	лицах не	1	1
977	духовная ценность	1	1
978	миром произведения	1	1
979	актантов действующих	1	1
980	одновременно универсально	1	1
981	иными словами	1	1
982	отношений личности	1	1
983	типов высказывания	1	1
984	самом произведении	1	1
985	своей природе	1	1
986	ж результат	1	1
987	неадекватной его	1	1
988	не говорит	1	1
989	и является	2	1
990	ему и	1	1
991	связи с	1	1
992	личности более	1	1
993	ничто не	2	1
994	сосредоточенное в	1	1
995	наиболее очевидная	1	1
996	из того	4	1
997	и систематизации	1	1
998	документ но	1	1
999	в химическом	1	1
1000	их внутреннюю	1	1
1001	входят в	1	1
1002	как будто	3	1
1003	только целостность	1	1
1004	знанию такого	1	1
1005	в каком	1	1
1006	дистанции между	1	1
1007	художественную реальность	2	1
1008	автора становится	1	1
1009	тройственным единством	1	1
1010	только мы	1	1
1011	объектную и	1	1
1012	тайна внутреннего	1	1
1013	о счастье	1	1
1014	разрыв между	1	1
1015	смыслом в	1	1
1016	место размытость	1	1
1017	то субъект	1	1
1018	реальности это	2	1
1019	с гносеологическими	1	1
1020	ни убавить	1	1
1021	от воспринимающего	1	1
1022	нелингвистической упорядоченности	1	1
1023	созерцания читателем	1	1
1024	смысл литературного	2	1
1025	к позиции	1	1
1026	художественного шедевра	1	1
1027	вокруг него	1	1
1028	присутствуют в	1	1
1029	значимые исключения	1	1
1030	вне произведения	1	1
1031	совпасть с	1	1
1032	внутренняя целостность	1	1
1033	а можно	1	1
1034	абзацы далеко	1	1
1035	или переменой	1	1
1036	конец текста	1	1
1037	на это	1	1
1038	лишь чужими	1	1
1039	время они	1	1
1040	здесь мы	1	1
1041	реальности жизни	1	1
1042	говорит о	1	1
1043	пределах текста	1	1
1044	должен быть	6	1
1045	реальность текста	1	1
1046	шеллингу чем	1	1
1047	политические входят	1	1
1048	стержень художественного	1	1
1049	самопониманию всех	1	1
1050	уплотнение воображаемого	1	1
1051	а перед	1	1
1052	как мы	2	1
1053	тексты способны	1	1
1054	и привлекает	1	1
1055	появление исчезновение	1	1
1056	начало нового	1	1
1057	целостности человеческого	1	1
1058	эпизодов знаменуется	1	1
1059	знаменующий паузу	1	1
1060	если логический	1	1
1061	ни одно	2	1
1062	и служит	1	1
1063	текст не	1	1
1064	внешнюю полноту	1	1
1065	материала литературы	1	1
1066	ему люди	1	1
1067	эпизодов служат	1	1
1068	есть внутреннее	1	1
1069	субъектную организации	1	1
1070	языка и	1	1
1071	в собственном	3	1
1072	своей полноте	1	1
1073	то или	1	1
1074	незаместимое место	1	1
1075	мысль о	2	1
1076	встречается таким	1	1
1077	в особенности	1	1
1078	речи такова	1	1
1079	даже самое	2	1
1080	человеческого сознания	1	1
1081	произведение оригинальнее	1	1
1082	но мы	1	1
1083	на произведение	1	1
1084	внутренней целостности	1	1
1085	условии что	1	1
1086	и соответствующую	1	1
1087	на свой	1	1
1088	абзацы и	1	1
1089	как с	1	1
1090	как содержание	1	1
1091	пришвин это	1	1
1092	созерцания направленной	1	1
1093	отношения выступает	1	1
1094	те же	1	1
1095	убавить ни	1	1
1096	из-за плеча	1	1
1097	сознаний в	1	1
1098	речи кто	1	1
1099	лица актанта	1	1
1100	здесь как	1	1
1101	эпизода как	1	1
1102	соответствующую ей	1	1
1103	изменить ничего	1	1
1104	понятию эстетического	1	1
1105	высшая форма	1	1
1106	и прозрачнее	1	1
1107	текстопорождения в	1	1
1108	речевому субъекту	1	1
1109	выявляется благодаря	1	1
1110	владеет сотворивший	1	1
1111	на текст	1	1
1112	разного рода	3	1
1113	последние десятилетия	1	1
1114	строго говоря	1	1
1115	внутреннему зрению	1	1
1116	собственно же	1	1
1117	для этого	2	1
1118	творческой воли	1	1
1119	это какое-то	1	1
1120	и эстетический	1	1
1121	отношения может	1	1
1122	различного рода	2	1
1123	бахтина проблема	1	1
1124	не случайна	1	1
1125	означает что	3	1
1126	в круге	1	1
1127	биографии но	1	1
1128	некое событие	1	1
1129	воли автора	1	1
1130	рассказчика хроникера	1	1
1131	научное сочинение	1	1
1132	он расчленяет	1	1
1133	сказанного выше	1	1
1134	не означает	1	1
1135	направленной на	1	1
1136	внимание на	1	1
1137	текста а	4	1
1138	читателя как	1	1
1139	строки дж	1	1
1140	к знанию	1	1
1141	всем любая	1	1
1142	абзац знаменующий	1	1
1143	гегеля духовная	1	1
1144	состоит что	1	1
1145	необязательны и	1	1
1146	могут мыслиться	1	1
1147	ядра личности	1	1
1148	людей как	1	1
1149	может не	1	1
1150	понимая что	1	1
1151	душу чем	1	1
1152	время узкое	1	1
1153	же значима	1	1
1154	созерцания может	1	1
1155	это была	1	1
1156	целостность тела	1	1
1157	служит для	1	1
1158	восходит к	1	1
1159	запечатлевать самые	1	1
1160	субъекта речи	1	1
1161	под именем	1	1
1162	неспецифичны собственно	1	1
1163	и авторской	1	1
1164	на отдельные	1	1
1165	восприятия в	1	1
1166	в которую	1	1
1167	в проекции	3	1
1168	неслиянными и	1	1
1169	адресата к	1	1
1170	его смысла	1	1
1171	том или	3	1
1172	в действия	1	1
1173	как внутреннее	2	1
1174	состоит не	1	1
1175	и нераздельными	1	1
1176	научной дисциплины	1	1
1177	сочетаться подобно	1	1
1178	стороны субъекта	1	1
1179	эти два	1	1
1180	нуждается в	8	1
1181	полноту и	1	1
1182	речевых жанрах	1	1
1183	объектом только	1	1
1184	порой место	1	1
1185	раз художественно	1	1
1186	значима имеющая	1	1
1187	только такие	1	1
1188	доверенной его	1	1
1189	утрачивает свою	2	1
1190	ходе последовательного	1	1
1191	крайней мере	1	1
1192	существования предметом	1	1
1193	отдельные слова	1	1
