N	2gram	Bakhtin_Pr_2	Myslijsy
323	мы видим	2	2
324	в какой	1	2
325	во времени	1	2
326	есть в	8	2
327	с нею	1	2
328	и они	1	2
329	а это	1	2
330	не дает	1	2
331	и других	3	2
332	слово как	1	2
333	друг друга	7	2
334	у него	6	2
335	само по	2	2
336	а с	3	2
337	и затем	2	2
338	себя и	2	2
339	между ними	4	2
340	точке зрения	3	2
341	ничем не	2	2
342	не на	4	2
343	зависит от	1	2
344	для их	1	2
345	так же	5	2
346	ко всем	2	2
347	и потому	6	2
348	как это	2	2
349	его содержание	1	2
350	в разговоре	1	2
351	влияния на	1	2
352	она есть	1	2
353	некоторое время	1	2
354	быть только	2	2
355	все это	5	2
356	сознании и	2	2
357	всем этом	1	2
358	в его	22	2
359	или в	2	2
360	о котором	1	2
361	бы в	5	2
362	мы должны	4	2
363	его уже	1	2
364	хотя бы	5	2
365	на более	1	2
366	отношении к	1	2
367	но если	1	2
368	другой стороны	1	2
369	мысли но	1	2
370	даже и	2	2
371	к этому	4	2
372	я и	3	1
373	ту же	1	1
374	одним из	3	1
375	отношение к	8	1
376	и действительно	2	1
377	он произносит	1	1
378	не видим	1	1
379	есть мы	1	1
380	по отдельным	1	1
381	связи между	1	1
382	он может	2	1
383	бы для	1	1
384	мере в	1	1
385	не показывает	1	1
386	и так	1	1
387	и до	4	1
388	должна быть	3	1
389	и могут	2	1
390	в самое	1	1
391	мы уже	3	1
392	когда уже	1	1
393	которую мы	2	1
394	из своих	2	1
395	того об	1	1
396	единство и	1	1
397	не была	1	1
398	эта форма	2	1
399	на каждом	1	1
400	особенность которая	1	1
401	принадлежит к	1	1
402	от друга	2	1
403	из того	1	1
404	они были	1	1
405	мы и	3	1
406	для нашей	1	1
407	с мыслью	1	1
408	их имеет	1	1
409	дает им	1	1
410	двух или	1	1
411	на нем	1	1
412	в отличие	1	1
413	быть в	2	1
414	сознания а	2	1
415	ними в	1	1
416	но конечно	1	1
417	в ее	3	1
418	друг к	3	1
419	мы будем	1	1
420	но как	2	1
421	есть своя	1	1
422	в сторону	2	1
423	и сказать	1	1
424	ответ на	1	1
425	отличие от	1	1
426	друг от	2	1
427	значение имеет	1	1
428	мы думаем	1	1
429	в истории	2	1
430	сходное с	1	1
431	в одной	5	1
432	если она	1	1
433	не согласиться	1	1
434	напротив что	1	1
435	стороны и	1	1
436	как к	2	1
437	этого развития	1	1
438	ней в	1	1
439	перед нами	4	1
440	по форме	1	1
441	и понимания	1	1
442	что по	1	1
443	и наконец	1	1
444	другу и	1	1
445	и свою	2	1
446	от этого	1	1
447	то в	1	1
448	будто и	1	1
449	сливается с	4	1
450	точкой зрения	2	1
451	бы и	3	1
452	он в	1	1
453	что так	1	1
454	только на	1	1
455	с их	4	1
456	само оно	1	1
457	потому может	1	1
458	нами в	4	1
459	его и	3	1
460	нем но	1	1
461	имеем в	2	1
462	тому же	1	1
463	иначе и	1	1
464	мысли ни	1	1
465	сливаются с	1	1
466	не приводит	1	1
467	человек не	1	1
468	бы с	1	1
469	он не	9	1
470	раз навсегда	1	1
471	и легко	1	1
472	на том	1	1
473	есть именно	1	1
474	которому она	1	1
475	не встречает	1	1
476	на земле	1	1
477	чтобы в	1	1
478	и независимо	1	1
479	может понять	2	1
480	мы их	1	1
481	своя система	1	1
482	последнее слово	1	1
483	нам известно	1	1
484	смысле в	1	1
485	мы слышим	2	1
486	же не	1	1
487	же касается	1	1
488	об этом	3	1
489	и с	7	1
490	к другу	3	1
491	сознание не	1	1
492	лишь в	2	1
493	или наконец	3	1
494	входит в	9	1
495	он есть	2	1
496	цветов радуги	2	1
497	вопрос и	1	1
498	поэтому можно	1	1
499	ни в	2	1
500	превращаются в	1	1
501	не всегда	1	1
502	для чего	1	1
503	мы видели	3	1
504	его слово	1	1
505	нужно искать	1	1
506	чем в	1	1
507	в развитии	2	1
508	мыслей как	1	1
509	значение что	1	1
510	верной мысли	1	1
511	себе все	1	1
512	лучше всего	1	1
513	что значит	2	1
514	отдельные мысли	1	1
515	в связь	1	1
516	можно сказать	2	1
517	сторона его	2	1
518	или точнее	1	1
519	таким же	2	1
520	можно найти	2	1
521	а как	4	1
522	же это	1	1
523	с точки	9	1
524	в их	4	1
525	прийти к	1	1
526	в которых	1	1
527	мысли и	3	1
528	не исчерпывается	2	1
529	что я	1	1
530	для всякого	1	1
531	ее он	1	1
532	значение для	3	1
533	который мы	1	1
534	не понимает	1	1
535	которые в	2	1
536	друг другу	1	1
537	и эти	1	1
538	и более	2	1
539	в устах	1	1
540	сам он	2	1
541	можем сказать	2	1
542	бы их	5	1
543	другою мыслью	1	1
544	раз и	1	1
545	сознании в	1	1
546	их природы	1	1
547	между людьми	1	1
548	есть а	1	1
549	на котором	1	1
550	дело в	1	1
551	на себе	1	1
552	не вытекает	1	1
553	к этим	1	1
554	или лучше	1	1
555	в единство	3	1
556	нем в	1	1
557	может только	1	1
558	нельзя не	1	1
559	найти в	1	1
560	и всегда	2	1
561	ничего не	3	1
562	или как	1	1
563	с одним	2	1
564	мыслей и	1	1
565	все стороны	1	1
566	меня и	1	1
567	те особенности	1	1
568	но теперь	2	1
569	ни понимать	1	1
570	до того	1	1
571	его собственную	1	1
572	уже и	1	1
573	которая не	2	1
574	только отдельные	2	1
575	не потому	2	1
576	к отдельным	1	1
577	о капитане	1	1
578	и сам	3	1
579	про себя	3	1
580	его за	1	1
581	отличается от	1	1
582	выразить так	1	1
583	содержанием и	1	1
584	для такого	1	1
585	к тому	1	1
586	бы он	2	1
587	три основные	2	1
588	он видит	1	1
589	тот и	1	1
590	на это	1	1
591	где он	1	1
592	него как	1	1
593	ничего общего	2	1
594	с образом	3	1
595	помнит свое	1	1
596	нам лишь	1	1
597	и самое	2	1
598	во-вторых в	1	1
599	как мы	8	1
600	изменения в	1	1
601	здесь не	2	1
602	именно изображать	1	1
603	без всякого	1	1
604	только при	1	1
605	лучше сказать	1	1
606	мысль мы	1	1
607	или нескольких	1	1
608	как с	1	1
609	на нее	1	1
610	жизнь а	1	1
611	начала и	2	1
612	сознания и	6	1
613	внимание поэтому	1	1
614	истины которые	1	1
615	что дело	1	1
616	всей вероятности	1	1
617	по сравнению	2	1
618	мыслью и	1	1
619	а там	1	1
620	не за	3	1
621	на них	2	1
622	не кто	1	1
623	был не	1	1
624	другого и	1	1
625	с человеком	1	1
626	образ или	1	1
627	все его	3	1
628	со всех	1	1
629	некоторых из	1	1
630	то они	2	1
631	непосредственное выражение	1	1
632	и та	1	1
633	никак не	1	1
634	образа как	2	1
635	др и	1	1
636	его жизни	2	1
637	одного из	1	1
638	от своего	1	1
639	имеет и	1	1
640	только за	1	1
641	времени в	1	1
642	мы понимаем	1	1
643	заключается в	1	1
644	и были	1	1
645	будем называть	1	1
646	переходит в	2	1
647	на одном	1	1
648	его мысль	1	1
649	все в	1	1
650	деле в	1	1
651	ее как	1	1
652	к сознанию	1	1
653	может иметь	1	1
654	как она	1	1
655	и самые	1	1
656	большей или	1	1
657	к нему	11	1
658	действительности не	1	1
659	но с	3	1
660	связей с	1	1
661	для себя	3	1
662	и быть	1	1
663	была для	2	1
664	к их	1	1
665	бы его	1	1
666	это стремление	1	1
667	вот все	2	1
668	наше время	1	1
669	их жизни	2	1
670	мыслей то	1	1
671	который в	1	1
672	менее и	1	1
673	человека с	2	1
674	же и	1	1
675	конечно не	6	1
676	в большинстве	2	1
677	душа его	1	1
678	как предмета	1	1
679	как более	1	1
680	большинстве случаев	2	1
681	человека на	1	1
682	для осуществления	1	1
683	об чем	1	1
684	только их	2	1
685	могло бы	1	1
686	но повторяем	1	1
687	этом мы	1	1
688	с этими	1	1
689	с собою	1	1
690	к человеку	1	1
691	может находиться	1	1
692	к ним	3	1
693	не о	2	1
694	может служить	1	1
695	в выборе	1	1
696	только с	1	1
697	каждый из	1	1
698	каждого слова	1	1
699	они становятся	1	1
700	к самому	1	1
701	друга и	1	1
702	были бы	2	1
703	в особенности	2	1
704	в другой	1	1
705	его мысли	1	1
706	а на	2	1
707	и человека	1	1
708	случае если	1	1
709	здесь к	1	1
710	на ее	1	1
711	что человек	1	1
712	нельзя сказать	1	1
713	именно в	3	1
714	по своим	2	1
715	а именно	3	1
716	человека а	1	1
717	и прежде	2	1
718	или меньшей	1	1
719	по всей	1	1
720	и др	4	1
721	имеет ничего	1	1
722	бы никакого	1	1
723	а за	2	1
724	самое слово	1	1
725	и непосредственно	1	1
726	его как	1	1
727	была бы	3	1
728	человека или	1	1
729	что из	1	1
730	и слово	6	1
731	то она	1	1
732	очень часто	1	1
733	не видит	1	1
734	все то	2	1
735	являются уже	1	1
736	два человека	1	1
737	ним новые	1	1
738	со словом	1	1
739	остается и	1	1
740	видит в	1	1
741	если оно	1	1
742	сравнению с	2	1
743	мы считаем	2	1
744	в той	3	1
745	форму своего	2	1
746	выйти за	1	1
747	с точкой	2	1
748	что же	4	1
749	о человеке	1	1
750	форме что	1	1
751	в первой	1	1
752	делать с	1	1
753	зрения мы	1	1
754	их отношение	1	1
755	только человек	1	1
756	нам еще	1	1
757	в мертвых	1	1
758	этом случае	1	1
759	что тогда	1	1
760	в условиях	2	1
761	и о	2	1
762	и какое	1	1
763	той мере	1	1
764	голоса и	1	1
765	занимает в	1	1
766	чтобы сделать	1	1
767	но для	1	1
768	между собой	1	1
769	не спрашивает	1	1
770	в наше	1	1
771	его собственная	1	1
772	с полною	1	1
773	в более	1	1
774	это уже	1	1
775	этот образ	1	1
776	от мысли	1	1
777	это как	2	1
778	с другою	2	1
779	самом предмете	1	1
780	которое можно	1	1
781	и совершенно	1	1
782	тем более	1	1
783	основанное на	1	1
784	в большей	1	1
785	же оно	1	1
786	все они	4	1
787	не я	1	1
788	но всегда	1	1
789	им прежде	1	1
790	противоречит тому	1	1
791	здесь только	1	1
792	связь с	2	1
793	и сила	1	1
794	иначе чем	1	1
795	есть раз	1	1
796	слово в	3	1
797	в какие	1	1
798	лишь по	1	1
799	две стороны	1	1
800	лицу и	1	1
801	из тех	1	1
802	на который	1	1
803	его сознании	1	1
804	и еще	1	1
805	есть и	3	1
806	который не	1	1
807	время не	1	1
808	об этих	2	1
809	жизни и	15	1
810	ее в	2	1
811	как слово	5	1
812	в своих	4	1
813	то оно	2	1
814	в процессе	2	1
815	и ни	1	1
816	сознания но	2	1
817	этой точки	2	1
