N	2gram	Trubetskoy_1	Istorich
237	к рассмотрению	1	2
238	и из	2	2
239	именно в	2	2
240	а с	7	2
241	превращается в	2	2
242	с культом	1	2
243	зависит от	1	2
244	магическую силу	1	2
245	нет ничего	1	2
246	боги и	4	2
247	смысле этого	1	2
248	происходит в	1	2
249	да и	1	2
250	по существу	2	2
251	здесь имеется	1	2
252	о его	1	2
253	много но	1	2
254	совершается в	1	2
255	то не	1	2
256	представляли собой	1	2
257	его уже	1	2
258	сказать что	2	2
259	магической силы	9	2
260	себя как	1	1
261	говорили о	2	1
262	можно говорить	1	1
263	он может	1	1
264	вытеснен в	1	1
265	к своей	1	1
266	это и	1	1
267	магическая сила	1	1
268	полагают что	1	1
269	когда человек	2	1
270	или по	2	1
271	то самое	1	1
272	и этот	1	1
273	и за	1	1
274	и могут	1	1
275	вызвать то	1	1
276	их и	1	1
277	а как	1	1
278	есть не	1	1
279	и о	3	1
280	из своих	2	1
281	этом не	1	1
282	это всегда	1	1
283	представлением о	1	1
284	так чтобы	2	1
285	его о	1	1
286	у тюркских	1	1
287	тюркских племен	1	1
288	их не	1	1
289	и образуют	1	1
290	же что	1	1
291	надо иметь	1	1
292	моменту когда	1	1
293	действий которые	1	1
294	в отличие	1	1
295	связи со	1	1
296	он сам	1	1
297	нему в	1	1
298	что его	1	1
299	с его	2	1
300	должна была	2	1
301	они у	1	1
302	в сторону	1	1
303	отличие от	1	1
304	как показывает	1	1
305	из таких	1	1
306	что дает	1	1
307	в течение	4	1
308	как к	1	1
309	однако не	1	1
310	к старшим	1	1
311	и как	3	1
312	и тот	1	1
313	и к	5	1
314	себе не	1	1
315	с душой	1	1
316	от этого	1	1
317	в этот	1	1
318	за собой	3	1
319	еще на	2	1
320	разве я	1	1
321	плату а	1	1
322	так или	3	1
323	всей своей	1	1
324	по окончании	1	1
325	в славянских	1	1
326	что к	1	1
327	сказать чтобы	1	1
328	чтобы они	1	1
329	после его	2	1
330	станет ясным	1	1
331	душу и	1	1
332	на земле	1	1
333	но вместе	2	1
334	так например	2	1
335	с собой	1	1
336	в количестве	1	1
337	связанные с	7	1
338	связанных с	2	1
339	них не	2	1
340	с целью	2	1
341	входит в	1	1
342	это было	1	1
343	этой силы	1	1
344	смерть и	1	1
345	в них	2	1
346	соответствии с	1	1
347	далеко не	4	1
348	у женщины	2	1
349	как видно	1	1
350	не всегда	2	1
351	этим и	1	1
352	несмотря на	6	1
353	восходят к	1	1
354	стороны с	1	1
355	и некоторые	1	1
356	зато в	1	1
357	его нельзя	1	1
358	в своей	1	1
359	что такое	1	1
360	в преисподнюю	1	1
361	к одному	1	1
362	прийти к	1	1
363	однако еще	1	1
364	эволюции религиозных	1	1
365	но эта	1	1
366	которые в	2	1
367	русской сказки	1	1
368	при рассмотрении	1	1
369	тем не	3	1
370	вводят в	1	1
371	бы быть	1	1
372	по себе	1	1
373	даже в	1	1
374	и связанные	2	1
375	такую силу	1	1
376	а бог	1	1
377	не менее	3	1
378	вплоть до	2	1
379	или что	1	1
380	а иногда	1	1
381	в деталях	1	1
382	в познании	1	1
383	как о	3	1
384	стадии развития	2	1
385	это нам	1	1
386	в то	4	1
387	к этим	1	1
388	на русской	2	1
389	представителями не	1	1
390	чтобы стать	1	1
391	нечто подобное	1	1
392	как самое	1	1
393	только не	2	1
394	казалось бы	1	1
395	выхода из	2	1
396	была еще	1	1
397	и после	2	1
398	в процессе	2	1
399	не вполне	3	1
400	именно потому	1	1
401	тела и	1	1
402	в каком	1	1
403	с другом	5	1
404	у нас	1	1
405	как существо	1	1
406	действительно был	1	1
407	если он	1	1
408	не могут	2	1
409	вошли в	1	1
410	как только	1	1
411	в народных	3	1
412	на путь	1	1
413	его с	1	1
414	указывает на	1	1
415	наконец что	1	1
416	за свою	1	1
417	своего отца	1	1
418	на это	1	1
419	время он	2	1
420	всего этого	1	1
421	без всякого	1	1
422	тогда как	1	1
423	к нам	1	1
424	она живет	1	1
425	идет речь	1	1
426	и совершенно	1	1
427	то станет	1	1
428	особенно в	2	1
429	одного из	1	1
430	когда его	1	1
431	найти в	1	1
432	она была	1	1
433	к тем	1	1
434	том как	1	1
435	мира и	1	1
436	задний план	1	1
437	о котором	2	1
438	с ним	1	1
439	образом в	5	1
440	под этим	1	1
441	к обряду	1	1
442	его тело	1	1
443	с каким-нибудь	1	1
444	и во	1	1
445	все в	1	1
446	связь между	1	1
447	путь к	3	1
448	или иначе	3	1
449	эта сила	1	1
450	видели выше	1	1
451	быть даже	2	1
452	вслед за	2	1
453	и следовательно	1	1
454	пор были	1	1
455	быть и	2	1
456	сделать это	1	1
457	тот же	2	1
458	этот вопрос	1	1
459	которым он	1	1
460	к их	1	1
461	и действительно	2	1
462	она обладает	1	1
463	лесах и	2	1
464	из которого	3	1
465	для всех	2	1
466	рассматриваться как	1	1
467	уже не	3	1
468	не можем	1	1
469	только на	1	1
470	свидетельствует о	2	1
471	на этих	1	1
472	и религиозной	1	1
473	и других	1	1
474	ни с	1	1
475	эльбы и	1	1
476	то они	1	1
477	себе в	1	1
478	никто не	1	1
479	богов все	1	1
480	могло бы	1	1
481	богу не	1	1
482	друг друга	1	1
483	котором здесь	1	1
484	параллельно с	1	1
485	эти явления	1	1
486	всегда связан	1	1
487	такое здание	1	1
488	которые как	1	1
489	нужно было	1	1
490	не были	1	1
491	со всем	1	1
492	есть то	1	1
493	ней и	1	1
494	за которые	2	1
495	нельзя сказать	1	1
496	и прежде	1	1
497	такое же	1	1
498	этой роли	1	1
499	в лесах	1	1
500	их можно	1	1
501	она является	1	1
502	целым рядом	1	1
503	ничем не	4	1
504	жизнь в	1	1
505	среди них	2	1
506	а по	1	1
507	одну из	1	1
508	о чем	1	1
509	и стать	1	1
510	мы поймем	1	1
511	силы или	1	1
512	в одно	2	1
513	религиозной культуры	1	1
514	с нашей	1	1
515	не осталось	1	1
516	как эти	1	1
517	и потому	6	1
518	всем что	1	1
519	в европе	1	1
520	поскольку они	1	1
521	требует от	2	1
522	а так	3	1
523	по своему	2	1
524	к жизни	5	1
525	чем в	1	1
526	в той	1	1
527	друг с	5	1
528	древних времен	2	1
529	если человек	1	1
530	духом и	1	1
531	там где	1	1
532	прилетает к	1	1
533	здесь идет	1	1
534	этого слова	1	1
535	с этой	3	1
536	на пути	2	1
537	к обожествлению	1	1
538	что фактически	1	1
539	только для	2	1
540	влечет за	2	1
541	поэтому что	2	1
542	можно назвать	2	1
543	в наше	1	1
544	этих мифах	1	1
545	не знаем	1	1
546	при таком	2	1
547	на задний	1	1
548	же представление	1	1
549	на небе	2	1
550	душой в	1	1
551	в результате	3	1
552	это как	1	1
553	такое обращение	1	1
554	она уже	1	1
555	но когда	2	1
556	у них	3	1
557	то о	1	1
558	указания на	1	1
559	это позволяет	1	1
560	ни к	1	1
561	превратился в	1	1
562	наоборот все	1	1
563	все они	1	1
564	на более	1	1
565	люди которые	1	1
566	же в	1	1
567	лежит в	1	1
568	и страшен	1	1
569	его к	1	1
570	не похожи	1	1
571	в свою	2	1
572	по одному	1	1
573	связи и	1	1
574	из этого	2	1
575	в самом	4	1
576	людей но	1	1
577	и состоит	1	1
578	к этому	3	1
579	в таком	3	1
580	и вновь	1	1
