N	2gram	Propp_Isto_4	FransuaR
360	почти не	1	1
361	и процесс	1	1
362	то для	1	1
363	представление о	1	1
364	как символ	1	1
365	свой смысл	1	1
366	должны были	1	1
367	не менее	2	1
368	от преследующих	1	1
369	силу и	1	1
370	образом и	1	1
371	не в	5	1
372	эти дни	1	1
373	что этот	4	1
374	где нет	1	1
375	что эта	3	1
376	куда он	1	1
377	и есть	2	1
378	приложив к	1	1
379	она не	3	1
380	и выпивкой	1	1
381	из которых	5	1
382	один человек	1	1
383	он пытается	1	1
384	их очень	1	1
385	все три	1	1
386	после того	2	1
387	тогда когда	1	1
388	форме мы	1	1
389	здесь на	2	1
390	тому кто	1	1
391	и имеет	1	1
392	чтобы стать	1	1
393	и смерть	1	1
394	то чего	3	1
395	преимущественно в	1	1
396	имеются и	1	1
397	именно с	1	1
398	явление в	1	1
399	начинают приобретать	1	1
400	нам важно	1	1
401	потому что	6	1
402	же он	4	1
403	наша задача	1	1
404	с тем	2	1
405	однако это	1	1
406	и несколько	1	1
407	к себе	3	1
408	не могут	2	1
409	есть только	3	1
410	он имел	1	1
411	к тому	1	1
412	служить и	1	1
413	указывает на	4	1
414	с новым	1	1
415	не есть	2	1
416	из всей	1	1
417	родная мать	1	1
418	с образом	1	1
419	правда не	1	1
420	перешли в	1	1
421	и стали	2	1
422	нам то	1	1
423	как не	1	1
424	здесь мы	2	1
425	поэтому мы	1	1
426	в образе	3	1
427	на путь	1	1
428	и которые	1	1
429	ему до	1	1
430	особый интерес	1	1
431	во второй	1	1
432	с этого	1	1
433	если бы	2	1
434	для этого	1	1
435	по мере	1	1
436	все к	1	1
437	о нем	1	1
438	и здесь	5	1
439	заставляет видеть	1	1
440	или на	2	1
441	на что	1	1
442	в различных	1	1
443	и связь	1	1
444	знает что	1	1
445	нет у	1	1
446	раньше чем	5	1
447	что и	9	1
448	представления о	3	1
449	в свете	3	1
450	ряд других	1	1
451	и она	1	1
452	в лице	2	1
453	того что	2	1
454	происходит в	2	1
455	года в	1	1
456	что здесь	7	1
457	хотя бы	2	1
458	он стал	2	1
459	мы видим	6	1
460	ясно что	1	1
461	и действительно	3	1
462	эти мотивы	1	1
463	в эти	1	1
464	по другим	1	1
465	из которого	1	1
466	есть чисто	1	1
467	и у	5	1
468	своего рода	1	1
469	в большинстве	1	1
470	при дворе	2	1
471	таким был	1	1
472	вернуться к	1	1
473	в виде	2	1
474	бог не	1	1
475	функций в	1	1
476	большинстве случаев	1	1
477	мы знаем	8	1
478	одно из	1	1
479	и их	2	1
480	эти три	1	1
481	пока не	1	1
482	объяснить и	1	1
483	к ним	2	1
484	известно что	2	1
485	жизни на	1	1
486	как раз	1	1
487	в очень	1	1
488	только на	1	1
489	превращаться в	1	1
490	ты не	1	1
491	в лодке	2	1
492	с мотивом	1	1
493	по своим	1	1
494	к которому	1	1
495	их от	1	1
496	в ряде	1	1
497	несколько примеров	2	1
498	как же	1	1
499	ключа к	1	1
500	античные представления	1	1
501	что не	1	1
502	его из	1	1
503	несколько дней	1	1
504	говорит о	2	1
505	притом не	1	1
506	на этот	2	1
507	не на	3	1
508	а не	6	1
509	у его	1	1
510	понимать как	1	1
511	только как	1	1
512	долгое время	1	1
513	а по	4	1
514	он становится	2	1
515	когда она	1	1
516	он и	1	1
517	с помощью	2	1
518	заставить его	2	1
519	вступает в	1	1
520	этой же	1	1
521	в частности	2	1
522	над ним	1	1
523	к своему	3	1
524	не знал	1	1
525	что за	1	1
526	на тот	1	1
527	одновременно и	1	1
528	и там	2	1
529	что живая	1	1
530	и всей	1	1
531	ему при	1	1
532	близких к	1	1
533	не ставились	1	1
534	действительно не	1	1
535	останавливаться на	1	1
536	представляется как	1	1
537	все как	1	1
538	этом случае	3	1
539	его за	1	1
540	видно что	1	1
541	приведем несколько	2	1
542	выходит из	1	1
543	неотделимо от	1	1
544	с этими	2	1
545	вошла в	1	1
546	в более	1	1
547	это уже	2	1
548	случаях когда	3	1
549	они дают	1	1
550	которая в	1	1
551	она уже	1	1
552	идут на	1	1
553	для нас	3	1
554	которые будут	1	1
555	здесь по	1	1
556	бы в	1	1
557	еще более	1	1
558	и ни	1	1
559	и как	5	1
560	будто бы	1	1
561	исключительно в	1	1
562	прямо на	1	1
563	и целый	2	1
564	гораздо больше	1	1
565	иначе чем	1	1
566	с ними	5	1
567	цель и	1	1
568	на смену	3	1
569	специально для	1	1
570	является и	3	1
571	него а	1	1
572	есть и	2	1
573	на своем	1	1
574	на это	2	1
575	в античности	4	1
576	героя как	1	1
577	к этому	5	1
578	в загробном	1	1
