N	2gram	Bakhtin_Pr_5	Hudozhes
190	роли в	1	2
191	мысли и	1	2
192	но именно	2	2
193	не как	3	2
194	на этом	2	2
195	оно не	1	2
196	однако в	2	2
197	же не	4	2
198	зрения на	1	2
199	лишь в	7	2
200	его в	4	2
201	это было	2	2
202	характер и	2	2
203	личности не	1	2
204	и было	1	2
205	же я	2	2
206	в г	1	2
207	с точки	2	2
208	она в	2	2
209	знает и	5	2
210	что говорит	1	2
211	что я	13	2
212	с такою	1	2
213	а вот	1	2
214	ибо в	3	2
215	одна из	1	2
216	только не	1	2
217	к ней	2	2
218	тогда в	2	2
219	ему в	1	2
220	в основе	1	2
221	к той	1	2
222	обращенной к	1	2
223	и мне	1	2
224	мысли о	1	2
225	они и	1	2
226	в строгом	1	2
227	рассказа и	1	2
228	приходит к	1	2
229	как мы	8	2
230	и тайным	1	2
231	данном случае	1	2
232	самим собою	9	2
233	мысль о	1	2
234	приводит к	2	2
235	роль в	1	2
236	на свой	1	2
237	с собой	2	2
238	те же	2	2
239	с самим	15	2
240	до сих	1	2
241	том как	1	2
242	за этими	1	2
243	в последней	1	2
244	все те	1	2
245	о нем	2	2
246	и т.д	3	2
247	в другом	12	2
248	любви к	1	2
249	того или	1	2
250	первая фраза	1	2
251	во втором	1	2
252	нуждается в	3	2
253	и только	1	2
254	и об	2	2
255	один из	1	2
256	здесь не	1	2
257	он уже	3	2
258	впрочем и	1	2
259	теперь в	4	2
260	же и	4	2
261	и у	4	2
262	ни одного	9	2
263	в виде	7	2
264	его и	3	2
265	себе в	1	2
266	из них	3	2
267	вовсе не	7	2
268	ее на	1	2
269	сих пор	1	2
270	другого и	3	2
271	или иной	4	2
272	еще и	1	2
273	была и	2	2
274	себя и	8	2
275	что не	4	2
276	мы знаем	2	2
277	ей не	1	2
278	жизнь в	1	2
279	нет ничего	1	2
280	вместе с	2	2
281	в данном	1	2
282	сам не	3	2
283	главного героя	1	2
284	что же	7	2
285	и от	3	2
286	только для	1	2
287	о его	1	2
288	не является	1	2
289	и для	8	2
290	еще одна	1	2
291	отнюдь не	1	2
292	и видит	1	2
293	в двух	1	2
294	это уже	2	2
295	у которого	1	2
296	потому что	8	2
297	хотя бы	2	2
298	давно уже	1	2
299	точки зрения	7	2
300	между ними	1	2
301	и эта	1	2
302	сказать что	3	2
303	и внутренне	2	2
304	они все	1	2
305	что даже	2	2
306	себе но	2	2
307	как на	1	2
308	одних и	1	1
309	отношения к	1	1
310	одним из	1	1
311	например в	2	1
312	о героях	1	1
313	функции в	1	1
314	и через	1	1
315	к духовной	1	1
316	самим по	1	1
317	в сердце	1	1
318	тех же	1	1
319	это и	3	1
320	с какой-то	1	1
321	которой так	1	1
322	здесь и	1	1
323	и так	4	1
324	отметим еще	1	1
325	к другому	16	1
326	его же	2	1
327	голову что	1	1
328	высшей степени	3	1
329	к рассказу	1	1
330	собою в	1	1
331	обойтись без	3	1
332	смерти отца	2	1
333	которыми он	1	1
334	пока он	1	1
335	своего внутреннего	1	1
336	мы не	1	1
337	других людях	1	1
338	себе как	1	1
339	смысле можно	1	1
340	говорил он	1	1
341	же ты	2	1
342	установкой на	3	1
343	в сущности	14	1
344	время как	2	1
345	жизнь внешняя	1	1
346	на чужое	2	1
347	не совсем	1	1
348	кто же	2	1
349	в каждой	2	1
350	и самого	1	1
351	а другие	1	1
352	разумеется не	1	1
353	мотив становится	1	1
354	он был	1	1
355	на них	7	1
356	со словами	2	1
357	бы то	3	1
358	я на	1	1
359	во всех	3	1
360	именно тем	2	1
361	то он	1	1
362	только желание	1	1
363	себе он	1	1
364	к которой	1	1
365	в сторону	2	1
366	я я	1	1
367	к богу	1	1
368	его сознания	1	1
369	пусть бы	1	1
370	с отцом	1	1
371	а он	3	1
372	в общем	3	1
373	xix столетия	1	1
374	него с	1	1
375	с собою	5	1
376	себе и	7	1
377	не просто	2	1
378	друг от	1	1
379	нет и	4	1
380	за пределы	3	1
381	мне же	1	1
382	его я	1	1
383	в одной	3	1
384	в той	4	1
385	сострадания и	1	1
386	показать что	2	1
387	на других	1	1
388	как к	5	1
389	более и	1	1
390	ней в	1	1
391	как нам	1	1
392	хотя и	2	1
393	когда он	3	1
394	но для	2	1
395	и смеялась	1	1
396	его к	3	1
397	себе не	1	1
398	самое важное	1	1
399	и говорит	3	1
400	за собой	3	1
401	не дано	1	1
402	составляет содержание	1	1
403	оттого что	1	1
404	в которой	2	1
405	кричит в	1	1
406	ни один	1	1
407	мне не	2	1
408	он боялся	1	1
409	он в	4	1
410	все эти	3	1
411	чужих слов	1	1
412	бы так	2	1
413	чужое слово	6	1
414	нами в	1	1
415	не стали	1	1
416	но тотчас	1	1
417	говорить с	1	1
418	точно такое	1	1
419	ее как	3	1
420	но ведь	2	1
421	человек не	1	1
422	так сказать	2	1
423	улыбался и	1	1
424	его но	1	1
425	независимость от	1	1
426	только себя	1	1
427	к миру	1	1
428	он все	2	1
429	в общении	1	1
430	еще раньше	1	1
431	с тобой	2	1
432	что рассказ	2	1
433	же это	1	1
434	пределах одного	5	1
435	из виду	1	1
436	их в	2	1
437	свое время	1	1
438	на жизнь	1	1
439	него в	1	1
440	своему внешне	1	1
441	не бывает	1	1
442	ни был	2	1
443	и заключается	1	1
444	но все	4	1
445	значительной степени	1	1
446	не следует	1	1
447	слова не	2	1
448	в каждом	6	1
449	в косвенной	1	1
450	здесь мы	1	1
451	то ни	3	1
452	и характер	1	1
453	и внутренняя	1	1
454	самим собой	7	1
455	а его	1	1
456	то есть	16	1
457	боли о	1	1
458	и других	1	1
459	непосредственным продолжением	1	1
460	то все	2	1
461	героя от	1	1
462	и встречает	1	1
463	даже в	5	1
464	делает его	1	1
465	бы уже	4	1
466	только одно	1	1
467	тенденция к	1	1
468	она и	1	1
469	достоевского и	2	1
470	этого не	3	1
471	всю жизнь	2	1
472	зубной боли	4	1
473	в слове	6	1
474	которой он	3	1
475	он и	5	1
476	для чего	1	1
477	после стольких	2	1
478	в москве	1	1
479	такою же	1	1
480	я ты	1	1
481	в один	1	1
482	не мог	3	1
483	является непосредственным	1	1
484	во время	5	1
485	себе с	1	1
486	и при	1	1
487	никак не	1	1
488	таким же	1	1
489	рассказа о	1	1
490	человек и	4	1
491	о герое	1	1
492	характер это	1	1
493	человеком и	1	1
494	все думал	1	1
495	самого героя	3	1
496	как символ	3	1
497	от себя	5	1
498	с уверенностью	1	1
499	признать что	1	1
500	и другого	2	1
501	еще из	1	1
502	нем он	1	1
503	художественного мира	1	1
504	другом и	1	1
505	но он	4	1
506	теми же	2	1
507	внимания на	1	1
508	была не	1	1
509	и более	1	1
510	ли я	4	1
511	в конце	5	1
512	что сам	2	1
513	том же	1	1
514	слов о	1	1
515	любовь к	1	1
516	голоса за	1	1
517	же такое	1	1
518	освободиться от	1	1
519	нас к	1	1
520	раз и	3	1
521	будем жить	1	1
522	стоит только	1	1
523	весь в	1	1
524	с миром	3	1
525	после себя	1	1
526	что с	2	1
527	мысли в	2	1
528	самого начала	8	1
529	дело в	1	1
530	на себе	1	1
531	своего героя	2	1
532	же его	1	1
533	во всякой	1	1
534	чем не	1	1
535	для всего	1	1
536	был в	1	1
537	найти в	1	1
538	и всегда	1	1
539	не лучше	1	1
540	в самой	1	1
541	этих двух	2	1
542	мыслей и	1	1
543	того в	1	1
544	это именно	1	1
545	к концу	3	1
546	как она	1	1
547	слове и	2	1
548	такая же	2	1
549	к вам	1	1
550	и любовь	1	1
551	а лишь	1	1
552	по первому	1	1
553	возвращает нас	1	1
554	и выводы	1	1
555	человеком а	1	1
556	не слышит	1	1
557	становится для	2	1
558	в символ	1	1
559	его внутренней	4	1
560	когда мы	1	1
561	есть только	2	1
562	последнее слово	4	1
563	одно только	1	1
564	пошла из	1	1
565	одну реплику	1	1
566	отличается от	1	1
567	об одном	1	1
568	всего в	1	1
569	его с	5	1
570	бы он	2	1
571	той или	4	1
572	это я	3	1
573	а ее	1	1
574	для героя	1	1
575	время он	1	1
576	мыслит о	1	1
577	я тебя	1	1
578	всего произведения	1	1
579	но по	1	1
580	а затем	2	1
581	что героиня	1	1
582	от друга	1	1
583	и понять	1	1
584	он вовсе	1	1
585	для читателя	1	1
586	не вступает	1	1
587	себе самом	5	1
588	один в	2	1
589	в себя	1	1
590	с самого	8	1
591	всей своей	2	1
592	в дальнейшем	2	1
593	другая скрытая	1	1
594	на нее	2	1
595	времени и	2	1
596	особенно в	2	1
597	участия в	1	1
598	его знает	1	1
599	еще в	4	1
600	но у	1	1
601	жизнь и	2	1
602	является в	1	1
603	но иногда	1	1
604	был не	1	1
605	собой и	3	1
606	по себе	4	1
607	смысле и	1	1
608	образом в	1	1
609	никогда и	1	1
610	я теперь	5	1
611	чтобы заставить	1	1
612	именно потому	2	1
613	только бы	1	1
614	положении он	1	1
615	этом произведении	1	1
616	но мы	1	1
617	из рассказа	3	1
618	и что	6	1
619	в глаза	5	1
620	после того	1	1
621	душ и	1	1
622	в значительной	1	1
623	нас в	1	1
624	других людей	1	1
625	все в	1	1
626	оглядки на	1	1
627	и лишь	2	1
628	а у	1	1
629	путь к	1	1
630	он прямо	1	1
631	его личности	1	1
632	этот момент	1	1
633	должно было	1	1
634	в третьем	1	1
635	на одном	1	1
636	бы она	1	1
637	из своего	4	1
638	в другой	1	1
639	другого в	4	1
640	тотчас же	4	1
641	по разным	1	1
642	еще более	1	1
643	даже для	1	1
644	боли в	1	1
645	не знаю	2	1
646	о своих	1	1
647	меня так	1	1
648	того что	3	1
649	уходит в	1	1
650	как например	1	1
651	быть и	2	1
652	по своей	2	1
653	но с	1	1
654	сразу же	1	1
655	вне себя	2	1
656	согласиться с	1	1
657	собой не	2	1
658	меня и	1	1
659	но ни	2	1
660	и потому	1	1
661	и весьма	1	1
662	бы его	3	1
663	но как	4	1
664	слову я	1	1
665	собственного голоса	1	1
666	не происходит	1	1
667	на мир	1	1
668	в уста	1	1
669	со всеми	3	1
670	без этого	1	1
671	так что	5	1
672	следил за	1	1
673	в точке	1	1
674	что хотел	1	1
675	для всех	1	1
676	уже в	3	1
677	его художественной	1	1
678	же из	1	1
679	героя с	1	1
680	в начале	3	1
681	на свое	1	1
682	во внутреннем	4	1
683	эта особенность	2	1
684	не принимает	4	1
685	него и	3	1
686	нет у	1	1
687	других героев	1	1
688	участие в	1	1
689	за ним	2	1
690	превращаются в	1	1
691	или даже	1	1
692	ведь это	1	1
693	я в	4	1
694	ты меня	2	1
695	не для	1	1
696	среди которых	1	1
697	так как	4	1
698	для меня	1	1
699	то время	1	1
700	при всей	1	1
701	не о	4	1
702	отношении к	7	1
703	других но	1	1
704	независимо от	1	1
705	на меня	6	1
706	слиться с	2	1
707	он мог	1	1
708	этом отношении	1	1
709	героя его	1	1
710	реплики внутреннего	2	1
711	и даже	5	1
712	о своей	3	1
713	и т.п	6	1
714	что человек	1	1
715	по своим	1	1
716	а именно	1	1
717	человека а	1	1
718	действующих лиц	1	1
719	это все	1	1
720	наконец в	4	1
721	такое же	2	1
722	перед ним	1	1
723	в банке	1	1
724	когда герой	1	1
725	люди что	1	1
726	не обращая	1	1
727	забыть и	1	1
728	у меня	6	1
729	теперь она	1	1
730	до конца	4	1
731	на грош	1	1
732	с которым	4	1
733	своей любви	1	1
734	а так	3	1
735	не то	1	1
736	там где	7	1
737	вовлекается в	1	1
738	благодаря такому	1	1
739	в речи	2	1
740	и пошлы	1	1
741	не видит	1	1
742	уже давно	1	1
743	все более	1	1
744	вступает в	2	1
745	теперь он	2	1
746	и она	1	1
747	эти слова	3	1
748	глядят на	1	1
749	ни на	2	1
750	рассказчика о	1	1
751	себе самому	18	1
752	да я	1	1
753	внутреннего человека	1	1
754	всех людей	1	1
755	теперь когда	2	1
756	в пределах	11	1
757	устраняет из	1	1
758	еще нет	1	1
759	прорывается в	1	1
760	лицо у	1	1
761	отца не	2	1
762	его собственные	2	1
763	это его	1	1
764	человеке в	1	1
765	в тот	1	1
766	другого человека	3	1
767	лежит в	2	1
768	рассказ в	3	1
769	с этой	2	1
770	слова и	11	1
771	еще раз	1	1
772	я сам	7	1
773	этом случае	1	1
774	художественное произведение	1	1
775	что сознание	1	1
776	но это	6	1
777	в аспекте	1	1
778	в рассказах	1	1
779	от нас	1	1
780	один во	1	1
781	все не	1	1
782	к которому	1	1
783	оглядка на	1	1
784	которых он	1	1
785	самое главное	2	1
786	найти себя	2	1
787	чужого голоса	1	1
788	ей это	1	1
789	говорят не	1	1
790	его тело	1	1
791	бы в	4	1
792	я хотел	2	1
793	человека она	1	1
794	но зато	4	1
795	вдруг обрывается	1	1
796	и дело	1	1
797	же в	1	1
798	его высшей	1	1
799	за этим	1	1
800	и вдруг	3	1
801	чем же	1	1
802	в творчестве	4	1
803	чужому слову	1	1
804	с ней	1	1
805	не знает	6	1
806	другой стороны	3	1
807	в темноте	2	1
808	зачем же	1	1
809	в кругу	1	1
810	из этого	2	1
811	и жизнь	1	1
812	героя в	5	1
813	своей массою	1	1
814	не сказал	1	1
815	над собой	4	1
816	а я	10	1
817	бы даже	1	1
818	в своих	1	1
819	нет что	1	1
820	это в	2	1
821	каждое слово	3	1
822	который не	1	1
823	к этому	1	1
824	и вновь	1	1
