N	2gram	Propp_Isto_2	Myslijsy
274	нуждается в	1	2
275	но всегда	1	2
276	человека не	1	2
277	влиянии на	1	2
278	и вместе	2	2
279	в других	3	2
280	известных нам	1	2
281	не были	1	2
282	только по	1	2
283	у нас	1	2
284	в одно	1	2
285	связь с	4	2
286	нет ничего	2	2
287	как эти	1	2
288	его на	2	2
289	их к	1	2
290	что же	1	2
291	и о	1	2
292	о его	2	2
293	видно что	6	2
294	между прочим	3	2
295	нисколько не	2	2
296	но с	2	2
297	ли в	1	2
298	или в	2	2
299	хотя бы	2	2
300	все они	1	2
301	но вместе	1	2
302	не что	2	2
303	из этого	1	2
304	то оно	1	2
305	мы начнем	1	1
306	например в	2	1
307	до известного	1	1
308	же как	5	1
309	должен быть	1	1
310	сам по	1	1
311	самом деле	2	1
312	он может	1	1
313	показать что	2	1
314	нам кажется	1	1
315	из его	1	1
316	что эти	4	1
317	мертвое тело	1	1
318	едва ли	1	1
319	в зависимости	1	1
320	и этот	1	1
321	и могут	1	1
322	его не	2	1
323	полагает что	1	1
324	мы имеем	15	1
325	имеет свою	1	1
326	этом не	1	1
327	не столько	2	1
328	не вполне	1	1
329	развились из	1	1
330	на себя	1	1
331	его пути	3	1
332	они были	2	1
333	похожи на	1	1
334	зависимости от	1	1
335	форм в	1	1
336	и на	4	1
337	к их	1	1
338	что его	1	1
339	говорят только	1	1
340	с его	1	1
341	на другой	2	1
342	на самом	2	1
343	не то	1	1
344	собраны все	1	1
345	мы назвали	1	1
346	разница в	1	1
347	что они	10	1
348	ни есть	1	1
349	связи и	1	1
350	дает нам	2	1
351	некоторое время	2	1
352	этой стороны	1	1
353	перед нами	2	1
354	когда он	3	1
355	религиозных верований	1	1
356	был связан	1	1
357	следующим образом	1	1
358	ясно и	2	1
359	от этого	1	1
360	для которого	1	1
361	еще на	1	1
362	он в	3	1
363	все эти	4	1
364	одно время	1	1
365	так в	3	1
366	в славянских	1	1
367	приводит к	2	1
368	сказать чтобы	1	1
369	см выше	1	1
370	но его	2	1
371	как он	3	1
372	сама не	2	1
373	если он	1	1
374	его но	1	1
375	человек не	1	1
376	жизнью и	1	1
377	на его	2	1
378	как оно	1	1
379	задний план	1	1
380	связанные с	1	1
381	с указания	1	1
382	высшей степени	1	1
383	что ни	1	1
384	что она	5	1
385	в нее	2	1
386	которое как	1	1
387	зрения так	2	1
388	они указывают	1	1
389	развития на	1	1
390	его в	10	1
391	входит в	1	1
392	при встрече	1	1
393	оставляя в	1	1
394	не вдаваясь	2	1
395	если при	1	1
396	совершенно ясно	2	1
397	должен был	3	1
398	состояние которое	1	1
399	которым он	1	1
400	он на	1	1
401	из нее	1	1
402	этого слова	1	1
403	далеко не	1	1
404	известного возраста	1	1
405	место и	1	1
406	не всегда	1	1
407	обратимся к	2	1
408	остается в	1	1
409	его нельзя	1	1
410	и вполне	2	1
411	во время	2	1
412	и другие	4	1
413	что такое	1	1
414	в котором	5	1
415	с рук	1	1
416	слова при	1	1
417	себе а	1	1
418	в которых	2	1
419	должны были	8	1
420	как одна	1	1
421	выше мы	3	1
422	а есть	1	1
423	бы так	1	1
424	слова могут	1	1
425	и эти	2	1
426	есть еще	1	1
427	их в	2	1
428	что этот	3	1
429	себя к	1	1
430	мы рассматривали	1	1
431	или если	1	1
432	как можно	1	1
433	даже в	1	1
434	случае мы	2	1
435	вдаваясь в	2	1
436	говорит если	2	1
437	или что	1	1
438	а на	1	1
439	что сущность	1	1
440	виду что	1	1
441	в науке	1	1
442	которого он	1	1
443	в самых	1	1
444	связанными с	1	1
445	наука и	1	1
446	ничего не	7	1
447	на природу	1	1
448	к этим	1	1
449	до того	1	1
450	был бы	2	1
451	тела и	1	1
452	это могло	1	1
453	что формы	1	1
454	лежит в	1	1
455	приведенных нами	1	1
456	как только	1	1
457	то состояние	1	1
458	еще яснее	1	1
459	указывает на	1	1
460	он видит	2	1
461	им в	1	1
462	это следующим	1	1
463	из всего	1	1
464	эти представления	3	1
465	здесь не	2	1
466	всего этого	1	1
467	к нам	1	1
468	с каким	1	1
469	которые как	1	1
470	животное или	1	1
471	и говорит	2	1
472	всей своей	1	1
473	роль в	3	1
474	мнение что	2	1
475	дано в	2	1
476	и совершенно	1	1
477	что у	2	1
478	из двенадцати	1	1
479	отвечают что	1	1
480	можно было	5	1
481	на нее	2	1
482	здесь нет	2	1
483	же эти	2	1
484	в результате	1	1
485	и многое	1	1
486	является в	1	1
487	нас к	1	1
488	которому принадлежит	1	1
489	образом в	1	1
490	о нем	4	1
491	как существо	1	1
492	есть два	1	1
493	нас те	1	1
494	мы могли	2	1
495	в другом	9	1
496	на вопрос	2	1
497	представления с	1	1
498	в которое	1	1
499	после того	3	1
500	но об	1	1
501	там в	1	1
502	людей как	1	1
503	корни его	1	1
504	к нему	5	1
505	которого не	1	1
506	с другими	2	1
507	видели выше	1	1
508	переходит в	1	1
509	образом мы	1	1
510	должно было	3	1
511	но все-таки	1	1
512	чтобы все	1	1
513	есть с	1	1
514	вслед за	1	1
515	спросим себя	1	1
516	значит что	1	1
517	но так	1	1
518	на которой	2	1
519	один из	8	1
520	себе еще	1	1
521	д и	2	1
522	видели что	3	1
523	жизни она	1	1
524	с ними	2	1
525	что он	24	1
526	пришел к	2	1
527	проникнуть в	2	1
528	в какой	1	1
529	такое же	1	1
530	и ее	2	1
531	на мир	1	1
532	с которыми	1	1
533	но впоследствии	1	1
534	этом можно	1	1
535	уже в	2	1
536	мы бы	1	1
537	глаз не	1	1
538	и эту	1	1
539	§ в	1	1
540	ответ на	1	1
541	слово остается	1	1
542	но едва	1	1
543	из них	2	1
544	же объясняется	1	1
545	говорит что	3	1
546	к нашему	1	1
547	ни в	2	1
548	в прошлом	1	1
549	чтоб он	1	1
550	только сказать	1	1
551	но что	1	1
552	у него	4	1
553	природы а	1	1
554	следует понимать	1	1
555	происходит здесь	1	1
556	из своих	1	1
557	именно как	1	1
558	хотя оно	1	1
559	не раньше	2	1
560	до сих	6	1
561	от первого	1	1
562	нельзя сказать	1	1
563	именно в	2	1
564	будет ли	1	1
565	в каких	3	1
566	случаев в	2	1
567	себя и	2	1
568	многое другое	1	1
569	на ней	1	1
570	но есть	2	1
571	его из	2	1
572	д то	1	1
573	их не	1	1
574	превращается в	2	1
575	она вполне	1	1
576	есть очевидно	1	1
577	духа если	1	1
578	ничем не	1	1
579	и непосредственно	1	1
580	откуда только	1	1
581	на смерть	2	1
582	и оно	1	1
583	ее на	1	1
584	в связи	5	1
585	стороны в	1	1
586	следовало бы	1	1
587	при его	1	1
588	оно совершается	1	1
589	в одной	4	1
590	то можно	1	1
591	по одному	1	1
592	предположить что	3	1
593	он говорит	1	1
594	видит в	2	1
595	что за	1	1
596	явления что	1	1
597	ведет к	1	1
598	смысле этого	2	1
599	мир такой	1	1
600	утверждая что	1	1
601	в тех	2	1
602	по которому	1	1
603	в мир	2	1
604	в обратном	1	1
605	да и	2	1
606	это значит	1	1
607	или другого	1	1
608	которые следует	1	1
609	сих пор	7	1
610	болезнь и	1	1
611	все это	3	1
612	или по	1	1
613	на одной	1	1
614	связь в	1	1
615	которые должны	1	1
616	на задний	1	1
617	на небе	1	1
618	тот не	1	1
619	не подлежит	1	1
620	нам что	1	1
621	ее и	1	1
622	в эту	2	1
623	разных языках	1	1
624	не должен	4	1
625	будто бы	2	1
626	вопрос как	1	1
627	он находит	1	1
628	но можно	1	1
629	где как	2	1
630	начал в	1	1
631	только о	1	1
632	на это	1	1
633	себе не	1	1
634	это так	2	1
635	это было	1	1
636	покажет нам	1	1
637	к этому	1	1
638	они не	4	1
