N	2gram	Medvedev_F_3	VeschiIm
108	должна быть	3	5
109	вообще не	2	5
110	это не	3	5
111	с тем	7	5
112	не в	12	5
113	тем не	2	5
114	есть всегда	1	5
115	в отношении	2	5
116	не менее	7	5
117	одна из	2	5
118	у нас	3	5
119	в ее	4	5
120	если бы	12	5
121	для этого	2	5
122	отлично от	1	5
123	еще не	6	5
124	или не	1	5
125	что для	1	5
126	с этой	1	5
127	и для	6	5
128	а в	1	5
129	собственном смысле	1	4
130	мы не	4	4
131	так чтобы	2	4
132	то это	1	4
133	учение об	1	4
134	в их	1	4
135	во всех	3	4
136	как таковая	3	4
137	для всякого	1	4
138	нет и	3	4
139	независимо от	5	4
140	его на	1	4
141	с этим	1	4
142	самый смысл	2	4
143	в своем	2	4
144	ведь не	2	4
145	же не	1	4
146	на почве	2	4
147	как и	14	4
148	между собою	1	4
149	вещи в	1	4
150	с точки	14	4
151	и более	3	4
152	на себе	1	4
153	слово и	1	4
154	же время	7	4
155	должен быть	2	4
156	и о	1	4
157	то или	2	4
158	только то	3	4
159	о том	4	4
160	определенным образом	1	4
161	с другой	6	4
162	что и	2	4
163	быть и	1	4
164	то и	1	4
165	е не	1	4
166	из них	2	4
167	это значило	1	4
168	тем что	5	4
169	и даже	2	4
170	даже не	1	4
171	и потому	5	4
172	в данном	6	4
173	в отдельности	1	4
174	быть не	1	4
175	с полной	1	4
176	значило бы	1	4
177	и все	8	4
178	от того	2	4
179	между ними	15	4
180	оно не	3	4
181	сам по	1	3
182	самом деле	16	3
183	что смысл	1	3
184	в чисто	2	3
185	к другому	2	3
186	отношения к	2	3
187	с в	1	3
188	мы имеем	1	3
189	из того	1	3
190	но даже	1	3
191	момент в	1	3
192	явлений и	1	3
193	вопроса о	1	3
194	в нем	15	3
195	перестает быть	2	3
196	в понятии	1	3
197	подобно тому	4	3
198	на этом	2	3
199	между смыслом	2	3
200	в жизни	11	3
201	значит не	1	3
202	и тогда	2	3
203	нисколько не	2	3
204	можно только	2	3
205	в своей	6	3
206	все это	7	3
207	их в	3	3
208	чтобы она	1	3
209	как о	2	3
210	тогда когда	4	3
211	и притом	2	3
212	в основе	3	3
213	того чтобы	5	3
214	этот тип	1	3
215	ему не	1	3
216	в философии	2	3
217	к тому	4	3
218	всегда есть	1	3
219	и самое	1	3
220	можно и	1	3
221	в собственном	1	3
222	так и	21	3
223	нужно было	1	3
224	и вообще	1	3
225	можно сказать	3	3
226	общение в	1	3
227	если это	1	3
228	один из	1	3
229	мы видим	1	3
230	тот же	1	3
231	что он	6	3
232	без этого	1	3
233	только на	4	3
234	и чисто	1	3
235	сама по	1	3
236	в одном	1	3
237	даже и	1	3
238	никогда не	5	3
239	она является	1	3
240	вместе с	6	3
241	что именно	5	3
242	в той	3	3
243	тому как	5	3
244	да и	4	3
245	она должна	2	3
246	к пониманию	1	3
247	она может	1	3
248	бы в	6	3
249	хотя бы	6	3
250	это учение	2	3
251	нем нет	1	2
252	можно говорить	4	2
253	от этого	2	2
254	как это	4	2
255	переход от	1	2
256	тем же	7	2
257	в первом	1	2
258	ту же	2	2
259	поэтому и	2	2
260	обойтись без	2	2
261	мы уже	3	2
262	той же	3	2
263	как мы	8	2
264	человека и	2	2
265	бы ни	4	2
266	и самой	1	2
267	быть понято	4	2
268	а только	1	2
269	себе и	1	2
270	как в	4	2
271	и нет	1	2
272	и понимания	6	2
273	в каком-то	1	2
274	то в	2	2
275	так или	1	2
276	выражение в	1	2
277	остановиться на	1	2
278	только один	2	2
279	но ведь	4	2
280	если он	1	2
281	смыслом и	2	2
282	и если	1	2
283	он не	1	2
284	для того	4	2
285	как часто	1	2
286	душу и	1	2
287	и этот	1	2
288	но все	1	2
289	в одну	1	2
290	и может	1	2
291	об этом	1	2
292	на все	2	2
293	от одного	2	2
294	и тем	3	2
295	вещи а	1	2
296	ни в	8	2
297	общение и	1	2
298	но уже	2	2
299	в слове	4	2
300	нужно только	1	2
301	жизнь не	4	2
302	бы к	2	2
303	жизнь и	3	2
304	понимания и	1	2
305	где она	2	2
306	и эти	1	2
307	же мы	1	2
308	же такое	1	2
309	тому что	3	2
310	она могла	1	2
311	дело в	2	2
312	на него	1	2
313	но только	1	2
314	для всего	1	2
315	в разных	1	2
316	в самой	2	2
317	как она	1	2
318	тех или	1	2
319	и его	19	2
320	ничто не	3	2
321	ее понимает	1	2
322	однако это	1	2
323	не потому	1	2
324	быть совершенно	1	2
325	если же	5	2
326	оно может	1	2
327	данном случае	4	2
328	в в	1	2
329	не с	1	2
330	том как	2	2
331	является в	2	2
332	в виду	3	2
333	именно потому	2	2
334	и ничем	1	2
335	и та	1	2
336	никак не	3	2
337	как ее	4	2
338	и во	2	2
339	отдельности и	1	2
340	говорить об	2	2
341	не уничтожается	1	2
342	еще более	1	2
343	что только	1	2
344	и понимает	1	2
345	в качестве	1	2
346	можно выразить	1	2
347	на такой	1	2
348	не из	1	2
349	его и	3	2
350	только к	1	2
351	невозможно было	1	2
352	допустим что	2	2
353	мы можем	4	2
354	свое выражение	2	2
355	о которых	1	2
356	а потому	1	2
357	только смысл	1	2
358	менее ярко	1	2
359	на ее	4	2
360	или иначе	1	2
361	превращается в	2	2
362	ничем не	1	2
363	именно так	5	2
364	о чем	1	2
365	но оно	2	2
366	в частности	1	2
367	какого бы	1	2
368	мы говорили	1	2
369	а потом	1	2
370	смысл в	1	2
371	понимание в	1	2
372	кроме того	1	2
373	при всем	1	2
374	есть она	1	2
375	внутреннее содержание	1	2
376	ни к	1	2
377	есть уже	1	2
378	отношении к	1	2
379	вопрос как	1	2
380	жизни в	3	2
381	может и	3	2
382	состоит из	1	2
383	была бы	2	2
384	от всех	4	2
385	является и	2	2
386	это так	1	2
387	в своих	6	2
388	так же	9	2
389	во всяком	6	2
390	этой точки	1	2
391	же нам	1	1
392	я и	1	1
393	мы критиковали	1	1
394	также что	1	1
395	сознание в	1	1
396	же как	3	1
397	чтобы не	2	1
398	и понимается	1	1
399	для науки	1	1
400	то на	1	1
401	между двумя	1	1
402	не имеют	1	1
403	оно было	1	1
404	все те	1	1
405	действительности и	6	1
406	с таким	2	1
407	в зависимости	5	1
408	собою в	1	1
409	в наш	1	1
410	бы уже	1	1
411	что уже	2	1
412	из своих	2	1
413	к новой	1	1
414	среды и	1	1
415	но по	1	1
416	происходило в	1	1
417	в каждый	1	1
418	эстетики и	1	1
419	в полной	2	1
420	и со	2	1
421	одного слова	1	1
422	уже в	4	1
423	теперь на	2	1
424	мы без	2	1
425	проявляется в	2	1
426	и на	3	1
427	между собой	4	1
428	первый план	1	1
429	быть никакого	1	1
430	это действительно	1	1
431	именно для	2	1
432	всего этого	1	1
433	более тесного	1	1
434	с его	2	1
435	возможности и	1	1
436	конечно это	2	1
437	ними в	1	1
438	то мы	3	1
439	смысле мы	1	1
440	только тогда	1	1
441	данного человека	1	1
442	в общем	2	1
443	совершенно ясно	1	1
444	отличие от	2	1
445	и речи	2	1
446	и чем	1	1
447	этого общения	1	1
448	из таких	1	1
449	один и	1	1
450	в истории	5	1
451	эта связь	2	1
452	но сущность	1	1
453	стороны и	2	1
454	что как	1	1
455	части в	1	1
456	мы отвлекаемся	1	1
457	хотя и	1	1
458	было только	1	1
459	нас все	1	1
460	это определение	1	1
461	которых идет	1	1
462	все эти	6	1
463	учение о	2	1
464	в этой	2	1
465	еще один	1	1
466	зависимости от	5	1
467	смысла но	2	1
468	как он	2	1
469	не могла	1	1
470	в определенном	1	1
471	главным образом	2	1
472	при этом	8	1
473	все другие	1	1
474	эта система	1	1
475	и совершенно	1	1
476	в принципе	1	1
477	к одному	1	1
478	этого вопроса	1	1
479	не к	1	1
480	не как	2	1
481	какой бы	2	1
482	одной и	2	1
483	бы оно	1	1
484	его от	2	1
485	е на	1	1
486	смысле как	1	1
487	и по	1	1
488	однако в	2	1
489	или иных	1	1
490	именно это	2	1
491	в определенное	1	1
492	входя в	2	1
493	е к	1	1
494	того или	1	1
495	на какую-то	1	1
496	только вещь	1	1
497	один момент	1	1
498	не одна	1	1
499	может стать	3	1
500	в существенном	1	1
501	форму и	1	1
502	как абстрактной	3	1
503	должен был	1	1
504	в это	1	1
505	может стремиться	1	1
506	психологизма и	1	1
507	если такой	1	1
508	о характере	1	1
509	в них	3	1
510	всегда и	1	1
511	переходим к	1	1
512	он и	3	1
513	и вне	2	1
514	становится и	1	1
515	существенными и	1	1
516	может идти	1	1
517	и того	1	1
518	но почему	1	1
519	одного и	1	1
520	что собственно	2	1
521	нет никакого	1	1
522	на первый	1	1
523	и ощущение	1	1
524	этом случае	1	1
525	этом вполне	1	1
526	что такая	1	1
527	именно и	1	1
528	мы конечно	1	1
529	в котором	2	1
530	без реального	1	1
531	одной очень	1	1
532	не уничтожает	1	1
533	то его	2	1
534	в отличие	2	1
535	от его	3	1
536	строго говоря	1	1
537	поэтому в	2	1
538	единство и	1	1
539	но эта	2	1
540	и закон	1	1
541	к реальному	1	1
542	тем самым	1	1
543	как от	3	1
544	где нет	2	1
545	даже в	2	1
546	сам он	2	1
547	и очень	2	1
548	раз и	3	1
549	какие бы	2	1
550	нее т	1	1
551	чистом виде	1	1
552	что эта	1	1
553	они совершенно	1	1
554	дело не	2	1
555	что наука	1	1
556	говорят и	1	1
557	тогда и	1	1
558	и восприятия	4	1
559	остро и	1	1
560	больше чем	1	1
561	и вместо	1	1
562	находятся в	2	1
563	и существенное	1	1
564	учения о	1	1
565	явление в	1	1
566	они вообще	1	1
567	ровно ничего	2	1
568	такой случай	1	1
569	правда это	1	1
570	и является	4	1
571	не вытекает	1	1
572	и звук	1	1
573	сводится к	5	1
574	в сознании	1	1
575	и делает	1	1
576	в каком	2	1
577	с другом	1	1
578	данности и	1	1
579	в общую	1	1
580	не могут	10	1
581	его нужно	1	1
582	могут быть	4	1
583	д таким	1	1
584	образом между	1	1
585	от реального	3	1
586	для умных	1	1
587	отсюда вытекает	1	1
588	общения в	1	1
589	утверждать что	1	1
590	значит понять	1	1
591	им в	1	1
592	в конце	3	1
593	как не	2	1
594	вывод что	1	1
595	на основе	1	1
596	теперь что	1	1
597	только при	1	1
598	и от	11	1
599	как по	1	1
600	и внутреннее	1	1
601	только не	2	1
602	него самого	1	1
603	с самого	1	1
604	в пределах	8	1
605	не те	1	1
606	идет речь	1	1
607	ее наиболее	1	1
608	если они	2	1
609	только тот	1	1
610	возможностями и	1	1
611	отличная от	2	1
612	именно этот	1	1
613	до бесконечности	1	1
614	в окружающей	2	1
615	но никак	1	1
616	вещей с	1	1
617	совершенно невозможно	1	1
618	или иной	2	1
619	самого различения	1	1
620	говорят что	1	1
621	языка или	2	1
622	это понимание	1	1
623	все дело	1	1
624	о нем	3	1
625	искусства и	1	1
626	не был	1	1
627	то из	2	1
628	или от	1	1
629	с чем-то	1	1
630	говорит об	1	1
631	за пределами	1	1
632	таким же	2	1
633	и объяснить	1	1
634	и который	1	1
635	нас в	1	1
636	связь между	4	1
637	язык и	1	1
638	между а	2	1
639	от них	1	1
640	но внутренняя	1	1
641	не чувствует	1	1
642	нуждается в	3	1
643	отвлекаясь от	1	1
644	но конечно	1	1
645	что бы	1	1
646	а его	1	1
647	его то	1	1
648	каких бы	1	1
649	же правом	5	1
650	когда говорят	2	1
651	к которому	2	1
652	существенно и	1	1
653	жизненной и	1	1
654	этом смысле	2	1
655	одного из	1	1
656	но с	1	1
657	было это	1	1
658	в двух	1	1
659	в поэтическом	1	1
660	в какой	3	1
661	следовательно она	1	1
662	которое мы	1	1
663	и так	1	1
664	впрочем и	1	1
665	же типа	1	1
666	не было	1	1
667	организма и	1	1
668	тот или	1	1
669	с одной	1	1
670	восприятия т	1	1
671	именно на	2	1
672	для всех	1	1
673	конечно не	4	1
674	не можем	2	1
675	и у	1	1
676	так можно	1	1
677	а понимать	1	1
678	в начале	1	1
679	является не	2	1
680	от других	2	1
681	внутри самого	1	1
682	как объективную	1	1
683	оно тоже	1	1
684	потому в	1	1
685	чего бы	1	1
686	зрения на	1	1
687	как факта	1	1
688	очевидно что	2	1
689	тут только	1	1
690	себе в	1	1
691	всяком случае	6	1
692	слова в	1	1
693	сами по	2	1
694	и должна	1	1
695	вовсе не	28	1
696	не о	3	1
697	двумя разными	1	1
698	как его	9	1
699	него это	1	1
700	и развитии	1	1
701	общения и	2	1
702	и вместе	1	1
703	в других	1	1
704	где в	1	1
705	до сих	1	1
706	сущность ее	1	1
707	же а	2	1
708	оно будет	1	1
709	больше того	1	1
710	мы еще	2	1
711	души и	3	1
712	не состоит	1	1
713	говорит о	1	1
714	по тем	1	1
715	одной стороны	1	1
716	и самый	2	1
717	зависит от	1	1
718	жизнь в	1	1
719	как ни	1	1
720	одно а	3	1
721	из моментов	1	1
722	он становится	2	1
723	пр и	1	1
724	недостаточность его	1	1
725	все вообще	1	1
726	стороны в	1	1
727	особая и	1	1
728	нет ничего	1	1
729	очень важное	1	1
730	нами как	1	1
731	границы между	1	1
732	что каждый	2	1
733	к другой	1	1
734	неотделимо от	2	1
735	без труда	2	1
736	он говорит	1	1
737	существует не	1	1
738	смысле этого	2	1
739	на какой-то	1	1
740	по существу	1	1
741	друг с	1	1
742	и другой	1	1
743	распадается на	2	1
744	лежит в	1	1
745	к проблеме	3	1
746	действительности как	1	1
747	этого слова	2	1
748	и формы	5	1
749	слова и	4	1
750	сих пор	1	1
751	является как	1	1
752	но для	2	1
753	не больше	1	1
754	другой как	1	1
755	понятия для	1	1
756	нелепо это	1	1
757	этот образ	1	1
758	не является	5	1
759	никаких указаний	1	1
760	это можно	2	1
761	сознания и	2	1
762	его с	1	1
763	о котором	1	1
764	об искусстве	1	1
765	нужно прибавить	1	1
766	ее и	2	1
767	есть система	1	1
768	лишь как	3	1
769	понята как	1	1
770	у них	2	1
771	вообще в	1	1
772	конце концов	2	1
773	мы должны	2	1
774	никакого права	1	1
775	реагирует на	1	1
776	мы мыслим	3	1
777	очень хорошо	1	1
778	этих элементов	1	1
779	же собственно	1	1
780	в целях	2	1
781	к самому	2	1
782	одной из	2	1
783	становления и	2	1
784	слово в	2	1
785	существование и	1	1
786	всякий смысл	1	1
787	другой стороны	5	1
788	дело с	3	1
789	к его	3	1
790	это положение	1	1
791	от целого	1	1
792	мы увидим	2	1
793	из этого	4	1
794	общения оно	1	1
795	самое и	1	1
796	в действительности	9	1
797	сущности в	1	1
798	как таковое	1	1
799	и эта	3	1
800	это понятие	2	1
801	к этому	2	1
802	доступ к	1	1
803	можно назвать	1	1
804	в таком	2	1
805	они не	4	1
806	реальное явление	1	1
