N	2gram	Bakhtin_Fr_5	Formalny
133	того же	3	3
134	мы уже	4	3
135	той же	4	3
136	целое и	1	3
137	и на	5	3
138	в которых	3	3
139	столь же	1	3
140	время в	1	3
141	во всех	13	3
142	то мы	1	3
143	нет и	2	3
144	бы и	1	3
145	что это	2	3
146	формы в	1	3
147	в себе	1	3
148	сливаются в	1	3
149	и с	10	3
150	те же	1	3
151	это не	3	3
152	ее в	1	3
153	он и	3	3
154	как таковой	1	3
155	раз и	1	3
156	от его	3	3
157	и более	1	3
158	по отношению	1	3
159	тому что	1	3
160	между людьми	1	3
161	в основе	4	3
162	этом отношении	5	3
163	же самое	2	3
164	они и	2	3
165	это единство	1	3
166	реальной действительности	1	3
167	в произведении	1	3
168	еще в	2	3
169	жизнь и	2	3
170	в эпоху	7	3
171	никак не	1	3
172	и что	2	3
173	можно сказать	2	3
174	их в	1	3
175	в них	6	3
176	не нуждается	2	3
177	она определяет	1	3
178	не перестает	1	3
179	в поэзии	3	3
180	его и	1	3
181	нуждается в	3	3
182	в конце	7	3
183	не о	1	3
184	души и	1	3
185	у нас	1	3
186	на фоне	2	3
187	в той	1	3
188	того что	3	3
189	отношению к	1	3
190	дело идет	3	3
191	в условиях	2	3
192	о нем	1	3
193	жизни в	2	3
194	сказать что	4	3
195	и эта	1	3
196	ту же	2	2
197	чтобы не	2	2
198	а иногда	1	2
199	он может	1	2
200	это и	5	2
201	и сюжет	1	2
202	его со	1	2
203	в котором	1	2
204	что уже	1	2
205	из своих	2	2
206	который был	1	2
207	в сущности	4	2
208	говорить о	2	2
209	в полной	1	2
210	и со	1	2
211	он перестал	1	2
212	проявляется в	1	2
213	и сами	1	2
214	с его	7	2
215	жизни с	1	2
216	видели что	1	2
217	в сторону	2	2
218	в общем	4	2
219	отличие от	2	2
220	и речи	1	2
221	за пределы	1	2
222	чем же	4	2
223	эта связь	4	2
224	в своем	11	2
225	становления и	2	2
226	от этого	2	2
227	то в	1	2
228	бы не	1	2
229	из этих	3	2
230	следующей главе	1	2
231	в этой	6	2
232	как он	3	2
233	вообще не	3	2
234	что она	3	2
235	перестает быть	2	2
236	всех этих	6	2
237	не как	1	2
238	на земле	1	2
239	одной и	1	2
240	на этом	5	2
241	именно это	1	2
242	в основу	1	2
243	человека в	1	2
244	на протяжении	1	2
245	положительного содержания	1	2
246	из нее	1	2
247	такой же	4	2
248	нисколько не	3	2
249	в эту	2	2
250	том как	2	2
251	бы к	1	2
252	не от	1	2
253	в отличие	2	2
254	к одной	1	2
255	вложена в	1	2
256	но эта	2	2
257	что этот	1	2
258	даже в	2	2
259	сам он	1	2
260	в отношении	2	2
261	до известной	4	2
262	принадлежат к	1	2
263	правда в	1	2
264	дело в	3	2
265	одна из	1	2
266	и притом	2	2
267	не могло	3	2
268	традиция в	1	2
269	ровно ничего	1	2
270	тем не	1	2
271	и общность	1	2
272	увидеть и	1	2
273	темы и	1	2
274	и это	4	2
275	мы отвлечемся	1	2
276	и художественное	1	2
277	с ее	5	2
278	здесь не	6	2
279	идет не	1	2
280	так в	2	2
281	в пределе	3	2
282	и всякое	1	2
283	это только	1	2
284	поэтому в	1	2
285	для этого	1	2
286	ничего не	4	2
287	на все	2	2
288	в самой	8	2
289	что каждый	1	2
290	притом в	1	2
291	или на	1	2
292	ее и	1	2
293	и во	4	2
294	переходит в	2	2
295	и каждого	1	2
296	в языке	1	2
297	что и	7	2
298	и только	2	2
299	единство не	1	2
300	в формах	1	2
301	должен быть	2	2
302	поэтому и	3	2
303	именно на	1	2
304	же он	1	2
305	не можем	1	2
306	является не	1	2
307	за счет	1	2
308	из них	1	2
309	характерно что	4	2
310	очень характерно	1	2
311	он становится	1	2
312	от того	3	2
313	же деле	1	2
314	без всякой	1	2
315	и содержания	1	2
316	и даже	4	2
317	или иной	1	2
318	в области	1	2
319	и из	1	2
320	связаны с	4	2
321	и тех	1	2
322	к которому	1	2
323	являются только	1	2
324	мы еще	2	2
325	и др	8	2
326	исторического развития	1	2
327	пародии на	1	2
328	связано с	1	2
329	превращается в	2	2
330	самом же	1	2
331	то ведь	1	2
332	но оно	1	2
333	но уже	1	2
334	понимает как	1	2
335	со всею	1	2
336	всех областях	1	2
337	распадается на	1	2
338	этого слова	1	2
339	но это	5	2
340	в следующей	1	2
341	известной степени	4	2
342	все стороны	1	2
343	от него	1	2
344	именно для	1	2
345	в целях	1	2
346	одной из	5	2
347	слово в	1	2
348	именно потому	1	2
349	к этому	2	2
350	в таком	1	2
351	являются выражением	1	1
352	то на	1	1
353	также что	1	1
354	неотделима от	1	1
355	и завершается	1	1
356	мысли или	1	1
357	и через	1	1
358	а из	1	1
359	и до	2	1
360	не имеют	1	1
361	ведь и	3	1
362	оно было	2	1
363	в какой-то	1	1
364	все те	1	1
365	в доме	4	1
366	собою в	1	1
367	и этот	1	1
368	и игра	1	1
369	есть не	1	1
370	этого нет	1	1
371	совершенно справедливо	1	1
372	во времени	2	1
373	дан в	1	1
374	нам в	1	1
375	не была	1	1
376	формы видения	1	1
377	и глубокие	2	1
378	в большом	1	1
379	и говорят	1	1
380	это подтверждается	1	1
381	ему в	1	1
382	то это	1	1
383	жизни это	1	1
384	форм в	3	1
385	это время	2	1
386	это действительно	1	1
387	служит для	1	1
388	тем как	1	1
389	как у	1	1
390	коем случае	1	1
391	эти произведения	1	1
392	борьба двух	1	1
393	значение и	2	1
394	только тогда	1	1
395	должны были	1	1
396	он пишет	1	1
397	не просто	1	1
398	значение имеет	1	1
399	и чем	1	1
400	они действительно	1	1
401	из таких	1	1
402	конечно совершенно	1	1
403	его на	1	1
404	с этим	4	1
405	противоречие в	1	1
406	и положений	1	1
407	кроме того	4	1
408	литературе на	2	1
409	хотя и	5	1
410	сознания в	1	1
411	характер носит	2	1
412	и внутреннюю	1	1
413	роль играет	3	1
414	та же	1	1
415	чем больше	1	1
416	прямой и	1	1
417	им в	2	1
418	взаимоотношение между	1	1
419	было понято	1	1
420	самым существенным	1	1
421	были связаны	1	1
422	где кончается	1	1
423	на то	1	1
424	и если	2	1
425	это связано	1	1
426	время и	1	1
427	он не	6	1
428	таковой он	1	1
429	него также	1	1
430	котором мы	1	1
431	по существу	3	1
432	смысле как	1	1
433	и по	1	1
434	так например	2	1
435	в нее	1	1
436	ни был	1	1
437	на этих	1	1
438	но все	1	1
439	значительной степени	1	1
440	в одну	1	1
441	не будет	1	1
442	распространяется на	2	1
443	он знал	1	1
444	значение в	1	1
445	в мире	1	1
446	провести между	1	1
447	его не	4	1
448	зрения на	4	1
449	еще вернемся	1	1
450	форму и	1	1
451	отца и	1	1
452	свое единство	1	1
453	с начала	1	1
454	вся литература	1	1
455	чаще всего	1	1
456	это целое	1	1
457	на сцене	1	1
458	о которых	1	1
459	творца и	1	1
460	место и	1	1
461	он чувствует	1	1
462	была уже	1	1
463	только во	1	1
464	этого произведения	1	1
465	и того	1	1
466	одного и	1	1
467	нужно было	1	1
468	и при	1	1
469	гротескный характер	1	1
470	и всеми	1	1
471	в их	4	1
472	мы говорили	2	1
473	и той	1	1
474	единство и	3	1
475	его целом	1	1
476	но он	3	1
477	том же	2	1
478	мере и	1	1
479	этой смены	1	1
480	с миром	8	1
481	нечто вроде	1	1
482	еще один	2	1
483	с ним	5	1
484	что эта	2	1
485	того как	1	1
486	первая часть	2	1
487	тема о	1	1
488	к этим	1	1
489	на него	2	1
490	это нисколько	1	1
491	тогда и	1	1
492	для всего	1	1
493	слово и	1	1
494	говорят что	1	1
495	больше чем	2	1
496	при всем	1	1
497	они вообще	1	1
498	как она	1	1
499	правда это	1	1
500	связь и	1	1
501	же этот	1	1
502	этот образ	1	1
503	это рассуждение	1	1
504	больше того	1	1
505	с другом	2	1
506	в специальном	1	1
507	его для	2	1
508	своего становления	1	1
509	наконец в	1	1
510	взятое в	1	1
511	во все	2	1
512	числе и	2	1
513	с полной	3	1
514	той или	1	1
515	предыдущей главе	1	1
516	в наши	1	1
517	всегда есть	1	1
518	социальные и	1	1
519	свое значение	1	1
520	в пьесе	2	1
521	что при	1	1
522	правда не	1	1
523	и самое	1	1
524	в язык	1	1
525	от реальной	1	1
526	всего этого	3	1
527	эти последние	2	1
528	чтобы быть	1	1
529	ведь оно	1	1
530	в себя	5	1
531	можно было	4	1
532	начала и	1	1
533	отсюда и	1	1
534	произведения эти	1	1
535	для него	3	1
536	и вообще	2	1
537	и существенно	1	1
538	в коем	1	1
539	об этом	4	1
540	в разбираемом	1	1
541	и человека	1	1
542	часто и	1	1
543	и здесь	4	1
544	и та	2	1
545	говорит об	1	1
546	и внутреннее	3	1
547	но мы	2	1
548	в значительной	2	1
549	по их	1	1
550	нас в	2	1
551	от них	1	1
552	не чувствует	1	1
553	а потому	1	1
554	существенную роль	5	1
555	в форме	1	1
556	ее содержание	1	1
557	внешнее и	2	1
558	в ту	2	1
559	условия для	1	1
560	и самые	1	1
561	в жизнь	1	1
562	тело и	1	1
563	оставаясь в	2	1
564	известно что	1	1
565	и обнаруживает	1	1
566	быть и	1	1
567	и история	1	1
568	но с	1	1
569	конечно никакому	1	1
570	ориентируется на	1	1
571	в двух	1	1
572	внутреннее противоречие	2	1
573	мы видим	5	1
574	тот же	1	1
575	и влияние	1	1
576	которое мы	1	1
577	это очень	2	1
578	и жизни	2	1
579	и обновления	5	1
580	в эти	2	1
581	в качестве	2	1
582	человека с	5	1
583	себя в	1	1
584	построения и	1	1
585	для всех	3	1
586	есть в	3	1
587	оказывается в	1	1
588	литературы в	1	1
589	и у	5	1
590	так можно	1	1
591	завершения в	1	1
592	в начале	2	1
593	здесь же	3	1
594	основе их	1	1
595	отрывок из	1	1
596	одно из	2	1
597	говорит о	1	1
598	себе в	1	1
599	и нового	2	1
600	ведь это	2	1
601	в особых	1	1
602	в одном	3	1
603	и должна	1	1
604	для меня	1	1
605	случае не	1	1
606	должен был	1	1
607	конце жизни	2	1
608	людей не	1	1
609	в других	1	1
610	процессе своего	1	1
611	ней и	1	1
612	дают в	1	1
613	до сих	3	1
614	не поддается	1	1
615	именно в	3	1
616	здесь в	4	1
617	и создает	1	1
618	и быть	1	1
619	еще и	3	1
620	в середине	1	1
621	на ней	1	1
622	что для	1	1
623	здесь действительно	1	1
624	не было	3	1
625	а событие	1	1
626	как ни	1	1
627	мы все	1	1
628	о чем	3	1
629	этой игры	2	1
630	не задевает	1	1
631	время оно	1	1
632	мира в	1	1
633	его нельзя	1	1
634	для этой	1	1
635	между собою	4	1
636	стороны в	1	1
637	в частности	1	1
638	видели совершенно	1	1
639	границы между	1	1
640	в предыдущей	1	1
641	раз он	1	1
642	характера и	1	1
643	к своему	1	1
644	и глубоко	1	1
645	строгом смысле	1	1
646	не дают	1	1
647	в течение	3	1
648	и впредь	1	1
649	мы остановимся	1	1
650	и всей	1	1
651	происходит в	2	1
652	если эти	1	1
653	для понимания	1	1
654	друг с	2	1
655	который он	1	1
656	этих форм	2	1
657	дело здесь	3	1
658	и органически	1	1
659	смысл в	1	1
660	в это	1	1
661	всерьез и	1	1
662	было ни	1	1
663	не служит	1	1
664	и о	4	1
665	сих пор	3	1
666	только для	2	1
667	один из	2	1
668	и новой	1	1
669	под влиянием	1	1
670	слова с	1	1
671	образом как	1	1
672	была частью	1	1
673	за его	2	1
674	и времени	1	1
675	очень распространено	1	1
676	мира и	8	1
677	романе и	1	1
678	в другое	2	1
679	есть система	1	1
680	всего можно	1	1
681	еще более	1	1
682	вообще в	1	1
683	поэтому все	1	1
684	от всего	1	1
685	все они	4	1
686	и роста	1	1
687	на такой	1	1
688	все то	1	1
689	а в	4	1
690	условий и	1	1
691	всех тех	1	1
692	и начинается	1	1
693	связанный с	1	1
694	не знает	1	1
695	и внутренне	1	1
696	ведь он	2	1
697	в такие	1	1
698	но этот	3	1
699	того на	1	1
700	от целого	2	1
701	что под	1	1
702	в каком-то	1	1
703	можно назвать	1	1
704	вполне понятно	1	1
705	это в	2	1
706	том числе	4	1
