N	2gram	Losev_Vesc_1	KulturaY
142	слова эти	1	3
143	а только	3	3
144	не все	1	3
145	что дух	1	3
146	данный момент	1	3
147	с этим	3	3
148	то или	2	3
149	так в	1	3
150	выражение в	3	3
151	то и	4	3
152	главным образом	1	3
153	всех этих	1	3
154	и по	1	3
155	на этом	2	3
156	что она	15	3
157	о которых	1	3
158	нисколько не	4	3
159	смысл и	9	3
160	если и	1	3
161	что такое	12	3
162	в возможности	1	3
163	и его	2	3
164	языка в	1	3
165	отличается от	7	3
166	что оно	8	3
167	как мы	4	3
168	в виду	2	3
169	в ней	12	3
170	а в	4	3
171	на это	4	3
172	для этого	4	3
173	сводится к	2	3
174	вот почему	3	3
175	никак не	3	3
176	а также	1	3
177	знает что	2	3
178	что и	3	3
179	конце концов	2	3
180	того что	8	3
181	есть в	1	3
182	уже в	1	3
183	же в	1	3
184	у него	2	3
185	как раз	9	3
186	тем что	2	3
187	или иначе	4	3
188	именно в	1	3
189	различие между	2	3
190	из которых	1	3
191	но для	2	3
192	своей собственной	1	3
193	этом отношении	1	3
194	но это	10	3
195	совершенно не	5	3
196	от слова	1	3
197	это так	3	3
198	и это	14	3
199	гораздо более	1	3
200	также что	1	2
201	же как	1	2
202	чтобы не	1	2
203	словесной природе	2	2
204	и потому	5	2
205	на самом	1	2
206	и есть	26	2
207	можно говорить	2	2
208	по преимуществу	2	2
209	той же	2	2
210	что между	2	2
211	что если	1	2
212	но даже	3	2
213	конечно и	1	2
214	бы сказать	2	2
215	думаю что	1	2
216	так или	4	2
217	внимание и	1	2
218	а следовательно	2	2
219	мы будем	1	2
220	не то	4	2
221	очевидно что	1	2
222	для всякой	1	2
223	отличие от	1	2
224	не просто	19	2
225	что они	6	2
226	и выражения	2	2
227	в своем	6	2
228	и где	1	2
229	могли бы	1	2
230	от этого	2	2
231	и у	3	2
232	что ничего	1	2
233	быть только	3	2
234	и если	2	2
235	при этом	1	2
236	свое время	2	2
237	это конечно	1	2
238	здесь мы	1	2
239	могла бы	3	2
240	в другом	2	2
241	того или	1	2
242	заключается в	1	2
243	видно уже	1	2
244	данном случае	2	2
245	только о	1	2
246	о характере	1	2
247	но уже	3	2
248	все равно	2	2
249	с тем	5	2
250	как и	8	2
251	мы видели	1	2
252	а если	1	2
253	и еще	2	2
254	что значит	8	2
255	бы на	1	2
256	в своей	5	2
257	таким же	1	2
258	в отличие	1	2
259	есть явление	1	2
260	результате этого	1	2
261	нельзя было	4	2
262	и более	1	2
263	тем самым	1	2
264	в отношении	4	2
265	о значении	1	2
266	как можно	3	2
267	что эта	1	2
268	она не	4	2
269	это дает	1	2
270	дело не	2	2
271	уже из	1	2
272	но что	2	2
273	из предыдущего	2	2
274	следовательно и	1	2
275	всякой иной	3	2
276	в самой	2	2
277	в наше	1	2
278	должны быть	4	2
279	оно не	3	2
280	утверждать что	1	2
281	не хочу	1	2
282	свою очередь	4	2
283	нам и	1	2
284	и всякой	1	2
285	что у	5	2
286	именно этот	1	2
287	это только	1	2
288	по сравнению	7	2
289	мы в	1	2
290	все дело	1	2
291	язык и	1	2
292	одного из	1	2
293	пр но	1	2
294	к нему	1	2
295	нуждается в	1	2
296	вообще и	4	2
297	а именно	1	2
298	в современной	1	2
299	тех пор	1	2
300	но так	1	2
301	которое было	1	2
302	большею частью	1	2
303	с ними	3	2
304	с одной	3	2
305	же и	1	2
306	конечно не	1	2
307	языка как	2	2
308	а это	4	2
309	не говорит	2	2
310	даже и	4	2
311	никогда не	2	2
312	и даже	6	2
313	ли это	7	2
314	еще и	8	2
315	превращается в	1	2
316	смысла и	5	2
317	на этот	1	2
318	не на	1	2
319	однако и	1	2
320	языка не	1	2
321	и следовательно	7	2
322	он и	1	2
323	но оно	1	2
324	в частности	1	2
325	ни на	3	2
326	представить себе	1	2
327	мы говорим	5	2
328	sui generis	1	2
329	для обозначения	1	2
330	который мы	1	2
331	в той	3	2
332	как будто	1	2
333	быть не	4	2
334	ли не	1	2
335	с этой	4	2
336	между прочим	3	2
337	и для	9	2
338	и от	3	2
339	сознания и	1	2
340	о котором	1	2
341	то не	4	2
342	и все	5	2
343	мы должны	2	2
344	будто бы	1	2
345	нам не	2	2
346	в свою	4	2
347	только как	1	2
348	но можно	1	2
349	в свое	2	2
350	себе не	3	2
351	это определение	1	2
352	в своих	1	2
353	по поводу	1	2
354	это в	1	2
355	этой точки	1	2
356	хуже всего	1	1
357	так но	1	1
358	замечаем что	3	1
359	отношении они	1	1
360	предполагает что	10	1
361	сам по	3	1
362	и без	3	1
363	мере в	1	1
364	за которым	1	1
365	в котором	3	1
366	ведь и	5	1
367	на западе	1	1
368	едва ли	1	1
369	есть не	14	1
370	бы уже	1	1
371	мы не	6	1
372	это что	4	1
373	на эти	1	1
374	есть нечто	6	1
375	время как	1	1
376	что иное	7	1
377	мало и	1	1
378	тысячу раз	1	1
379	мы и	1	1
380	процесса но	1	1
381	себе что	3	1
382	и он	1	1
383	с большим	1	1
384	и говорить	1	1
385	большей частью	1	1
386	я имею	2	1
387	большие основания	1	1
388	мог бы	5	1
389	иное как	7	1
390	это действительно	1	1
391	бы то	4	1
392	с его	1	1
393	как таковая	2	1
394	то мы	2	1
395	явлений и	1	1
396	одном и	1	1
397	не известно	1	1
398	только тогда	3	1
399	в общем	1	1
400	совершенно ясно	2	1
401	себе и	1	1
402	нет и	1	1
403	сама по	3	1
404	относится к	5	1
405	так что	5	1
406	независимо от	5	1
407	что именно	1	1
408	как к	4	1
409	что как	1	1
410	мы имели	1	1
411	же по	1	1
412	противоречие в	1	1
413	словом в	1	1
414	если есть	1	1
415	кроме того	4	1
416	кто не	3	1
417	себе совершенно	1	1
418	что смысл	3	1
419	бы я	2	1
420	и как	8	1
421	говорит что	1	1
422	доходить до	1	1
423	и к	1	1
424	в каком-то	2	1
425	а который	1	1
426	не кажется	1	1
427	то в	4	1
428	которых идет	1	1
429	от чего	2	1
430	в себя	13	1
431	себе как	2	1
432	в которой	1	1
433	мы получаем	1	1
434	и раз	1	1
435	исключительно на	1	1
436	из этих	1	1
437	сущности и	1	1
438	и могло	1	1
439	но без	1	1
440	еще один	1	1
441	и отношения	1	1
442	бы только	1	1
443	в себе	14	1
444	но он	2	1
445	тому же	1	1
446	но ведь	2	1
447	не могла	1	1
448	может уже	1	1
449	мне достаточно	1	1
450	как оно	3	1
451	слово в	2	1
452	мы можем	4	1
453	и утверждает	1	1
454	не значит	7	1
455	бесчисленное количество	1	1
456	в принципе	1	1
457	к одному	3	1
458	ведь не	3	1
459	это если	1	1
460	том чтобы	1	1
461	вообще не	2	1
462	такой смысл	1	1
463	бы те	1	1
464	смысле как	1	1
465	это однако	1	1
466	или иных	1	1
467	о таком	1	1
468	именно это	1	1
469	то ни	4	1
470	не будет	12	1
471	из всех	1	1
472	тут надо	1	1
473	те или	4	1
474	который уже	1	1
475	е уже	1	1
476	как специфической	2	1
477	одно то	1	1
478	бы совершенно	1	1
479	в последние	2	1
480	что природа	1	1
481	далеко не	1	1
482	в слове	2	1
483	и уже	1	1
484	и вне	2	1
485	перестает быть	3	1
486	смысле или	1	1
487	значит не	4	1
488	этом в	1	1
489	потому и	1	1
490	что собственно	1	1
491	стороны ее	1	1
492	что подобное	1	1
493	здесь а	1	1
494	какие бы	1	1
495	же это	4	1
496	бы к	1	1
497	которое конечно	1	1
498	от себя	1	1
499	признать что	1	1
500	для всякого	2	1
501	когда и	2	1
502	и уж	1	1
503	смысле а	1	1
504	и новые	1	1
505	в одном	2	1
506	быть может	1	1
507	есть именно	6	1
508	сознание что	1	1
509	имеет смысл	5	1
510	только те	1	1
511	их в	3	1
512	нормального развития	1	1
513	как от	1	1
514	вещей и	4	1
515	однако в	1	1
516	с такими	1	1
517	для нее	2	1
518	а вот	3	1
519	случае мы	1	1
520	и вся	1	1
521	тому что	2	1
522	выражения не	1	1
523	у вас	1	1
524	что есть	5	1
525	вещи не	8	1
526	а а	1	1
527	и твердой	1	1
528	но еще	3	1
529	тогда когда	5	1
530	дело в	4	1
531	одна из	5	1
532	и вместо	1	1
533	что принцип	1	1
534	же конечно	1	1
535	знать что	1	1
536	что раз	1	1
537	с и	1	1
538	и когда	4	1
539	до сих	1	1
540	что вы	3	1
541	к такому	1	1
542	для всего	1	1
543	вообще нет	1	1
544	его от	1	1
545	эта сторона	1	1
546	оно есть	9	1
547	во всем	1	1
548	мы подходим	2	1
549	существу же	1	1
550	напряженностью и	1	1
551	ли в	3	1
552	то этот	1	1
553	же смысл	1	1
554	которое не	1	1
555	только с	3	1
556	так то	3	1
557	не знали	1	1
558	в действительности	7	1
559	именно то	1	1
560	свое собственное	1	1
561	смысл может	2	1
562	утверждение это	1	1
563	д а	1	1
564	когда мы	6	1
565	лежит в	1	1
566	которого я	1	1
567	как только	4	1
568	а что	1	1
569	принципиально может	1	1
570	же такое	3	1
571	не есть	49	1
572	все еще	3	1
573	а ее	2	1
574	пор как	1	1
575	в настоящий	1	1
576	ничего общего	1	1
577	всегда в	1	1
578	обычно в	1	1
579	данной области	1	1
580	ни даже	1	1
581	не забудем	1	1
582	смысле что	1	1
583	с ее	6	1
584	что составляет	1	1
585	всего этого	1	1
586	без всякого	4	1
587	сравнению со	1	1
588	в ее	7	1
589	на основе	1	1
590	какое же	1	1
591	уже с	1	1
592	только то	2	1
593	то время	1	1
594	идет речь	1	1
595	выражения и	1	1
596	природе своей	1	1
597	то как	2	1
598	который будучи	1	1
599	надо быть	2	1
600	не с	7	1
601	это вовсе	2	1
602	здесь как	1	1
603	по природе	1	1
604	есть также	1	1
605	которая была	1	1
606	которые с	1	1
607	подойти к	1	1
608	это мы	1	1
609	пройти мимо	1	1
610	ли и	1	1
611	поэтому в	1	1
612	к языку	1	1
613	языковое сознание	1	1
614	но может	1	1
615	находится в	3	1
616	вот это	1	1
617	из основных	1	1
618	до полной	1	1
619	и возможно	2	1
620	тех кто	2	1
621	это я	4	1
622	о том	6	1
623	на вопрос	1	1
624	все ее	1	1
625	внимание на	1	1
626	на понимании	1	1
627	почему же	1	1
628	не стоит	1	1
629	в чем	6	1
630	нас в	3	1
631	о природе	1	1
632	эта вовсе	1	1
633	тем или	1	1
634	никакого реального	2	1
635	словами не	2	1
636	в утверждении	1	1
637	от этих	1	1
638	язык есть	2	1
639	с а	4	1
640	в него	1	1
641	мы уже	3	1
642	значит что	24	1
643	но с	2	1
644	д и	5	1
645	оно и	4	1
646	к делу	2	1
647	том или	1	1
648	могло быть	1	1
649	в вопросе	1	1
650	реагирует на	1	1
651	то он	1	1
652	или его	1	1
653	этого достаточно	1	1
654	тот или	1	1
655	собою как	1	1
656	нет не	1	1
657	с какой	1	1
658	известно всякому	1	1
659	внимание в	1	1
660	указать на	1	1
661	ни было	4	1
662	в виде	1	1
663	свидетельствует о	3	1
664	единственное спасение	1	1
665	я разумею	1	1
666	е не	2	1
667	социальной жизни	1	1
668	его и	2	1
669	отличны от	1	1
670	одно из	1	1
671	не так	1	1
672	для него	4	1
673	и их	7	1
674	ли сказать	3	1
675	понимает что	1	1
676	могло бы	1	1
677	говорить об	1	1
678	будут только	1	1
679	мы находим	2	1
680	сами по	3	1
681	отличен от	2	1
682	у нее	1	1
683	отношение к	1	1
684	для меня	2	1
685	ее не	2	1
686	не случайно	2	1
687	должен был	1	1
688	почему это	1	1
689	свое выражение	3	1
690	на их	2	1
691	в руки	2	1
692	и изменяются	1	1
693	ведь уже	1	1
694	и только	3	1
695	нужно было	2	1
696	кажется мне	1	1
697	только у	1	1
698	или иной	1	1
699	в данный	1	1
700	вообще с	1	1
701	не потому	6	1
702	и прежде	1	1
703	чем он	1	1
704	его применения	1	1
705	при чем	1	1
706	новые и	1	1
707	психика и	1	1
708	от другого	1	1
709	слов а	1	1
710	одной стороны	3	1
711	и опять	1	1
712	и составляет	1	1
713	одного слова	1	1
714	легко и	1	1
715	а вы	2	1
716	а так	2	1
717	и я	1	1
718	только от	1	1
719	если эти	1	1
720	во внимание	1	1
721	нужно иметь	1	1
722	с которым	1	1
723	и вес	1	1
724	не при	1	1
725	в одно	1	1
726	если не	3	1
727	форма слова	1	1
728	между собою	6	1
729	действительность запечатленная	1	1
730	смысл который	1	1
731	чтобы мы	1	1
732	не иное	1	1
733	интересен и	1	1
734	если оно	4	1
735	сравнению с	6	1
736	не заслуживает	1	1
737	наряду с	1	1
738	угодно я	1	1
739	это различие	2	1
740	с тех	1	1
741	факты и	1	1
742	вне этой	1	1
743	еще самого	1	1
744	только чтобы	1	1
745	когда он	1	1
746	свое внимание	1	1
747	в повелительном	2	1
748	к проблеме	1	1
749	узко и	1	1
750	том смысле	1	1
751	к чему	1	1
752	она есть	8	1
753	в это	1	1
754	выражения на	1	1
755	и тому	1	1
756	быть и	1	1
757	сих пор	1	1
758	заставляет нас	1	1
759	это выражение	2	1
760	если ее	1	1
761	и новой	2	1
762	не мог	1	1
763	с большой	1	1
764	тех или	5	1
765	отвечает на	1	1
766	не знаем	2	1
767	уже на	1	1
768	или должно	1	1
769	она может	4	1
770	бы даже	1	1
771	что только	3	1
772	в ряду	1	1
773	же судьба	1	1
774	у них	1	1
775	бы в	5	1
776	своих частей	1	1
777	и смысл	1	1
778	в свете	7	1
779	только что	2	1
780	тут мы	4	1
781	в этих	1	1
782	я в	2	1
783	или не	2	1
784	не предполагает	4	1
785	е в	7	1
786	может и	1	1
787	между ними	3	1
788	даже просто	1	1
789	и дает	1	1
790	не что	7	1
791	не у	1	1
792	и другие	1	1
793	себе различие	1	1
794	которая не	1	1
