N	2gram	Bakhtin_Pr_2	Mirosoze
240	входит в	9	2
241	на протяжении	3	2
242	с самим	2	2
243	истории и	1	2
244	вопрос и	1	2
245	достоевского как	5	2
246	чем в	1	2
247	которую он	3	2
248	прийти к	1	2
249	место в	1	2
250	мысли и	3	2
251	в дневнике	1	2
252	от его	2	2
253	сих пор	2	2
254	и жизнь	1	2
255	он живет	1	2
256	был не	1	2
257	идеи у	3	2
258	мою душу	1	2
259	на земле	1	2
260	в то	5	2
261	к этим	1	2
262	в идее	2	2
263	в основе	2	2
264	того чтобы	1	2
265	карамазова и	1	2
266	записной книжке	2	2
267	человека от	2	2
268	котором не	1	2
269	и ивана	1	2
270	и сама	1	2
271	достоевским в	2	2
272	в каком	1	2
273	необходимости в	1	2
274	личности в	3	2
275	есть только	4	2
276	могут быть	4	2
277	отличается от	1	2
278	всего в	1	2
279	его с	2	2
280	как для	1	2
281	мысли о	1	2
282	в наше	1	2
283	него как	1	2
284	смысле в	1	2
285	достоевский стал	1	2
286	и от	3	2
287	центре его	1	2
288	то время	1	2
289	и что	2	2
290	и когда	1	2
291	живет в	1	2
292	еще в	1	2
293	по сравнению	2	2
294	с ним	8	2
295	и нужно	1	2
296	о нем	6	2
297	о том	3	2
298	глубины человека	1	2
299	ли она	1	2
300	раскольникова и	3	2
301	самого достоевского	2	2
302	человека из	1	2
303	достоевского это	2	2
304	человека как	2	2
305	и мир	5	2
306	мы видим	2	2
307	жизни и	15	2
308	человека с	2	2
309	очень существенное	1	2
310	душа его	1	2
311	ведь это	1	2
312	его мысль	1	2
313	отношению к	8	2
314	как будто	1	2
315	даже и	2	2
316	для того	1	2
317	в высшей	1	2
318	до сих	2	2
319	у самого	1	2
320	мы еще	1	2
321	нужно искать	1	2
322	достоевского с	1	2
323	на этот	1	2
324	человеческой жизни	2	2
325	его как	1	2
326	о чем	1	2
327	он и	4	2
328	учению о	1	2
329	в той	3	2
330	достоевского о	1	2
331	как бы	15	2
332	образ и	1	2
333	человеке в	1	2
334	истину и	2	2
335	в бесах	1	2
336	том смысле	1	2
337	быть не	1	2
338	него не	3	2
339	и нет	1	2
340	в начале	2	2
341	о мире	5	2
342	в более	1	2
343	уж конечно	1	2
344	и для	2	2
345	в идеале	1	2
346	поэтому достоевский	1	2
347	и человек	1	2
348	она может	1	2
349	его творчества	5	2
350	человека это	1	2
351	всего что	1	2
352	бы в	5	2
353	своих героев	2	2
354	с достоевским	1	2
355	конце концов	3	2
356	дневнике писателя	1	2
357	отношении к	1	2
358	жизни в	2	2
359	в свою	1	2
360	сказать что	5	2
361	к этой	2	2
362	к этому	4	2
363	все что	3	2
364	эта новая	2	1
365	это художественное	1	1
366	я и	3	1
367	только он	1	1
368	обращено к	3	1
369	ту же	1	1
370	нем нет	1	1
371	в исключительные	1	1
372	по отдельным	1	1
373	на самом	1	1
374	знает о	1	1
375	униженным и	1	1
376	его внутреннюю	1	1
377	и до	4	1
378	идей достоевский	1	1
379	но те	1	1
380	в зависимости	3	1
381	петра верховенского	1	1
382	мы имеем	2	1
383	особенность его	1	1
384	мы не	1	1
385	и ничего	1	1
386	герой записок	1	1
387	мир его	1	1
388	слово о	6	1
389	и через	2	1
390	принадлежит к	1	1
391	я не	6	1
392	бы ни	1	1
393	зависимости от	3	1
394	стороны его	2	1
395	еще не	9	1
396	художественном творчестве	1	1
397	во всех	4	1
398	самом деле	4	1
399	это свойство	1	1
400	друг к	3	1
401	отказ от	1	1
402	к области	1	1
403	в сторону	2	1
404	да или	1	1
405	него все	1	1
406	человеческих отношений	2	1
407	и действительно	2	1
408	иногда и	1	1
409	он пишет	1	1
410	отличие от	1	1
411	человек человек	1	1
412	в свои	1	1
413	и речи	1	1
414	что они	3	1
415	стало быть	3	1
416	в одной	5	1
417	как к	2	1
418	ней в	1	1
419	романах достоевского	6	1
420	почувствовал себя	1	1
421	узнать все	1	1
422	и идеал	1	1
423	человеком в	1	1
424	он дал	1	1
425	идей в	5	1
426	идет не	3	1
427	что же	4	1
428	из души	1	1
429	является лишь	1	1
430	опыт и	1	1
431	достоевского те	1	1
432	имеем в	2	1
433	романы и	1	1
434	ее как	1	1
435	но ведь	3	1
436	можно лишь	1	1
437	замыкается в	1	1
438	видит и	5	1
439	к героям	1	1
440	силой и	2	1
441	видел в	2	1
442	всех этих	1	1
443	же достоевского	1	1
444	ним не	1	1
445	с таким	1	1
446	него есть	1	1
447	братья карамазовы	2	1
448	в плане	1	1
449	лишь с	1	1
450	все с	1	1
451	что сам	1	1
452	ни был	1	1
453	в каждом	4	1
454	подход к	2	1
455	же не	1	1
456	к униженным	1	1
457	сам раскольников	1	1
458	к другу	3	1
459	из самой	1	1
460	них не	1	1
461	имеет с	1	1
462	в душе	1	1
463	это было	2	1
464	не умеет	1	1
465	федора павловича	1	1
466	своего творческого	1	1
467	не совпадает	1	1
468	всего того	1	1
469	зрения и	1	1
470	всю свою	1	1
471	с начала	2	1
472	и наказания	1	1
473	кажется что	2	1
474	которым он	1	1
475	а что	2	1
476	которой он	1	1
477	всегда и	2	1
478	своей личности	2	1
479	очень важное	1	1
480	выйти за	1	1
481	же я	1	1
482	лучше всего	1	1
483	сказать в	1	1
484	ум его	1	1
485	от своего	1	1
486	можно найти	2	1
487	конечно что	1	1
488	противоречит самым	1	1
489	но у	3	1
490	она в	1	1
491	знает и	1	1
492	ведь не	1	1
493	есть если	1	1
494	было очень	1	1
495	не от	1	1
496	в отличие	1	1
497	и ту	1	1
498	что я	1	1
499	ее он	1	1
500	быть он	1	1
501	точку зрения	5	1
502	земле и	1	1
503	достоевский часто	1	1
504	и эти	1	1
505	и более	2	1
506	войти в	1	1
507	и почти	1	1
508	бы быть	2	1
509	вовсе не	7	1
510	сам он	2	1
511	в исступлении	1	1
512	да ведь	2	1
513	достоевского так	1	1
514	творчестве он	1	1
515	и истории	1	1
516	если и	1	1
517	в атмосфере	1	1
518	в отношении	1	1
519	между людьми	1	1
520	а от	1	1
521	не менее	2	1
522	не раз	2	1
523	а иногда	1	1
524	еще до	1	1
525	в русской	2	1
526	достоевский никогда	5	1
527	или лучше	1	1
528	он еще	2	1
529	от достоевского	1	1
530	себе самом	3	1
531	знает он	1	1
532	человека во	1	1
533	казалось бы	1	1
534	самой жизни	1	1
535	а во	1	1
536	может в	1	1
537	с одним	2	1
538	действительно в	1	1
539	достоевский начинает	1	1
540	у шекспира	1	1
541	всего видит	1	1
542	во всем	1	1
543	а лишь	3	1
544	мире и	1	1
545	сознанием и	1	1
546	избытка в	1	1
547	хочет быть	1	1
548	только с	1	1
549	встретился с	1	1
550	в области	2	1
551	не потому	2	1
552	может показаться	1	1
553	бытия не	1	1
554	от того	2	1
555	у меня	3	1
556	мира лишь	1	1
557	и оно	2	1
558	все то	2	1
559	своей диалектике	1	1
560	нет ни	3	1
561	и всех	1	1
562	одну и	1	1
563	протяжении всего	2	1
564	лишь один	1	1
565	как человек	2	1
566	все еще	1	1
567	человека нет	1	1
568	в самые	1	1
569	творчества достоевского	2	1
570	духа но	1	1
571	и самое	2	1
572	можно и	1	1
573	в героях	1	1
574	и о	2	1
575	эта вера	1	1
576	человеку в	1	1
577	на нем	1	1
578	нему не	1	1
579	не могу	1	1
580	его художественного	4	1
581	достоевского должно	1	1
582	и всякой	1	1
583	существует только	1	1
584	уже с	1	1
585	лучше сказать	1	1
586	в пределах	4	1
587	так в	1	1
588	свои силы	1	1
589	встреча с	1	1
590	и необходимости	1	1
591	слова а	1	1
592	природе своей	2	1
593	и сам	3	1
594	к окончательному	1	1
595	в образе	3	1
596	можно было	2	1
597	так и	3	1
598	по природе	3	1
599	и каждый	1	1
600	основанную на	1	1
601	она была	1	1
602	подойти к	1	1
603	и душа	2	1
604	жизнь и	3	1
605	в эпоху	1	1
606	из одного	2	1
607	и даже	3	1
608	об этом	3	1
609	с человеком	1	1
610	находится в	2	1
611	сознания на	1	1
612	жизни не	1	1
613	именно потому	1	1
614	своей книге	1	1
615	это я	1	1
616	но к	1	1
617	и поэтому	1	1
618	и та	1	1
619	правда у	1	1
620	одного из	1	1
621	этой мысли	1	1
622	не стоит	1	1
623	иваном карамазовым	1	1
624	заключается в	1	1
625	от них	2	1
626	творчества в	2	1
627	не поглощает	1	1
628	во всей	1	1
629	не видел	1	1
630	и только	1	1
631	в другой	1	1
632	это лишь	2	1
633	вообще и	1	1
634	которая и	1	1
635	все время	3	1
636	и наконец	1	1
637	несет в	1	1
638	мы уже	3	1
639	только может	1	1
640	в сферу	1	1
641	на которой	1	1
642	всего творчества	1	1
643	мысли не	1	1
644	одной из	2	1
645	этот вопрос	4	1
646	характерно для	1	1
647	был великим	1	1
648	проникнуть в	1	1
649	и быть	1	1
650	была для	2	1
651	раскрыть в	2	1
652	достоевского для	1	1
653	наше время	1	1
654	их жизни	2	1
655	и ее	7	1
656	идей достоевского	1	1
657	так что	2	1
658	со своих	1	1
659	же и	1	1
660	и оскорбленным	1	1
661	к идее	3	1
662	же она	1	1
663	с нею	1	1
664	литературы в	1	1
665	когда говорил	1	1
666	униженных и	1	1
667	со свидригайловым	1	1
668	ответ на	1	1
669	его и	3	1
670	он всем	1	1
671	это отрицание	1	1
672	не соглашается	1	1
673	образе христа	1	1
674	только их	2	1
675	него нет	3	1
676	бы тот	1	1
677	что она	4	1
678	на одном	1	1
679	в одном	6	1
680	произведения и	1	1
681	у нее	1	1
682	к ним	3	1
683	как его	2	1
684	своем художественном	1	1
685	и никогда	1	1
686	людей не	1	1
687	характерны для	1	1
688	в мою	1	1
689	одного только	1	1
690	рядом с	3	1
691	бы из	1	1
692	природы из	1	1
693	связан с	2	1
694	ответной любви	1	1
695	идея о	1	1
696	как у	2	1
697	по своим	2	1
698	а именно	3	1
699	будет ли	1	1
700	зосимы и	1	1
701	он во	1	1
702	он считал	1	1
703	природы человеческой	1	1
704	которая утверждает	1	1
705	и др	4	1
706	что не	5	1
707	или этот	1	1
708	эти идеи	2	1
709	нужно сказать	1	1
710	а на	2	1
711	может ли	1	1
712	достоевский очень	1	1
713	не на	4	1
714	жизнь в	1	1
715	в идиоте	1	1
716	точек зрения	3	1
717	достоевского на	1	1
718	остается и	1	1
719	для их	1	1
720	слова что	1	1
721	если не	2	1
722	себя на	2	1
723	и всякое	1	1
724	не видит	1	1
725	вступает в	4	1
726	но оно	1	1
727	в частности	1	1
728	к его	1	1
729	подхода к	1	1
730	в европе	1	1
731	влияния на	1	1
732	сравнению с	2	1
733	она есть	1	1
734	в романах	8	1
735	этих словах	1	1
736	наряду с	1	1
737	судьбу его	1	1
738	и мировой	1	1
739	к образу	1	1
740	да и	1	1
741	для понимания	2	1
742	который он	1	1
743	о жизни	1	1
744	про себя	3	1
745	потому и	1	1
746	писателя в	1	1
747	приблизиться к	1	1
748	что мы	1	1
749	своей жизни	3	1
750	только для	2	1
751	но это	2	1
752	имел в	1	1
753	в смысле	2	1
754	сознании и	2	1
755	он видел	1	1
756	уже на	2	1
757	и сделало	1	1
758	отношений и	1	1
759	сознания и	6	1
760	поэтому для	1	1
761	что только	1	1
762	словом о	2	1
763	бы он	2	1
764	и разные	1	1
765	или нет	1	1
766	находит свое	1	1
767	свидригайлова и	2	1
768	еще более	1	1
769	тем более	1	1
770	о двух	2	1
771	связью с	1	1
772	лежит в	2	1
773	художник и	2	1
774	но всегда	1	1
775	и оскорбленных	1	1
776	человеческой природой	1	1
777	от всякого	1	1
778	гоголь и	1	1
779	значит конечно	1	1
780	это все	1	1
781	лишь по	1	1
782	возможно лишь	1	1
783	идей он	1	1
784	истины и	3	1
785	впервые в	1	1
786	нему как	2	1
787	самой своей	1	1
788	меня была	1	1
789	жизни а	1	1
790	как люди	1	1
791	та же	1	1
792	есть то	1	1
793	лишь для	1	1
794	на это	1	1
795	человека является	1	1
796	случае если	1	1
797	в своих	4	1
798	и эта	3	1
799	и свою	2	1
800	быть до	1	1
801	так же	5	1
802	во всяком	1	1
803	он часто	1	1
804	они не	2	1
805	которая не	2	1
