N	2gram	Losev_Dial_1	StatiiOP
364	склонность к	3	1
365	когда он	1	1
366	и как	7	1
367	но эта	3	1
368	в каком-то	1	1
369	более или	3	1
370	от этого	3	1
371	поэтому и	2	1
372	при таком	1	1
373	еще на	1	1
374	из жизни	1	1
375	с отвлеченным	1	1
376	так или	1	1
377	бы не	1	1
378	то я	4	1
379	большей части	1	1
380	думать что	3	1
381	в дальнейшем	5	1
382	всего необходимо	2	1
383	а потом	5	1
384	чем его	1	1
385	и следа	1	1
386	говорят о	2	1
387	как он	4	1
388	что она	7	1
389	в нем	16	1
390	связанные с	2	1
391	а просто	2	1
392	и больше	2	1
393	и почему	1	1
394	свою собственную	1	1
395	общий итог	1	1
396	же это	3	1
397	не к	1	1
398	одной и	1	1
399	что ни	3	1
400	большие вещи	1	1
401	указывали на	1	1
402	также является	1	1
403	же касается	1	1
404	что действующие	1	1
405	к другу	2	1
406	зрения на	1	1
407	обе стороны	3	1
408	ты мне	1	1
409	чаще всего	2	1
410	на сцене	1	1
411	еще одно	1	1
412	он является	1	1
413	то как	3	1
414	этого не	1	1
415	а за	1	1
416	отражается в	1	1
417	говорится о	1	1
418	основывается на	1	1
419	не заметить	1	1
420	мере не	1	1
421	которые я	1	1
422	именно то	1	1
423	нисколько не	4	1
424	форму но	1	1
425	этих произведений	1	1
426	но я	1	1
427	или менее	3	1
428	что значит	1	1
429	и при	2	1
430	таковым что	1	1
431	почти не	2	1
432	от себя	1	1
433	и значит	3	1
434	и той	1	1
435	эта не	1	1
436	друг другу	3	1
437	и эти	1	1
438	не могли	1	1
439	не изменяет	1	1
440	того кто	2	1
441	формы как	1	1
442	по себе	25	1
443	даже в	3	1
444	и очень	1	1
445	но ясно	1	1
446	вплоть до	3	1
447	иной раз	2	1
448	не о	4	1
449	быть очень	3	1
450	дело в	1	1
451	того как	1	1
452	пушкина можно	1	1
453	и именно	1	1
454	что вы	1	1
455	можно судить	1	1
456	иметь в	3	1
457	того чтобы	1	1
458	вытекает из	1	1
459	в разных	3	1
460	или как	1	1
461	явление в	1	1
462	не характерно	1	1
463	как она	7	1
464	на те	1	1
465	по своей	1	1
466	а лишь	3	1
467	е не	1	1
468	она отличается	1	1
469	ездил на	1	1
470	сравнить с	1	1
471	всему этому	1	1
472	но там	1	1
473	они несомненно	1	1
474	над другими	1	1
475	нет ни	2	1
476	xviii века	1	1
477	когда мы	1	1
478	зрения своей	1	1
479	же самое	1	1
480	можно сравнить	1	1
481	его с	3	1
482	той или	7	1
483	здесь же	1	1
484	и свое	1	1
485	него как	1	1
486	в абсолютном	1	1
487	больше ничего	3	1
488	и оно	1	1
489	своего развития	1	1
490	и о	3	1
491	теми кто	1	1
492	но мало	1	1
493	самое и	1	1
494	и образ	6	1
495	на нем	2	1
496	и говорить	2	1
497	здесь не	1	1
498	в ее	1	1
499	с каким	1	1
500	он с	1	1
501	нет никакой	1	1
502	и этим	1	1
503	во главе	1	1
504	так в	1	1
505	как с	2	1
506	на том	1	1
507	и когда	1	1
508	и сам	1	1
509	уст его	1	1
510	оно также	1	1
511	в образе	1	1
512	можно было	5	1
513	имею в	1	1
514	здесь он	1	1
515	ясно что	8	1
516	здесь как	1	1
517	часто в	1	1
518	не стоит	1	1
519	них есть	2	1
520	основана на	1	1
521	весьма мало	1	1
522	в эпоху	2	1
523	о котором	1	1
524	и вообще	4	1
525	по мере	2	1
526	вещи мы	1	1
527	с ним	6	1
528	трактуется как	1	1
529	все его	1	1
530	приближается к	1	1
531	и должно	1	1
532	вот почему	1	1
533	известной степени	1	1
534	тех кто	2	1
535	то они	1	1
536	язык и	1	1
537	его жизни	1	1
538	как у	2	1
539	должно было	1	1
540	идее а	1	1
541	говорить об	1	1
542	это вероятно	1	1
543	бы утверждать	1	1
544	эти два	2	1
545	ним и	1	1
546	что и	3	1
547	именно такое	1	1
548	возникает вопрос	1	1
549	именно в	2	1
550	и последнее	1	1
551	а она	1	1
552	и самые	1	1
553	же можно	2	1
554	но так	2	1
555	его в	1	1
556	мне кажется	1	1
557	ли он	1	1
558	как нечто	1	1
559	года то	1	1
560	это очень	1	1
561	несет на	2	1
562	его отношении	1	1
563	вопрос об	1	1
564	в выражении	1	1
565	же он	2	1
566	нужно понимать	2	1
567	себя неужели	1	1
568	итак в	1	1
569	конечно не	3	1
570	ничто не	3	1
571	можно установить	1	1
572	да еще	1	1
573	не можем	1	1
574	и они	1	1
575	является не	2	1
576	а это	1	1
577	от других	1	1
578	то чему	1	1
579	не дает	1	1
580	из них	2	1
581	процесс и	1	1
582	и их	2	1
583	других особенностей	1	1
584	подходим к	1	1
585	но что	3	1
586	того или	1	1
587	но совершенно	1	1
588	указание на	1	1
589	смерти и	1	1
590	даже и	3	1
591	в очень	1	1
592	тот смысл	1	1
593	не были	1	1
594	ней и	1	1
595	в данный	1	1
596	и из	3	1
597	на примере	1	1
598	имеет и	1	1
599	то это	4	1
600	а именно	1	1
601	он это	1	1
602	еще и	3	1
603	быть связано	1	1
604	идеи идея	1	1
605	по большей	1	1
606	говорит о	5	1
607	вьется и	1	1
608	именно так	1	1
609	о чем	2	1
610	он находит	2	1
611	там где	1	1
612	общественного и	1	1
613	и ему	1	1
614	если не	1	1
615	уже давно	1	1
616	в частности	2	1
617	люди и	1	1
618	я уже	1	1
619	так мы	1	1
620	в данном	3	1
621	встречается в	1	1
622	наряду с	1	1
623	в той	1	1
624	и этот	1	1
625	что же	3	1
626	когда она	1	1
627	это его	1	1
628	по существу	1	1
629	то к	1	1
630	это значит	11	1
631	главе с	1	1
632	в состоянии	1	1
633	должно быть	3	1
634	xix в	1	1
635	или другого	1	1
636	эти вопросы	1	1
637	какие же	2	1
638	отношении его	1	1
639	в пример	1	1
640	этом и	1	1
641	но для	1	1
642	этого наказания	1	1
643	не больше	2	1
644	он принципиально	1	1
645	говорить что	2	1
646	интереса к	1	1
647	это уже	1	1
648	чтобы создать	1	1
649	что последнее	1	1
650	много но	2	1
651	есть какой-то	1	1
652	об отношении	5	1
653	это как	1	1
654	своей собственной	1	1
655	чтобы понять	3	1
656	совершенно особых	1	1
657	для нас	1	1
658	и все	3	1
659	собственно говоря	4	1
660	у них	3	1
661	или нет	3	1
662	эти попытки	1	1
663	бы в	3	1
664	нужно видеть	1	1
665	хотя бы	6	1
666	находим в	2	1
667	них и	1	1
668	пришла к	1	1
669	отношении к	3	1
670	с теми	1	1
671	а о	2	1
672	о своем	2	1
673	не знает	2	1
674	состоит из	3	1
675	которая тоже	1	1
676	ко всему	2	1
677	и еще	3	1
678	есть и	5	1
679	жизни и	3	1
680	также не	1	1
681	этой точки	2	1
682	и эта	2	1
683	я могу	2	1
684	которая не	2	1
685	так же	4	1
686	все что	1	1
687	они не	1	1
