N	2gram	Propp_Russ_1	Istorich
179	происхождение этого	1	2
180	обряда и	1	2
181	на них	1	2
182	в различных	2	2
183	во всех	4	2
184	землю и	1	2
185	имеем здесь	1	2
186	другой пример	1	2
187	очень ясно	2	2
188	только тогда	1	2
189	по отношению	1	2
190	очевидно что	1	2
191	эта связь	1	2
192	некоторое время	1	2
193	перед нами	1	2
194	когда он	2	2
195	он на	1	2
196	животных и	4	2
197	уже в	1	2
198	на то	1	2
199	под землей	3	2
200	связанные с	3	2
201	после этого	4	2
202	том чтобы	1	2
203	друг с	1	2
204	и по	8	2
205	так например	6	2
206	сделать из	2	2
207	о чем	3	2
208	в заупокойном	1	2
209	и других	7	2
210	три дня	1	2
211	по материалам	2	2
212	и мы	1	2
213	в это	3	2
214	он же	3	2
215	обрядов и	2	2
216	которой он	1	2
217	несмотря на	3	2
218	с места	1	2
219	такой же	2	2
220	их на	4	2
221	точки зрения	3	2
222	таким же	3	2
223	работы не	1	2
224	в животном	1	2
225	что этот	4	2
226	по мере	1	2
227	как можно	2	2
228	она не	2	2
229	тогда когда	1	2
230	когда они	1	2
231	эти случаи	1	2
232	одна из	4	2
233	или как	1	2
234	при обряде	1	2
235	не потому	1	2
236	с другом	1	2
237	тем это	1	2
238	в сказках	1	2
239	обрядах и	1	2
240	данном случае	1	2
241	можно показать	1	2
242	так в	4	2
243	и сам	1	2
244	здесь он	1	2
245	мы приведем	1	2
246	об этом	9	2
247	еще в	4	2
248	вошел в	1	2
249	что от	2	2
250	с этого	6	2
251	если бы	1	2
252	только у	2	2
253	ничего не	3	2
254	означает что	2	2
255	из других	1	2
256	находится в	2	2
257	или на	3	2
258	можно сказать	1	2
259	должно было	2	2
260	от них	3	2
261	же в	1	2
262	того что	4	2
263	значит что	2	2
264	бросается в	1	2
265	на которой	1	2
266	что обряд	2	2
267	так что	2	2
268	обряда не	1	2
269	это показывает	2	2
270	из них	8	2
271	е на	1	2
272	его и	2	2
273	они сами	1	2
274	мы можем	2	2
275	у него	2	2
276	в других	11	2
277	как у	1	2
278	такое же	2	2
279	но есть	2	2
280	говорит о	1	2
281	с культом	1	2
282	а не	2	2
283	с которым	1	2
284	один из	8	2
285	его по	1	2
286	со своими	1	2
287	что мы	1	2
288	под влиянием	1	2
289	в одно	1	2
290	горячие камни	1	2
291	чтобы она	1	2
292	что во	1	2
293	и потому	2	2
294	из которых	1	2
295	в течение	5	2
296	как бы	5	2
297	по существу	4	2
298	но для	1	2
299	как отражение	1	2
300	и для	2	2
301	не объясняет	2	2
302	также не	1	2
303	на берегу	1	2
304	в дом	2	2
305	с ней	2	2
306	сказать что	1	2
307	и при	1	2
308	заупокойном культе	2	2
309	отношению к	1	2
310	у которых	2	2
311	находящихся в	1	2
312	к этому	4	2
313	жизни и	1	2
314	указывают на	1	2
315	и вновь	1	2
316	умершим в	1	1
317	то на	3	1
318	также и	1	1
319	говорится в	1	1
320	менее ясна	1	1
321	рассматривается как	1	1
322	на новое	1	1
323	песни и	3	1
324	многих отношениях	1	1
325	переход от	2	1
326	другие народы	1	1
327	но тем	2	1
328	и должны	1	1
329	тем же	1	1
330	между двумя	2	1
331	не имеют	1	1
332	должна быть	1	1
333	и могут	1	1
334	из мифа	1	1
335	этого нет	1	1
336	как указывает	1	1
337	животного или	1	1
338	на место	1	1
339	первоначальный смысл	1	1
340	место в	1	1
341	приводят к	1	1
342	на колени	2	1
343	работы на	2	1
344	души надо	1	1
345	но чаще	1	1
346	не вполне	1	1
347	они были	2	1
348	но даже	2	1
349	для наших	2	1
350	которое в	1	1
351	же что	1	1
352	зависимости от	1	1
353	и этого	1	1
354	не был	1	1
355	не без	1	1
356	на самом	2	1
357	совсем не	1	1
358	потом на	1	1
359	в китае	1	1
360	ответ на	1	1
361	не путем	1	1
362	должны были	2	1
363	иногда и	5	1
364	себе и	1	1
365	отличие от	1	1
366	что они	7	1
367	изображения птиц	1	1
368	думать что	3	1
369	в северо-западной	1	1
370	далее следует	1	1
371	отнюдь не	2	1
372	в гости	1	1
373	другой день	1	1
374	что касается	1	1
375	а и	5	1
376	целый ряд	1	1
377	как уже	4	1
378	и наконец	1	1
379	и к	3	1
380	с вечера	1	1
381	других обрядов	1	1
382	следующим образом	4	1
383	увидим что	1	1
384	но в	2	1
385	ясную картину	1	1
386	расположенных по	1	1
387	та же	2	1
388	что птицы	1	1
389	за это	1	1
390	и и	2	1
391	может считаться	1	1
392	такую же	1	1
393	только на	3	1
394	в себе	1	1
395	во многих	5	1
396	при рассмотрении	1	1
397	что она	2	1
398	земли на	1	1
399	по происхождению	3	1
400	при этом	6	1
401	вера в	1	1
402	все другие	1	1
403	видел в	1	1
404	у древних	1	1
405	одно целое	1	1
406	чтобы они	2	1
407	до появления	1	1
408	всех этих	2	1
409	состоит в	8	1
410	в силу	2	1
411	есть один	1	1
412	свидетельствует о	1	1
413	становится ясной	1	1
414	уже указано	1	1
415	работ в	1	1
416	подобно тому	1	1
417	зарезать и	1	1
418	в окно	2	1
419	они на	1	1
420	они идут	1	1
421	не лезет	2	1
422	смысле в	1	1
423	с материалами	2	1
424	пришли на	1	1
425	главным образом	2	1
426	и характер	1	1
427	они должны	1	1
428	как наша	2	1
429	было бы	1	1
430	уже знаем	1	1
431	на почве	1	1
432	е тот	1	1
433	есть несколько	1	1
434	чаще всего	3	1
435	не соответствует	1	1
436	народов как	1	1
437	в жизни	2	1
438	лубочных картинок	1	1
439	по всему	1	1
440	с водой	1	1
441	этом мы	1	1
442	люди не	1	1
443	на основании	1	1
444	подробно описывает	1	1
445	как видно	1	1
446	одна и	1	1
447	в развитии	1	1
448	этих животных	1	1
449	многие другие	2	1
450	своего апогея	1	1
451	зато в	1	1
452	смысл и	1	1
453	к тем	3	1
454	имелось в	1	1
455	немецкой науке	1	1
456	и бессмертие	1	1
457	он должен	1	1
458	с точки	3	1
459	в их	4	1
460	она в	3	1
461	этому же	2	1
462	в своем	3	1
463	в отличие	1	1
464	они уже	1	1
465	и сопоставить	1	1
466	весь ход	1	1
467	в одном	3	1
468	начнем с	1	1
469	и эти	1	1
470	и более	2	1
471	которая представляет	1	1
472	что есть	1	1
473	стоит в	2	1
474	в пищу	3	1
475	эта картина	1	1
476	но они	3	1
477	а иногда	4	1
478	же выводы	2	1
479	виду что	1	1
480	считает что	1	1
481	дело не	1	1
482	не имеет	6	1
483	разных формах	3	1
484	такова картина	1	1
485	не по	1	1
486	часто в	1	1
487	к изучению	1	1
488	подобное же	1	1
489	нет но	1	1
490	в самых	1	1
491	животным на	1	1
492	иметь в	1	1
493	не могло	1	1
494	представления и	2	1
495	и прочие	1	1
496	судя по	2	1
497	и всегда	1	1
498	этих обрядов	1	1
499	сами и	1	1
500	с земли	1	1
501	него нет	1	1
502	явление в	1	1
503	детей и	2	1
504	к ней	2	1
505	или его	1	1
506	других животных	2	1
507	сообщает что	4	1
508	прямо в	1	1
509	должны иметь	1	1
510	ссылаясь на	1	1
511	с рогами	1	1
512	обращает на	1	1
513	такие же	1	1
514	нам что	1	1
515	обилие на	1	1
516	чтобы сделать	1	1
517	как только	1	1
518	должны быть	1	1
519	к тому	4	1
520	основаны на	2	1
521	солярной теории	1	1
522	его с	4	1
523	они и	2	1
524	из данных	1	1
525	оно не	1	1
526	которые приводят	1	1
527	в сибири	2	1
528	приходит к	1	1
529	и о	1	1
530	в виду	1	1
531	свою очередь	2	1
532	эти представления	2	1
533	вывод что	3	1
534	и многие	2	1
535	на другой	1	1
536	нами выше	1	1
537	мы остановимся	1	1
538	можно сделать	3	1
539	у разных	1	1
540	то время	1	1
541	приводит к	3	1
542	ясно в	1	1
543	на свой	1	1
544	некоторых других	1	1
545	основа и	1	1
546	не единственный	1	1
547	с собой	4	1
548	что говорилось	1	1
549	трупы зашивались	1	1
550	зашивались в	1	1
551	каждого из	1	1
552	иногда в	2	1
553	рассмотренная нами	1	1
554	две части	1	1
555	связанных с	1	1
556	думает что	1	1
557	основана на	1	1
558	составные части	2	1
559	для этого	2	1
560	древнейшая форма	1	1
561	других местах	3	1
562	мы рассмотрим	1	1
563	сказывается и	1	1
564	в тех	4	1
565	же после	1	1
566	и начало	2	1
567	также на	3	1
568	характер этого	2	1
569	в память	2	1
570	из сказки	1	1
571	никак не	1	1
572	в риме	1	1
573	как этот	1	1
574	а также	3	1
575	с целью	2	1
576	на основе	1	1
577	в центральной	1	1
578	которых они	1	1
579	чтобы получить	1	1
580	во втором	1	1
581	во всей	1	1
582	наконец в	1	1
583	также в	3	1
584	в русском	4	1
585	как правило	3	1
586	это несомненно	1	1
587	в земле	2	1
588	приведенных материалов	1	1
589	известно что	1	1
590	дело так	1	1
591	как из	1	1
592	тот же	1	1
593	и едят	1	1
594	за столом	2	1
595	их знали	1	1
596	славян и	1	1
597	в народе	1	1
598	еще и	1	1
599	падает на	1	1
600	даже если	1	1
601	и так	1	1
602	он уже	1	1
603	самые разнообразные	1	1
604	смерти как	1	1
605	и раньше	1	1
606	всяком случае	1	1
607	это означает	1	1
608	и ее	1	1
609	их не	2	1
610	птиц а	1	1
611	в эти	4	1
612	этот очень	1	1
613	наших целей	2	1
614	античности и	1	1
615	времени когда	1	1
616	и у	5	1
617	борьбы с	2	1
618	в нашей	1	1
619	что не	1	1
620	не дает	1	1
621	на две	1	1
622	у народа	1	1
623	там на	1	1
624	одно из	5	1
625	не так	1	1
626	слова в	3	1
627	с этими	1	1
628	что еда	1	1
629	должны будем	1	1
630	ее на	1	1
631	нет в	1	1
632	смерти и	1	1
633	за море	1	1
634	в очень	1	1
635	что на	4	1
636	не были	2	1
637	возможно что	1	1
638	было широко	1	1
639	не знали	2	1
640	а с	4	1
641	мы еще	1	1
642	по всей	1	1
643	объясняется тем	1	1
644	что для	1	1
645	можно назвать	1	1
646	них же	1	1
647	только по	2	1
648	выводы можно	2	1
649	то и	1	1
650	не было	2	1
651	относится к	1	1
652	не знает	1	1
653	над землей	1	1
654	в руках	1	1
655	подобного рода	1	1
656	совершенно очевидно	1	1
657	обычай и	1	1
658	уже давно	1	1
659	нет никаких	1	1
660	и пришли	1	1
661	видели в	1	1
662	как это	8	1
663	относятся к	2	1
664	подтверждается материалами	1	1
665	распространен у	1	1
666	их к	2	1
667	власть над	1	1
668	только как	1	1
669	по своему	1	1
670	других формах	1	1
671	тому как	1	1
672	но который	1	1
673	европы в	2	1
674	небо но	1	1
675	и масла	1	1
676	считал что	2	1
677	два раза	1	1
678	довольно много	2	1
679	как будто	5	1
680	быть не	1	1
681	только о	1	1
682	есть и	1	1
683	вверх и	1	1
684	нам из	1	1
685	и некоторые	3	1
686	некоторых местах	1	1
687	только для	2	1
688	на севере	5	1
689	приведем несколько	1	1
690	и никифоров	2	1
691	объяснило бы	1	1
692	речь будет	1	1
693	разрешать не	1	1
694	из ряда	1	1
695	этого обычая	5	1
696	рассматривать как	1	1
697	ниже мы	1	1
698	по дороге	1	1
699	д и	1	1
700	мыслительная основа	2	1
701	только одна	1	1
702	в немецкой	1	1
703	не оставляют	1	1
704	его нет	1	1
705	обе эти	1	1
706	от него	1	1
707	в основе	1	1
708	или нет	1	1
709	из своего	1	1
710	месяц и	2	1
711	будет ниже	1	1
712	и целый	1	1
713	к самым	1	1
714	случаи показывают	1	1
715	на другие	2	1
716	но если	1	1
717	подошел к	1	1
718	совершенно естественно	1	1
719	обычно не	2	1
720	кладут на	2	1
721	из своей	1	1
722	земледелия и	1	1
723	и другие	13	1
724	в своих	2	1
725	покажет нам	1	1
726	как на	1	1
727	в таком	1	1
728	точно так	1	1
729	во всяком	1	1
730	все что	1	1
