N	2gram	Vygotskiy__5	Vladivir
631	на новом	1	1
632	ее в	3	1
633	основанной на	1	1
634	хотя в	1	1
635	то необходимо	1	1
636	что образование	1	1
637	не есть	4	1
638	связь с	1	1
639	нас на	1	1
640	но если	6	1
641	между ними	1	1
642	с ней	1	1
643	сказать об	1	1
644	то здесь	1	1
645	дело с	1	1
646	и развита	1	1
647	по одному	4	1
648	не что	1	1
649	мысли но	3	1
650	огромное значение	1	1
651	в заключение	1	1
652	со всей	1	1
653	к другим	1	1
654	замечания по	1	1
655	еще большим	1	1
656	и другие	2	1
657	к отвлеченной	1	1
658	которые в	1	1
