N	2gram	Vinokur_St_2	Formalny
119	к тому	10	4
120	роль в	1	4
121	о том	17	4
122	связь между	1	4
123	конечно не	1	4
124	уже в	1	4
125	только на	1	4
126	для того	7	4
127	со стороны	2	4
128	прежде всего	5	4
129	до конца	3	4
130	в связи	1	4
131	мы видели	1	4
132	как это	2	4
133	да и	1	4
134	в романе	4	4
135	из этого	1	4
136	жизни и	1	4
137	они не	2	4
138	одним из	6	3
139	же как	3	3
140	того же	2	3
141	той же	1	3
142	мы и	1	3
143	в виду	7	3
144	литературы и	1	3
145	и на	6	3
146	столь же	1	3
147	нет и	2	3
148	нового и	1	3
149	что это	3	3
150	формы в	1	3
151	в себе	2	3
152	вследствие этого	1	3
153	не следует	1	3
154	и с	4	3
155	те же	1	3
156	действительности в	1	3
157	и тем	1	3
158	ее в	2	3
159	он и	1	3
160	в этих	3	3
161	от его	2	3
162	и более	2	3
163	по отношению	1	3
164	тому что	7	3
165	в основе	1	3
166	для нас	1	3
167	этом отношении	9	3
168	а что	1	3
169	они и	1	3
170	оно не	3	3
171	реальной действительности	1	3
172	еще в	2	3
173	в эпоху	1	3
174	никак не	2	3
175	и что	6	3
176	можно сказать	1	3
177	в них	2	3
178	романа в	1	3
179	в какой	2	3
180	одни и	1	3
181	в поэзии	1	3
182	нуждается в	1	3
183	в конце	2	3
184	не о	1	3
185	у нас	3	3
186	не на	2	3
187	к его	1	3
188	в той	5	3
189	того что	5	3
190	отношению к	1	3
191	в условиях	1	3
192	жизни в	1	3
193	сказать что	2	3
194	героя в	1	3
195	смысле слова	1	2
196	ту же	1	2
197	это и	1	2
198	к другому	1	2
199	отношения между	1	2
200	в котором	7	2
201	высшей степени	1	2
202	одним и	1	2
203	который был	1	2
204	в сущности	1	2
205	совпадает с	1	2
206	говорить о	1	2
207	в полной	2	2
208	и сами	1	2
209	оценок и	1	2
210	с его	2	2
211	конечно это	1	2
212	в сторону	1	2
213	в общем	3	2
214	очевидно что	2	2
215	отличие от	2	2
216	и речи	2	2
217	за пределы	1	2
218	чем же	1	2
219	вот как	1	2
220	в своем	9	2
221	действительностью в	1	2
222	из этих	1	2
223	в этой	2	2
224	только один	1	2
225	говорят о	1	2
226	как он	2	2
227	вообще не	3	2
228	что она	1	2
229	перестает быть	1	2
230	не как	1	2
231	в россии	3	2
232	его от	1	2
233	на этом	1	2
234	в основу	1	2
235	в чисто	2	2
236	входя в	1	2
237	на почве	2	2
238	этом смысле	1	2
239	кажется что	3	2
240	из нее	3	2
241	в высшей	1	2
242	для чего	1	2
243	ни с	2	2
244	такой же	1	2
245	нисколько не	1	2
246	что собственно	2	2
247	в эту	3	2
248	какие бы	1	2
249	то его	1	2
250	в отличие	2	2
251	к одной	1	2
252	что этот	2	2
253	где нет	2	2
254	даже в	2	2
255	и очень	1	2
256	в отношении	2	2
257	xviii века	2	2
258	виду что	1	2
259	дело не	2	2
260	принадлежат к	1	2
261	дело в	4	2
262	одна из	1	2
263	и именно	3	2
264	и снова	1	2
265	не могло	3	2
266	только не	2	2
267	традиция в	1	2
268	и лишь	1	2
269	п в	1	2
270	тем не	2	2
271	в каком	2	2
272	из элементов	1	2
273	на тему	1	2
274	отличается от	1	2
275	и это	2	2
276	интонаций в	1	2
277	как не	1	2
278	здесь не	1	2
279	идет не	1	2
280	так в	1	2
281	не ради	1	2
282	поэтому в	1	2
283	жанра в	1	2
284	ничего не	4	2
285	на все	1	2
286	и во	1	2
287	в языке	5	2
288	что и	2	2
289	от этих	1	2
290	говорит в	1	2
291	правом можно	1	2
292	и действительно	1	2
293	поэтому и	1	2
294	в самое	1	2
295	языка как	1	2
296	от других	1	2
297	из них	3	2
298	совсем другое	1	2
299	сами по	2	2
300	свое выражение	2	2
301	и даже	3	2
302	в области	2	2
303	в каких	1	2
304	к которому	1	2
305	действующих лиц	4	2
306	и др	2	2
307	связано с	1	2
308	а на	1	2
309	и самый	2	2
310	одну из	1	2
311	была бы	5	2
312	но оно	1	2
313	но уже	1	2
314	с такой	1	2
315	со всею	1	2
316	а к	2	2
317	но это	3	2
318	ни для	1	2
319	но для	1	2
320	от него	1	2
321	конце концов	1	2
322	романа и	1	2
323	в стихах	1	2
324	к самому	1	2
325	одной из	3	2
326	но если	1	2
327	именно потому	1	2
328	является и	1	2
329	в последнем	1	2
330	к этому	4	2
331	полной силе	1	2
332	в таком	1	2
333	иной способ	1	1
334	не иначе	1	1
335	языка с	1	1
336	именно эта	1	1
337	времени не	2	1
338	смысл если	1	1
339	сам по	1	1
340	и то	1	1
341	с условным	1	1
342	с какой-то	1	1
343	и принципиально	1	1
344	в первом	1	1
345	и до	1	1
346	не имеют	1	1
347	в какой-то	1	1
348	со всех	1	1
349	значения как	1	1
350	бы уже	1	1
351	лирических и	1	1
352	литературных явлений	1	1
353	смысловые и	1	1
354	эстетики и	1	1
355	из того	1	1
356	этого термина	1	1
357	нельзя действительно	1	1
358	так а	1	1
359	одного слова	1	1
360	в каждой	1	1
361	это время	2	1
362	так или	1	1
363	как у	3	1
364	своей работе	1	1
365	от характера	1	1
366	темой и	1	1
367	себе и	1	1
368	на речь	1	1
369	не просто	1	1
370	значение для	1	1
371	из таких	2	1
372	же цели	1	1
373	с этим	3	1
374	что как	1	1
375	противоречие в	1	1
376	и положений	2	1
377	кроме того	4	1
378	для поэтической	1	1
379	хотя и	4	1
380	стиля и	1	1
381	него самого	2	1
382	понимал и	1	1
383	в литературном	1	1
384	с сюжетом	2	1
385	силе как	1	1
386	перестал быть	1	1
387	с их	1	1
388	данном контексте	1	1
389	остановиться на	1	1
390	им в	1	1
391	и тот	1	1
392	видим и	1	1
393	приемов с	1	1
394	иначе и	1	1
395	на то	2	1
396	и если	1	1
397	своей статьи	1	1
398	он не	9	1
399	в принципе	1	1
400	к одному	1	1
401	этого вопроса	1	1
402	не к	2	1
403	котором мы	1	1
404	по существу	2	1
405	евгения онегина	1	1
406	почвы для	1	1
407	и по	3	1
408	так например	7	1
409	одно и	1	1
410	но все	7	1
411	значительной степени	2	1
412	что является	1	1
413	так называемым	1	1
414	не будет	1	1
415	факт что	6	1
416	он просто	1	1
417	в определенном	1	1
418	значение в	1	1
419	же касается	1	1
420	его не	3	1
421	зрения на	1	1
422	и интонаций	1	1
423	с другими	1	1
424	не совпадает	1	1
425	форму и	1	1
426	быть не	1	1
427	еще одно	1	1
428	нет в	1	1
429	о которых	2	1
430	освободиться от	1	1
431	с этой	2	1
432	он чувствует	1	1
433	у булгарина	4	1
434	выйти за	1	1
435	в развитии	1	1
436	можно считать	1	1
437	этого произведения	1	1
438	выражение в	2	1
439	в первую	1	1
440	не выдерживает	1	1
441	та что	1	1
442	полностью в	1	1
443	в их	3	1
444	что свое	1	1
445	пушкина с	7	1
446	с политической	2	1
447	могло бы	1	1
448	роман а	1	1
449	о языке	1	1
450	и той	1	1
451	ни была	1	1
452	но он	3	1
453	и эти	1	1
454	мере в	2	1
455	том же	2	1
456	условием для	1	1
457	еще так	1	1
458	и почти	1	1
459	нет никакого	2	1
460	на рубеже	3	1
461	что эта	3	1
462	самого начала	3	1
463	того как	7	1
464	или другие	1	1
465	первая часть	1	1
466	на него	1	1
467	в историческую	2	1
468	этому слову	1	1
469	для кого	1	1
470	иметь в	3	1
471	но только	1	1
472	для всего	1	1
473	не поняли	1	1
474	говорят что	2	1
475	элемент в	1	1
476	больше чем	1	1
477	при всем	1	1
478	таким путем	1	1
479	совершенно неправильно	1	1
480	как она	1	1
481	предполагать что	1	1
482	развивается в	1	1
483	х годов	1	1
484	е не	1	1
485	звучит в	1	1
486	поэта как	1	1
487	ему не	2	1
488	не потому	2	1
489	в момент	1	1
490	наконец в	3	1
491	виде как	1	1
492	с полной	1	1
493	не встречается	1	1
494	введенных в	1	1
495	в наши	1	1
496	поэтического языка	2	1
497	что при	1	1
498	утверждать что	2	1
499	эпохи как	1	1
500	быть конечно	1	1
501	как известно	2	1
502	от реальной	1	1
503	всякого исторического	1	1
504	в в	1	1
505	общения между	1	1
506	только при	1	1
507	этом произведении	1	1
508	с самого	3	1
509	на произведение	2	1
510	не те	1	1
511	то нужно	1	1
512	и совершенно	1	1
513	можно было	1	1
514	не с	1	1
515	томашевский в	1	1
516	для него	4	1
517	даны в	2	1
518	и вообще	2	1
519	об этом	6	1
520	в построении	1	1
521	и здесь	3	1
522	искусства и	2	1
523	не был	3	1
524	темы но	2	1
525	настоящее время	1	1
526	говорит об	2	1
527	одного из	1	1
528	и который	2	1
529	отчета в	1	1
530	в значительной	2	1
531	по их	2	1
532	внешней формы	1	1
533	но столь	1	1
534	те или	1	1
535	от них	1	1
536	в форме	1	1
537	в ту	1	1
538	каких бы	1	1
539	могло в	1	1
540	для самого	1	1
541	стиха и	1	1
542	не так	1	1
543	известно что	1	1
544	как например	2	1
545	но с	4	1
546	в двух	1	1
547	что только	1	1
548	художественного изображения	2	1
549	тот же	1	1
550	языка на	1	1
551	трагедии и	1	1
552	это очень	2	1
553	который в	1	1
554	это же	1	1
555	и жизни	1	1
556	в общий	1	1
557	в качестве	5	1
558	так что	3	1
559	вот что	3	1
560	да еще	1	1
561	видеть что	1	1
562	то и	1	1
563	ни одного	3	1
564	указаний на	1	1
565	же в	1	1
566	в начале	3	1
567	поэзии но	1	1
568	выбирает не	1	1
569	а то	1	1
570	же лицо	1	1
571	отрывок из	2	1
572	лишенным всякого	1	1
573	они делают	1	1
574	одно из	1	1
575	говорит о	2	1
576	себе в	1	1
577	ведь это	1	1
578	в одном	6	1
579	случае не	2	1
580	должен был	4	1
581	и вместе	1	1
582	это положение	1	1
583	начале своей	1	1
584	с общим	1	1
585	даже не	1	1
586	был действительно	1	1
587	до сих	6	1
588	или иначе	1	1
589	что человек	1	1
590	именно в	4	1
591	строится в	1	1
592	с той	2	1
593	такого понимания	1	1
594	и быть	1	1
595	еще и	3	1
596	в середине	1	1
597	только к	2	1
598	что для	1	1
599	пушкин с	3	1
600	к сожалению	2	1
601	не было	3	1
602	ничем не	1	1
603	жизнь в	1	1
604	рядом других	1	1
605	в руках	1	1
606	о чем	5	1
607	или с	2	1
608	на который	1	1
609	в речи	4	1
610	качестве мотивировки	1	1
611	в творчестве	1	1
612	и теми	1	1
613	в частности	4	1
614	своеобразия и	1	1
615	тот факт	4	1
616	характера и	1	1
617	к своему	2	1
618	не дают	1	1
619	которые являются	1	1
620	в течение	6	1
621	а другое	1	1
622	пишет в	1	1
623	всю глубину	1	1
624	и всей	1	1
625	слов в	1	1
626	для понимания	1	1
627	действительно ли	1	1
628	самый жанр	1	1
629	который он	1	1
630	не создает	1	1
631	в это	2	1
632	в контексте	1	1
633	недаром и	1	1
634	язык в	1	1
635	этом случае	1	1
636	и о	4	1
637	той мере	2	1
638	сих пор	5	1
639	все дано	1	1
640	один из	1	1
641	слова с	1	1
642	за его	1	1
643	становится понятным	1	1
644	материал при	1	1
645	в настоящее	1	1
646	свою историческую	1	1
647	пр в	1	1
648	существенным в	1	1
649	еще более	4	1
650	не должен	2	1
651	года в	3	1
652	ни к	1	1
653	все они	1	1
654	и роста	1	1
655	очень хорошо	2	1
656	на слушателей	1	1
657	а в	1	1
658	отношении к	3	1
659	е в	1	1
660	существование и	1	1
661	лишь что	1	1
662	совершенно независимо	1	1
663	и внутренне	1	1
664	эпохой в	1	1
665	обычно не	1	1
666	но этот	1	1
667	никакой связи	1	1
668	бы его	1	1
669	можно назвать	1	1
670	не давала	1	1
671	как слово	1	1
672	пушкин и	9	1
673	каждое слово	1	1
674	доступ к	1	1
675	как следствие	2	1
676	как результат	1	1
677	том числе	1	1
