N	2gram	Bakhtin_Fr_6	Psycholo
100	в той	5	5
101	сих пор	3	5
102	или в	6	5
103	о котором	4	5
104	другой стороны	2	5
105	что если	2	4
106	во всех	17	4
107	что они	2	4
108	как в	4	4
109	в целом	1	4
110	все эти	11	4
111	раз в	2	4
112	в себе	5	4
113	если он	1	4
114	в нем	16	4
115	при этом	3	4
116	очень легко	1	4
117	не мог	3	4
118	но если	2	4
119	не могли	1	4
120	что с	1	4
121	одна из	1	4
122	из него	1	4
123	никогда не	8	4
124	как будто	1	4
125	здесь совершенно	1	4
126	мы все	1	4
127	что и	1	4
128	у всех	1	4
129	только в	3	4
130	конечно не	3	4
131	у него	7	4
132	плана в	1	4
133	и даже	4	4
134	и между	1	4
135	того что	3	4
136	и для	3	4
137	сказать что	6	4
138	должен быть	2	3
139	того же	4	3
140	из всех	1	3
141	полагает что	1	3
142	на тему	1	3
143	и заставляет	1	3
144	что по	1	3
145	и к	1	3
146	но в	8	3
147	та же	4	3
148	из этих	2	3
149	чем сильнее	1	3
150	что все	2	3
151	конечно в	2	3
152	рассказывает о	1	3
153	бы в	2	3
154	его в	1	3
155	и тем	1	3
156	ни в	1	3
157	в них	7	3
158	далеко не	1	3
159	отвращение к	1	3
160	действительно не	1	3
161	место в	1	3
162	всякий раз	1	3
163	из области	2	3
164	бы не	1	3
165	в то	6	3
166	в плане	3	3
167	того как	1	3
168	к концу	1	3
169	в основе	4	3
170	именно это	1	3
171	на это	1	3
172	где он	1	3
173	и о	1	3
174	наряду с	1	3
175	он был	4	3
176	здесь не	1	3
177	тот же	4	3
178	уже говорили	11	3
179	дано в	1	3
180	был бы	2	3
181	ее не	1	3
182	к ним	1	3
183	тем что	5	3
184	такое же	1	3
185	что не	3	3
186	когда она	1	3
187	только для	1	3
188	но это	3	3
189	все это	11	3
190	как на	1	3
191	в таком	1	3
192	от этой	1	2
193	например в	6	2
194	что образ	5	2
195	на самом	1	2
196	он может	1	2
197	что когда	1	2
198	которую они	1	2
199	нас на	1	2
200	и больше	1	2
201	той же	5	2
202	всего того	1	2
203	нам в	1	2
204	здесь с	1	2
205	совпадает с	1	2
206	и столь	1	2
207	степени не	1	2
208	между собой	1	2
209	на их	1	2
210	всего этого	1	2
211	что его	1	2
212	одним словом	1	2
213	видели что	1	2
214	не просто	1	2
215	заключено в	1	2
216	и я	1	2
217	в истории	2	2
218	материалом для	1	2
219	в одной	3	2
220	что именно	2	2
221	это был	1	2
222	и наконец	4	2
223	со своей	1	2
224	он в	2	2
225	лучшем случае	1	2
226	думать что	1	2
227	не могла	1	2
228	по самому	1	2
229	всех этих	2	2
230	и вот	1	2
231	и по	1	2
232	тем в	1	2
233	не совпадает	1	2
234	и дает	1	2
235	он все	1	2
236	же самого	1	2
237	в эту	2	2
238	признать что	1	2
239	совершенно иначе	1	2
240	но он	5	2
241	но они	4	2
242	и эти	1	2
243	есть именно	2	2
244	их в	2	2
245	в этих	2	2
246	или если	1	2
247	и очень	2	2
248	говорит если	1	2
249	ничего не	1	2
250	находятся в	2	2
251	развивается в	1	2
252	то это	1	2
253	всех прочих	1	2
254	у нас	4	2
255	очень часто	1	2
256	не могут	2	2
257	данном случае	2	2
258	только то	1	2
259	действия и	1	2
260	то время	1	2
261	в глаза	1	2
262	одного из	1	2
263	том как	1	2
264	для этого	2	2
265	с ним	4	2
266	внимание на	2	2
267	и во	2	2
268	в которую	1	2
269	у них	1	2
270	говорит он	2	2
271	что здесь	1	2
272	и одновременно	1	2
273	что даже	2	2
274	с каждым	1	2
275	и часто	2	2
276	должен был	1	2
277	все они	2	2
278	со всеми	2	2
279	для всех	1	2
280	есть в	3	2
281	уже не	1	2
282	самый этот	1	2
283	тем сильнее	2	2
284	одно из	1	2
285	для него	1	2
286	могло бы	1	2
287	в конце	2	2
288	что та	1	2
289	объединяет в	1	2
290	здесь в	9	2
291	еще и	1	2
292	а с	1	2
293	говорит о	1	2
294	он всецело	1	2
295	до конца	2	2
296	же точно	1	2
297	к его	1	2
298	к себе	2	2
299	к своему	1	2
300	в данном	3	2
301	что за	1	2
302	есть только	3	2
303	смысле этого	1	2
304	это есть	1	2
305	что же	1	2
306	в первой	3	2
307	по существу	1	2
308	этого слова	1	2
309	с этой	3	2
310	благодаря этому	1	2
311	и другими	1	2
312	вовсе нет	2	2
313	так же	5	2
314	в лучшем	1	2
315	к этой	1	2
316	и другие	2	2
317	они не	3	2
318	этом совершенно	1	1
319	говорили о	3	1
320	как известно	2	1
321	занимает место	1	1
322	всегда остаются	1	1
323	чтобы не	1	1
324	переходит к	1	1
325	и потому	2	1
326	сильное чувство	1	1
327	дело обстоит	2	1
328	вот на	1	1
329	это и	2	1
330	он хотел	1	1
331	в первом	3	1
332	чувств в	1	1
333	и до	7	1
334	из его	1	1
335	уже указывали	1	1
336	люди эти	1	1
337	недалеко от	1	1
338	в зависимости	1	1
339	что мы	2	1
340	их и	1	1
341	в несколько	1	1
342	это совершенно	1	1
343	по другой	1	1
344	с более	2	1
345	и момент	1	1
346	что уже	1	1
347	воздух и	1	1
348	из своих	1	1
349	он как	1	1
350	не столько	1	1
351	так чтобы	1	1
352	между этими	1	1
353	сложнее и	1	1
354	и другая	1	1
355	оно состоит	1	1
356	совершенно чужда	1	1
357	и он	5	1
358	не остается	3	1
359	из ее	1	1
360	чем больше	1	1
361	а другие	1	1
362	принадлежит и	1	1
363	еще не	1	1
364	здесь нет	1	1
365	в чем	3	1
366	с его	5	1
367	и существенную	1	1
368	там и	2	1
369	природы и	2	1
370	но конечно	2	1
371	сказать и	1	1
372	в изображении	1	1
373	рассказ мой	1	1
374	но не	2	1
375	мы будем	3	1
376	именно на	4	1
377	отношение к	1	1
378	нет и	1	1
379	из важнейших	1	1
380	один и	1	1
381	стал бы	1	1
382	к третьему	1	1
383	необходимый для	1	1
384	как говорит	1	1
385	и вовсе	2	1
386	с чисто	1	1
387	отнять у	1	1
388	она как	1	1
389	кроме того	9	1
390	точкой для	1	1
391	хотя и	2	1
392	в ожидании	1	1
393	между двумя	1	1
394	еще упомянуть	1	1
395	и море	1	1
396	более или	1	1
397	в действительности	1	1
398	о самом	1	1
399	дело только	1	1
400	то в	1	1
401	в себя	1	1
402	находилась в	1	1
403	и возбуждали	1	1
404	конца а	1	1
405	самая важная	1	1
406	большие и	1	1
407	рассказ о	1	1
408	имеет для	1	1
409	и тот	2	1
410	зависимости от	1	1
411	этого образа	2	1
412	и те	2	1
413	ее как	1	1
414	на его	2	1
415	они получают	1	1
416	никакому сомнению	1	1
417	не как	1	1
418	хотя он	2	1
419	в корне	2	1
420	того можно	1	1
421	по общему	1	1
422	отправной точкой	1	1
423	своего времени	2	1
424	образа и	1	1
425	но все	1	1
426	это конечно	1	1
427	как они	2	1
428	а затем	4	1
429	есть все	1	1
430	значение в	2	1
431	и с	16	1
432	и сознательно	1	1
433	глубокий и	1	1
434	с другими	3	1
435	для нее	1	1
436	это не	1	1
437	деле в	1	1
438	в сложном	1	1
439	играет в	1	1
440	те самые	1	1
441	бедствия и	1	1
442	здесь это	1	1
443	в жизни	1	1
444	кажется что	2	1
445	вводит в	1	1
446	но уже	2	1
447	самый характер	2	1
448	на основании	1	1
449	он ссылается	1	1
450	а за	2	1
451	он и	1	1
452	о чем	1	1
453	уже у	1	1
454	всю картину	1	1
455	рода и	1	1
456	и было	1	1
457	обратимся к	1	1
458	и тогда	1	1
459	или менее	1	1
460	из общего	1	1
461	таким же	1	1
462	нас не	3	1
463	мы встретились	1	1
464	в следующем	1	1
465	непременно должна	1	1
466	во времена	1	1
467	вот он	1	1
468	в их	1	1
469	и языка	1	1
470	уже здесь	2	1
471	представляла собой	1	1
472	мысли и	1	1
473	но эта	2	1
474	был не	1	1
475	теми же	1	1
476	мы упоминали	1	1
477	борьбу с	2	1
478	с такими	1	1
479	и почти	1	1
480	и вообще	4	1
481	даже в	4	1
482	этих трех	1	1
483	в таких	2	1
484	как о	2	1
485	дело в	1	1
486	к этим	3	1
487	на него	1	1
488	борьбы между	1	1
489	как здесь	1	1
490	подходят к	1	1
491	он с	1	1
492	это мы	1	1
493	так много	1	1
494	это явление	1	1
495	вкус это	1	1
496	как она	2	1
497	он пытался	1	1
498	с таким	1	1
499	этом отношении	3	1
500	этих образов	2	1
501	за ними	1	1
502	одним из	4	1
503	у меня	1	1
504	такие же	1	1
505	которого он	1	1
506	ни о	1	1
507	мы встречаем	3	1
508	и другой	1	1
509	пользуется и	1	1
510	мотивов и	1	1
511	понять что	1	1
512	упоминается о	1	1
513	предисловии к	1	1
514	аналогию с	1	1
515	в некоторых	1	1
516	как один	3	1
517	характер и	2	1
518	смерти в	1	1
519	говорили что	3	1
520	роль в	4	1
521	своей речи	1	1
522	можно было	1	1
523	так и	5	1
524	не за	1	1
525	здесь он	3	1
526	те же	3	1
527	этого небольшого	1	1
528	которая была	2	1
529	мог бы	1	1
530	и каждый	1	1
531	во все	1	1
532	в результате	4	1
533	это первый	1	1
534	ничего подобного	1	1
535	мировой литературе	1	1
536	что дело	2	1
537	без сомнения	1	1
538	понятно что	2	1
539	даны в	1	1
540	нас и	1	1
541	могла не	1	1
542	и нужно	1	1
543	у нее	1	1
544	собой здесь	1	1
545	что самая	2	1
546	язык и	1	1
547	заложены в	1	1
548	можно сказать	1	1
549	основе своей	1	1
550	времени в	1	1
551	по их	1	1
552	нас в	1	1
553	это было	2	1
554	положения и	1	1
555	доходит до	2	1
556	образом все	1	1
557	этот момент	1	1
558	нет у	1	1
559	что человек	2	1
560	в глазах	1	1
561	в форме	2	1
562	в другой	1	1
563	еще более	2	1
564	вслед за	1	1
565	если взять	1	1
566	находим и	1	1
567	нашел в	1	1
568	мог найти	1	1
569	указывает что	1	1
570	но с	2	1
571	какой же	1	1
572	всякого рода	1	1
573	этот вопрос	1	1
574	то все	1	1
575	деле здесь	1	1
576	по этому	1	1
577	до наших	1	1
578	образов в	3	1
579	всего мы	2	1
580	и у	2	1
581	себя и	1	1
582	в начале	3	1
583	не исчерпывает	1	1
584	не из	1	1
585	и других	1	1
586	и спокойным	1	1
587	совсем другое	1	1
588	и их	3	1
589	эти три	1	1
590	ведь это	2	1
591	представлений о	1	1
592	поэтому все	1	1
593	является именно	1	1
594	из одной	1	1
595	от радости	1	1
596	каждый из	2	1
597	они будут	1	1
598	в других	1	1
599	смерти и	1	1
600	уже совершенно	1	1
601	не было	1	1
602	момент в	1	1
603	степени в	2	1
604	со всем	1	1
605	в головах	1	1
606	а на	2	1
607	и точно	1	1
608	как у	3	1
609	именно в	4	1
610	по своим	1	1
611	а именно	2	1
612	к которому	1	1
613	и самая	2	1
614	и прежде	2	1
615	он это	1	1
616	характерно для	1	1
617	смешиваться с	1	1
618	в предисловии	1	1
619	люди как	1	1
620	что для	1	1
621	и изображены	1	1
622	положений и	1	1
623	превращается в	2	1
624	света и	1	1
625	мир а	2	1
626	был в	2	1
627	с большей	1	1
628	ничем не	1	1
629	и самый	3	1
630	бы ее	1	1
631	на эту	1	1
632	объединены в	1	1
633	воды и	1	1
634	что из	1	1
635	для этой	1	1
636	в момент	1	1
637	роль которую	1	1
638	в частности	2	1
639	о себе	1	1
640	всех трех	2	1
641	своей книги	1	1
642	и особенно	3	1
643	мы говорим	1	1
644	по одному	1	1
645	что теперь	1	1
646	каждым новым	1	1
647	целом ряде	1	1
648	тело и	3	1
649	для понимания	1	1
650	и там	1	1
651	и смерти	3	1
652	отдельное и	1	1
653	каждый раз	1	1
654	между прочим	1	1
655	нисколько не	1	1
656	сцены в	3	1
657	не является	1	1
658	которых он	1	1
659	в мировой	1	1
660	тем и	1	1
661	ногами и	2	1
662	имеет дело	1	1
663	начала и	1	1
664	остается никаких	1	1
665	тот кто	1	1
666	от него	2	1
667	от всех	2	1
668	и события	1	1
669	этим он	1	1
670	какой характер	1	1
671	характер на	1	1
672	всех тех	2	1
673	именно здесь	1	1
674	это все	2	1
675	в романе	2	1
676	между ними	3	1
677	они как	1	1
678	этот же	1	1
679	и так	1	1
680	многие и	1	1
681	жизни а	1	1
682	всех других	1	1
683	в отдельности	1	1
684	и жизнь	1	1
685	есть и	2	1
686	жизни и	3	1
687	это в	1	1
688	все что	4	1
689	к гибели	1	1
