N	2gram	Potebnia_M_4	Myshleni
186	но в	8	3
187	в которой	6	3
188	в этой	1	3
189	научного понятия	1	3
190	на его	3	3
191	он пользуется	1	3
192	это значение	2	3
193	на этом	1	3
194	что все	4	3
195	на все	1	3
196	и других	3	3
197	чем в	2	3
198	в этих	3	3
199	к истории	1	3
200	одним и	1	3
201	не менее	5	3
202	что эта	1	3
203	понятия как	1	3
204	этого явления	1	3
205	в другую	1	3
206	во всем	1	3
207	связи с	3	3
208	не могут	2	3
209	и другой	1	3
210	и понятие	1	3
211	ничего общего	1	3
212	для образования	1	3
213	и отношений	1	3
214	с первого	1	3
215	и когда	2	3
216	представлений и	2	3
217	должно быть	5	3
218	развития и	2	3
219	и поэтому	1	3
220	внимание на	5	3
221	является в	1	3
222	и во	1	3
223	которые мы	2	3
224	и история	1	3
225	один из	2	3
226	одной из	1	3
227	но не	1	3
228	всяком случае	3	3
229	так что	5	3
230	слова не	3	3
231	от тех	1	3
232	эти понятия	1	3
233	но что	2	3
234	от того	4	3
235	со стороны	3	3
236	нас в	2	3
237	на этот	2	3
238	именно в	3	3
239	к которому	1	3
240	только к	1	3
241	самое слово	4	3
242	в связи	1	3
243	слова то	4	3
244	мысли ребенка	1	3
245	этом случае	5	3
246	не подлежит	1	3
247	к одной	1	3
248	бы в	2	3
249	в виде	2	3
250	точно так	2	3
251	ребенок и	1	3
252	на предмет	1	2
253	ли мы	1	2
254	одним из	1	2
255	связана с	1	2
256	нельзя представить	1	2
257	переход от	3	2
258	относятся к	2	2
259	что слово	10	2
260	ту же	3	2
261	понятия которое	1	2
262	что эти	3	2
263	выражается в	1	2
264	должна быть	1	2
265	отношений которые	1	2
266	мы имеем	4	2
267	что если	6	2
268	со словом	3	2
269	они могут	2	2
270	нам в	1	2
271	указывая на	2	2
272	между этими	1	2
273	мы и	2	2
274	зависимости от	1	2
275	в ней	2	2
276	заключенное в	2	2
277	и связь	1	2
278	видели что	1	2
279	он говорит	1	2
280	другие предметы	1	2
281	с психологической	2	2
282	отличие от	1	2
283	и речи	1	2
284	которые не	2	2
285	как говорит	1	2
286	по которому	3	2
287	более и	2	2
288	переходя от	1	2
289	стороны мы	1	2
290	ступени развития	1	2
291	в мысли	3	2
292	из этих	2	2
293	во многих	2	2
294	в известном	1	2
295	и отношения	1	2
296	предметов и	1	2
297	не есть	9	2
298	в наших	2	2
299	дальше и	1	2
300	вообще не	1	2
301	как оно	2	2
302	в нем	7	2
303	всех остальных	4	2
304	что всякое	1	2
305	том чтобы	1	2
306	свое время	1	2
307	мысли как	2	2
308	но вместе	1	2
309	из него	2	2
310	подобно тому	2	2
311	в каждом	3	2
312	здесь мы	2	2
313	мы его	3	2
314	каждом языке	1	2
315	входит в	1	2
316	может стать	1	2
317	действительности в	1	2
318	к которым	3	2
319	далеко не	1	2
320	в слове	22	2
321	и тогда	1	2
322	таким же	5	2
323	в следующем	1	2
324	когда ребенок	1	2
325	мы называем	1	2
326	образовании понятия	1	2
327	мысли и	7	2
328	на процессы	1	2
329	более сложные	1	2
330	это к	1	2
331	их в	3	2
332	том же	2	2
333	что этот	1	2
334	в той	4	2
335	что те	1	2
336	но они	1	2
337	ничего кроме	1	2
338	ребенком от	1	2
339	не имеет	5	2
340	на котором	4	2
341	того как	6	2
342	к этим	1	2
343	не по	1	2
344	слово и	3	2
345	под этим	1	2
346	находятся в	1	2
347	это слово	4	2
348	из истории	1	2
349	уже и	2	2
350	что на	2	2
351	и понятием	1	2
352	когда мы	6	2
353	процессе образования	1	2
354	указывает на	2	2
355	что при	1	2
356	и это	2	2
357	слов мы	1	2
358	свою очередь	1	2
359	и сами	2	2
360	данном случае	2	2
361	представления и	3	2
362	на образование	1	2
363	ясно что	1	2
364	еще не	3	2
365	что такие	1	2
366	при произнесении	1	2
367	мы в	3	2
368	мыслью и	1	2
369	образом получается	1	2
370	смысле и	1	2
371	и здесь	2	2
372	другими словами	8	2
373	настоящее время	1	2
374	а также	1	2
375	может не	1	2
376	связь между	3	2
377	к нему	5	2
378	когда оно	2	2
379	на одном	1	2
380	в языке	16	2
381	в другой	2	2
382	вслед за	1	2
383	видим что	1	2
384	что здесь	1	2
385	как из	1	2
386	но так	2	2
387	образом как	1	2
388	в вопросе	1	2
389	по мнению	1	2
390	но как	1	2
391	на всем	1	2
392	и у	2	2
393	в значении	3	2
394	в нашей	1	2
395	для него	5	2
396	представить себе	2	2
397	иначе как	1	2
398	тогда как	4	2
399	ребенок впервые	1	2
400	у него	1	2
401	которое является	1	2
402	которые могут	1	2
403	только на	4	2
404	общего между	1	2
405	в каком	4	2
406	с той	1	2
407	психологической стороны	1	2
408	а с	1	2
409	показывает что	1	2
410	прежде всего	1	2
411	понятие о	1	2
412	благодаря чему	1	2
413	с которым	2	2
414	под влиянием	1	2
415	на слово	1	2
416	если не	1	2
417	виде в	2	2
418	все более	3	2
419	в данном	4	2
420	что это	7	2
421	тому как	2	2
422	а потом	1	2
423	языке и	4	2
424	это значит	1	2
425	том смысле	2	2
426	даже в	2	2
427	для развития	1	2
428	числе и	1	2
429	но для	1	2
430	из ряда	1	2
431	в следующей	1	2
432	мы найдем	1	2
433	новое слово	4	2
434	том виде	1	2
435	которая в	1	2
436	в настоящее	1	2
437	которого ребенок	1	2
438	а в	5	2
439	мысли из	1	2
440	внешнему виду	1	2
441	в свою	2	2
442	не знает	1	2
443	существует в	1	2
444	в свое	1	2
445	а другой	1	2
446	влияния на	1	2
447	видим в	1	2
448	это в	1	2
449	совершается в	1	2
450	в таком	4	2
451	том числе	1	2
452	равным образом	1	1
453	образование новых	1	1
454	нашего языка	3	1
455	например в	3	1
456	в сфере	1	1
457	человека и	3	1
458	самых разнообразных	2	1
459	слово которое	2	1
460	столько же	1	1
461	головы в	1	1
462	на самом	3	1
463	он может	1	1
464	возможность в	3	1
465	в приведенном	1	1
466	когда мысль	1	1
467	и есть	3	1
468	данного явления	1	1
469	явления и	2	1
470	отношения между	2	1
471	по которым	1	1
472	старались показать	1	1
473	переносном смысле	2	1
474	без влияния	1	1
475	каком отношении	1	1
476	научного анализа	1	1
477	уже по	2	1
478	его не	1	1
479	а как	2	1
480	самые разнообразные	1	1
481	и значение	3	1
482	сравнения и	1	1
483	нуждаются в	1	1
484	мы не	8	1
485	что между	3	1
486	которую мы	1	1
487	та же	1	1
488	вопрос о	2	1
489	и новые	1	1
490	коренится в	1	1
491	устанавливает между	1	1
492	оба эти	1	1
493	из сказанного	3	1
494	говорить о	5	1
495	что иное	2	1
496	оно есть	2	1
497	я не	2	1
498	сходства между	1	1
499	этим словом	3	1
500	но даже	2	1
501	ему в	1	1
502	что можно	1	1
503	которое в	3	1
504	в развитом	1	1
505	же что	2	1
506	что оба	1	1
507	стороны его	1	1
508	заключенных в	2	1
509	и этого	1	1
510	понятий что	1	1
511	иное как	2	1
512	ответа на	1	1
513	быть в	1	1
514	мы указываем	2	1
515	во всех	1	1
516	мысль что	3	1
517	то мы	3	1
518	друг к	1	1
519	самым мы	1	1
520	то он	2	1
521	не то	5	1
522	значение и	2	1
523	только тогда	5	1
524	не все	1	1
525	по отношению	10	1
526	друг от	1	1
527	отличаются от	1	1
528	относится к	1	1
529	и я	2	1
530	что хотя	3	1
531	тем больше	1	1
532	если она	1	1
533	независимо от	6	1
534	общего с	1	1
535	что первое	1	1
536	же название	1	1
537	словом в	1	1
538	однако не	1	1
539	мы представляем	1	1
540	с понятием	1	1
541	имеет в	2	1
542	следует сказать	2	1
543	можно сделать	1	1
544	и хотя	3	1
545	ход мысли	1	1
546	следует рассмотреть	1	1
547	то в	3	1
548	но эта	2	1
549	словом не	1	1
550	меньшей мере	1	1
551	а во-вторых	1	1
552	бы не	3	1
553	не оставляет	1	1
554	к самому	1	1
555	почти одновременно	1	1
556	при понимании	1	1
557	только один	1	1
558	связи как	1	1
559	что знание	1	1
560	но на	1	1
561	предмет или	1	1
562	так сказать	5	1
563	по-видимому не	2	1
564	он не	2	1
565	в первой	1	1
566	одно целое	1	1
567	что одно	1	1
568	приходим к	1	1
569	такова например	1	1
570	и по	3	1
571	его можно	1	1
572	заключает в	8	1
573	что она	2	1
574	но все	1	1
575	бы они	2	1
576	не из	5	1
577	часть его	1	1
578	главным образом	1	1
579	и может	4	1
580	том случае	3	1
581	и отвлеченным	1	1
582	к другу	1	1
583	согласиться что	1	1
584	а по	1	1
585	с целью	1	1
586	с другими	4	1
587	подлежит сомнению	1	1
588	признак по	1	1
589	известно что	6	1
590	в сложном	2	1
591	должен был	1	1
592	в суждениях	2	1
593	признакам и	1	1
594	тех которые	2	1
595	же образом	1	1
596	на второй	1	1
597	можем сказать	2	1
598	которые составляют	1	1
599	на что	1	1
600	не всегда	3	1
601	во внимание	1	1
602	одна и	2	1
603	ведет к	3	1
604	формы мысли	1	1
605	и уменье	1	1
606	и было	1	1
607	языкознания это	1	1
608	это обстоятельство	2	1
609	по той	1	1
610	это сочетание	1	1
611	слово а	1	1
612	заметим только	2	1
613	не во	1	1
614	благодаря этому	1	1
615	в такой	1	1
616	из непосредственного	1	1
617	бы к	1	1
618	данного предмета	1	1
619	самого слова	3	1
620	то для	1	1
621	рядом других	1	1
622	чем более	3	1
623	приведем пример	1	1
624	например слово	1	1
625	в предметной	1	1
626	и понятия	2	1
627	дальнейшее развитие	1	1
628	понятием и	1	1
629	не как	2	1
630	в которых	3	1
631	не представляется	1	1
632	бы мы	1	1
633	своего рода	1	1
634	от его	2	1
635	состоящее в	1	1
636	признать что	2	1
637	мысли от	2	1
638	значение для	1	1
639	взгляд на	1	1
640	слово указывает	1	1
641	факту что	1	1
642	в одном	4	1
643	выше мы	2	1
644	образом и	1	1
645	но он	1	1
646	тем не	4	1
647	есть еще	1	1
648	имеет свою	2	1
649	и наоборот	1	1
650	тому чтобы	1	1
651	о значении	1	1
652	и таким	3	1
653	который оно	1	1
654	мере и	1	1
655	для нее	1	1
656	по себе	11	1
657	что есть	3	1
658	наших глазах	1	1
659	стоит в	1	1
660	в таких	2	1
661	с которой	1	1
662	имеет свое	1	1
663	слов как	2	1
664	и другое	2	1
665	самого начала	2	1
666	в то	4	1
667	как о	1	1
668	что их	1	1
669	и притом	2	1
670	его собственного	1	1
671	с и	2	1
672	наблюдаем и	1	1
673	и слишком	1	1
674	наблюдений над	1	1
675	и образование	1	1
676	значение этого	2	1
677	вытекает из	1	1
678	первое слово	1	1
679	тот процесс	1	1
680	казалось бы	1	1
681	приведенном выше	1	1
682	ничего не	1	1
683	в разных	3	1
684	это то	1	1
685	в самой	2	1
686	имеем дело	2	1
687	этих двух	1	1
688	как она	2	1
689	его значения	2	1
690	представление об	1	1
691	этот способ	1	1
692	чем оно	1	1
693	эти три	1	1
694	до того	3	1
695	для другого	1	1
696	только с	1	1
697	доказать что	1	1
698	что нельзя	1	1
699	этот признак	2	1
700	если только	1	1
701	или лучше	2	1
702	у нас	2	1
703	понятие как	1	1
704	такие же	5	1
705	никакого значения	2	1
706	не заставляет	1	1
707	относиться к	1	1
708	лежит в	1	1
709	говорящего и	2	1
710	различных языках	2	1
711	одну и	1	1
712	и другим	3	1
713	его с	1	1
714	бы он	1	1
715	свое значение	1	1
716	слова с	3	1
717	таких слов	1	1
718	никакого сомнения	1	1
719	ребенок в	1	1
720	утверждать что	1	1
721	потому должно	1	1
722	говоря словами	2	1
723	название мы	1	1
724	предметов а	1	1
725	на вопрос	4	1
726	и самое	1	1
727	приближения к	1	1
728	со значением	3	1
729	которые обозначаются	1	1
730	значения и	1	1
731	от друга	1	1
732	еще более	2	1
733	как один	1	1
734	такое что	1	1
735	и та	4	1
736	без всякого	1	1
737	наших слов	1	1
738	то время	1	1
739	то куда	1	1
740	на нашу	1	1
741	той связи	1	1
742	они ни	1	1
743	в себя	1	1
744	с самого	1	1
745	лучше сказать	1	1
746	всей своей	1	1
747	так в	3	1
748	имеет никакого	1	1
749	речи то	1	1
750	и совершенно	1	1
751	до самого	1	1
752	и сам	1	1
753	невозможно и	1	1
754	что может	2	1
755	слово есть	5	1
756	и ту	1	1
757	было в	3	1
758	как между	1	1
759	на которую	1	1
760	котором мы	1	1
761	в научном	1	1
762	слова подобно	1	1
763	том как	1	1
764	по тому	2	1
765	обозначает и	1	1
766	представить в	1	1
767	общие и	1	1
768	связанная с	3	1
769	образом в	5	1
770	находится в	5	1
771	связанное с	1	1
772	слова а	1	1
773	виду и	1	1
774	возникают из	1	1
775	о нем	1	1
776	два момента	1	1
777	это происходит	1	1
778	при котором	1	1
779	более высокой	1	1
780	все содержание	2	1
781	но мы	2	1
782	в глаза	1	1
783	только первый	1	1
784	этой мысли	1	1
785	еще дальше	2	1
786	после того	2	1
787	мы старались	1	1
788	можно сказать	4	1
789	других языках	2	1
790	все его	1	1
791	в различных	2	1
792	оставляет никакого	1	1
793	других признаков	2	1
794	то нечто	1	1
795	нас от	1	1
796	происходит таким	1	1
797	на отдельные	1	1
798	не заключает	1	1
799	ее от	1	1
800	при исследовании	1	1
801	других но	1	1
802	его мысль	1	1
803	в форме	1	1
804	того в	1	1
805	сомнения в	1	1
806	язык есть	7	1
807	которая и	1	1
808	на словах	1	1
809	и следовательно	3	1
810	если это	1	1
811	может иметь	2	1
812	проходит в	1	1
813	более сложного	1	1
814	формой и	1	1
815	происходит в	2	1
816	на которой	1	1
817	и осмысливает	1	1
818	что только	2	1
819	оно связано	1	1
820	с ними	3	1
821	на другие	1	1
822	дело с	1	1
823	образом все	1	1
824	к нашему	1	1
825	которым оно	2	1
826	не идет	1	1
827	что новые	1	1
828	и так	3	1
829	что нам	1	1
830	состоит не	1	1
831	процессов в	1	1
832	вопрос об	1	1
833	по этому	1	1
834	согласно с	1	1
835	самое содержание	1	1
836	целого на	1	1
837	которой оно	1	1
838	систему понятий	1	1
839	эти образы	2	1
840	лежащие в	1	1
841	группу в	1	1
842	уже не	3	1
843	и они	2	1
844	положение что	1	1
845	когда слово	1	1
846	как природа	1	1
847	каким образом	2	1
848	чем сложнее	1	1
849	есть средство	4	1
850	но от	1	1
851	между обоими	1	1
852	больше и	1	1
853	одно из	1	1
854	не будут	1	1
855	и их	3	1
856	признаков из	1	1
857	давно уже	3	1
858	идет от	2	1
859	можно с	1	1
860	само по	5	1
861	далее в	1	1
862	самую мысль	1	1
863	бы все	1	1
864	каждого слова	1	1
865	в других	2	1
866	указание на	1	1
867	даже и	3	1
868	перейти к	1	1
869	как всякое	2	1
870	одном слове	1	1
871	представление данного	1	1
872	а отношения	1	1
873	из двух	1	1
874	и даже	2	1
875	даже не	2	1
876	и обратно	1	1
877	мы это	1	1
878	говорим о	1	1
879	с другим	1	1
880	до сих	4	1
881	с объективной	1	1
882	как у	1	1
883	существовать не	1	1
884	истина и	1	1
885	эта работа	1	1
886	здесь в	1	1
887	все равно	3	1
888	мысли с	1	1
889	в представлении	4	1
890	в сознание	2	1
891	и глубокий	1	1
892	на чем	1	1
893	то значит	2	1
894	и затем	1	1
895	что не	6	1
896	предмет и	1	1
897	близко к	1	1
898	то и	4	1
899	основные формы	1	1
900	причинной связи	1	1
901	целым рядом	1	1
902	и обобщение	1	1
903	мы прямо	1	1
904	новых слов	3	1
905	его как	1	1
906	одно а	1	1
907	сослаться на	1	1
908	чтобы определить	1	1
909	слова что	1	1
910	языка в	2	1
911	что перед	1	1
912	стоящих на	1	1
913	мышления так	1	1
914	нечто такое	2	1
915	в переносном	3	1
916	на который	2	1
917	название корова	1	1
918	и потому	10	1
919	находит полное	1	1
920	почти совершенно	1	1
921	мы говорим	7	1
922	только начинается	1	1
923	например когда	1	1
924	понятия если	1	1
925	из которых	2	1
926	всякое новое	2	1
927	почти без	1	1
928	конечно не	2	1
929	этих случаях	2	1
930	предположить что	4	1
931	для обозначения	1	1
932	если оно	2	1
933	а если	2	1
934	конкретные образы	1	1
935	той и	2	1
936	такое расчленение	1	1
937	в течение	2	1
938	дает нам	1	1
939	эти слова	1	1
940	эти признаки	1	1
941	это есть	3	1
942	группа признаков	1	1
943	этого племени	1	1
944	исходя из	1	1
945	многих других	1	1
946	в состоянии	2	1
947	из первого	1	1
948	тех отношений	1	1
949	развития но	1	1
950	быть не	2	1
951	и формы	1	1
952	на пути	1	1
953	на разных	1	1
954	в систему	1	1
955	художественное произведение	2	1
956	связи которая	2	1
957	сих пор	4	1
958	заставляет нас	1	1
959	но это	3	1
960	все это	5	1
961	к двум	1	1
962	от нас	1	1
963	чтобы мысль	2	1
964	слова так	1	1
965	это явление	1	1
966	других в	1	1
967	образов с	1	1
968	тем и	6	1
969	не существует	2	1
970	рогатое в	1	1
971	или в	1	1
972	мысли что	2	1
973	сознания и	1	1
974	а все	1	1
975	о котором	1	1
976	и слова	2	1
977	хотя и	5	1
978	из себя	2	1
979	у них	1	1
980	наблюдения над	1	1
981	из сознания	1	1
982	разных языках	1	1
983	тем более	5	1
984	зрения в	1	1
985	с ним	5	1
986	же в	1	1
987	как слово	1	1
988	без слова	1	1
989	отношении к	1	1
990	себе никакого	1	1
991	вообще и	3	1
992	требует чтобы	2	1
993	простым и	1	1
994	нет ничего	3	1
995	значения в	1	1
996	но если	1	1
997	признаков в	3	1
998	не быть	1	1
999	но чем	1	1
1000	равно как	2	1
1001	что сущность	1	1
1002	значения если	1	1
1003	не что	2	1
1004	отношению к	8	1
1005	выше примере	1	1
1006	из этого	2	1
1007	из своей	1	1
1008	мысли но	4	1
1009	них это	1	1
1010	слова таким	1	1
1011	ли они	1	1
1012	которым они	1	1
1013	ее в	1	1
1014	случае если	1	1
1015	в своих	2	1
1016	то оно	1	1
1017	по поводу	4	1
1018	основная форма	2	1
1019	смысле что	1	1
