N	2gram	Vinokur_Ku_1	Psycholo
97	как бы	7	5
98	этой точки	2	5
99	все же	12	5
100	и для	2	5
101	и все	2	5
102	другой стороны	6	5
103	же как	1	4
104	в котором	3	4
105	мы имеем	6	4
106	в которой	6	4
107	в виду	5	4
108	столь же	1	4
109	отличие от	1	4
110	формы в	2	4
111	в себе	3	4
112	и если	3	4
113	по существу	4	4
114	в совершенно	1	4
115	различие между	1	4
116	от себя	2	4
117	что я	2	4
118	тому что	3	4
119	одна из	1	4
120	только из	1	4
121	совершенно правильно	1	4
122	у нас	10	4
123	к тому	5	4
124	со стороны	4	4
125	никак не	2	4
126	прежде всего	9	4
127	между тем	5	4
128	все время	1	4
129	один из	4	4
130	мы увидим	3	4
131	и у	1	4
132	могло бы	1	4
133	мы можем	1	4
134	там где	4	4
135	и так	1	4
136	как это	3	4
137	как нельзя	1	4
138	этого слова	3	4
139	с этой	2	4
140	в результате	5	4
141	в этих	4	4
142	указывает на	1	4
143	в искусстве	1	4
144	в своих	1	4
145	к этому	1	4
146	смысле слова	1	3
147	речь идет	2	3
148	например в	5	3
149	это и	4	3
150	на деле	1	3
151	почти всегда	1	3
152	что эти	4	3
153	должна быть	3	3
154	собственном смысле	1	3
155	той же	3	3
156	вопрос о	2	3
157	в которых	6	3
158	совсем не	1	3
159	но не	5	3
160	сущности говоря	1	3
161	с этим	4	3
162	в своем	3	3
163	хотя и	3	3
164	но в	2	3
165	та же	1	3
166	уже в	3	3
167	в этой	3	3
168	его и	1	3
169	тому же	1	3
170	состоит в	3	3
171	в силу	10	3
172	и вот	1	3
173	и по	1	3
174	тому чтобы	1	3
175	в каждом	2	3
176	разница между	1	3
177	может стать	1	3
178	к которым	1	3
179	с тем	5	3
180	в слове	2	3
181	в своей	2	3
182	представление о	3	3
183	в отличие	1	3
184	точку зрения	1	3
185	мысли в	1	3
186	точно так	1	3
187	только не	1	3
188	внутреннюю форму	1	3
189	что на	1	3
190	все то	1	3
191	не могут	2	3
192	когда мы	2	3
193	чтобы показать	1	3
194	что оно	3	3
195	не есть	4	3
196	но только	1	3
197	что все	2	3
198	в собственном	2	3
199	роль в	4	3
200	и когда	1	3
201	так и	7	3
202	что у	1	3
203	он не	2	3
204	в конечном	1	3
205	нуждается в	3	3
206	в частности	4	3
207	дело с	1	3
208	который в	1	3
209	рассматриваться как	1	3
210	только на	1	3
211	и других	1	3
212	а потому	5	3
213	слова в	1	3
214	в конце	1	3
215	случайное и	1	3
216	от того	1	3
217	и только	1	3
218	на примере	2	3
219	до сих	4	3
220	не было	3	3
221	какой мере	1	3
222	под влиянием	3	3
223	в одной	1	3
224	из его	1	3
225	внутренней формы	1	3
226	в состоянии	2	3
227	сих пор	4	3
228	но это	1	3
229	должны быть	2	3
230	каждой из	1	3
231	это все	1	3
232	т е	38	3
233	жизни и	1	3
234	все что	1	3
235	как на	3	3
236	в таком	3	3
237	ту же	1	2
238	того же	4	2
239	и то	3	2
240	и без	1	2
241	на самом	2	2
242	тех же	1	2
243	идет о	2	2
244	мысли а	2	2
245	поэзии и	1	2
246	есть не	1	2
247	как мы	1	2
248	способ мышления	1	2
249	бы что	1	2
250	на место	1	2
251	есть нечто	1	2
252	которыми она	1	2
253	но даже	1	2
254	быть в	2	2
255	в чем	1	2
256	только то	1	2
257	совершенно прав	1	2
258	быть предметом	1	2
259	в область	1	2
260	на основе	1	2
261	но как	1	2
262	а только	8	2
263	не то	1	2
264	в стихе	1	2
265	с совершенно	1	2
266	отношение к	1	2
267	что они	4	2
268	как говорит	1	2
269	как к	1	2
270	когда он	3	2
271	более или	3	2
272	увидим что	2	2
273	в себя	1	2
274	действия и	2	2
275	бы и	2	2
276	мы получаем	1	2
277	в известном	1	2
278	как он	1	2
279	в нем	4	2
280	главным образом	1	2
281	понятий и	1	2
282	или иных	1	2
283	русском языке	4	2
284	раз из	1	2
285	как они	2	2
286	и с	5	2
287	не дает	1	2
288	его в	1	2
289	с так	1	2
290	на почве	1	2
291	этом смысле	3	2
292	и тем	2	2
293	в них	7	2
294	далеко не	1	2
295	то чтобы	1	2
296	не всегда	2	2
297	и тогда	4	2
298	или менее	3	2
299	и сейчас	1	2
300	что такое	6	2
301	в такой	1	2
302	с точки	9	2
303	иначе как	2	2
304	мысли и	1	2
305	каждое из	1	2
306	тем не	4	2
307	том и	2	2
308	том же	2	2
309	даже в	3	2
310	можно ли	2	2
311	свою работу	1	2
312	не менее	7	2
313	тем самым	4	2
314	из нас	1	2
315	в науке	4	2
316	в центр	1	2
317	казалось бы	3	2
318	ничего не	2	2
319	таким путем	1	2
320	в русском	4	2
321	тех или	1	2
322	с достаточной	1	2
323	и теперь	1	2
324	в сознании	1	2
325	что речь	1	2
326	уже и	3	2
327	этом отношении	5	2
328	фактов и	1	2
329	ли это	2	2
330	в известных	3	2
331	может показаться	1	2
332	есть только	1	2
333	в применении	1	2
334	без всякого	1	2
335	центр своего	1	2
336	том случае	1	2
337	подойти к	2	2
338	это только	3	2
339	силу того	2	2
340	с ним	5	2
341	в настоящее	1	2
342	все дело	1	2
343	и здесь	3	2
344	настоящее время	1	2
345	утверждает что	1	2
346	но и	6	2
347	нас в	1	2
348	и во	1	2
349	что с	2	2
350	когда оно	2	2
351	я хотел	1	2
352	и следовательно	1	2
353	как она	1	2
354	заключается не	1	2
355	в него	1	2
356	что здесь	1	2
357	к решению	1	2
358	как например	2	2
359	что только	1	2
360	тот же	2	2
361	будь то	1	2
362	и потому	4	2
363	в качестве	7	2
364	вот что	1	2
365	уже не	8	2
366	в жизни	1	2
367	из них	4	2
368	одно из	2	2
369	и их	1	2
370	в одном	3	2
371	к ним	1	2
372	но что	1	2
373	не составляет	1	2
374	речь и	1	2
375	на долю	3	2
376	как раз	8	2
377	и вместе	1	2
378	себе представить	1	2
379	в каком	2	2
380	себя и	1	2
381	следует различать	1	2
382	что для	1	2
383	говорит о	1	2
384	то и	2	2
385	о чем	2	2
386	когда она	1	2
387	в связи	3	2
388	мы видели	1	2
389	п все	1	2
390	учению о	1	2
391	нимало не	1	2
392	к жизни	2	2
393	смысле этого	3	2
394	применении к	1	2
395	что же	6	2
396	и там	1	2
397	его звуков	1	2
398	и таким	1	2
399	точно и	1	2
400	к другим	1	2
401	своего внимания	1	2
402	в прошлое	1	2
403	одного и	2	2
404	и может	3	2
405	и от	1	2
406	это можно	1	2
407	его не	1	2
408	бы в	7	2
409	и как	2	2
410	будто бы	1	2
411	только что	1	2
412	что даже	1	2
413	только о	1	2
414	как результат	1	2
415	гораздо более	3	2
416	всегда в	1	1
417	который должен	1	1
418	говоря о	1	1
419	дал себе	1	1
420	он также	1	1
421	он о	1	1
422	совершенно справедливо	1	1
423	связана с	1	1
424	его школы	1	1
425	утверждение что	1	1
426	в первом	3	1
427	по преимуществу	2	1
428	на этих	1	1
429	ведь и	1	1
430	все те	2	1
431	и больше	1	1
432	едва ли	1	1
433	и этот	1	1
434	и значение	2	1
435	что если	2	1
436	которую мы	1	1
437	все уже	1	1
438	именно к	1	1
439	еще до	1	1
440	который был	1	1
441	что иное	1	1
442	в деле	1	1
443	этот факт	1	1
444	я не	2	1
445	то это	3	1
446	которое в	2	1
447	множество различных	1	1
448	это время	1	1
449	в ней	6	1
450	свою очередь	3	1
451	относит к	1	1
452	развития с	1	1
453	еще не	5	1
454	и на	4	1
455	это действительно	1	1
456	время в	1	1
457	с его	4	1
458	во всех	1	1
459	тем как	1	1
460	по своему	1	1
461	то мы	3	1
462	все больше	1	1
463	то он	1	1
464	очевидно и	1	1
465	это слово	3	1
466	в сторону	2	1
467	искусстве но	1	1
468	тогда как	2	1
469	иметь дело	1	1
470	традиции в	2	1
471	не оказалось	1	1
472	относится к	2	1
473	меньше всего	2	1
474	мере в	6	1
475	в известной	1	1
476	перед нами	1	1
477	тех случаях	2	1
478	которое и	1	1
479	могли бы	2	1
480	с понятием	1	1
481	сказал бы	1	1
482	его к	3	1
483	чем к	1	1
484	конкретного действия	1	1
485	свои естественные	1	1
486	конечно не	2	1
487	при чтении	1	1
488	из самых	1	1
489	а во-вторых	2	1
490	бы сказать	1	1
491	что нас	1	1
492	в тех	4	1
493	выражение в	1	1
494	учение о	4	1
495	с их	3	1
496	отношение между	1	1
497	горнфельд когда	2	1
498	у горнфельда	1	1
499	во многих	2	1
500	и те	1	1
501	реальное значение	2	1
502	можно себе	1	1
503	одно и	1	1
504	а вовсе	1	1
505	но прежде	1	1
506	широком смысле	1	1
507	на его	3	1
508	восстановить в	1	1
509	труда и	2	1
510	по словам	1	1
511	не следует	1	1
512	каждая эпоха	1	1
513	из учеников	1	1
514	момента в	1	1
515	и еще	2	1
516	и социальной	2	1
517	он должен	1	1
518	же это	1	1
519	к одному	1	1
520	что нужно	2	1
521	что цель	1	1
522	теории и	1	1
523	приходим к	1	1
524	является не	1	1
525	конца и	1	1
526	но все	2	1
527	идей и	1	1
528	а вместе	1	1
529	так называемым	2	1
530	есть все	1	1
531	учением о	1	1
532	конечно в	1	1
533	об этом	1	1
534	связанных с	1	1
535	что мне	1	1
536	внешнюю оболочку	1	1
537	на все	1	1
538	не умеет	1	1
539	чтобы все	1	1
540	это не	7	1
541	это когда	1	1
542	и мы	2	1
543	он есть	3	1
544	слов на	2	1
545	чаще всего	1	1
546	на этот	2	1
547	есть средство	2	1
548	в стихах	1	1
549	на материале	1	1
550	к элементам	1	1
551	она и	1	1
552	все равно	2	1
553	в общей	1	1
554	быть искусственно	1	1
555	и уже	1	1
556	этот конфликт	2	1
557	для себя	1	1
558	как таковой	2	1
559	увидим как	1	1
560	и того	2	1
561	убедиться что	2	1
562	еще раз	1	1
563	со всей	1	1
564	или к	1	1
565	и становится	2	1
566	мысли что	1	1
567	для него	1	1
568	но если	2	1
569	к тем	1	1
570	и при	2	1
571	композиции и	1	1
572	мы приходим	1	1
573	взгляд на	1	1
574	на месте	2	1
575	почти ни	1	1
576	что вся	1	1
577	мы называем	1	1
578	стоит в	4	1
579	значение слова	3	1
580	той мере	5	1
581	должны были	1	1
582	п с	1	1
583	в прямом	1	1
584	и более	2	1
585	однако в	1	1
586	с такими	1	1
587	что этот	1	1
588	как очевидно	1	1
589	мимо цели	1	1
590	случае мы	1	1
591	приводят к	1	1
592	и науки	1	1
593	и развивается	1	1
594	немецкой философии	1	1
595	в таких	4	1
596	есть основное	1	1
597	иной раз	2	1
598	попадал в	1	1
599	как о	2	1
600	дело не	2	1
601	по-своему но	1	1
602	уже из	2	1
603	дело в	1	1
604	д все	1	1
605	из предыдущего	2	1
606	когда они	1	1
607	формального элемента	1	1
608	в самых	1	1
609	пока еще	1	1
610	та или	1	1
611	со слов	1	1
612	через который	1	1
613	того как	4	1
614	только и	3	1
615	поскольку оно	2	1
616	здесь совершенно	1	1
617	увидим ниже	1	1
618	и учение	1	1
619	сущность его	1	1
620	вместо того	1	1
621	убедиться в	1	1
622	столетия и	1	1
623	связи с	7	1
624	следует что	4	1
625	и делает	1	1
626	легко убедиться	1	1
627	не потому	5	1
628	факта что	1	1
629	перед ним	1	1
630	сравнить с	1	1
631	этот закон	1	1
632	обстоятельство что	8	1
633	именно это	1	1
634	в духе	3	1
635	во все	2	1
636	ли не	3	1
637	как только	1	1
638	что вместе	1	1
639	наоборот в	1	1
640	когда утверждает	1	1
641	о происхождении	1	1
642	они и	1	1
643	остальными областями	1	1
644	оно не	3	1
645	следует отнести	1	1
646	можно и	1	1
647	таких словах	1	1
648	как не	1	1
649	на нем	1	1
650	отношения и	2	1
651	их значение	1	1
652	как система	1	1
653	языка и	8	1
654	же и	2	1
655	бы однако	2	1
656	языка так	1	1
657	об отношении	1	1
658	в пределах	4	1
659	идет речь	2	1
660	его ученики	1	1
661	которые применяются	1	1
662	с общим	1	1
663	с известными	1	1
664	как содержание	1	1
665	понимание и	1	1
666	к простой	1	1
667	не трудно	7	1
668	здесь как	2	1
669	раз он	1	1
670	столько же	1	1
671	она была	1	1
672	который я	1	1
673	можно только	1	1
674	том как	3	1
675	по сравнению	1	1
676	но у	1	1
677	точно также	1	1
678	поэтому в	1	1
679	с этого	1	1
680	другое дело	2	1
681	смысле и	2	1
682	это зависит	1	1
683	сводится к	3	1
684	о нем	2	1
685	поэзии в	1	1
686	одного из	1	1
687	чтобы с	1	1
688	перед автором	1	1
689	можно сказать	3	1
690	в различных	1	1
691	а также	1	1
692	как форма	1	1
693	аналогии с	1	1
694	звуков в	1	1
695	из главных	1	1
696	от другой	1	1
697	не заключает	1	1
698	самый процесс	1	1
699	чужую речь	1	1
700	или иная	1	1
701	чтобы получить	2	1
702	хорошо ли	1	1
703	во втором	2	1
704	в индивидуальной	1	1
705	из противоречий	1	1
706	отдельного слова	1	1
707	слов и	1	1
708	не знаю	2	1
709	своему содержанию	1	1
710	совершенно ином	1	1
711	худо ли	1	1
712	указывает что	1	1
713	в каждую	1	1
714	чтобы выяснить	1	1
715	что стоит	1	1
716	но с	2	1
717	слово с	2	1
718	д и	2	1
719	есть процесс	1	1
720	обе эти	3	1
721	в двух	1	1
722	нас есть	2	1
723	что этого	2	1
724	должен быть	4	1
725	в стороне	2	1
726	и творчество	1	1
727	очень много	2	1
728	простой и	1	1
729	систематизации и	1	1
730	не мешает	1	1
731	иное как	2	1
732	к звуку	1	1
733	таком понимании	1	1
734	ли хорошо	1	1
735	бы у	1	1
736	и всякая	1	1
737	значение и	2	1
738	нужно еще	1	1
739	тем чтобы	1	1
740	в нашей	1	1
741	хочу сказать	2	1
742	смысл только	1	1
743	же явления	1	1
744	если в	2	1
745	а это	3	1
746	речь в	4	1
747	этого процесса	1	1
748	в данной	1	1
749	в разряд	1	1
750	и социально	1	1
751	этот раз	1	1
752	звука в	1	1
753	школы и	2	1
754	возможна и	1	1
755	не так	1	1
756	многие теоретики	1	1
757	содержания и	1	1
758	писатель не	1	1
759	мы находим	1	1
760	сами по	1	1
761	самом процессе	1	1
762	содержание и	5	1
763	может служить	2	1
764	не найдем	1	1
765	здесь место	1	1
766	русский язык	4	1
767	как такового	1	1
768	явлений в	2	1
769	этого кризиса	1	1
770	в других	1	1
771	к науке	1	1
772	в особенности	3	1
773	гораздо больше	1	1
774	жизни в	1	1
775	же роль	1	1
776	эмоции но	1	1
777	со всем	1	1
778	без всякой	1	1
779	объяснение в	2	1
780	что целый	1	1
781	в соответствующих	1	1
782	значение которое	1	1
783	именно в	6	1
784	здесь в	1	1
785	звуковой формы	1	1
786	в свою	3	1
787	мысли с	1	1
788	еще и	5	1
789	а с	3	1
790	только через	1	1
791	ее элементов	1	1
792	социальной жизни	2	1
793	соответствии с	3	1
794	к более	1	1
795	и пр	15	1
796	зависит от	1	1
797	приходится иметь	1	1
798	в эмпирической	1	1
799	своего рода	1	1
800	его как	1	1
801	поскольку речь	1	1
802	не допускают	1	1
803	была бы	3	1
804	но никогда	1	1
805	что обычно	1	1
806	басни на	1	1
807	вероятно не	1	1
808	пониманию и	1	1
809	один раз	1	1
810	и изменяется	1	1
811	если это	1	1
812	так называемых	1	1
813	между собою	2	1
814	я хочу	1	1
815	было в	2	1
816	реакция против	1	1
817	не изменение	1	1
818	науку и	1	1
819	я уже	1	1
820	мы говорим	2	1
821	к другой	1	1
822	многих случаях	1	1
823	образом на	1	1
824	что именно	1	1
825	раз обратное	1	1
826	он говорит	1	1
827	а если	3	1
828	прав горнфельд	1	1
829	она есть	1	1
830	изучаемых явлений	1	1
831	в той	5	1
832	г шпета	1	1
833	к в	1	1
834	на эту	2	1
835	в литературе	1	1
836	первом случае	1	1
837	быть только	1	1
838	из этой	1	1
839	слов в	2	1
840	есть признак	1	1
841	уступает здесь	1	1
842	должно быть	3	1
843	смысл в	2	1
844	в это	2	1
845	стороны слова	1	1
846	слова и	4	1
847	в условиях	1	1
848	как предмет	1	1
849	о его	1	1
850	но для	1	1
851	же значение	1	1
852	в более	2	1
853	общей философской	1	1
854	чтобы создать	2	1
855	теряет свое	1	1
856	или в	2	1
857	эту точку	1	1
858	форм в	2	1
859	как увидим	1	1
860	нас совершенно	1	1
861	роль которая	1	1
862	находится в	1	1
863	против того	1	1
864	хотя бы	10	1
865	же в	4	1
866	но вот	2	1
867	даже при	1	1
868	нужно для	1	1
869	между ними	2	1
870	есть искусство	1	1
871	только как	1	1
872	в системе	3	1
873	в их	3	1
874	последний вопрос	1	1
875	о духе	1	1
876	также в	1	1
877	с ними	4	1
878	с такой	1	1
879	не что	1	1
880	и русского	1	1
881	языка то	2	1
882	в действительности	1	1
883	но эти	1	1
884	а может	1	1
885	в роли	1	1
886	случае если	1	1
887	и заменить	1	1
888	это понятие	1	1
889	думать что	1	1
890	я написал	1	1
