N	2gram	Bakhtin_Fr_1	slovoVRo
358	явления и	1	1
359	по преимуществу	1	1
360	и до	4	1
361	и литературы	6	1
362	а как	1	1
363	на тех	2	1
364	и значение	1	1
365	в единой	1	1
366	правильного понимания	1	1
367	он знает	1	1
368	нам в	1	1
369	место в	1	1
370	определяются и	1	1
371	полное и	1	1
372	и заставляет	1	1
373	так называемые	2	1
374	момент в	1	1
375	литературы и	5	1
376	суждения и	1	1
377	первый план	1	1
378	людей в	1	1
379	в органическом	1	1
380	и служит	1	1
381	конечно это	1	1
382	направлен на	1	1
383	процесс этот	1	1
384	сохраняет свое	1	1
385	но конечно	1	1
386	различия между	2	1
387	в план	1	1
388	к ним	1	1
389	остаются в	1	1
390	вступают в	1	1
391	связанного с	1	1
392	не просто	3	1
393	человеку и	1	1
394	конечно совершенно	1	1
395	изъятого из	1	1
396	чем же	1	1
397	характер и	1	1
398	и выражения	2	1
399	его на	2	1
400	очень значительным	1	1
401	если на	1	1
402	единым миром	1	1
403	этого развития	1	1
404	что как	1	1
405	у петрарки	1	1
406	все остальные	1	1
407	не два	1	1
408	применении к	3	1
409	сознания в	1	1
410	двух разных	1	1
411	и превращается	1	1
412	связанный с	3	1
413	развития все	1	1
414	и свою	1	1
415	форму своего	1	1
416	что слово	1	1
417	для которого	1	1
418	в самом	4	1
419	в целом	2	1
420	он в	1	1
421	без учета	1	1
422	действительности а	1	1
423	и самый	2	1
424	в этой	4	1
425	явлений не	2	1
426	но его	1	1
427	на то	1	1
428	этот процесс	1	1
429	именно этим	1	1
430	вообще не	1	1
431	не знающий	1	1
432	но именно	1	1
433	вокруг себя	1	1
434	и только	1	1
435	говорили в	1	1
436	мироощущения и	1	1
437	и еще	4	1
438	линии этой	1	1
439	в громадной	2	1
440	широком смысле	1	1
441	и сам	1	1
442	о классическом	1	1
443	единстве как	1	1
444	поэтому оно	1	1
445	кризиса и	1	1
446	и по	2	1
447	мироощущение с	1	1
448	конца и	1	1
449	с собой	1	1
450	как таковое	1	1
451	у жан-поля	1	1
452	только двух	1	1
453	сервантес и	1	1
454	через все	1	1
455	типы и	1	1
456	об этом	1	1
457	них не	1	1
458	а его	2	1
459	на все	2	1
460	на этой	3	1
461	сказать в	1	1
462	это было	2	1
463	и враждебным	2	1
464	действительности в	1	1
465	поэтому они	1	1
466	в последующем	1	1
467	пародии и	1	1
468	моменты в	1	1
469	здесь нет	1	1
470	даже по	1	1
471	но уже	1	1
472	он является	1	1
473	о которых	1	1
474	стилистические вариации	1	1
475	оно все	1	1
476	всегда и	2	1
477	несмотря на	2	1
478	рода и	1	1
479	пародия на	3	1
480	такой же	1	1
481	должен стать	1	1
482	здесь она	1	1
483	на таких	1	1
484	и пользуется	1	1
485	этих произведений	2	1
486	на первый	1	1
487	в эту	1	1
488	его нельзя	1	1
489	освобождает от	1	1
490	в своей	5	1
491	работы в	1	1
492	мысль и	1	1
493	не подвергается	1	1
494	лежат в	1	1
495	и без	2	1
496	и степени	1	1
497	мы говорили	1	1
498	мысли и	4	1
499	своему существу	2	1
500	основе ее	1	1
501	где она	1	1
502	речевой жизни	2	1
503	есть именно	1	1
504	по ту	1	1
505	далека от	1	1
506	уже сказали	3	1
507	в таких	2	1
508	и устойчивости	1	1
509	различными формами	1	1
510	освободиться от	1	1
511	и вся	1	1
512	она стремится	1	1
513	от чисто	2	1
514	его целом	1	1
515	до известной	1	1
516	xviii века	2	1
517	с которой	1	1
518	проник в	1	1
519	аналогичные явления	1	1
520	не о	1	1
521	связанная с	2	1
522	драме или	1	1
523	для всего	1	1
524	и уже	1	1
525	др то	1	1
526	следовательно и	1	1
527	не стремится	1	1
528	вторая линия	1	1
529	ничего не	3	1
530	и существенное	1	1
531	для постановки	1	1
532	пробуждается в	1	1
533	по своей	3	1
534	дальнейшего развития	1	1
535	всей жизни	1	1
536	же он	2	1
537	же слова	1	1
538	внешней и	1	1
539	себе никогда	1	1
540	эти три	1	1
541	и ценностями	1	1
542	на французской	1	1
543	звучит в	1	1
544	из существенных	1	1
545	или иных	1	1
546	распространены во	1	1
547	их от	1	1
548	в образах	1	1
549	его лежит	1	1
550	xx века	1	1
551	к себе	2	1
552	в духе	8	1
553	иногда даже	1	1
554	лежит в	1	1
555	и всех	1	1
556	его понимании	1	1
557	языках и	2	1
558	числе и	7	1
559	глубокое и	1	1
560	протяжении всего	2	1
561	эта внутренняя	1	1
562	художественную волю	1	1
563	совершенно иной	2	1
564	что при	1	1
565	в применении	3	1
566	и это	2	1
567	следовательно не	1	1
568	как они	1	1
569	в виду	3	1
570	сочетается с	1	1
571	и получает	1	1
572	и говорит	1	1
573	и этим	2	1
574	культуры и	8	1
575	законченности и	1	1
576	и образа	1	1
577	приводит к	2	1
578	и может	1	1
579	признания и	1	1
580	дано в	1	1
581	и иные	1	1
582	еще в	1	1
583	всегда включает	1	1
584	во второй	2	1
585	основная особенность	2	1
586	поэтому в	2	1
587	это как	4	1
588	одно из	6	1
589	нас и	1	1
590	с человеком	1	1
591	других менее	1	1
592	не на	1	1
593	образом в	2	1
594	входит и	1	1
595	их но	1	1
596	жанрах и	1	1
597	социальной и	1	1
598	фамильярный контакт	2	1
599	и зыбких	1	1
600	за пределами	1	1
601	можно сказать	2	1
602	людей как	1	1
603	отлично знает	1	1
604	нас в	1	1
605	мы понимаем	1	1
606	науке и	1	1
607	должно было	1	1
608	которой мы	1	1
609	затем в	1	1
610	самые высокие	1	1
611	очень важна	1	1
612	стоит и	1	1
613	культурное сознание	1	1
614	у сервантеса	4	1
615	во всей	3	1
616	лишь к	1	1
617	этот последний	1	1
618	способность к	1	1
619	века и	6	1
620	представления о	2	1
621	и следовательно	1	1
622	наук и	1	1
623	и она	1	1
624	не зная	1	1
625	на те	1	1
626	того что	2	1
627	всегда в	3	1
628	в формах	1	1
629	в зону	1	1
630	фамильярного контакта	2	1
631	этих сфер	1	1
632	всякого рода	1	1
633	последующем развитии	1	1
634	важное значение	1	1
635	среди других	1	1
636	одной из	1	1
637	барокко и	1	1
638	два основных	1	1
639	как пародия	2	1
640	проникнуть в	1	1
641	в какой	1	1
642	друг друга	3	1
643	целом ряде	1	1
644	всех существенных	1	1
645	уже говорили	7	1
646	и действительно	1	1
647	до нас	3	1
648	никак нельзя	1	1
649	и мировоззрения	1	1
650	и ее	1	1
651	xix и	2	1
652	два типа	1	1
653	значимость и	1	1
654	характерной для	1	1
655	с нею	1	1
656	идеологии и	2	1
657	др но	2	1
658	только на	2	1
659	только чисто	2	1
660	значение и	2	1
661	но самое	1	1
662	оно всегда	1	1
663	xvii веке	2	1
664	и обратно	1	1
665	за ним	1	1
666	мир в	3	1
667	в известной	3	1
668	сами по	1	1
669	в конце	1	1
670	не для	2	1
671	формальный и	1	1
672	роман должен	1	1
673	с этими	1	1
674	и своеобразное	1	1
675	на развитие	1	1
676	ту сторону	1	1
677	случае не	1	1
678	как раз	3	1
679	xvii и	2	1
680	тем что	1	1
681	и оценки	4	1
682	в других	3	1
683	правды и	1	1
684	к совершенно	1	1
685	они оказывали	1	1
686	не были	3	1
687	и произведения	1	1
688	романа рабле	1	1
689	и глубже	1	1
690	же сущность	1	1
691	строится в	1	1
692	или меньшей	4	1
693	характерно для	3	1
694	и образов	1	1
695	не исключает	1	1
696	что не	2	1
697	гражданские и	1	1
698	говорит о	1	1
699	в изобилии	1	1
700	пародии на	1	1
701	дон-кихоте в	1	1
702	превращается в	5	1
703	нужно сказать	4	1
704	а на	1	1
705	и оценен	1	1
706	однако и	1	1
707	другой стороны	1	1
708	его собственной	1	1
709	более глубокое	1	1
710	мира в	3	1
711	xviii веках	1	1
712	для этой	1	1
713	проникновения в	1	1
714	все более	1	1
715	в частности	5	1
716	все то	1	1
717	жан-поль в	1	1
718	с общей	1	1
719	и приобретает	1	1
720	литературы так	1	1
721	высоким и	1	1
722	не одно	1	1
723	он говорит	1	1
724	этого типа	1	1
725	какой мере	1	1
726	аспекте в	2	1
727	с миром	3	1
728	в литературе	6	1
729	что одним	1	1
730	быть только	2	1
731	да и	2	1
732	и внешне	1	1
733	образом на	2	1
734	однако отметить	1	1
735	для понимания	1	1
736	большей или	4	1
737	не касается	1	1
738	и продуктивной	1	1
739	у стерна	3	1
740	в условиях	13	1
741	только для	1	1
742	здесь особенно	1	1
743	многообразно переплетаются	1	1
744	которые были	1	1
745	мире а	1	1
746	более и	1	1
747	образом к	1	1
748	тех или	1	1
749	не является	3	1
750	для выражения	1	1
751	и жан-поль	1	1
752	раз подчеркнуть	1	1
753	тем и	1	1
754	но на	3	1
755	развития и	1	1
756	себя самого	1	1
757	особого рода	1	1
758	это так	1	1
759	интерес к	2	1
760	к внешнему	1	1
761	и могли	1	1
762	разной степени	2	1
763	но зато	1	1
764	же в	2	1
765	не носят	1	1
766	в системе	3	1
767	и устойчивом	1	1
768	здесь только	2	1
769	всех формах	1	1
770	мира он	2	1
771	разобранные нами	1	1
772	средние века	4	1
773	обычно не	1	1
774	они были	6	1
775	но этот	1	1
776	бы быть	2	1
777	мы коснемся	1	1
778	и xviii	2	1
779	выходят за	1	1
780	эти типы	1	1
781	что такое	1	1
782	также не	1	1
783	в своих	5	1
784	мы всегда	2	1
785	к этому	1	1
786	том числе	10	1
