N	2gram	Vygotskiy__6	Russkaja
196	каждого отдельного	3	2
197	что с	3	2
198	для нас	2	2
199	у него	2	2
200	больше чем	3	2
201	самому своему	1	2
202	и является	2	2
203	на которой	1	2
204	в области	6	2
205	деятельности и	1	2
206	всю свою	2	2
207	отличается от	3	2
208	которой она	1	2
209	и о	1	2
210	от друга	1	2
211	значительной мере	2	2
212	ясно что	4	2
213	настоящее время	1	2
214	и что	6	2
215	были бы	2	2
216	от него	2	2
217	к нему	1	2
218	это в	2	2
219	вся эта	1	2
220	эта работа	1	2
221	речь шла	1	2
222	время когда	1	2
223	этот вопрос	3	2
224	совершенно не	1	2
225	так что	6	2
226	уже не	1	2
227	только на	2	2
228	в начале	1	2
229	является не	2	2
230	но совершенно	2	2
231	его и	1	2
232	будет не	1	2
233	представить себе	3	2
234	ни в	1	2
235	мы можем	9	2
236	только с	1	2
237	к той	1	2
238	в других	2	2
239	и даже	1	2
240	а с	1	2
241	естественно что	1	2
242	зависит от	3	2
243	а не	3	2
244	совершенно очевидно	3	2
245	в частности	4	2
246	так же	15	2
247	в меру	2	2
248	тот факт	1	2
249	отношения к	3	2
250	есть и	1	2
251	благодаря этому	1	2
252	но это	2	2
253	этом и	1	2
254	остается в	2	2
255	если не	1	2
256	и от	2	2
257	всем этим	2	2
258	в результате	1	2
259	в настоящее	1	2
260	не должен	1	2
261	с ним	2	2
262	отношении к	3	2
263	на это	1	2
264	ее в	2	2
265	тем самым	8	2
266	точно так	1	2
267	стоящего над	2	1
268	в силе	2	1
269	в сфере	12	1
270	должен быть	1	1
271	того же	7	1
272	связи между	6	1
273	он может	2	1
274	тех же	1	1
275	это и	3	1
276	которые существуют	3	1
277	определенные условия	1	1
278	показать что	5	1
279	ту же	3	1
280	что эти	1	1
281	исходит из	2	1
282	с таким	1	1
283	сотрудничестве с	3	1
284	этого шага	1	1
285	в зависимости	5	1
286	и за	1	1
287	лишь тогда	1	1
288	есть не	1	1
289	мы не	6	1
290	же как	6	1
291	как понятие	2	1
292	неизбежно приводит	1	1
293	к новой	2	1
294	имеет свою	1	1
295	в сущности	7	1
296	путь ко	1	1
297	это отношение	1	1
298	образом оказывается	1	1
299	при переходе	6	1
300	себе что	2	1
301	с большим	1	1
302	без всякого	1	1
303	что оба	1	1
304	стоят на	1	1
305	именно этого	1	1
306	но этого	1	1
307	с родным	1	1
308	что его	1	1
309	друг к	3	1
310	к этому	1	1
311	но как	3	1
312	а только	2	1
313	точка зрения	1	1
314	себе можно	1	1
315	которых как	1	1
316	только тогда	4	1
317	силу этого	1	1
318	очевидно что	3	1
319	на упомянутой	1	1
320	которые не	1	1
321	в истории	1	1
322	что во	1	1
323	в одной	4	1
324	перед нами	1	1
325	кто не	1	1
326	в полном	1	1
327	является тем	2	1
328	когда он	2	1
329	с понятием	2	1
330	не являются	2	1
331	имеет в	1	1
332	силе и	1	1
333	от этого	3	1
334	есть самое	1	1
335	в которой	7	1
336	привести к	1	1
337	сущности и	1	1
338	то и	1	1
339	им в	1	1
340	выяснению того	1	1
341	только один	1	1
342	если он	2	1
343	но на	2	1
344	говоря только	1	1
345	своим собственным	1	1
346	вообще не	6	1
347	на его	3	1
348	как оно	3	1
349	что когда	1	1
350	тем не	1	1
351	всех остальных	1	1
352	эта последняя	1	1
353	к одному	2	1
354	этого вопроса	2	1
355	пор мы	1	1
356	ко всякой	1	1
357	и заключается	1	1
358	но все	1	1
359	этим самым	2	1
360	для всей	3	1
361	тем же	1	1
362	делать в	2	1
363	об этом	1	1
364	к другу	4	1
365	а по	3	1
366	или даже	1	1
367	всех областях	1	1
368	в данной	1	1
369	на каком	1	1
370	входит в	1	1
371	заключается в	7	1
372	те или	1	1
373	не умеет	4	1
374	с другими	2	1
375	должен привести	1	1
376	это не	5	1
377	это противоречие	2	1
378	никакой роли	2	1
379	остановиться на	3	1
380	родной язык	4	1
381	этого слова	2	1
382	это положение	1	1
383	все равно	1	1
384	как видно	1	1
385	обозначить как	1	1
386	нет и	1	1
387	движения мысли	1	1
388	иначе говоря	3	1
389	и того	4	1
390	одного и	4	1
391	на первый	1	1
392	переносится в	1	1
393	и логики	4	1
394	привело к	1	1
395	другим и	2	1
396	в такой	2	1
397	и без	1	1
398	где мы	1	1
399	прийти к	1	1
400	не столько	1	1
401	представление о	1	1
402	оказывается что	1	1
403	в которых	2	1
404	может сделать	3	1
405	с данным	1	1
406	для данного	3	1
407	когда эти	1	1
408	возможно только	3	1
409	который мы	4	1
410	необходимо чтобы	2	1
411	вовсе не	1	1
412	даже в	1	1
413	все три	1	1
414	оно приводит	1	1
415	сознании в	1	1
416	не менее	2	1
417	мы были	1	1
418	до известной	3	1
419	что эта	2	1
420	и другое	2	1
421	самого начала	7	1
422	для каждого	2	1
423	дело в	1	1
424	или другие	1	1
425	к новым	1	1
426	не по	3	1
427	в основе	3	1
428	он еще	1	1
429	образом в	3	1
430	отличное от	1	1
431	но только	2	1
432	он с	2	1
433	только не	3	1
434	казалось бы	2	1
435	в разных	5	1
436	и весь	1	1
437	всего на	1	1
438	бы все	1	1
439	связь и	1	1
440	и теперь	1	1
441	существуют в	1	1
442	этом отношении	3	1
443	что на	4	1
444	или иных	1	1
445	это два	1	1
446	стороны и	1	1
447	упомянутой выше	1	1
448	есть только	1	1
449	могут быть	5	1
450	человека в	1	1
451	как только	2	1
452	по перестройке	1	1
453	бы показать	1	1
454	же самое	6	1
455	должны быть	1	1
456	что при	4	1
457	что будущее	1	1
458	и это	1	1
459	оно может	1	1
460	то естественно	1	1
461	как мы	10	1
462	свою очередь	1	1
463	к общему	2	1
464	сравнению со	1	1
465	в ее	1	1
466	на известной	1	1
467	не могло	2	1
468	языка и	5	1
469	и подобию	1	1
470	в собственном	1	1
471	эта задача	1	1
472	понятий благодаря	1	1
473	только то	3	1
474	в себя	3	1
475	с самого	7	1
476	это для	1	1
477	существовать и	1	1
478	и когда	1	1
479	что у	2	1
480	и ту	1	1
481	так и	6	1
482	те же	3	1
483	мог бы	3	1
484	сказано выше	1	1
485	остается только	1	1
486	по сравнению	15	1
487	в определенной	1	1
488	тем чем	1	1
489	может в	1	1
490	иное как	1	1
491	эта точка	1	1
492	никак не	1	1
493	что наша	1	1
494	в новую	2	1
495	можно сказать	6	1
496	в различных	1	1
497	с другой	2	1
498	сами в	1	1
499	на отдельные	1	1
500	являются общими	1	1
501	может на	1	1
502	когда оно	2	1
503	высшей и	1	1
504	образом связаны	1	1
505	от этих	1	1
506	представления о	2	1
507	мы хотим	1	1
508	может иметь	1	1
509	совершенно ином	1	1
510	происходит в	1	1
511	эти последние	2	1
512	по своей	3	1
513	один из	3	1
514	с ними	2	1
515	большее что	1	1
516	не идет	1	1
517	может оказаться	1	1
518	мы определили	1	1
519	же он	1	1
520	земного шара	1	1
521	и у	1	1
522	если мы	2	1
523	связаны друг	1	1
524	своей природы	1	1
525	а это	3	1
526	в житейских	2	1
527	этой новой	1	1
528	и обратно	4	1
529	и других	7	1
530	параллели в	1	1
531	дает ему	1	1
532	за ним	2	1
533	он имеет	2	1
534	мы знаем	4	1
535	к мысли	1	1
536	и их	1	1
537	в известной	1	1
538	в прошлом	1	1
539	не для	1	1
540	мы рассмотрели	1	1
541	ее не	1	1
542	связано с	3	1
543	которое является	1	1
544	другом в	2	1
545	ближайшим образом	1	1
546	само собой	2	1
547	в очень	1	1
548	где есть	1	1
549	влияние на	1	1
550	действительно сыграть	1	1
551	этот взгляд	1	1
552	оно будет	1	1
553	к которому	2	1
554	как же	1	1
555	еще и	1	1
556	а главное	1	1
557	противоречие между	1	1
558	для решения	3	1
559	а на	1	1
560	на этот	4	1
561	которых мы	2	1
562	этого взгляда	1	1
563	до конца	3	1
564	не на	2	1
565	в свете	5	1
566	понятие о	2	1
567	для человека	1	1
568	и относиться	1	1
569	этот принцип	1	1
570	из области	2	1
571	не об	1	1
572	ближе к	1	1
573	работу по	1	1
574	в связи	2	1
575	к выяснению	1	1
576	в руках	1	1
577	если этот	1	1
578	как это	3	1
579	может представлять	1	1
580	по своему	2	1
581	смысле этого	1	1
582	от частного	2	1
583	содержат в	1	1
584	эту мысль	1	1
585	в тот	1	1
586	на ней	2	1
587	в состоянии	4	1
588	с этой	2	1
589	собой только	1	1
590	какие же	2	1
591	сейчас же	1	1
592	весь ход	1	1
593	этом вопросе	2	1
594	поэтому что	1	1
595	числе и	1	1
596	к другим	11	1
597	самое большее	1	1
598	с большой	1	1
599	тех или	1	1
600	известной степени	2	1
601	на все	1	1
602	при таком	1	1
603	это как	1	1
604	своей собственной	1	1
605	но когда	2	1
606	этой действительности	1	1
607	бы в	3	1
608	необходимых для	2	1
609	тем более	1	1
610	случае и	1	1
611	его жизнь	1	1
612	и все	5	1
613	хотя в	2	1
614	от всякого	1	1
615	к самому	1	1
616	может и	1	1
617	а о	1	1
618	в свою	1	1
619	в какие	1	1
620	с ней	3	1
621	из тех	1	1
622	была бы	2	1
623	к его	2	1
624	игру в	1	1
625	всех других	1	1
626	отношению к	10	1
627	есть то	1	1
628	же может	1	1
629	рабочих и	1	1
630	только они	1	1
631	ни на	1	1
632	т.е как	1	1
633	только она	1	1
634	том числе	1	1
635	они не	4	1
