N	2gram	Losev_Prob_3	Dialekti
122	можно ли	4	5
123	в то	9	5
124	тогда когда	1	5
125	и притом	4	5
126	и сама	2	5
127	и его	5	5
128	всегда есть	2	5
129	только в	19	5
130	уже не	7	5
131	от всякого	2	5
132	крайней мере	5	5
133	что не	1	5
134	что для	3	5
135	как это	2	5
136	с этой	3	5
137	но это	8	5
138	не отличается	1	5
139	или не	1	5
140	только как	1	5
141	жизни и	6	5
142	как на	2	5
143	и то	14	4
144	чего не	1	4
145	и больше	3	4
146	и ничего	1	4
147	время как	4	4
148	говорить о	3	4
149	мы и	2	4
150	первый план	2	4
151	в чем	4	4
152	есть просто	2	4
153	сама по	8	4
154	во что	1	4
155	в истории	1	4
156	подобно тому	1	4
157	собственно говоря	5	4
158	это не	9	4
159	на первый	4	4
160	от себя	2	4
161	же тут	1	4
162	если нет	2	4
163	тому что	4	4
164	как о	5	4
165	но только	6	4
166	если только	1	4
167	от того	2	4
168	не могут	1	4
169	и это	9	4
170	нет никакой	1	4
171	то время	4	4
172	можно только	1	4
173	жизнь и	2	4
174	к тому	3	4
175	идея есть	1	4
176	с другой	7	4
177	для него	3	4
178	это будет	4	4
179	или иной	8	4
180	у нас	10	4
181	так же	5	4
182	ни от	4	4
183	говорить что	1	4
184	хотя бы	3	4
185	только что	2	4
186	сказать что	16	4
187	была бы	1	3
188	которых состоит	1	3
189	мы уже	4	3
190	той же	1	3
191	но даже	4	3
192	и на	1	3
193	и всякий	1	3
194	же она	1	3
195	при условии	2	3
196	за пределы	5	3
197	мере в	1	3
198	что именно	1	3
199	с этим	2	3
200	в своем	5	3
201	только тогда	2	3
202	все же	6	3
203	перед нами	8	3
204	то ясно	1	3
205	как таковое	1	3
206	все эти	7	3
207	но его	1	3
208	тем более	3	3
209	на то	3	3
210	в нем	9	3
211	есть таким	1	3
212	не значит	3	3
213	того или	6	3
214	он есть	2	3
215	и миф	1	3
216	он и	2	3
217	как целое	1	3
218	и без	4	3
219	имеется в	4	3
220	и значит	1	3
221	не в	13	3
222	особого рода	1	3
223	миф и	1	3
224	раз и	4	3
225	из которых	2	3
226	тем самым	5	3
227	она не	3	3
228	в основе	2	3
229	никакого отношения	4	3
230	ровно ничего	2	3
231	во всем	1	3
232	а мы	2	3
233	вещь но	2	3
234	и о	5	3
235	как таковую	1	3
236	быть может	1	3
237	вот это	2	3
238	это было	2	3
239	все время	1	3
240	быть и	3	3
241	для мифа	1	3
242	и ее	3	3
243	это же	3	3
244	с одной	2	3
245	есть ни	3	3
246	есть в	3	3
247	сам собою	1	3
248	то и	5	3
249	при помощи	8	3
250	из них	2	3
251	сами по	6	3
252	друг друга	2	3
253	случае не	3	3
254	не говорит	1	3
255	тем что	4	3
256	для того	1	3
257	в каком	4	3
258	не было	5	3
259	его как	3	3
260	ни о	3	3
261	ни на	3	3
262	одной стороны	1	3
263	а если	1	3
264	он будет	2	3
265	как бы	9	3
266	сравнении с	2	3
267	если не	3	3
268	итак если	1	3
269	и от	9	3
270	и ни	3	3
271	ни к	3	3
272	в сравнении	2	3
273	только о	3	3
274	понимать как	3	3
275	вещах и	1	3
276	в слове	2	3
277	также и	16	2
278	например в	1	2
279	же как	3	2
280	в частности	2	2
281	только потому	2	2
282	от самого	1	2
283	в первом	1	2
284	не имеют	4	2
285	уже по	1	2
286	его не	2	2
287	что если	1	2
288	абстрактных понятий	1	2
289	оно есть	1	2
290	из того	3	2
291	которое не	1	2
292	и самой	4	2
293	и он	1	2
294	сама же	3	2
295	в ней	5	2
296	и говорить	1	2
297	целое и	2	2
298	еще не	5	2
299	всего этого	1	2
300	бы то	4	2
301	но не	3	2
302	не видно	1	2
303	в особом	1	2
304	его на	1	2
305	но в	12	2
306	то в	3	2
307	в условиях	3	2
308	из этих	1	2
309	просто о	2	2
310	и они	1	2
311	ничего и	1	2
312	бы только	2	2
313	в себе	8	2
314	тому же	1	2
315	но на	1	2
316	и если	6	2
317	вообще не	1	2
318	при этом	4	2
319	перестает быть	1	2
320	в понятии	2	2
321	что у	3	2
322	может существовать	1	2
323	и по	2	2
324	а когда	1	2
325	и чтобы	1	2
326	все равно	3	2
327	одному тому	1	2
328	на основании	2	2
329	во внимание	2	2
330	несмотря на	1	2
331	если иметь	1	2
332	вещи в	1	2
333	от своего	1	2
334	всяком случае	6	2
335	в их	2	2
336	от его	2	2
337	и эти	1	2
338	действительно есть	1	2
339	отличен от	1	2
340	вещей из	1	2
341	бы быть	3	2
342	не что-нибудь	2	2
343	же мы	1	2
344	же такое	3	2
345	с которой	2	2
346	но они	1	2
347	иной раз	3	2
348	можно понимать	1	2
349	на котором	2	2
350	что их	2	2
351	иметь в	1	2
352	а для	1	2
353	того и	1	2
354	говорят что	1	2
355	только и	8	2
356	о ней	2	2
357	очень мало	2	2
358	и является	4	2
359	же он	1	2
360	ничто не	2	2
361	исторического процесса	1	2
362	не вполне	1	2
363	жизни ведь	1	2
364	когда мы	15	2
365	могут быть	2	2
366	что фактически	1	2
367	для такого	1	2
368	той или	12	2
369	для себя	2	2
370	как мы	8	2
371	более не	1	2
372	брать как	1	2
373	и сами	2	2
374	и когда	1	2
375	разного рода	2	2
376	для этого	6	2
377	и вообще	8	2
378	нас к	2	2
379	и смерть	1	2
380	и нужно	1	2
381	и здесь	5	2
382	этого мы	1	2
383	никак не	9	2
384	почему же	1	2
385	то тем	1	2
386	нас в	4	2
387	и во	2	2
388	в его	9	2
389	природы и	2	2
390	себя но	1	2
391	есть действительно	2	2
392	и можно	2	2
393	и следовательно	2	2
394	и она	1	2
395	в третий	1	2
396	отца и	1	2
397	только он	2	2
398	вещь или	1	2
399	людьми то	1	2
400	даже если	2	2
401	этого мифа	1	2
402	не мешает	3	2
403	и тем	9	2
404	со всеми	1	2
405	себя в	2	2
406	же и	4	2
407	не можем	1	2
408	и у	2	2
409	своим собственным	2	2
410	же в	3	2
411	никто не	2	2
412	чтобы она	1	2
413	у него	1	2
414	есть также	2	2
415	так или	1	2
416	тогда это	3	2
417	или иначе	1	2
418	именно в	2	2
419	а именно	8	2
420	еще и	7	2
421	души и	1	2
422	своего собственного	1	2
423	себя и	1	2
424	только к	2	2
425	быть только	1	2
426	у человека	2	2
427	зависит от	1	2
428	в природе	2	2
429	без которых	1	2
430	только от	1	2
431	однако не	1	2
432	но как	4	2
433	здесь именно	1	2
434	и потому	7	2
435	мы говорим	4	2
436	в данном	9	2
437	по существу	2	2
438	быть не	1	2
439	но для	1	2
440	тех или	5	2
441	и для	2	2
442	только есть	1	2
443	делает ее	1	2
444	или в	4	2
445	себя самого	1	2
446	для нас	16	2
447	из себя	3	2
448	бы в	2	2
449	зрения в	1	2
450	но вот	3	2
451	а в	5	2
452	другой стороны	5	2
453	обычно не	1	2
454	совершенно не	4	2
455	по одному	1	2
456	или иного	3	2
457	бы его	1	2
458	из этого	3	2
459	природы или	1	2
460	вещи есть	2	2
461	но еще	1	2
462	точно так	3	2
463	к этой	1	2
464	ее в	1	2
465	в своих	1	2
466	они не	1	2
467	во всяком	9	2
468	этой точки	2	2
469	тот предмет	1	1
470	от этой	1	1
471	скажет что	4	1
472	речь идет	1	1
473	отношения к	3	1
474	и бесконечно	1	1
475	или вещь	1	1
476	во-вторых поскольку	1	1
477	дело вовсе	2	1
478	на самом	7	1
479	он может	1	1
480	на одно	2	1
481	к понятию	2	1
482	как такового	1	1
483	идет о	1	1
484	основан на	1	1
485	живое и	1	1
486	принцип ее	1	1
487	вещей в	1	1
488	что эти	1	1
489	мифа это	1	1
490	ведь и	1	1
491	едва ли	5	1
492	какими бы	1	1
493	и этот	1	1
494	и за	2	1
495	а как	2	1
496	отличается и	1	1
497	часто бывает	3	1
498	из всего	1	1
499	и само	1	1
500	тут перед	1	1
501	предмета в	1	1
502	на первом	1	1
503	разные типы	1	1
504	простая сумма	1	1
505	и совсем	1	1
506	какой-то особой	1	1
507	этот предмет	2	1
508	его только	2	1
509	только сама	1	1
510	на свою	1	1
511	о чистом	1	1
512	этого термина	2	1
513	конечно и	1	1
514	до полного	1	1
515	же что	1	1
516	рассуждать именно	1	1
517	и самого	1	1
518	столько же	2	1
519	или все	1	1
520	ли кто-нибудь	1	1
521	истории в	1	1
522	во всех	2	1
523	то мы	1	1
524	сказать и	1	1
525	ровно нет	1	1
526	и вопрос	1	1
527	а только	5	1
528	не то	2	1
529	есть по	1	1
530	вовсе нельзя	1	1
531	себе и	1	1
532	и будет	2	1
533	тут же	4	1
534	само же	1	1
535	же раз	1	1
536	отличаются от	1	1
537	когда у	1	1
538	от одной	1	1
539	здесь очевидно	1	1
540	чем же	4	1
541	если она	1	1
542	независимо от	1	1
543	как таковыми	1	1
544	огромной силой	1	1
545	очень трудно	1	1
546	просто как	2	1
547	принимать во	1	1
548	с понятием	3	1
549	это тоже	2	1
550	есть сама	1	1
551	в каком-то	1	1
552	более или	1	1
553	себе не	2	1
554	самих вещах	1	1
555	от этого	1	1
556	именно эта	1	1
557	в этот	1	1
558	чего же	1	1
559	идея и	3	1
560	в которой	2	1
561	из жизни	1	1
562	к необходимости	1	1
563	как то	1	1
564	во многих	1	1
565	если мы	16	1
566	чем его	1	1
567	говорят о	3	1
568	но ведь	1	1
569	как принцип	1	1
570	дальше и	1	1
571	или предмет	1	1
572	том какую	1	1
573	уже сама	2	1
574	после этого	1	1
575	а просто	1	1
576	мы можем	6	1
577	существу своему	1	1
578	на одну	2	1
579	опять-таки не	1	1
580	всех этих	2	1
581	свою собственную	3	1
582	вообще он	1	1
583	никакому сомнению	1	1
584	не к	1	1
585	не ставится	1	1
586	что тут	3	1
587	из него	2	1
588	приходим к	1	1
589	его от	1	1
590	к мифологии	1	1
591	что ни	1	1
592	ней не	1	1
593	новых точек	1	1
594	или иных	4	1
595	бы от	1	1
596	именно это	1	1
597	от нее	1	1
598	что является	2	1
599	то ни	6	1
600	одна на	1	1
601	факт что	1	1
602	и может	2	1
603	же сколько	2	1
604	они тоже	1	1
605	его в	3	1
606	это вовсе	4	1
607	в него	1	1
608	и мифология	1	1
609	и дает	1	1
610	не чем	1	1
611	заключается только	2	1
612	нет в	1	1
613	далеко не	1	1
614	как об	1	1
615	мы имеем	2	1
616	возможна без	1	1
617	не всегда	1	1
618	которой он	1	1
619	всегда и	1	1
620	между собою	2	1
621	о чем	2	1
622	жизни но	2	1
623	значит не	1	1
624	в чистом	3	1
625	и какая	1	1
626	нисколько не	2	1
627	не указывает	3	1
628	невозможна и	1	1
629	или менее	1	1
630	от предмета	1	1
631	во время	1	1
632	нас не	5	1
633	мы приходим	1	1
634	в отношении	2	1
635	целом и	1	1
636	в такой	1	1
637	бесконечное количество	8	1
638	страсти и	1	1
639	в котором	2	1
640	бы к	3	1
641	она в	1	1
642	что вся	2	1
643	представление о	1	1
644	ряд и	2	1
645	это именно	1	1
646	самое что	1	1
647	оказывается что	1	1
648	не как	1	1
649	бы мы	2	1
650	вовсе еще	1	1
651	вот эта	1	1
652	и той	1	1
653	точку зрения	1	1
654	если угодно	2	1
655	не вещи	1	1
656	но он	1	1
657	иным как	1	1
658	что сейчас	1	1
659	на другую	1	1
660	без всяких	1	1
661	и более	2	1
662	указывает только	1	1
663	для нее	2	1
664	бы но	1	1
665	говорим что	1	1
666	даже в	1	1
667	же самого	1	1
668	содержит в	3	1
669	если и	1	1
670	имели в	2	1
671	теми или	3	1
672	начиная от	1	1
673	вещи не	1	1
674	вплоть до	1	1
675	человека но	3	1
676	что с	1	1
677	дело не	2	1
678	или жизнь	1	1
679	на него	1	1
680	всей их	1	1
681	мы все	1	1
682	и имеет	1	1
683	одной и	1	1
684	без перехода	1	1
685	мы указали	1	1
686	казалось бы	1	1
687	не имели	2	1
688	возможно и	2	1
689	больше чем	1	1
690	в самой	2	1
691	они являются	1	1
692	природы в	1	1
693	и другого	1	1
694	он хочет	1	1
695	например хотя	1	1
696	такая же	1	1
697	гораздо богаче	1	1
698	правда это	1	1
699	связи с	8	1
700	и при	2	1
701	не столь	1	1
702	так то	1	1
703	говорят или	1	1
704	что на	1	1
705	факта что	1	1
706	представлять себе	1	1
707	многих местах	1	1
708	могут не	1	1
709	чистом виде	2	1
710	от их	1	1
711	если его	3	1
712	исходить из	1	1
713	но все	3	1
714	это конечно	1	1
715	как только	3	1
716	же самое	9	1
717	то во-первых	1	1
718	реальным и	1	1
719	что остается	1	1
720	мы до	1	1
721	как некое	1	1
722	мифологии но	1	1
723	предмет в	1	1
724	можно свести	1	1
725	всегда в	1	1
726	на нечто	3	1
727	эта последняя	2	1
728	принцип который	1	1
729	образы и	3	1
730	которого мы	1	1
731	с ее	2	1
732	поэтического образа	2	1
733	это само	1	1
734	на нем	1	1
735	без всякого	3	1
736	в ее	4	1
737	данном случае	7	1
738	только при	4	1
739	совершенно ничего	1	1
740	были бы	2	1
741	мы перешли	1	1
742	случае очевидно	1	1
743	только то	2	1
744	имеет никакого	3	1
745	нечто целое	2	1
746	и сам	5	1
747	целое как	1	1
748	вещи и	7	1
749	не с	1	1
750	мог бы	1	1
751	на которую	3	1
752	никаких представлений	1	1
753	вещей с	2	1
754	остается только	2	1
755	движения или	1	1
756	строго говоря	1	1
757	другого и	1	1
758	уж во	3	1
759	было другого	1	1
760	с ним	7	1
761	трактуется как	2	1
762	они вполне	1	1
763	но может	1	1
764	будет уже	2	1
765	только так	1	1
766	то есть	34	1
767	эта точка	1	1
768	но к	1	1
769	этом понятии	2	1
770	себя не	2	1
771	и поэтому	1	1
772	является предметом	2	1
773	внимание на	1	1
774	и та	1	1
775	все прочие	1	1
776	то не	1	1
777	это даже	1	1
778	требует для	1	1
779	по типу	2	1
780	можно сказать	6	1
781	виде есть	1	1
782	мы понимаем	1	1
783	все в	1	1
784	является здесь	2	1
785	предмет не	1	1
786	вся эта	3	1
787	не отличаются	1	1
788	а потому	1	1
789	мы ни	2	1
790	уже перестает	1	1
791	есть с	2	1
792	ни об	3	1
793	предмета который	1	1
794	бы и	1	1
795	что-то другое	1	1
796	если эта	2	1
797	ни ее	1	1
798	еще только	1	1
799	перестал бы	1	1
800	интерпретация и	1	1
801	если это	1	1
802	к ней	1	1
803	пока только	2	1
804	или может	1	1
805	в другую	1	1
806	абстрактного понятия	1	1
807	но тут	2	1
808	происходит в	2	1
809	наконец и	1	1
810	этой аксиомы	1	1
811	образом как	1	1
812	но с	2	1
813	что только	1	1
814	всякого рода	4	1
815	но например	1	1
816	здесь не	8	1
817	словами мы	1	1
818	менее в	1	1
819	этот вопрос	3	1
820	как нечто	9	1
821	было есть	1	1
822	ничего странного	1	1
823	очень много	3	1
824	то он	2	1
825	того если	1	1
826	никак нельзя	2	1
827	сделал и	1	1
828	на факт	1	1
829	и прочие	1	1
830	в качестве	3	1
831	в сторону	1	1
832	когда говорил	1	1
833	специфичны и	1	1
834	и способен	1	1
835	и движется	1	1
836	а это	3	1
837	а то	3	1
838	и обратно	1	1
839	или просто	1	1
840	конечно нет	1	1
841	сказали мы	1	1
842	был бы	1	1
843	такое сопоставление	1	1
844	не так	3	1
845	отвлеченное понятие	1	1
846	мы находим	7	1
847	представлений о	1	1
848	в одном	1	1
849	только сказать	1	1
850	и никогда	1	1
851	с символом	1	1
852	то самое	1	1
853	заметить что	1	1
854	не обязательна	1	1
855	есть простая	1	1
856	образом что	1	1
857	указание на	1	1
858	другое что	2	1
859	само собой	2	1
860	самого же	2	1
861	момент в	1	1
862	а самое	1	1
863	структуры это	1	1
864	возможно ли	1	1
865	до сих	2	1
866	необозримое количество	1	1
867	абстрактные понятия	1	1
868	от этих	1	1
869	с той	5	1
870	значений и	1	1
871	нами не	1	1
872	близок к	1	1
873	такое же	1	1
874	самой вещи	4	1
875	мы еще	1	1
876	или о	1	1
877	при чем	1	1
878	же тогда	1	1
879	они отличаются	1	1
880	не нужна	1	1
881	деле если	2	1
882	не сама	3	1
883	мы скажем	2	1
884	поскольку она	1	1
885	а наоборот	1	1
886	понятие совершенно	1	1
887	стремится к	1	1
888	а главное	1	1
889	и достаточно	1	1
890	идеями и	1	1
891	что обычно	1	1
892	когда она	2	1
893	отвлеченных понятий	2	1
894	покамест мы	1	1
895	в связи	7	1
896	в мифологии	1	1
897	уже давно	1	1
898	но оно	3	1
899	самое понятие	1	1
900	вместе с	2	1
901	для самого	2	1
902	или по	4	1
903	поскольку речь	1	1
904	тот факт	1	1
905	мы исходим	1	1
906	отличается но	1	1
907	по своему	2	1
908	этим мы	2	1
909	что всякое	1	1
910	мы сразу	2	1
911	говоря об	1	1
912	но который	1	1
913	самого себя	3	1
914	и всей	2	1
915	образ и	3	1
916	никакой возможности	1	1
917	да и	5	1
918	из отдельных	2	1
919	здесь имеется	1	1
920	том смысле	3	1
921	указанием на	1	1
922	или другого	3	1
923	историческая значимость	1	1
924	слова и	3	1
925	мы могли	4	1
926	сих пор	2	1
927	видно что	1	1
928	обычно имеется	1	1
929	ничего кроме	2	1
930	и собственно	1	1
931	здесь в	3	1
932	случае он	1	1
933	и часто	1	1
934	указать на	1	1
935	об отношении	1	1
936	мы только	2	1
937	вещей или	1	1
938	в результате	2	1
939	а все	1	1
940	о котором	1	1
941	своей собственной	2	1
942	но когда	2	1
943	от него	2	1
944	в этих	2	1
945	чтобы его	1	1
946	вовсе нет	1	1
947	скажем что	1	1
948	заговорили о	1	1
949	ни было	3	1
950	есть уже	3	1
951	и очень	3	1
952	жизнь все	1	1
953	например сказать	1	1
954	очень хорошо	1	1
955	тезис о	1	1
956	к ее	1	1
957	себе никакого	1	1
958	нам не	2	1
959	что-нибудь иное	1	1
960	же будет	1	1
961	или других	1	1
962	его брать	2	1
963	или другими	2	1
964	состоит из	5	1
965	а ведь	3	1
966	имеет какой-нибудь	1	1
967	совершенно нет	3	1
968	чего именно	2	1
969	же самой	4	1
970	не сами	1	1
971	которые сами	1	1
972	одновременно и	1	1
973	самой же	1	1
974	чем иным	1	1
975	что под	1	1
976	не говорится	1	1
977	об этих	1	1
978	это так	2	1
979	а может	2	1
980	бы даже	1	1
981	в процессе	2	1
982	это понятие	2	1
983	смысле что	3	1
984	с самим	3	1
