N	2gram	Ircho_Kome_2	Narrotol
283	фон для	1	1
284	существования для	1	1
285	перед лицом	2	1
286	тем же	1	1
287	из его	2	1
288	под которым	1	1
289	видеть в	1	1
290	текста в	1	1
291	в театре	2	1
292	ни у	1	1
293	вопрос о	3	1
294	опоры на	1	1
295	с радостью	1	1
296	всех без	1	1
297	делах и	1	1
298	а для	1	1
299	на себя	7	1
300	вместо того	1	1
301	похожи на	3	1
302	первого и	1	1
303	о роли	1	1
304	это время	3	1
305	и самого	1	1
306	собой в	1	1
307	в уста	2	1
308	во всех	3	1
309	в до	2	1
310	свою жизнь	1	1
311	в общем	1	1
312	с совершенно	1	1
313	отношение к	2	1
314	иначе не	1	1
315	не просто	1	1
316	человеку и	2	1
317	человека его	1	1
318	из таких	1	1
319	не принимает	1	1
320	чем же	1	1
321	наряду с	6	1
322	первый взгляд	1	1
323	в одной	2	1
324	если она	1	1
325	за этим	1	1
326	и нет	1	1
327	что касается	3	1
328	по форме	1	1
329	и понимаем	1	1
330	и как	1	1
331	более или	1	1
332	за собой	2	1
333	для которого	1	1
334	шире и	1	1
335	даже если	1	1
336	в которой	5	1
337	бы и	2	1
338	поражение в	1	1
339	так или	3	1
340	только два	1	1
341	о матери	1	1
342	с их	4	1
343	он то	1	1
344	о ее	1	1
345	не могла	1	1
346	и стало	1	1
347	было сделано	1	1
348	после этого	2	1
349	в разработке	1	1
350	внутренний мир	1	1
351	что ни	2	1
352	пример из	1	1
353	на этом	2	1
354	с собой	2	1
355	исходя из	1	1
356	его не	1	1
357	городской площади	1	1
358	входит в	1	1
359	обоих случаях	2	1
360	этом смысле	2	1
361	за другой	1	1
362	всю свою	1	1
363	приходит в	1	1
364	выходя из	1	1
365	здесь нет	1	1
366	в это	2	1
367	поведения и	1	1
368	ни в	5	1
369	но уже	1	1
370	но мы	1	1
371	из дома	1	1
372	и особенно	3	1
373	не всегда	2	1
374	он имеет	1	1
375	за всю	1	1
376	в развитии	2	1
377	автора и	1	1
378	еще раз	1	1
379	не мог	1	1
380	между ними	1	1
381	только тем	1	1
382	на первый	1	1
383	или менее	1	1
384	внимания заслуживает	1	1
385	женщин и	1	1
386	своем роде	1	1
387	в следующем	2	1
388	и без	1	1
389	всяком случае	2	1
390	принимает участия	1	1
391	признать что	2	1
392	другом и	1	1
393	их в	1	1
394	не могли	1	1
395	для нее	1	1
396	вместе со	1	1
397	содержание и	1	1
398	освободиться от	1	1
399	связи с	3	1
400	естественно не	2	1
401	из нас	1	1
402	между людьми	1	1
403	случае в	1	1
404	на рубеже	1	1
405	но они	1	1
406	как можно	1	1
407	с которой	1	1
408	легко представить	1	1
409	у кого	1	1
410	в основе	1	1
411	время как	2	1
412	иметь в	1	1
413	аргументом в	2	1
414	вытекает из	1	1
415	последние десятилетия	5	1
416	отнестись к	1	1
417	только внешне	1	1
418	более что	1	1
419	такая же	2	1
420	и после	2	1
421	и теперь	1	1
422	не по	4	1
423	эти три	1	1
424	как будто	4	1
425	в каком	1	1
426	от ее	2	1
427	к той	1	1
428	его дочь	1	1
429	если у	2	1
430	и вполне	1	1
431	чтобы сделать	1	1
432	ли не	7	1
433	сомневаться в	2	1
434	возможна только	1	1
435	как для	1	1
436	именно таким	1	1
437	ли в	1	1
438	в полной	1	1
439	от которой	2	1
440	как мы	4	1
441	и брак	1	1
442	то она	1	1
443	в виду	2	1
444	его поступки	1	1
445	не легко	1	1
446	то время	3	1
447	приводит к	1	1
448	встреча с	1	1
449	если они	1	1
450	не с	1	1
451	ясно что	8	1
452	было в	1	1
453	каждого из	1	1
454	служит не	1	1
455	сюжетную схему	1	1
456	еще в	4	1
457	когда в	2	1
458	своему происхождению	1	1
459	как ему	1	1
460	по сравнению	1	1
461	жизнь и	1	1
462	не имели	1	1
463	не на	1	1
464	полной мере	1	1
465	тому и	1	1
466	в самой	3	1
467	нельзя недооценивать	1	1
468	время в	1	1
469	единственный в	1	1
470	означает что	1	1
471	или на	2	1
472	таким же	1	1
473	на что	2	1
474	и по-видимому	1	1
475	времени в	2	1
476	это была	1	1
477	это было	4	1
478	почти полное	1	1
479	автора нередко	1	1
480	к нему	3	1
481	нем не	2	1
482	и во	2	1
483	во всей	1	1
484	я вижу	1	1
485	сюжетная схема	1	1
486	в другой	2	1
487	них в	1	1
488	в споре	1	1
489	человеческую жизнь	1	1
490	наконец в	2	1
491	также в	2	1
492	все время	2	1
493	следовало бы	1	1
494	в юности	1	1
495	в лице	2	1
496	по содержанию	2	1
497	с той	2	1
498	о персонаже	1	1
499	в двух	6	1
500	среди других	1	1
501	одной из	4	1
502	с каждым	1	1
503	к их	3	1
504	очень много	1	1
505	дочь и	1	1
506	лиц не	1	1
507	будто он	1	1
508	по мнению	1	1
509	за которую	1	1
510	так что	5	1
511	не знающего	2	1
512	того же	3	1
513	и детей	1	1
514	ряде случаев	1	1
515	в большинстве	1	1
516	самую суть	1	1
517	ни одного	1	1
518	в дом	1	1
519	текст а	1	1
520	обстоит дело	1	1
521	является не	2	1
522	большинстве случаев	1	1
523	был прав	1	1
524	в ситуацию	1	1
525	мир в	1	1
526	искать в	3	1
527	и их	3	1
528	в одном	2	1
529	никто не	3	1
530	не для	2	1
531	не о	1	1
532	к человеку	1	1
533	в системе	1	1
534	тем что	3	1
535	тогда в	1	1
536	в любви	2	1
537	для того	5	1
538	лет до	1	1
539	где в	1	1
540	в последние	4	1
541	даже не	3	1
542	не ведая	1	1
543	до сих	2	1
544	хоть и	5	1
545	однако что	1	1
546	если говорить	1	1
547	сторож в	1	1
548	по всей	1	1
549	но о	1	1
550	что не	1	1
551	выступает в	1	1
552	полное забвение	1	1
553	на этот	4	1
554	не означает	1	1
555	однако и	1	1
556	с которым	2	1
557	признать вполне	1	1
558	и с	5	1
559	ни о	1	1
560	и родителями	1	1
561	их самих	1	1
562	с помощью	1	1
563	более мягкие	1	1
564	вместе с	9	1
565	опирается на	1	1
566	что именно	2	1
567	в столь	1	1
568	предположить что	1	1
569	он говорит	1	1
570	сравнению с	1	1
571	не удалось	2	1
572	и причина	1	1
573	его мать	1	1
574	что же	1	1
575	поскольку он	1	1
576	реакции на	2	1
577	и собственного	1	1
578	жизненную позицию	1	1
579	и от	4	1
580	сих пор	2	1
581	о его	4	1
582	все это	3	1
583	каждой из	2	1
584	в связи	3	1
585	или в	3	1
586	в ноги	1	1
587	когда он	1	1
588	ситуации а	1	1
589	в этих	4	1
590	еще более	2	1
591	будто бы	1	1
592	этих событий	1	1
593	хотя в	1	1
594	соединяется с	1	1
595	человека не	1	1
596	к ее	1	1
597	нам не	1	1
598	взывает к	1	1
599	из общенародного	1	1
600	не знает	1	1
601	у предшественников	2	1
602	того на	1	1
603	в последнем	1	1
604	с такой	1	1
605	по которой	1	1
606	бы его	1	1
607	из этого	2	1
608	имеет в	2	1
609	в действительности	2	1
610	частности в	2	1
611	о себе	1	1
612	xviii в	1	1
613	к этому	5	1
614	во всяком	2	1
615	гораздо более	1	1
