N	2gram	Bakhtin_Pr_5	Literetu
288	в душу	2	1
289	есть в	1	1
290	как нам	1	1
291	когда он	3	1
292	победы над	1	1
293	что по	1	1
294	о нет	1	1
295	я к	2	1
296	и своего	3	1
297	с тобою	1	1
298	в чем-то	3	1
299	в этот	2	1
300	за собой	3	1
301	поэтому он	3	1
302	в самом	6	1
303	героя и	10	1
304	себе как	1	1
305	мы чувствуем	1	1
306	разве я	1	1
307	что это	4	1
308	собственное слово	1	1
309	ни один	1	1
310	все эти	3	1
311	у каждого	1	1
312	автор строит	1	1
313	во многих	1	1
314	воли он	1	1
315	еще один	2	1
316	судьбу свою	1	1
317	особое место	1	1
318	но он	4	1
319	слово это	1	1
320	не следует	1	1
321	обратным знаком	1	1
322	в статье	1	1
323	но именно	2	1
324	конце концов	3	1
325	всех этих	2	1
326	же это	1	1
327	слова которое	3	1
328	оно должно	2	1
329	и вот	4	1
330	в живых	1	1
331	никак не	1	1
332	к собственному	1	1
333	и по	2	1
334	есть борьба	1	1
335	без исключения	2	1
336	ни был	2	1
337	таким образом	7	1
338	здесь мы	1	1
339	то ни	3	1
340	что такой	1	1
341	со всеми	3	1
342	только не	1	1
343	в глубине	1	1
344	на протяжении	5	1
345	с другими	2	1
346	его личности	1	1
347	это не	3	1
348	он есть	2	1
349	ты шел	1	1
350	этой страшной	1	1
351	слово я	1	1
352	она и	1	1
353	далеко не	1	1
354	всю жизнь	2	1
355	собственного слова	3	1
356	глядит на	1	1
357	в слове	6	1
358	мы видели	2	1
359	далеком от	1	1
360	движется в	1	1
361	и было	1	1
362	т.д и	1	1
363	которую он	1	1
364	в этих	2	1
365	а вот	1	1
366	в своей	4	1
367	этого необходимо	2	1
368	он должен	1	1
369	знает и	5	1
370	в отличие	2	1
371	от себя	5	1
372	является в	1	1
373	но эта	2	1
374	на виду	1	1
375	их в	2	1
376	что этот	1	1
377	и позволяют	1	1
378	тому что	2	1
379	выступает здесь	1	1
380	в отношении	9	1
381	знал что	3	1
382	быть с	1	1
383	но они	1	1
384	только здесь	1	1
385	а ты	1	1
386	я буду	1	1
387	на того	1	1
388	и всегда	1	1
389	этих двух	2	1
390	в форму	1	1
391	по своей	2	1
392	на себе	1	1
393	во всем	4	1
394	его суда	2	1
395	только пусть	1	1
396	у кого	1	1
397	есть не	1	1
398	со своим	2	1
399	связи с	1	1
400	то чтоб	1	1
401	для другого	2	1
402	что на	2	1
403	есть у	1	1
404	как справедливо	1	1
405	свое собственное	1	1
406	становится для	2	1
407	которых он	1	1
408	не могут	1	1
409	сравнительно с	1	1
410	это конечно	1	1
411	в других	1	1
412	же самое	1	1
413	к тому	6	1
414	как для	1	1
415	с кем	1	1
416	время он	1	1
417	приходит к	1	1
418	можно и	1	1
419	но по	1	1
420	того чтобы	1	1
421	свою очередь	1	1
422	на нем	1	1
423	здесь не	1	1
424	говорит и	1	1
425	самим собою	9	1
426	своей полноте	1	1
427	мысль о	1	1
428	в особенности	1	1
429	и говорит	3	1
430	в пределах	11	1
431	них дает	1	1
432	приводит к	2	1
433	на свой	1	1
434	же касается	1	1
435	что может	1	1
436	можно было	2	1
437	на нее	2	1
438	сознаний в	1	1
439	в последующих	1	1
440	мог бы	2	1
441	жизнь и	2	1
442	не лучше	1	1
443	поэтому в	1	1
444	своего образа	1	1
445	тебе не	3	1
446	находится в	1	1
447	в построении	2	1
448	сводится к	3	1
449	приближается к	1	1
450	на другого	2	1
451	это я	3	1
452	исканий и	1	1
453	не перед	1	1
454	я всем	1	1
455	но мы	1	1
456	даже у	1	1
457	после того	1	1
458	можно сказать	1	1
459	самому себе	1	1
460	любви к	1	1
461	должно было	1	1
462	нет у	1	1
463	чужой воли	1	1
464	переходит в	2	1
465	ним с	1	1
466	во втором	1	1
467	мире как	1	1
468	ним и	1	1
469	его герой	1	1
470	бы в	4	1
471	в ту	1	1
472	или нет?	1	1
473	и мы	1	1
474	всей вселенной	1	1
475	все на	1	1
476	развивается в	1	1
477	поэтому для	1	1
478	такая же	2	1
479	что только	1	1
480	я иду	1	1
481	но зато	4	1
482	что ж	1	1
483	мире и	2	1
484	в эти	2	1
485	же он	1	1
486	человека с	3	1
487	только на	4	1
488	в итоге	1	1
489	не все	1	1
490	еще одной	1	1
491	слова не	2	1
492	а то	1	1
493	только ему	1	1
494	чего бы	2	1
495	ответ на	1	1
496	него нет	2	1
497	себе в	1	1
498	руки и	1	1
499	слова в	6	1
500	чтобы она	1	1
501	не для	1	1
502	дело и	1	1
503	да в	1	1
504	во всей	1	1
505	к той	1	1
506	ее на	1	1
507	десять лет	1	1
508	рядом с	4	1
509	нет и	4	1
510	один в	2	1
511	или иной	4	1
512	мы это	1	1
513	что человек	1	1
514	не просто	2	1
515	человека а	1	1
516	к которому	1	1
517	и прежде	4	1
518	еще и	1	1
519	а с	3	1
520	в романе	1	1
521	говорит о	2	1
522	первоначально это	1	1
523	стремится к	6	1
524	есть лишь	1	1
525	среди них	1	1
526	человек в	1	1
527	все время	4	1
528	а так	3	1
529	которой он	3	1
530	полный простор	1	1
531	все более	1	1
532	в творчестве	4	1
533	него в	1	1
534	эти слова	3	1
535	с первого	1	1
536	так же	7	1
537	и потому	1	1
538	я тебе	1	1
539	не такой	1	1
540	со словом	3	1
541	бы этому	1	1
542	требует от	1	1
543	все выше	1	1
544	он говорит	1	1
545	ненависть к	2	1
546	вот я	3	1
547	с миром	3	1
548	что же	7	1
549	груди а	1	1
550	в тот	1	1
551	стоит он	3	1
552	ни одно	1	1
553	по ним	1	1
554	в своем	2	1
555	ней с	1	1
556	их последний	1	1
557	его в	4	1
558	и от	3	1
559	и некоторые	1	1
560	в основном	1	1
561	время не	3	1
562	имел в	1	1
563	пока еще	2	1
564	о мире	8	1
565	мире а	2	1
566	не мог	3	1
567	всего в	1	1
568	оглядка на	1	1
569	еще одна	1	1
570	и другим	1	1
571	войти в	2	1
572	на самом	9	1
573	это он	4	1
574	классическим образцом	1	1
575	которая в	1	1
576	придет и	1	1
577	об одном	1	1
578	от него	6	1
579	и все	15	1
580	той или	4	1
581	еще более	1	1
582	диалога но	1	1
583	вот этот	1	1
584	теперь же	2	1
585	себя он	1	1
586	отношении к	7	1
587	над собою	1	1
588	ты не	1	1
589	нет ничего	1	1
590	найти себя	2	1
591	в свою	1	1
592	к его	1	1
593	этой позиции	1	1
594	в последнем	2	1
595	из этого	2	1
596	сам в	1	1
597	третьем лице	1	1
598	а я	10	1
599	него как	1	1
600	и эта	1	1
601	каждое слово	3	1
602	который не	1	1
603	к этому	1	1
604	ведь ты	2	1
605	мной и	1	1
