N	2gram	Voloshinov_1	StatiiOP
314	речи об	1	1
315	и есть	3	1
316	почти не	1	1
317	здесь и	1	1
318	исходит из	1	1
319	основных вопросов	2	1
320	в какой-то	2	1
321	этого он	1	1
322	и этот	2	1
323	его не	1	1
324	в лучшем	1	1
325	правильного понимания	1	1
326	конечно все	1	1
327	в каждый	1	1
328	из сказанного	1	1
329	так чтобы	1	1
330	и другая	1	1
331	от друга	1	1
332	зависимости от	2	1
333	там нет	1	1
334	и самого	1	1
335	и на	4	1
336	на них	1	1
337	между собой	2	1
338	бы то	8	1
339	с его	1	1
340	этих наук	1	1
341	о языке	8	1
342	отказ от	1	1
343	но как	1	1
344	знак и	5	1
345	а только	1	1
346	только при	3	1
347	должны были	1	1
348	с собою	1	1
349	друг от	1	1
350	нет и	4	1
351	конечно совершенно	2	1
352	как говорит	1	1
353	в одной	2	1
354	под его	1	1
355	для русской	1	1
356	стороны и	1	1
357	это был	1	1
358	кроме того	6	1
359	систему как	2	1
360	хотя и	1	1
361	и понимания	1	1
362	мысль в	1	1
363	это тоже	1	1
364	та и	1	1
365	и к	3	1
366	и биографическими	1	1
367	или иную	1	1
368	и конечно	1	1
369	еще на	1	1
370	лежит на	1	1
371	не приходится	2	1
372	существует лишь	2	1
373	в нашем	2	1
374	или во	1	1
375	случае можно	1	1
376	является лишь	3	1
377	в известном	1	1
378	с их	1	1
379	всего необходимо	1	1
380	бы только	1	1
381	и до	1	1
382	другом случае	1	1
383	один культурный	1	1
384	иначе и	1	1
385	от необходимости	1	1
386	как он	2	1
387	если он	2	1
388	конечно эти	1	1
389	встать на	1	1
390	в узком	2	1
391	не как	2	1
392	в корне	3	1
393	и вот	1	1
394	имеют прямого	1	1
395	нашего времени	1	1
396	в плане	1	1
397	какой бы	1	1
398	даже прямо	1	1
399	но дело	1	1
400	без исключения	8	1
401	ни был	1	1
402	значительной степени	1	1
403	бы они	1	1
404	в работе	2	1
405	могла бы	2	1
406	в школе	1	1
407	являются для	1	1
408	а по	1	1
409	на все	1	1
410	с целью	1	1
411	второй половины	1	1
412	входит в	5	1
413	мы на	1	1
414	то все	1	1
415	ведь в	2	1
416	здесь нет	1	1
417	говорить в	1	1
418	для них	2	1
419	он является	3	1
420	является для	1	1
421	это положение	2	1
422	далеко не	4	1
423	с тем	1	1
424	кроме самого	1	1
425	всегда и	1	1
426	материалом для	1	1
427	очень важный	1	1
428	значение как	1	1
429	в один	1	1
430	бы на	1	1
431	и при	3	1
432	что такое	2	1
433	представить себе	1	1
434	нас не	1	1
435	не становится	3	1
436	система является	1	1
437	место в	3	1
438	не столько	4	1
439	них нет	1	1
440	степени не	1	1
441	или вернее	1	1
442	значение то	1	1
443	что я	1	1
444	области других	1	1
445	иным как	1	1
446	что было	1	1
447	речи в	3	1
448	быть не	1	1
449	бы быть	1	1
450	и общей	1	1
451	по себе	4	1
452	же мы	1	1
453	пор и	1	1
454	же во	1	1
455	слово как	4	1
456	факт действительно	1	1
457	если и	1	1
458	каждого отдельного	1	1
459	должна опираться	5	1
460	слова до	1	1
461	мы пока	2	1
462	в русской	2	1
463	тогда когда	1	1
464	одна из	2	1
465	в науке	6	1
466	к этим	3	1
467	в процессе	14	1
468	их концепции	1	1
469	чем та	1	1
470	здесь например	1	1
471	и имеет	1	1
472	опираться на	5	1
473	во всякой	1	1
474	не могло	2	1
475	бы между	1	1
476	на язык	3	1
477	в разных	1	1
478	того как	1	1
479	характер является	1	1
480	и лишь	1	1
481	явление в	1	1
482	того в	1	1
483	какой же	1	1
484	целое в	1	1
485	и является	2	1
486	бы по	1	1
487	же отметить	1	1
488	половины xix	1	1
489	освобождается от	1	1
490	ни о	2	1
491	разрыв между	1	1
492	в духе	1	1
493	не могут	3	1
494	отличается от	1	1
495	к тому	2	1
496	всё что	1	1
497	языка что	1	1
498	отказаться от	1	1
499	то ни	8	1
500	всех случаях	1	1
501	как мы	13	1
502	в виду	2	1
503	но при	2	1
504	на основе	1	1
505	последнее время	1	1
506	еще почти	1	1
507	ли с	1	1
508	можно сделать	1	1
509	только то	1	1
510	с самого	4	1
511	являются лишь	2	1
512	то как	2	1
513	проблем и	1	1
514	времени и	1	1
515	мог бы	2	1
516	произведения не	1	1
517	на которую	1	1
518	еще в	1	1
519	этой особой	1	1
520	можно только	1	1
521	необходимо теперь	1	1
522	является в	3	1
523	образом в	1	1
524	лишь то	1	1
525	о нем	1	1
526	какую-то особую	1	1
527	и та	2	1
528	язык и	2	1
529	настоящее время	6	1
530	можно сказать	3	1
531	все его	1	1
532	не просто	2	1
533	каждом из	1	1
534	двух сторон	1	1
535	что самое	1	1
536	но нет	1	1
537	нуждается в	3	1
538	иными словами	2	1
539	во всей	1	1
540	в форме	1	1
541	приводит и	1	1
542	них в	1	1
543	еще только	2	1
544	каких бы	3	1
545	наук и	1	1
546	это две	1	1
547	тот же	4	1
548	этого материала	2	1
549	пор не	1	1
550	наше время	1	1
551	бы ни	1	1
552	именно на	2	1
553	какой степени	2	1
554	на дело	1	1
555	целом это	1	1
556	книгах и	1	1
557	первостепенное значение	1	1
558	не имеют	3	1
559	и методологическая	1	1
560	уже не	1	1
561	если мы	11	1
562	языка а	3	1
563	каком же	1	1
564	чтобы он	1	1
565	на определенной	2	1
566	каким образом	1	1
567	и других	2	1
568	языка но	1	1
569	области в	1	1
570	ту или	1	1
571	но вот	1	1
572	тогда он	1	1
573	слова в	1	1
574	в одном	1	1
575	наука о	1	1
576	сами по	1	1
577	значении которое	1	1
578	не о	1	1
579	дело и	1	1
580	ясному и	1	1
581	значение есть	1	1
582	от того	4	1
583	характерны для	1	1
584	комментарий к	1	1
585	само собой	1	1
586	о каком	1	1
587	ни была	1	1
588	были бы	1	1
589	без того	1	1
590	или иной	3	1
591	на ее	1	1
592	здесь в	3	1
593	и др	2	1
594	ли отсюда	1	1
595	системе и	1	1
596	до конца	5	1
597	более того	3	1
598	не означает	1	1
599	самое слово	1	1
600	о чем	1	1
601	него не	1	1
602	и вовсе	1	1
603	но что	1	1
604	чтобы и	2	1
605	к особенностям	1	1
606	в меру	1	1
607	первый путь	1	1
608	устойчивая система	2	1
609	из которых	2	1
610	какого бы	3	1
611	к своему	2	1
612	xix века	3	1
613	целом ряде	2	1
614	как общей	1	1
615	и там	1	1
616	и всей	1	1
617	для понимания	1	1
618	и другой	1	1
619	то на	1	1
620	индивидуальности своего	1	1
621	в последнем	1	1
622	данный знак	1	1
623	собственно только	1	1
624	все одинаково	1	1
625	этом смысле	2	1
626	в обычных	1	1
627	в наше	1	1
628	отсюда что	1	1
629	но помимо	1	1
630	и родственных	1	1
631	опоры в	1	1
632	и от	3	1
633	историей и	1	1
634	к данной	2	1
635	или в	2	1
636	узком смысле	2	1
637	в настоящее	6	1
638	эти проблемы	1	1
639	у них	1	1
640	той или	1	1
641	бы в	2	1
642	не должен	1	1
643	конце концов	3	1
644	знаков в	2	1
645	знак в	3	1
646	уже давно	1	1
647	отношении к	4	1
648	в целях	3	1
649	одной из	3	1
650	слово в	3	1
651	с ней	1	1
652	это делает	2	1
653	состоит из	1	1
654	их с	1	1
655	к его	2	1
656	ему самому	1	1
657	из этого	2	1
658	и другие	1	1
659	к этому	5	1
660	в роли	1	1
