N	2gram	Losev_Vlad_3	Problema
158	самом деле	1	4
159	на самом	3	4
160	и есть	1	4
161	этой теории	1	4
162	что если	4	4
163	и тут	3	4
164	не вполне	2	4
165	и самого	1	4
166	не был	8	4
167	но не	4	4
168	не все	3	4
169	в общем	1	4
170	сама по	1	4
171	в своем	8	4
172	и как	7	4
173	более или	5	4
174	что она	2	4
175	же именно	1	4
176	их в	1	4
177	таким образом	11	4
178	заключается в	1	4
179	и тем	3	4
180	далеко не	3	4
181	которой он	1	4
182	на первый	2	4
183	или менее	5	4
184	в этих	2	4
185	но если	5	4
186	сама собой	1	4
187	не будем	1	4
188	самое время	1	4
189	собой и	1	4
190	в отношении	5	4
191	есть прежде	2	4
192	до сих	1	4
193	но только	2	4
194	что на	2	4
195	в каком	4	4
196	стороны и	2	4
197	не могут	2	4
198	и вполне	2	4
199	все еще	1	4
200	что при	1	4
201	и о	4	4
202	говоря уже	1	4
203	без всякого	1	4
204	о самой	1	4
205	разного рода	3	4
206	если бы	3	4
207	и здесь	6	4
208	и только	3	4
209	единораздельная цельность	1	4
210	значит что	6	4
211	тех пор	1	4
212	всякого рода	3	4
213	что он	5	4
214	не можем	2	4
215	то и	2	4
216	ведь если	4	4
217	представить себе	1	4
218	нами не	1	4
219	тем что	5	4
220	и следовательно	1	4
221	если не	6	4
222	мы говорим	1	4
223	подобного рода	3	4
224	как бы	3	4
225	это значит	6	4
226	слова и	1	4
227	сих пор	1	4
228	все это	1	4
229	тут тоже	2	4
230	вообще говоря	2	4
231	в результате	4	4
232	а в	7	4
233	не говоря	1	4
234	гораздо более	1	4
235	можно говорить	1	3
236	мы здесь	1	3
237	это и	1	3
238	и должны	1	3
239	и этот	2	3
240	в их	2	3
241	мы уже	5	3
242	вопрос о	4	3
243	что иное	1	3
244	но даже	4	3
245	то это	10	3
246	для нашей	1	3
247	не нужно	2	3
248	первый план	2	3
249	в нашем	2	3
250	а тем	2	3
251	нет и	1	3
252	и речи	2	3
253	что они	1	3
254	в истории	5	3
255	всей этой	2	3
256	просто как	1	3
257	хотя и	7	3
258	не было	5	3
259	не являются	1	3
260	как иначе	1	3
261	и к	2	3
262	что слово	1	3
263	только то	2	3
264	в целом	2	3
265	бы не	1	3
266	из этих	3	3
267	особенно важны	1	3
268	теории и	1	3
269	при этом	3	3
270	перестает быть	1	3
271	и по	2	3
272	то ни	3	3
273	лишь в	1	3
274	его в	2	3
275	для них	1	3
276	о которых	2	3
277	все равно	1	3
278	с тем	7	3
279	несмотря на	7	3
280	что такая	2	3
281	оказывается что	2	3
282	должны были	1	3
283	является только	1	3
284	но эта	1	3
285	тому что	4	3
286	этой области	1	3
287	иной раз	6	3
288	о значении	2	3
289	с которой	1	3
290	одна из	1	3
291	в науке	1	3
292	и притом	3	3
293	в основе	1	3
294	можно судить	1	3
295	только не	1	3
296	самое большее	1	3
297	только и	5	3
298	и является	1	3
299	мы бы	7	3
300	оно не	3	3
301	она не	2	3
302	ввиду своей	1	3
303	ничего общего	5	3
304	с самого	1	3
305	с самим	1	3
306	он сам	2	3
307	иное как	1	3
308	каждый раз	1	3
309	внимание на	1	3
310	но мы	2	3
311	или иные	2	3
312	которые мы	1	3
313	говорить об	1	3
314	и можно	4	3
315	есть тоже	1	3
316	в свете	1	3
317	и наконец	2	3
318	один из	1	3
319	никак нельзя	1	3
320	по этому	3	3
321	слишком уж	1	3
322	есть ни	1	3
323	уже в	3	3
324	в нашей	2	3
325	а это	1	3
326	и их	1	3
327	указание на	1	3
328	для того	2	3
329	это будет	1	3
330	даже не	3	3
331	говорим о	1	3
332	термины как	1	3
333	что для	1	3
334	без которых	1	3
335	как именно	3	3
336	и если	7	3
337	если оно	4	3
338	к понятию	1	3
339	от нас	1	3
340	к тому	7	3
341	и от	6	3
342	всем этим	1	3
343	то не	2	3
344	бы в	2	3
345	и ни	2	3
346	мы должны	4	3
347	существует ли	1	3
348	это тоже	2	3
349	только как	1	3
350	не что	1	3
351	в своих	7	3
352	точно так	4	3
353	все что	1	3
354	речь идет	1	2
355	является для	2	2
356	чтобы не	1	2
357	не имел	2	2
358	нового не	1	2
359	из самых	1	2
360	по преимуществу	2	2
361	от всяких	1	2
362	и само	2	2
363	это совершенно	1	2
364	которые тоже	1	2
365	из которых	1	2
366	в ней	5	2
367	без которой	2	2
368	здесь не	3	2
369	бы то	3	2
370	во всех	1	2
371	не то	1	2
372	мы тоже	1	2
373	себе и	2	2
374	оно является	1	2
375	есть просто	2	2
376	учение о	24	2
377	один и	1	2
378	которые не	2	2
379	в поисках	1	2
380	нашего сознания	1	2
381	независимо от	3	2
382	общего с	2	2
383	перед нами	3	2
384	и свою	1	2
385	не очень	2	2
386	и конечно	1	2
387	наше сознание	1	2
388	роль в	2	2
389	не годится	1	2
390	человек не	1	2
391	и совсем	1	2
392	он не	8	2
393	не говорим	1	2
394	нужно говорить	1	2
395	в корне	1	2
396	содержит в	5	2
397	так уж	3	2
398	субстанция не	1	2
399	в плане	1	2
400	всякого определения	1	2
401	его от	1	2
402	такие термины	1	2
403	но все	3	2
404	на всю	1	2
405	об этом	6	2
406	и никакого	1	2
407	на этой	1	2
408	знает что	1	2
409	это вовсе	1	2
410	и которые	1	2
411	и мы	1	2
412	а скорее	2	2
413	в них	1	2
414	эту тему	1	2
415	должно быть	5	2
416	точки зрения	13	2
417	имеет ничего	2	2
418	и при	1	2
419	в такой	1	2
420	прийти к	1	2
421	бы мы	1	2
422	он тоже	1	2
423	которые в	1	2
424	не в	3	2
425	войти в	1	2
426	возможно только	1	2
427	что многие	1	2
428	даже в	4	2
429	же мы	1	2
430	что с	1	2
431	самого начала	1	2
432	что их	1	2
433	на него	2	2
434	то менее	1	2
435	и слишком	3	2
436	того чтобы	3	2
437	или как	4	2
438	как на	3	2
439	не столь	1	2
440	никуда не	1	2
441	ч м	1	2
442	ли это	1	2
443	этой работе	1	2
444	настоящего времени	1	2
445	то более	1	2
446	отличается от	3	2
447	себе что	1	2
448	ли в	1	2
449	утверждать что	1	2
450	ни даже	1	2
451	в в	2	2
452	только при	4	2
453	самой обыкновенной	2	2
454	нет никакой	1	2
455	имеет никакого	1	2
456	и сам	1	2
457	но зато	1	2
458	вещи и	1	2
459	том случае	3	2
460	еще в	5	2
461	но никак	1	2
462	можно только	2	2
463	является в	2	2
464	сводится к	3	2
465	мы могли	1	2
466	и поэтому	1	2
467	то во	1	2
468	язык и	1	2
469	что каждый	2	2
470	а также	8	2
471	это было	3	2
472	является здесь	1	2
473	к нему	3	2
474	этому поводу	1	2
475	мы ни	1	2
476	что и	7	2
477	каждый элемент	1	2
478	тотчас же	1	2
479	вообще и	1	2
480	которая и	1	2
481	этой терминологии	1	2
482	и всякое	1	2
483	если это	1	2
484	может иметь	1	2
485	быть и	2	2
486	о двух	2	2
487	как нечто	3	2
488	и весьма	3	2
489	не имеющих	2	2
490	здесь о	2	2
491	в качестве	3	2
492	же и	2	2
493	конечно не	1	2
494	об его	1	2
495	многое другое	1	2
496	является не	3	2
497	мышления и	1	2
498	а ведь	1	2
499	ни с	3	2
500	это обстоятельство	1	2
501	не так	3	2
502	себе в	2	2
503	случае когда	1	2
504	только с	2	2
505	само по	3	2
506	этот термин	1	2
507	в состоянии	1	2
508	самого же	3	2
509	в последние	1	2
510	и прежде	1	2
511	на чем	1	2
512	и др	1	2
513	вещь и	3	2
514	от другого	1	2
515	смысла и	1	2
516	как системы	1	2
517	наше исследование	1	2
518	есть отношение	1	2
519	что из	1	2
520	в одно	2	2
521	совершенно не	2	2
522	время весьма	1	2
523	обязательно является	1	2
524	входить в	1	2
525	нет ничего	2	2
526	необходимы для	1	2
527	вместе с	7	2
528	м с	2	2
529	относиться к	1	2
530	на эту	1	2
531	в тех	1	2
532	самого себя	2	2
533	думается что	1	2
534	вообще все	1	2
535	этим мы	1	2
536	здесь идет	1	2
537	уж никак	1	2
538	заставляет нас	1	2
539	имеет значение	1	2
540	она должна	2	2
541	только мы	1	2
542	в с	2	2
543	учению о	1	2
544	свидетельствует о	2	2
545	но обязательно	1	2
546	собственно говоря	3	2
547	еще более	1	2
548	или не	3	2
549	общая и	1	2
550	но вот	3	2
551	в системе	1	2
552	от всякого	1	2
553	по поводу	1	2
554	состоит из	1	2
555	но можно	2	2
556	элементов а	1	2
557	мы считаем	1	2
558	бы его	1	2
559	из этого	2	2
560	в заключение	1	2
561	в действительности	1	2
562	для настоящего	1	2
563	а может	1	2
564	случае если	2	2
565	том числе	1	2
566	как просто	1	1
567	отношения к	5	1
568	для построения	1	1
569	в абсолютном	3	1
570	же как	3	1
571	для выяснения	1	1
572	сам по	2	1
573	следовательно если	1	1
574	противоречие с	1	1
575	здесь и	2	1
576	с целым	1	1
577	всего система	1	1
578	в чисто	1	1
579	конечно с	1	1
580	она все	1	1
581	к учению	1	1
582	должна быть	2	1
583	и больше	1	1
584	с таким	2	1
585	по его	2	1
586	и была	1	1
587	для своего	1	1
588	мы имеем	3	1
589	чего другого	1	1
590	которую мы	1	1
591	ничто то	1	1
592	на такие	1	1
593	имеет свою	2	1
594	но ясно	1	1
595	от своих	1	1
596	материи без	1	1
597	время как	2	1
598	оно есть	6	1
599	на себя	2	1
600	и такой	1	1
601	указывая на	1	1
602	я не	3	1
603	самый термин	1	1
604	конечно и	1	1
605	и был	3	1
606	с большим	3	1
607	и говорить	1	1
608	и сводится	1	1
609	что оба	2	1
610	является такой	1	1
611	он был	2	1
612	что его	2	1
613	с его	2	1
614	сознания а	1	1
615	без которого	1	1
616	то мы	1	1
617	а следовательно	1	1
618	и главное	1	1
619	он говорит	1	1
620	учении о	5	1
621	то он	4	1
622	мы будем	2	1
623	важный для	1	1
624	заметим что	3	1
625	к которой	1	1
626	сам собою	2	1
627	следовательно все	1	1
628	общего к	1	1
629	ни стало	2	1
630	этого последнего	2	1
631	мы сейчас	2	1
632	науки о	1	1
633	менее и	1	1
634	никакого нового	1	1
635	скорее только	1	1
636	в настоящем	2	1
637	после всего	1	1
638	во что	2	1
639	настоящем пункте	1	1
640	если она	1	1
641	это одно	1	1
642	как в	1	1
643	последнее время	1	1
644	с такими	1	1
645	а иной	1	1
646	ли ведь	1	1
647	с их	3	1
648	чтобы можно	1	1
649	первых двух	1	1
650	и думать	1	1
651	мы находили	1	1
652	случае уже	1	1
653	даже просто	1	1
654	вполне понятно	3	1
655	это определение	1	1
656	значит есть	1	1
657	тут нет	1	1
658	дело только	1	1
659	пункте нашего	1	1
660	очень многие	1	1
661	что это	9	1
662	есть о	2	1
663	связанного с	1	1
664	думать что	1	1
665	может считаться	1	1
666	в известном	1	1
667	часто даже	1	1
668	остановиться на	2	1
669	им в	1	1
670	и простыми	2	1
671	иначе и	2	1
672	за рамки	1	1
673	говоря только	2	1
674	так сказать	1	1
675	не имеют	2	1
676	только потому	1	1
677	в нем	3	1
678	мы пользуемся	1	1
679	материи и	1	1
680	все те	1	1
681	раз навсегда	3	1
682	о которой	1	1
683	именно то	1	1
684	и еще	2	1
685	в силу	2	1
686	о тех	1	1
687	самым настоящим	1	1
688	для понимания	2	1
689	на земле	1	1
690	что тут	1	1
691	взятое само	1	1
692	что ни	1	1
693	может существовать	1	1
694	и будет	1	1
695	всех своих	2	1
696	нему же	1	1
697	слова можно	1	1
698	общего и	1	1
699	подход к	1	1
700	же не	2	1
701	для характеристики	1	1
702	что такой	1	1
703	в другом	2	1
704	об этой	2	1
705	просто только	1	1
706	свойств и	3	1
707	говорить не	1	1
708	входя в	1	1
709	или если	1	1
710	в глазах	1	1
711	это не	3	1
712	который так	1	1
713	бытие которое	1	1
714	на почве	2	1
715	но их	1	1
716	должен был	2	1
717	ведь в	1	1
718	не чем	1	1
719	большое распространение	1	1
720	само собою	1	1
721	то как	3	1
722	результате чего	1	1
723	весьма важный	1	1
724	бы для	1	1
725	если иметь	1	1
726	есть оно	2	1
727	оно имеет	1	1
728	с такой	2	1
729	сами собой	1	1
730	потому и	2	1
731	такой же	4	1
732	не мог	6	1
733	но я	1	1
734	себя ни	1	1
735	бы на	2	1
736	однако цельность	1	1
737	даже при	1	1
738	еще менее	1	1
739	было чрезвычайно	1	1
740	то для	1	1
741	самого человека	3	1
742	чем другим	1	1
743	всего только	1	1
744	мы говорили	1	1
745	место в	1	1
746	все и	2	1
747	логика и	1	1
748	и понятия	1	1
749	в которых	1	1
750	идти только	1	1
751	необходимо будет	1	1
752	далеки от	2	1
753	мы теперь	1	1
754	сам же	2	1
755	только были	1	1
756	выше мы	2	1
757	образом и	1	1
758	является уже	1	1
759	оба они	1	1
760	который вообще	1	1
761	видно что	1	1
762	речи в	1	1
763	знания но	1	1
764	ни было	1	1
765	не тем	1	1
766	не требуется	1	1
767	необходимо чтобы	1	1
768	как можно	2	1
769	является вполне	1	1
770	уже встречались	1	1
771	существование всего	1	1
772	что есть	3	1
773	как акт	1	1
774	ясностью и	2	1
775	не раз	1	1
776	что эта	2	1
777	имеет свое	1	1
778	и другое	1	1
779	только из	1	1
780	если в	1	1
781	если этого	1	1
782	на себе	1	1
783	и непосредственного	1	1
784	и далеко	1	1
785	но вместе	1	1
786	если имеется	3	1
787	мышление если	1	1
788	как здесь	1	1
789	какой бы	1	1
790	иметь в	2	1
791	следовательно и	1	1
792	бытие или	1	1
793	никогда не	11	1
794	человека от	2	1
795	и всегда	2	1
796	это просто	1	1
797	и вместо	1	1
798	бы сказали	3	1
799	действительности является	1	1
800	мира и	1	1
801	учения о	4	1
802	а во	1	1
803	ввиду своего	1	1
804	во всей	1	1
805	по своей	2	1
806	гораздо богаче	1	1
807	не ставит	1	1
808	как не	2	1
809	это слово	1	1
810	вернее сказать	1	1
811	такой точки	1	1
812	большой знаток	1	1
813	и его	10	1
814	и теперь	1	1
815	эти три	5	1
816	самой этой	1	1
817	рушится и	1	1
818	этом отношении	2	1
819	и об	1	1
820	есть у	1	1
821	является то	1	1
822	только от	1	1
823	вот оказывается	1	1
824	здесь тоже	1	1
825	нет ни	2	1
826	такая точка	1	1
827	менее понятно	1	1
828	взятое в	1	1
829	ли является	1	1
830	такого же	1	1
831	что тело	1	1
832	только еще	1	1
833	должны быть	1	1
834	что является	2	1
835	скорее в	1	1
836	бы он	1	1
837	уже на	1	1
838	гласит что	1	1
839	необходимым и	1	1
840	им термины	1	1
841	тоже никуда	1	1
842	раз даже	1	1
843	если нет	3	1
844	содержащиеся в	1	1
845	которого мы	1	1
846	с ее	1	1
847	всего этого	1	1
848	истории философии	3	1
849	вещи являются	1	1
850	правильно но	2	1
851	то время	4	1
852	говорится что	1	1
853	вопрос что	1	1
854	мы высказали	1	1
855	в дальнейшем	4	1
856	об идеях	1	1
857	вероятно и	1	1
858	от того	4	1
859	iii в	1	1
860	что ведь	1	1
861	очень долго	1	1
862	особенно в	1	1
863	здесь нет	2	1
864	и каждый	1	1
865	во многом	2	1
866	действительно если	1	1
867	но уж	1	1
868	наше внимание	1	1
869	и всякого	2	1
870	она есть	1	1
871	на что	1	1
872	данного в	1	1
873	эту теорию	1	1
874	выходящее за	1	1
875	при беглом	1	1
876	смысле и	1	1
877	находится в	3	1
878	указанной нами	1	1
879	и нужно	1	1
880	и нигде	1	1
881	все вещи	1	1
882	совершенно неверно	1	1
883	остается неясным	1	1
884	одного из	1	1
885	или на	1	1
886	условии логической	1	1
887	ли она	1	1
888	может не	1	1
889	уже самое	1	1
890	и во	1	1
891	с нашей	1	1
892	и всю	2	1
893	смысле не	1	1
894	также еще	2	1
895	такие слова	1	1
896	и ф	1	1
897	эти два	1	1
898	которые можно	2	1
899	то тут	1	1
900	что бы	3	1
901	в теории	2	1
902	если эта	1	1
903	еще только	1	1
904	и она	1	1
905	дать в	1	1
906	же можно	1	1
907	и многое	1	1
908	смысле его	1	1
909	что здесь	3	1
910	но с	2	1
911	весьма большую	2	1
912	мы действительно	1	1
913	но например	1	1
914	только одной	1	1
915	одной из	2	1
916	что даже	2	1
917	большее что	1	1
918	в какой	2	1
919	представляет собою	1	1
920	в вопросе	2	1
921	словом и	1	1
922	то в	6	1
923	с термином	2	1
924	буквальном смысле	1	1
925	и так	2	1
926	это очень	1	1
927	самые разнообразные	1	1
928	здесь с	1	1
929	это же	2	1
930	условии нашего	1	1
931	все они	2	1
932	даже вовсе	1	1
933	знаком с	1	1
934	да еще	1	1
935	своей целью	1	1
936	вопроса о	1	1
937	нами и	1	1
938	быть весьма	1	1
939	чтобы он	1	1
940	тем чтобы	1	1
941	время является	1	1
942	и чисто	3	1
943	от других	1	1
944	а то	2	1
945	то чему	2	1
946	факт но	1	1
947	такое определение	1	1
948	но для	3	1
949	огромное значение	1	1
950	а и	2	1
951	не будут	1	1
952	как область	1	1
953	другой весьма	1	1
954	в одном	5	1
955	поводу необходимо	1	1
956	в хронологическом	1	1
957	не для	1	1
958	от тех	1	1
959	раз весьма	1	1
960	друг друга	2	1
961	или это	1	1
962	но что	2	1
963	и никакой	1	1
964	должны сказать	2	1
965	говорить отдельно	1	1
966	существовать в	1	1
967	цельность которая	1	1
968	легко можно	1	1
969	не обладает	1	1
970	само собой	3	1
971	пользуемся не	1	1
972	о каком	1	1
973	к самому	1	1
974	науке уже	1	1
975	о невозможности	1	1
976	же деле	2	1
977	нужно было	1	1
978	возможно что	1	1
979	в сфере	1	1
980	со стороны	2	1
981	годится если	1	1
982	о своей	1	1
983	система конечно	1	1
984	настоящего раздела	1	1
985	и чем	1	1
986	предполагает существование	1	1
987	нельзя сказать	3	1
988	именно в	3	1
989	здесь в	4	1
990	которых мы	2	1
991	можно сколько	2	1
992	том как	1	1
993	не относится	1	1
994	в каких	2	1
995	являются только	1	1
996	в последнее	1	1
997	может показаться	2	1
998	а с	4	1
999	она является	1	1
1000	себя и	1	1
1001	идет только	1	1
1002	больше и	2	1
1003	говорит о	4	1
1004	каком смысле	1	1
1005	менее он	1	1
1006	самом же	2	1
1007	от этого	2	1
1008	в подлинном	1	1
1009	иначе но	1	1
1010	а наоборот	3	1
1011	до конца	4	1
1012	не на	2	1
1013	весьма разнообразно	1	1
1014	однако и	4	1
1015	другим а	1	1
1016	для человека	1	1
1017	себе уже	1	1
1018	но оно	2	1
1019	только к	2	1
1020	в буквальном	1	1
1021	ни на	2	1
1022	можно будет	1	1
1023	к его	2	1
1024	свете этой	1	1
1025	и потому	10	1
1026	как это	4	1
1027	вопросе о	3	1
1028	здесь уже	1	1
1029	его на	1	1
1030	мы занимаемся	1	1
1031	а так	1	1
1032	к своему	2	1
1033	этих работ	1	1
1034	только данного	1	1
1035	а если	2	1
1036	мыслим и	1	1
1037	чем в	4	1
1038	простого и	1	1
1039	что такого	1	1
1040	это есть	10	1
1041	даже с	1	1
1042	таких условиях	2	1
1043	мыслится как	1	1
1044	к проблеме	1	1
1045	мы сказали	1	1
1046	себя свое	1	1
1047	еще раз	2	1
1048	на пути	1	1
1049	сказать не	2	1
1050	и нет	1	1
1051	известном смысле	1	1
1052	что современное	1	1
1053	ведь никакой	1	1
1054	и таким	1	1
1055	между прочим	5	1
1056	ближе к	1	1
1057	в смысле	6	1
1058	это последнее	2	1
1059	i но	1	1
1060	уж совсем	1	1
1061	вне его	1	1
1062	в более	1	1
1063	раздела нашей	1	1
1064	от той	1	1
1065	тем и	1	1
1066	то можно	2	1
1067	на небе	1	1
1068	которая в	2	1
1069	бы даже	1	1
1070	и самым	1	1
1071	который является	1	1
1072	но когда	2	1
1073	у них	1	1
1074	возникает вопрос	4	1
1075	иначе он	1	1
1076	полноты и	1	1
1077	года в	1	1
1078	разной степени	1	1
1079	они имеют	1	1
1080	прямо нужно	1	1
1081	что а	2	1
1082	во время	1	1
1083	мы мыслим	2	1
1084	же в	3	1
1085	еще очень	1	1
1086	всегда есть	3	1
1087	предметов как	1	1
1088	всего мира	1	1
1089	не быть	1	1
1090	то здесь	1	1
1091	сколько угодно	2	1
1092	но этот	1	1
1093	теории в	1	1
1094	для нашего	1	1
1095	никакого отношения	5	1
1096	есть и	4	1
1097	в литературе	1	1
1098	сказать так	1	1
1099	к этой	2	1
1100	ее в	3	1
1101	как таковое	1	1
1102	то оно	1	1
1103	и эта	3	1
1104	будет то	2	1
1105	по причине	1	1
1106	этот путь	1	1
1107	который не	1	1
1108	к этому	2	1
1109	эти категории	1	1
1110	как результат	1	1
1111	они не	1	1
1112	ведь нельзя	1	1
