N	2gram	Propp_Isto_2	Komedia
496	отца или	1	1
497	мы в	2	1
498	он к	1	1
499	своего отца	1	1
500	его против	1	1
501	я теперь	1	1
502	сводится к	1	1
503	то они	1	1
504	после того	3	1
505	но об	1	1
506	там же	1	1
507	наконец как	1	1
508	восходит к	1	1
509	ст или	1	1
510	все на	1	1
511	гораздо чаще	1	1
512	путь к	1	1
513	этому поводу	1	1
514	этот момент	1	1
515	ее на	1	1
516	вслед за	1	1
517	и подобных	1	1
518	в середине	1	1
519	иначе в	1	1
520	говоря что	1	1
521	пор были	1	1
522	и она	3	1
523	из видов	2	1
524	в третий	2	1
525	что здесь	4	1
526	но так	1	1
527	на которой	2	1
528	там и	1	1
529	ни к	1	1
530	он стал	2	1
531	мы видим	8	1
532	сына в	4	1
533	только в	6	1
534	самого бога	1	1
535	в стороне	1	1
536	переходят к	1	1
537	однако она	1	1
538	по этому	1	1
539	которая была	1	1
540	сына он	1	1
541	в эти	1	1
542	к какому	1	1
543	только на	1	1
544	в нашей	2	1
545	остается то	1	1
546	жалуется на	1	1
547	является не	2	1
548	пока же	1	1
549	и два	1	1
550	и других	1	1
551	попавший к	1	1
552	уже нет	1	1
553	свою дочь	3	1
554	не сам	2	1
555	и их	2	1
556	пока не	4	1
557	руки и	4	1
558	он принес	2	1
559	ты меня	1	1
560	в прошлом	1	1
561	видно еще	1	1
562	в некоторых	2	1
563	следует понимать	1	1
564	этим же	2	1
565	в семью	1	1
566	известных нам	1	1
567	чаще однако	1	1
568	вид что	2	1
569	но вместе	1	1
570	не были	1	1
571	ней и	1	1
572	о своей	2	1
573	а именно	3	1
574	человека а	1	1
575	придает им	1	1
576	этому времени	1	1
577	и между	1	1
578	а с	2	1
579	показывает что	4	1
580	мы еще	1	1
581	в детстве	1	1
582	живого человека	1	1
583	превращается в	2	1
584	другие исследователи	1	1
585	на которых	1	1
586	у его	1	1
587	если этот	1	1
588	а так	1	1
589	никто об	1	1
590	ребенка и	2	1
591	которые как	1	1
592	место на	1	1
593	и ему	1	1
594	брат и	1	1
595	не видит	3	1
596	что сын	1	1
597	в городе	1	1
598	эти слова	3	1
599	это мог	1	1
600	или на	4	1
601	отдают в	1	1
602	как эти	1	1
603	ко всем	1	1
604	других случаях	2	1
605	и потому	1	1
606	шесть лет	1	1
607	видит в	2	1
608	к жизни	1	1
609	в сборнике	2	1
610	тому как	3	1
611	в тех	2	1
612	некоторое время	2	1
613	подобных ей	1	1
614	в мир	2	1
615	да и	2	1
616	с тобой	1	1
617	друг с	1	1
618	старику жалко	1	1
619	на свете	1	1
620	ко мне	2	1
621	в состоянии	3	1
622	быть не	1	1
623	на пути	1	1
624	в основном	2	1
625	а то	2	1
626	я мог	1	1
627	думают что	1	1
628	он должен	2	1
629	нечто подобное	1	1
630	под названием	2	1
631	еще одна	1	1
632	не знаем	1	1
633	и ушел	3	1
634	один вопрос	1	1
635	и плачет	1	1
636	войти в	1	1
637	в новой	2	1
638	или в	2	1
639	в другой	4	1
640	о котором	1	1
641	это как	1	1
642	чтобы понять	2	1
643	молодых людей	3	1
644	она уже	1	1
645	то не	2	1
646	для нас	4	1
647	же что	1	1
648	это может	1	1
649	у них	1	1
650	всякого рода	1	1
651	в этих	11	1
652	не должен	4	1
653	за него	2	1
654	было только	1	1
655	превратился в	1	1
656	все они	1	1
657	с ужасом	1	1
658	хотя в	3	1
659	бы на	1	1
660	окончательно и	1	1
661	к самому	1	1
662	сказать что	2	1
663	и только	2	1
664	да не	1	1
665	понимать как	1	1
666	при его	1	1
667	почему он	1	1
668	бы его	1	1
669	самое что	1	1
670	на своем	1	1
671	жизнь в	1	1
672	но еще	1	1
673	и эта	1	1
674	предполагают что	1	1
675	можно назвать	1	1
676	они не	4	1
