N	2gram	Vinokur_St_1	Istorich
116	для того	10	3
117	что при	2	3
118	того чтобы	11	3
119	на том	1	3
120	никогда не	5	3
121	и с	3	3
122	и вообще	3	3
123	после того	1	3
124	о нем	1	3
125	к нему	2	3
126	в форме	1	3
127	в другой	1	3
128	что здесь	2	3
129	и др	1	3
130	никто не	4	3
131	и из	1	3
132	и все	2	3
133	в данном	14	3
134	в свете	1	3
135	а в	17	3
136	в целях	1	3
137	е в	2	3
138	состоит из	1	3
139	они не	1	3
140	того же	3	2
141	самом деле	11	2
142	тех же	1	2
143	а как	2	2
144	вопрос о	4	2
145	это время	1	2
146	на них	1	2
147	время в	1	2
148	во всех	8	2
149	по отношению	3	2
150	очевидно что	1	2
151	до его	1	2
152	перед нами	1	2
153	уже в	2	2
154	он делает	1	2
155	на то	4	2
156	связанные с	3	2
157	том чтобы	1	2
158	и по	5	2
159	так например	7	2
160	могло получиться	1	2
161	о чем	1	2
162	не считать	1	2
163	это было	1	2
164	и других	1	2
165	в это	1	2
166	о которых	1	2
167	которой он	1	2
168	несмотря на	2	2
169	такой же	5	2
170	точки зрения	11	2
171	в своей	6	2
172	можно найти	2	2
173	оказывается что	1	2
174	от себя	1	2
175	бы мы	2	2
176	но он	2	2
177	без всяких	2	2
178	что этот	2	2
179	по себе	1	2
180	даже в	3	2
181	уже выше	2	2
182	таких случаях	1	2
183	как можно	2	2
184	а на	3	2
185	она не	2	2
186	тогда когда	1	2
187	эти случаи	1	2
188	одна из	1	2
189	б в	1	2
190	где уже	1	2
191	не потому	1	2
192	должен быть	3	2
193	данном случае	6	2
194	так в	1	2
195	и сам	2	2
196	об этом	3	2
197	еще в	1	2
198	что от	2	2
199	таких примеров	1	2
200	если бы	9	2
201	только у	2	2
202	ничего не	2	2
203	из других	1	2
204	язык и	1	2
205	образом в	1	2
206	можно сказать	1	2
207	все его	1	2
208	образом мы	1	2
209	должно было	2	2
210	того что	9	2
211	значит что	3	2
212	на которой	2	2
213	том как	4	2
214	то в	3	2
215	именно на	1	2
216	так что	6	2
217	чтобы он	1	2
218	из них	8	2
219	его и	1	2
220	тогда он	1	2
221	вовсе не	19	2
222	у него	2	2
223	уже и	1	2
224	в других	2	2
225	из двух	3	2
226	со стороны	6	2
227	до сих	7	2
228	такое же	1	2
229	говорит о	3	2
230	а не	16	2
231	что мы	5	2
232	в одно	1	2
233	чтобы она	1	2
234	что во	2	2
235	и потому	2	2
236	эти примеры	1	2
237	из которых	1	2
238	а если	2	2
239	в течение	1	2
240	как бы	4	2
241	по существу	2	2
242	и этим	1	2
243	с этой	3	2
244	сих пор	7	2
245	и таким	1	2
246	но для	2	2
247	в наше	1	2
248	и для	3	2
249	все вместе	1	2
250	с ней	1	2
251	сказать что	7	2
252	и при	1	2
253	то здесь	1	2
254	совершенно не	5	2
255	к его	1	2
256	отношению к	3	2
257	сам в	2	2
258	в свое	2	2
259	к этому	1	2
260	жизни и	5	2
261	уже после	1	2
262	узнал о	1	1
263	вряд ли	5	1
264	то на	1	1
265	также и	9	1
266	дело что	2	1
267	по отдельным	1	1
268	в упомянутой	1	1
269	многих отношениях	1	1
270	и есть	1	1
271	тем же	3	1
272	здесь и	1	1
273	из его	1	1
274	не имеют	1	1
275	должна быть	3	1
276	едва ли	1	1
277	кости и	1	1
278	в зависимости	1	1
279	и могут	1	1
280	той же	5	1
281	место в	1	1
282	источник этого	1	1
283	работы на	1	1
284	время как	2	1
285	я не	7	1
286	и другая	1	1
287	из того	2	1
288	но даже	1	1
289	зависимости от	1	1
290	черты его	1	1
291	думаю что	5	1
292	быть в	2	1
293	мысль что	1	1
294	нас интересует	1	1
295	на самом	6	1
296	совсем не	2	1
297	но как	1	1
298	и спрашивает	1	1
299	ответ на	3	1
300	такое отсутствие	1	1
301	должны были	1	1
302	таком положении	2	1
303	нужно быть	1	1
304	отношение к	2	1
305	иногда и	2	1
306	следующий случай	1	1
307	что они	7	1
308	думать что	2	1
309	к сожалению	3	1
310	и я	3	1
311	как говорит	1	1
312	приходит на	1	1
313	в одной	1	1
314	стороны и	1	1
315	как к	3	1
316	что как	2	1
317	путь в	1	1
318	у исследователей	1	1
319	что касается	3	1
320	целый ряд	2	1
321	говорит что	3	1
322	оказывается в	2	1
323	и к	1	1
324	которых является	1	1
325	очевидно в	1	1
326	но в	10	1
327	отнесены к	1	1
328	и говорит	1	1
329	впечатление что	1	1
330	за это	1	1
331	он в	1	1
332	или во	1	1
333	и и	2	1
334	что так	3	1
335	то обстоятельство	2	1
336	на нем	1	1
337	в себе	2	1
338	во многих	3	1
339	если он	1	1
340	но на	2	1
341	на камне	1	1
342	в чужую	3	1
343	что она	4	1
344	задний план	3	1
345	при этом	2	1
346	одно целое	1	1
347	всех этих	2	1
348	нужно не	1	1
349	и вот	1	1
350	свидетельствует о	2	1
351	наших глазах	2	1
352	него в	1	1
353	но дело	1	1
354	в специальных	1	1
355	показывает следующий	1	1
356	например мы	1	1
357	в количестве	1	1
358	в приведенных	1	1
359	это явление	2	1
360	камне в	1	1
361	с неба	1	1
362	было бы	17	1
363	е тот	1	1
364	по всему	1	1
365	он является	1	1
366	это положение	1	1
367	и вы	1	1
368	соответствии с	1	1
369	были в	1	1
370	на основании	1	1
371	и уже	2	1
372	нужно искать	3	1
373	в развитии	1	1
374	зато в	2	1
375	согласно которому	1	1
376	и тогда	2	1
377	не абсолютно	1	1
378	только тем	2	1
379	которую он	1	1
380	одно дело	1	1
381	места в	2	1
382	и сейчас	4	1
383	работы в	3	1
384	право на	1	1
385	ли можно	1	1
386	он должен	2	1
387	с точки	8	1
388	но которые	1	1
389	в своем	2	1
390	в одном	1	1
391	такой вывод	1	1
392	доказывает что	1	1
393	и эти	1	1
394	вариантов и	1	1
395	и более	2	1
396	в конце	3	1
397	но они	1	1
398	тем самым	2	1
399	а иногда	2	1
400	что эта	2	1
401	что с	2	1
402	и другое	1	1
403	меня не	2	1
404	как о	2	1
405	считает что	1	1
406	дело не	4	1
407	не имеет	4	1
408	на котором	1	1
409	правда в	1	1
410	разных формах	1	1
411	в науке	1	1
412	я буду	1	1
413	не по	3	1
414	к изучению	1	1
415	он еще	1	1
416	о них	2	1
417	не могло	1	1
418	судя по	2	1
419	всякой надобности	1	1
420	на другую	1	1
421	и такой	1	1
422	же время	4	1
423	этих двух	3	1
424	явление в	1	1
425	целое в	1	1
426	в сознании	2	1
427	в процессе	1	1
428	из истории	3	1
429	в каком	3	1
430	обстоятельство что	3	1
431	очень часто	3	1
432	один раз	1	1
433	в момент	1	1
434	совершенно непонятным	1	1
435	села на	1	1
436	здесь совершенно	3	1
437	числе и	2	1
438	должны быть	3	1
439	к тому	1	1
440	что благой	2	1
441	оно не	1	1
442	действительно можно	1	1
443	этой теорией	1	1
444	и о	1	1
445	в виду	1	1
446	что там	2	1
447	без всякого	2	1
448	с каким	1	1
449	можно сделать	1	1
450	на той	1	1
451	с самого	1	1
452	то время	2	1
453	работ по	2	1
454	на свой	2	1
455	что говорилось	1	1
456	имеет чисто	1	1
457	не трудно	3	1
458	собой по	1	1
459	каждого из	2	1
460	здесь нет	1	1
461	мог бы	1	1
462	во многом	1	1
463	но нет	1	1
464	можно только	1	1
465	утверждает что	1	1
466	это только	1	1
467	мы в	1	1
468	основана на	1	1
469	для этого	2	1
470	это может	1	1
471	один человек	1	1
472	даже не	4	1
473	в тех	3	1
474	о ней	1	1
475	авторы этих	1	1
476	вывод который	1	1
477	на вопрос	4	1
478	говорит об	2	1
479	там в	1	1
480	является представление	1	1
481	а также	2	1
482	с целью	1	1
483	на основе	1	1
484	литература о	1	1
485	чтобы получить	1	1
486	во втором	4	1
487	но очень	1	1
488	это нужно	1	1
489	во всей	1	1
490	и только	3	1
491	также в	2	1
492	снять с	1	1
493	как правило	2	1
494	совершенно точно	1	1
495	оставляют в	1	1
496	известно что	1	1
497	но с	3	1
498	для таких	1	1
499	хотя бы	6	1
500	тот же	1	1
501	одной из	1	1
502	которым он	1	1
503	уже довольно	1	1
504	началось с	2	1
505	еще и	2	1
506	дает право	1	1
507	и так	3	1
508	самые разнообразные	1	1
509	по мнению	3	1
510	всяком случае	6	1
511	он узнал	1	1
512	но то	1	1
513	слилась с	1	1
514	тот что	1	1
515	же и	4	1
516	это тоже	1	1
517	и у	2	1
518	вопроса о	3	1
519	не знать	1	1
520	что не	3	1
521	где у	1	1
522	право и	2	1
523	а то	2	1
524	на две	1	1
525	одно из	2	1
526	не так	1	1
527	для него	6	1
528	себе в	1	1
529	ведь это	1	1
530	это место	2	1
531	слова в	1	1
532	в котором	5	1
533	внимание также	1	1
534	перед собой	2	1
535	с этими	1	1
536	вообще чаще	1	1
537	то наоборот	1	1
538	само собой	1	1
539	в очень	3	1
540	были бы	1	1
541	что на	2	1
542	не были	1	1
543	возможно что	3	1
544	без всякой	3	1
545	и даже	5	1
546	или иной	1	1
547	который судя	1	1
548	себе представить	1	1
549	здесь в	1	1
550	том чем	1	1
551	случаев в	1	1
552	а с	3	1
553	случаях является	1	1
554	мира это	1	1
555	или о	1	1
556	объясняется тем	1	1
557	что для	3	1
558	можно назвать	2	1
559	естественно что	1	1
560	в соответствии	1	1
561	не было	4	1
562	здесь дело	2	1
563	не знает	2	1
564	в руках	1	1
565	подобного рода	1	1
566	этой главы	3	1
567	мы пока	1	1
568	не при	5	1
569	стороны в	2	1
570	уже давно	1	1
571	нет никаких	2	1
572	можно утверждать	1	1
573	ни на	2	1
574	как это	4	1
575	а при	1	1
576	попадаются и	1	1
577	к своему	1	1
578	случаях в	1	1
579	xix века	1	1
580	конечно не	2	1
581	могут вызвать	1	1
582	для установления	2	1
583	с некоторыми	1	1
584	такого рода	2	1
585	а другое	1	1
586	он заметил	1	1
587	и там	1	1
588	в современной	1	1
589	указывает что	1	1
590	как будто	4	1
591	том смысле	2	1
592	быть не	1	1
593	и некоторые	1	1
594	является для	1	1
595	остается один	1	1
596	часто но	1	1
597	д и	2	1
598	которых он	1	1
599	не оставляют	1	1
600	никакой последовательности	1	1
601	но такой	1	1
602	потому не	1	1
603	и от	1	1
604	это можно	3	1
605	что оно	3	1
606	в основе	3	1
607	у них	1	1
608	или нет	1	1
609	бы в	1	1
610	даже после	1	1
611	на мое	1	1
612	во вторую	1	1
613	я думаю	11	1
614	речи об	1	1
615	хотя в	2	1
616	гораздо больше	2	1
617	к самым	1	1
618	и начинается	1	1
619	но если	4	1
620	две стороны	1	1
621	как иначе	2	1
622	из этого	1	1
623	этого места	1	1
624	в самом	7	1
625	что такое	1	1
626	и черты	1	1
627	и другие	1	1
628	это тем	1	1
629	в своих	2	1
630	бы думать	1	1
631	как на	1	1
632	в таком	3	1
633	точно так	1	1
634	во всяком	6	1
635	том числе	2	1
