N	2gram	Ircho_Kome_2	Istorich
279	а из	2	1
280	самом деле	1	1
281	них нельзя	1	1
282	согласии с	1	1
283	ясно что	8	1
284	находившийся в	1	1
285	со своей	3	1
286	и этот	1	1
287	и за	2	1
288	мы не	2	1
289	женщин с	1	1
290	этого нет	1	1
291	из леса	1	1
292	брак в	1	1
293	на эти	1	1
294	такое положение	1	1
295	представляло собой	1	1
296	то она	1	1
297	один пример	1	1
298	которые он	1	1
299	между собой	1	1
300	рабовладельческого государства	1	1
301	столь же	9	1
302	что его	3	1
303	в различных	1	1
304	мире у	1	1
305	землю и	1	1
306	другой пример	1	1
307	действия и	1	1
308	ответ на	3	1
309	в греческих	1	1
310	против другого	1	1
311	тут же	2	1
312	не просто	1	1
313	от такого	1	1
314	нет и	2	1
315	то обстоятельство	1	1
316	отнюдь не	2	1
317	чем же	1	1
318	более чем	4	1
319	если она	1	1
320	общего с	1	1
321	по которому	1	1
322	в браке	1	1
323	девушкой и	1	1
324	комнаты и	1	1
325	нельзя было	1	1
326	это был	1	1
327	еще больше	1	1
328	брака и	1	1
329	иначе обстоит	1	1
330	понимаем теперь	1	1
331	царство и	1	1
332	мы затронули	1	1
333	к свадьбе	2	1
334	что это	4	1
335	сказать о	2	1
336	жизни так	2	1
337	ни одна	2	1
338	что автор	1	1
339	остановиться на	1	1
340	друг от	1	1
341	и постоянных	1	1
342	не следует	2	1
343	больше всего	1	1
344	ей в	1	1
345	главным образом	1	1
346	чтобы установить	1	1
347	видеть в	1	1
348	в первую	3	1
349	том чтобы	1	1
350	по всем	2	1
351	за другого	1	1
352	его от	1	1
353	этому вопросу	1	1
354	человека в	3	1
355	от нее	1	1
356	по своему	2	1
357	могла бы	3	1
358	в состоянии	1	1
359	ним в	1	1
360	все случаи	1	1
361	в мире	2	1
362	об этом	2	1
363	в жены	2	1
364	бы быть	1	1
365	не нашел	1	1
366	девушек или	1	1
367	входит в	1	1
368	в и	1	1
369	окажется что	1	1
370	одной из	4	1
371	по всему	3	1
372	от отца	1	1
373	но уже	1	1
374	героя или	1	1
375	ни одной	1	1
376	соответствии с	1	1
377	берет на	2	1
378	которой он	1	1
379	чем в	2	1
380	ведет к	1	1
381	поводом для	2	1
382	над его	1	1
383	в эту	1	1
384	но если	3	1
385	в своей	3	1
386	этой связи	1	1
387	женщин и	1	1
388	также достаточно	1	1
389	по сообщению	1	1
390	в следующем	2	1
391	с точки	1	1
392	при существовании	1	1
393	представляла собой	1	1
394	это подтверждается	1	1
395	нет необходимости	2	1
396	быта и	1	1
397	с дочерью	3	1
398	которые в	2	1
399	ко всему	1	1
400	не могли	1	1
401	как можно	1	1
402	по себе	1	1
403	и очень	1	1
404	сестру и	1	1
405	из нас	1	1
406	самого начала	1	1
407	того как	3	1
408	у кого	1	1
409	было у	1	1
410	замуж за	2	1
411	не имели	1	1
412	правда в	1	1
413	в разных	1	1
414	больше чем	5	1
415	из четырех	2	1
416	имеем дело	1	1
417	можно усмотреть	1	1
418	такая же	2	1
419	на себе	1	1
420	буквальном смысле	1	1
421	черты характерные	1	1
422	тогда в	1	1
423	в каком	1	1
424	сына с	1	1
425	обстоятельство что	1	1
426	но там	3	1
427	такие случаи	1	1
428	нет ни	1	1
429	этом еще	1	1
430	и другой	1	1
431	от женщины	1	1
432	отличается от	1	1
433	которые его	1	1
434	и умер	1	1
435	выйти замуж	1	1
436	и поэтому	3	1
437	приходит к	1	1
438	от друга	1	1
439	как не	2	1
440	свою очередь	1	1
441	в ее	2	1
442	теперь что	1	1
443	вместе со	1	1
444	чем говорилось	1	1
445	в себя	1	1
446	с самого	2	1
447	и сам	3	1
448	в образе	3	1
449	чтобы дать	1	1
450	можно было	4	1
451	каждого из	1	1
452	этом стремлении	1	1
453	это сходство	1	1
454	во второй	1	1
455	имеется в	1	1
456	отца или	1	1
457	является в	1	1
458	но иногда	1	1
459	с ним	1	1
460	означает что	1	1
461	на море	1	1
462	сами они	1	1
463	в порядке	1	1
464	этому мы	1	1
465	и та	1	1
466	дому в	1	1
467	за пределами	1	1
468	никак не	1	1
469	эти могли	1	1
470	о сохранении	1	1
471	времени в	2	1
472	восходит к	4	1
473	мы понимаем	2	1
474	гораздо чаще	1	1
475	она с	1	1
476	соединении с	1	1
477	здесь в	3	1
478	также в	2	1
479	законный брак	3	1
480	еще несколько	1	1
481	тех пор	3	1
482	и дает	2	1
483	тот же	2	1
484	хотя бы	2	1
485	пор не	1	1
486	дочь и	1	1
487	на брак	1	1
488	по этому	1	1
489	столе и	1	1
490	и молодой	2	1
491	конечно не	1	1
492	с нею	1	1
493	каждому по	1	1
494	уже в	4	1
495	в большинстве	1	1
496	только постепенно	1	1
497	в начале	4	1
498	с отцом	1	1
499	к своим	1	1
500	он имеет	1	1
501	одно из	2	1
502	искать в	3	1
503	и их	3	1
504	могло бы	1	1
505	еще некоторых	1	1
506	мы находим	2	1
507	женщины в	1	1
508	люди не	1	1
509	когда девушка	1	1
510	от того	2	1
511	брак с	3	1
512	ее на	1	1
513	отпадают и	1	1
514	были бы	1	1
515	другого и	1	1
516	или иначе	3	1
517	нас в	1	1
518	не один	1	1
519	и тех	2	1
520	стороны он	1	1
521	в соединении	1	1
522	с другом	2	1
523	она является	1	1
524	и затем	1	1
525	говорит о	1	1
526	однако в	2	1
527	в соответствии	1	1
528	сделать их	1	1
529	а на	2	1
530	на этот	4	1
531	не означает	1	1
532	жизнь в	1	1
533	находились в	1	1
534	о чем	3	1
535	с горгоной	1	1
536	становится ясным	1	1
537	для этой	2	1
538	другой персонаж	1	1
539	случаев не	1	1
540	которого она	1	1
541	в руках	4	1
542	других случаях	1	1
543	к себе	1	1
544	дома а	1	1
545	и столь	3	1
546	над ним	1	1
547	к своему	1	1
548	в жизнь	2	1
549	в область	1	1
550	для создания	1	1
551	ли ты	1	1
552	так или	3	1
553	не видят	1	1
554	по которой	1	1
555	как бы	2	1
556	образом на	1	1
557	кто из	2	1
558	не заметил	1	1
559	то к	1	1
560	друг с	2	1
561	исходя из	1	1
562	что же	1	1
563	с этой	3	1
564	в использовании	1	1
565	только для	1	1
566	оба они	1	1
567	о его	4	1
568	все это	3	1
569	по краям	1	1
570	характерные для	1	1
571	в один	2	1
572	см ниже	1	1
573	это уже	1	1
574	тех случаях	1	1
575	случаях когда	1	1
576	при таком	1	1
577	которое и	1	1
578	отношений и	1	1
579	видно из	2	1
580	они говорят	1	1
581	год или	1	1
582	обстоит дело	1	1
583	еще тем	1	1
584	на фоне	1	1
585	на мелкие	1	1
586	героя и	1	1
587	союз с	1	1
588	не знает	1	1
589	была бы	1	1
590	для каждой	1	1
591	от всех	2	1
592	речи и	1	1
593	типов и	1	1
594	бы его	1	1
595	можно привести	2	1
596	из этого	2	1
597	и эта	1	1
598	цель его	1	1
599	как на	1	1
600	том числе	3	1
601	событий в	1	1
