N	2gram	Bakhtin_Pr_2	slovoVRo
236	героя в	3	3
237	во всяком	2	3
238	одним из	1	2
239	также и	3	2
240	его моментов	1	2
241	две реплики	1	2
242	это и	1	2
243	в чужой	1	2
244	установка на	4	2
245	контекста в	1	2
246	ведь и	7	2
247	оно было	1	2
248	мы уже	3	2
249	на материале	2	2
250	и само	1	2
251	мы не	4	2
252	предмет слова	1	2
253	именно к	1	2
254	своими корнями	1	2
255	но она	1	2
256	с ее	1	2
257	слова например	1	2
258	что говорят	1	2
259	и чужого	1	2
260	становится объектом	1	2
261	конечно и	1	2
262	по замыслу	1	2
263	за всеми	3	2
264	в прямой	1	2
265	на них	1	2
266	это возможно	1	2
267	не был	2	2
268	его так	1	2
269	одним словом	1	2
270	но как	1	2
271	точка зрения	1	2
272	менее всего	1	2
273	в новом	1	2
274	из важнейших	1	2
275	и речи	1	2
276	за пределы	3	2
277	не входят	2	2
278	на социальную	1	2
279	с этим	2	2
280	и различные	2	2
281	кроме того	3	2
282	хотя и	5	2
283	авторским словом	3	2
284	более или	3	2
285	себе как	2	2
286	свой голос	1	2
287	в нашем	1	2
288	романа но	2	2
289	в себе	5	2
290	эпохи и	1	2
291	становится предметом	1	2
292	как он	2	2
293	корнями в	1	2
294	а вовсе	1	2
295	но прежде	1	2
296	т д	4	2
297	он не	9	2
298	в виде	3	2
299	художественной прозы	1	2
300	кажется нам	1	2
301	значение в	2	2
302	конечно в	2	2
303	самого автора	1	2
304	зрения на	1	2
305	оставляет в	1	2
306	зрения и	3	2
307	за ней	1	2
308	оно стремится	1	2
309	далеко не	4	2
310	очень легко	1	2
311	чем в	1	2
312	быть также	1	2
313	автора и	2	2
314	или менее	3	2
315	и другие	1	2
316	и при	2	2
317	в их	3	2
318	слова при	1	2
319	мы сказали	2	2
320	но эта	2	2
321	которые в	1	2
322	но он	4	2
323	однако в	1	2
324	даже в	3	2
325	в идеологическом	1	2
326	авантюрный роман	2	2
327	тогда когда	1	2
328	дело в	2	2
329	того как	2	2
330	материала в	1	2
331	того чтобы	1	2
332	в одном	12	2
333	только и	1	2
334	слова как	3	2
335	речи не	1	2
336	вне его	2	2
337	слове и	1	2
338	п в	1	2
339	а лишь	2	2
340	точном смысле	1	2
341	в речах	1	2
342	отличается от	2	2
343	и идеологически	1	2
344	слова о	2	2
345	без всякого	2	2
346	его художественного	3	2
347	в себя	3	2
348	степени и	1	2
349	так в	1	2
350	мы наблюдаем	2	2
351	в рамки	1	2
352	стремиться к	1	2
353	в другом	7	2
354	те же	1	2
355	здесь как	1	2
356	особенно в	2	2
357	чужой акцент	4	2
358	о нем	6	2
359	и здесь	3	2
360	на него	3	2
361	о том	5	2
362	и т.п	1	2
363	но мы	1	2
364	в различных	3	2
365	может не	1	2
366	этот второй	3	2
367	слово может	4	2
368	чужую речь	4	2
369	в форме	2	2
370	еще более	2	2
371	и существенно	1	2
372	к различным	2	2
373	вне себя	1	2
374	что он	13	2
375	мы увидим	5	2
376	два голоса	2	2
377	пор не	1	2
378	это очень	1	2
379	всяком случае	1	2
380	смысловая структура	1	2
381	именно на	1	2
382	со всеми	3	2
383	где они	1	2
384	же и	4	2
385	уже в	2	2
386	него свои	1	2
387	в поэзии	2	2
388	его и	2	2
389	проникает в	1	2
390	в различные	1	2
391	то что	7	2
392	не было	1	2
393	именно как	2	2
394	до сих	7	2
395	а именно	1	2
396	и между	1	2
397	но лишь	1	2
398	которых мы	1	2
399	более того	4	2
400	изображения в	1	2
401	его как	1	2
402	и непосредственно	1	2
403	не всегда	1	2
404	его именно	1	2
405	и слово	1	2
406	в одно	3	2
407	в связи	1	2
408	входить в	1	2
409	но оно	1	2
410	слово слово	3	2
411	эти слова	1	2
412	вместе с	1	2
413	и особенно	2	2
414	может стать	4	2
415	если оно	2	2
416	чужому слову	11	2
417	слов в	2	2
418	материал для	1	2
419	дело идет	1	2
420	и нет	4	2
421	сих пор	7	2
422	именно образ	1	2
423	например у	2	2
424	известной степени	1	2
425	этих случаях	2	2
426	не знаем	1	2
427	предмет как	1	2
428	она может	1	2
429	в точном	1	2
430	всем этим	2	2
431	или в	8	2
432	в результате	4	2
433	в языке	1	2
434	и ни	1	2
435	из существеннейших	1	2
436	романе как	1	2
437	все они	1	2
438	обстоит дело	1	2
439	как слово	2	2
440	только с	1	2
441	не знает	3	2
442	и внутренне	1	2
443	лишь тогда	1	2
444	слово героя	3	2
445	речи как	2	2
446	языка если	1	2
447	все что	1	2
448	они не	1	2
449	подошли к	1	1
450	себя как	3	1
451	смысле слова	1	1
452	стилизации говорит	1	1
453	в движение	1	1
454	словом как	2	1
455	того же	3	1
456	он может	1	1
457	силы и	1	1
458	чужое высказывание	2	1
459	и должны	1	1
460	идет о	1	1
461	слова эта	1	1
462	говорит ты	1	1
463	и есть	1	1
464	в законченные	1	1
465	между двумя	1	1
466	мы слышим	1	1
467	его же	1	1
468	мировоззрения и	1	1
469	и до	4	1
470	случае оно	1	1
471	все те	1	1
472	и могут	1	1
473	совсем иным	1	1
474	всей ее	1	1
475	важно для	1	1
476	а как	4	1
477	есть не	1	1
478	разнообразнейшие формы	1	1
479	ее же	1	1
480	авторская речь	1	1
481	он знает	1	1
482	говорящего коллектива	1	1
483	без дистанции	1	1
484	и о	2	1
485	и свой	3	1
486	стиля в	1	1
487	героя но	2	1
488	высказывания в	1	1
489	он как	1	1
490	и стиль	1	1
491	все здесь	1	1
492	на тему	1	1
493	диалога в	2	1
494	этом такое	1	1
495	свой предмет	7	1
496	объектная тень	2	1
497	для наших	2	1
498	их слова	1	1
499	и заставляет	1	1
500	от времени	1	1
501	как не	1	1
502	слово не	8	1
503	и говорить	2	1
504	слово ему	1	1
505	литературное слово	2	1
506	литературы и	1	1
507	наоборот для	1	1
508	не нужно	2	1
509	между собой	2	1
510	он сам	3	1
511	слово на	1	1
512	быть в	2	1
513	нему не	1	1
514	этой почве	1	1
515	то мы	1	1
516	но конечно	2	1
517	а следовательно	1	1
518	и главное	1	1
519	различия между	1	1
520	друг к	2	1
521	то он	1	1
522	и чужое	1	1
523	в сторону	2	1
524	которую она	1	1
525	как чужое	3	1
526	языка непосредственно	1	1
527	ивана карамазова	2	1
528	его возможные	1	1
529	что так	3	1
530	чужими словами	1	1
531	конечно совершенно	1	1
532	материалом для	1	1
533	в одной	3	1
534	стилизацией и	1	1
535	без другого	1	1
536	этом его	1	1
537	что как	1	1
538	пределах одной	1	1
539	прозаического слова	1	1
540	романах достоевского	2	1
541	не сливается	1	1
542	иначе обстоит	1	1
543	целый ряд	2	1
544	героев достоевского	4	1
545	двух разных	1	1
546	становятся двуголосыми	1	1
547	своего художественного	3	1
548	или и	1	1
549	и художественного	1	1
550	пародия или	2	1
551	увидим что	1	1
552	без преломления	1	1
553	слово ибо	1	1
554	интенций поэтому	1	1
555	важность для	1	1
556	в самом	7	1
557	та же	2	1
558	собственное слово	1	1
559	в целом	2	1
560	момент его	2	1
561	без учета	1	1
562	знаем в	1	1
563	имеет громадное	1	1
564	нем двух	1	1
565	в этой	1	1
566	прямой и	3	1
567	выдает за	2	1
568	нами в	2	1
569	другом случае	1	1
570	ее как	1	1
571	на то	5	1
572	свой материал	1	1
573	человек не	1	1
574	начинает звучать	1	1
575	зрения его	1	1
576	этот процесс	1	1
577	вообще не	1	1
578	что она	1	1
579	вокруг себя	1	1
580	и только	3	1
581	между героями	1	1
582	и еще	2	1
583	у ивана	1	1
584	в корне	1	1
585	и сам	7	1
586	характер в	1	1
587	у пушкина	1	1
588	слились в	1	1
589	прозаического стиля	1	1
590	и по	1	1
591	в соответствующем	1	1
592	конца и	1	1
593	с собой	4	1
594	одно и	2	1
595	поэтому слово	1	1
596	стилизация а	1	1
597	стилизации в	2	1
598	в каждом	11	1
599	типы и	1	1
600	в мире	1	1
601	об этом	2	1
602	и внутренняя	1	1
603	к другу	2	1
604	влиять на	1	1
605	речь а	2	1
606	высказывания и	2	1
607	глубокий и	1	1
608	на этой	1	1
609	говорить не	1	1
610	сказать в	1	1
611	социально-типическую или	1	1
612	знает что	2	1
613	не умеет	1	1
614	этого чужого	1	1
615	должен был	1	1
616	и тем	1	1
617	здесь нет	3	1
618	мог бы	1	1
619	даже по	1	1
620	который без	1	1
621	может стремиться	1	1
622	и романа	1	1
623	но уже	1	1
624	он является	2	1
625	о которых	1	1
626	достоевского и	2	1
627	все равно	1	1
628	о способах	1	1
629	можем сказать	1	1
630	несмотря на	1	1
631	слово диалогически	1	1
632	одним а	1	1
633	такой же	3	1
634	действительно может	1	1
635	здесь конечно	1	1
636	она берет	1	1
637	этот материал	1	1
638	этих произведений	1	1
639	в эту	3	1
640	в своей	4	1
641	речи от	1	1
642	в эпохи	1	1
643	в такой	2	1
644	их сознания	2	1
645	и без	2	1
646	эта тема	1	1
647	романа поэтому	1	1
648	в кавычки	3	1
649	объектную тень	1	1
650	она в	1	1
651	мы говорили	1	1
652	себе а	2	1
653	мысли и	2	1
654	стилизации и	2	1
655	не исчерпывается	1	1
656	от его	1	1
657	дан в	1	1
658	от поэтического	1	1
659	нем он	1	1
660	возникли из	1	1
661	он живет	1	1
662	самый диалог	1	1
663	силу и	1	1
664	тем не	2	1
665	слове ведь	1	1
666	нем новые	1	1
667	вещей и	1	1
668	степени определяется	1	1
669	в таких	1	1
670	и единого	1	1
671	и герой	2	1
672	освободиться от	1	1
673	в двух	1	1
674	лишь косвенно	1	1
675	голосов но	1	1
676	себя не	1	1
677	человека но	1	1
678	авторского контекста	2	1
679	и вносить	1	1
680	авторского слова	2	1
681	не о	1	1
682	этими двумя	1	1
683	в романном	1	1
684	к определенному	2	1
685	на себе	2	1
686	довлеет одному	1	1
687	его собственного	2	1
688	и два	1	1
689	возможное слово	1	1
690	героев и	1	1
691	одно высказывание	2	1
692	связанная с	1	1
693	и имеет	1	1
694	иметь в	1	1
695	во всякой	1	1
696	образцами для	1	1
697	он диалогически	1	1
698	значение этого	1	1
699	словом но	1	1
700	для всего	1	1
701	и уже	1	1
702	следовательно и	1	1
703	роману как	1	1
704	тона и	2	1
705	человека от	1	1
706	от власти	1	1
707	ничего не	3	1
708	не воспроизводится	2	1
709	слово начинает	1	1
710	а во	1	1
711	заложенные в	1	1
712	и характер	1	1
713	ее с	1	1
714	по своей	1	1
715	она имеет	1	1
716	это слово	5	1
717	нам важно	1	1
718	же он	1	1
719	стилизация может	1	1
720	в сознании	1	1
721	поэтому менее	1	1
722	себе никогда	1	1
723	для осуществления	2	1
724	эти три	1	1
725	интенции автора	1	1
726	не до	1	1
727	мира лишь	1	1
728	рассказ от	1	1
729	стиль и	1	1
730	его лежит	2	1
731	выражения себя	1	1
732	этого стиля	3	1
733	к себе	7	1
734	в духе	1	1
735	значение чужого	1	1
736	пародийной стилизации	2	1
737	в направлении	4	1
738	второго контекста	2	1
739	условность и	1	1
740	лежит в	2	1
741	если же	4	1
742	публицистических статьях	1	1
743	числе и	1	1
744	одному голосу	3	1
745	новую интенцию	2	1
746	с авторской	1	1
747	здесь они	1	1
748	эта внутренняя	1	1
749	интенции как	1	1
750	совершенно иной	1	1
751	самую гущу	1	1
752	он никогда	1	1
753	поэтического языка	1	1
754	эти явления	1	1
755	и это	4	1
756	некоторой степени	1	1
757	и самое	2	1
758	одном слове	4	1
759	в виду	3	1
760	как один	1	1
761	всего этого	2	1
762	из главных	1	1
763	и говорит	1	1
764	и этим	3	1
765	приводит к	6	1
766	стилизация пародия	1	1
767	на том	2	1
768	становится лишь	1	1
769	и себе	1	1
770	и ту	1	1
771	результате их	1	1
772	речь как	1	1
773	еще в	1	1
774	имеет первостепенное	1	1
775	во второй	1	1
776	всех возможных	3	1
777	различным может	1	1
778	возможно в	1	1
779	в последней	1	1
780	поэтому в	1	1
781	даны в	3	1
782	это как	1	1
783	разговорного языка	1	1
784	к пределу	1	1
785	с человеком	2	1
786	но может	1	1
787	не на	4	1
788	языковые особенности	1	1
789	голос в	1	1
790	определенным образом	1	1
791	установки на	5	1
792	за пределами	1	1
793	обращается к	1	1
794	никак не	5	1
795	с другим	2	1
796	и что	5	1
797	чужие голоса	1	1
798	среди всех	1	1
799	не стоит	1	1
800	можно сказать	1	1
801	функций его	1	1
802	особенности слова	1	1
803	нас в	1	1
804	за свое	1	1
805	такими же	1	1
806	героев например	1	1
807	это может	1	1
808	в драме	1	1
809	нем не	1	1
810	смысле не	1	1
811	тем как	1	1
812	оценка не	1	1
813	и наших	1	1
814	не довлеет	1	1
815	этого высказывания	1	1
816	во всей	1	1
817	этот последний	1	1
818	нет этого	1	1
819	всех слов	1	1
820	о предмете	1	1
821	его влиянием	1	1
822	и следовательно	3	1
823	человека как	1	1
824	условия для	1	1
825	они сливаются	1	1
826	в самый	2	1
827	как объект	1	1
828	того что	2	1
829	в высказываниях	1	1
830	без оговорки	1	1
831	степени его	1	1
832	в формах	3	1
833	себе еще	2	1
834	его смысла	1	1
835	одну и	1	1
836	такова стилизация	1	1
837	каждый существенный	1	1
838	поэтому для	1	1
839	важное значение	1	1
840	среди других	2	1
841	одной из	1	1
842	тонким и	1	1
843	отношения слова	1	1
844	как пародия	1	1
845	слияние в	1	1
846	в какой	1	1
847	друг друга	1	1
848	уже говорили	3	1
849	и действительно	1	1
850	стилизации пародии	1	1
851	каждом новом	1	1
852	одном сознании	1	1
853	какие функции	1	1
854	между этими	1	1
855	и ее	3	1
856	говорит только	1	1
857	здесь с	2	1
858	всегда с	1	1
859	в качестве	1	1
860	дистанции без	1	1
861	произойдет лишь	1	1
862	материал как	1	1
863	слова героя	2	1
864	наших целей	1	1
865	идеологического мышления	1	1
866	от автора	3	1
867	первостепенное значение	2	1
868	неразрывно связано	1	1
869	ибо все	1	1
870	с нею	1	1
871	только на	3	1
872	внимание исследователей	1	1
873	своим собственным	1	1
874	быть весьма	2	1
875	принадлежащих к	2	1
876	героев о	1	1
877	него и	1	1
878	к слову	1	1
879	процессе его	1	1
880	рано или	1	1
881	и обратно	1	1
882	всегда наличны	1	1
883	но есть	1	1
884	за ним	1	1
885	конечно лишь	1	1
886	мир в	1	1
887	за роман	1	1
888	самого слова	1	1
889	в известной	1	1
890	акцент и	1	1
891	сами по	1	1
892	и со	3	1
893	в конце	2	1
894	них одних	1	1
895	может служить	2	1
896	зрения другого	1	1
897	двумя разными	1	1
898	до некоторой	1	1
899	мы можем	2	1
900	дело и	2	1
901	из которого	1	1
902	как раз	4	1
903	тем что	3	1
904	уверенного и	1	1
905	в других	1	1
906	героя его	1	1
907	предметом изображения	1	1
908	чувствует себя	1	1
909	острое ощущение	1	1
910	в письменной	1	1
911	или поздно	1	1
912	слово также	1	1
913	бы до	1	1
914	один тип	1	1
915	район действия	1	1
916	оно лишь	1	1
917	или иначе	1	1
918	не обязательно	1	1
919	и самая	1	1
920	или меньшей	1	1
921	случаев в	1	1
922	на которые	1	1
923	не исключает	1	1
924	что не	2	1
925	приближаться к	1	1
926	говорит о	1	1
927	должно быть	4	1
928	к сожалению	1	1
929	превращается в	2	1
930	как стилизация	1	1
931	стилизация отличается	1	1
932	мышления которые	1	1
933	однако и	1	1
934	другой стороны	3	1
935	слово из	1	1
936	как ни	1	1
937	своих интенций	1	1
938	все время	1	1
939	взаимоотношения между	1	1
940	его собственной	1	1
941	слова слово	2	1
942	мы находим	1	1
943	все более	1	1
944	предмет речи	1	1
945	все то	1	1
946	о себе	7	1
947	и начала	1	1
948	в рамках	1	1
949	только его	1	1
950	влияния на	1	1
951	он говорит	2	1
952	этого типа	1	1
953	авантюрный сюжет	8	1
954	берет слово	1	1
955	если они	1	1
956	чужою интенцией	1	1
957	и всей	1	1
958	да и	5	1
959	об особенностях	1	1
960	для понимания	2	1
961	его другим	1	1
962	относятся все	1	1
963	большей или	1	1
964	рассказ в	4	1
965	и разновидности	1	1
966	этого слова	2	1
967	речам героев	1	1
968	с очень	1	1
969	авторской речью	1	1
970	чужой голос	5	1
971	но почему	1	1
972	слова ибо	1	1
973	у толстого	1	1
974	новые стороны	1	1
975	то перед	6	1
976	при условии	1	1
977	в самую	1	1
978	однако не	1	1
979	которые оно	1	1
980	предметной направленности	1	1
981	нами уже	2	1
982	между стилизацией	1	1
983	сюжета и	1	1
984	конечно эта	1	1
985	слова но	2	1
986	для выражения	1	1
987	теперь даже	1	1
988	но на	2	1
989	и среди	2	1
990	ли они	1	1
991	сознания и	3	1
992	решенным и	1	1
993	романа очень	1	1
994	за своими	1	1
995	себя самого	1	1
996	менее чем	1	1
997	из своего	1	1
998	но зато	3	1
999	объектности чужого	2	1
1000	же в	1	1
1001	уже нет	1	1
1002	нисколько не	1	1
1003	менее в	1	1
1004	к самому	3	1
1005	образ человека	2	1
1006	социально и	1	1
1007	конечно далеко	1	1
1008	которые здесь	1	1
1009	разобранные нами	3	1
1010	не решенным	1	1
1011	но этот	2	1
1012	авторские интенции	4	1
1013	в последнем	3	1
1014	степень объектности	1	1
1015	в кругу	1	1
1016	выходят за	1	1
1017	синтаксических и	1	1
1018	свои слова	1	1
1019	или точнее	1	1
1020	эти типы	1	1
1021	что такое	2	1
1022	этого второго	1	1
1023	его разновидности	1	1
1024	и слов	1	1
1025	в своих	2	1
1026	только не	1	1
1027	каждое слово	2	1
1028	к этому	1	1
1029	том числе	1	1
