N	2gram	Potebnia_M_1	Marksizm
357	совпадает с	1	1
358	что иное	2	1
359	как во	2	1
360	и определенность	1	1
361	из того	2	1
362	то это	5	1
363	которое в	1	1
364	мы предполагаем	1	1
365	так а	1	1
366	из ее	1	1
367	но при	3	1
368	языке в	2	1
369	значении и	1	1
370	не найдем	1	1
371	всего этого	1	1
372	что его	1	1
373	явлений с	1	1
374	жизни языка	1	1
375	а следовательно	1	1
376	литературы или	1	1
377	из этих	4	1
378	язык от	1	1
379	видели что	1	1
380	понимания не	1	1
381	то он	2	1
382	а только	4	1
383	только при	2	1
384	только тогда	5	1
385	не все	2	1
386	к слову	1	1
387	своей конкретной	1	1
388	есть непрерывный	1	1
389	друг от	2	1
390	давая ему	1	1
391	стремясь к	1	1
392	его на	2	1
393	как в	10	1
394	что именно	2	1
395	дает нам	1	1
396	и нет	1	1
397	что история	1	1
398	может совершиться	1	1
399	письменности и	1	1
400	когда он	1	1
401	могли бы	2	1
402	было только	2	1
403	в круг	1	1
404	себе не	1	1
405	следующим образом	1	1
406	увидим что	4	1
407	ясно и	1	1
408	и хотя	1	1
409	что слово	3	1
410	для которого	1	1
411	в которой	2	1
412	нет дела	1	1
413	всякое понимание	1	1
414	формы в	1	1
415	бы с	1	1
416	в ответ	1	1
417	звукового языка	1	1
418	но без	2	1
419	ни одна	2	1
420	с их	1	1
421	как он	1	1
422	не могла	2	1
423	его но	1	1
424	с языком	2	1
425	взятые в	1	1
426	этот процесс	1	1
427	и если	2	1
428	данного содержания	2	1
429	что она	1	1
430	своих внутренних	1	1
431	как оно	1	1
432	в обратном	1	1
433	перестает быть	1	1
434	как увидим	2	1
435	к одному	2	1
436	оно должно	2	1
437	мысли как	1	1
438	о языке	3	1
439	так например	3	1
440	что нельзя	1	1
441	в нее	1	1
442	но все	2	1
443	бы они	2	1
444	в каждом	4	1
445	ни были	3	1
446	касается до	1	1
447	же не	1	1
448	связанные с	1	1
449	сознание и	1	1
450	не сможет	1	1
451	литературного языка	1	1
452	не нашел	1	1
453	входит в	1	1
454	заключается в	3	1
455	он есть	2	1
456	не совпадает	1	1
457	языку не	1	1
458	всю свою	1	1
459	его состав	1	1
460	только одно	1	1
461	к области	1	1
462	из нее	1	1
463	но уже	2	1
464	в них	3	1
465	о которых	2	1
466	и внутренним	1	1
467	и совершается	1	1
468	с тем	5	1
469	место и	1	1
470	несмотря на	5	1
471	все это	1	1
472	остается в	1	1
473	употребляет для	2	1
474	внешним и	2	1
475	что такое	1	1
476	например голода	1	1
477	заключать в	1	1
478	только для	3	1
479	слов об	1	1
480	не столько	1	1
481	на известный	1	1
482	себе а	1	1
483	утверждения что	2	1
484	не менее	6	1
485	его действия	1	1
486	что имеет	2	1
487	из данного	1	1
488	выше мы	1	1
489	не понимает	1	1
490	но он	2	1
491	друг другу	3	1
492	тем не	6	1
493	грамматикой и	1	1
494	не могли	2	1
495	возможно только	5	1
496	времени а	1	1
497	основная ошибка	1	1
498	нет никакого	1	1
499	степень его	1	1
500	какие бы	1	1
501	существует и	1	1
502	слова мы	3	1
503	что с	1	1
504	можно понимать	1	1
505	мысли в	9	1
506	и проч	1	1
507	мышления и	1	1
508	тогда когда	9	1
509	и притом	4	1
510	во время	1	1
511	с и	3	1
512	языка с	6	1
513	для кого	1	1
514	эти формы	2	1
515	но только	1	1
516	не могло	3	1
517	и всегда	2	1
518	самой жизни	1	1
519	в разных	2	1
520	в самой	3	1
521	и весь	1	1
522	на себя	1	1
523	так все	1	1
524	что самое	2	1
525	языка это	1	1
526	ровно ничего	1	1
527	связанное с	2	1
528	это слово	1	1
529	убедиться в	1	1
530	определение языка	1	1
531	этом отношении	1	1
532	и делает	1	1
533	не нуждается	2	1
534	в действительности	4	1
535	уже о	1	1
536	что можно	3	1
537	его внутренней	1	1
538	в духе	1	1
539	поэтому не	1	1
540	не могут	4	1
541	когда мы	2	1
542	есть только	11	1
543	что все	3	1
544	все особенности	1	1
545	чем-то внешним	1	1
546	почва для	1	1
547	и развития	2	1
548	его с	2	1
549	слова с	1	1
550	отличное от	1	1
551	оно не	3	1
552	решения и	1	1
553	необходимым и	1	1
554	языка по	2	1
555	каждому из	2	1
556	от друга	2	1
557	того времени	1	1
558	а язык	1	1
559	говоря уже	1	1
560	здесь не	1	1
561	они ни	2	1
562	говорящий и	1	1
563	уже с	2	1
564	нельзя в	1	1
565	так в	1	1
566	роль в	1	1
567	слова а	1	1
568	на том	1	1
569	на нее	1	1
570	было в	1	1
571	здесь нет	1	1
572	которые он	1	1
573	становится уже	1	1
574	еще в	1	1
575	когда в	3	1
576	остается только	4	1
577	только внешнее	1	1
578	все остальные	4	1
579	понятно что	1	1
580	в синтаксисе	1	1
581	и вообще	3	1
582	к языку	2	1
583	одни формы	1	1
584	с ним	3	1
585	мысль о	2	1
586	образом в	1	1
587	этого языка	2	1
588	приближается к	1	1
589	развития как	1	1
590	внимание на	1	1
591	оно лишено	1	1
592	и что	10	1
593	как ее	1	1
594	притом в	1	1
595	которое он	2	1
596	в вопросах	1	1
597	на данном	1	1
598	на следующее	2	1
599	должно было	1	1
600	один момент	1	1
601	чувства на	1	1
602	которые мы	5	1
603	переходит в	1	1
604	какие мы	1	1
605	когда оно	1	1
606	понимания в	1	1
607	нуждается в	2	1
608	находит свое	1	1
609	во всей	1	1
610	и степень	1	1
611	и только	2	1
612	в другой	3	1
613	язык в	8	1
614	и первыми	1	1
615	сомнения в	1	1
616	язык есть	17	1
617	о единстве	1	1
618	его должно	1	1
619	в другую	2	1
620	в лице	1	1
621	ощущения и	2	1
622	всегда в	1	1
623	в каждую	2	1
624	но с	2	1
625	оно и	3	1
626	отражения в	1	1
627	что конечно	1	1
628	мы видим	4	1
629	которым мы	1	1
630	на каждое	2	1
631	менее в	1	1
632	дело с	1	1
633	в свой	1	1
634	бы из	1	1
635	о значении	1	1
636	особенности его	1	1
637	грамматика есть	1	1
638	для нее	2	1
639	в обществе	1	1
640	их не	1	1
641	вошло в	1	1
642	язык а	1	1
643	с которыми	1	1
644	с какой	1	1
645	так что	16	1
646	есть в	2	1
647	уже не	2	1
648	мы принуждены	2	1
649	вопроса о	2	1
650	еще одно	1	1
651	же в	2	1
652	если в	1	1
653	не из	3	1
654	или даже	3	1
655	и других	4	1
656	и объективного	2	1
657	самим языком	1	1
658	из них	1	1
659	и понимание	3	1
660	языка таким	1	1
661	процесс возникновения	1	1
662	был бы	1	1
663	одно из	3	1
664	не находит	1	1
665	предшествующим и	1	1
666	могло бы	3	1
667	в одном	8	1
668	а понимание	1	1
669	иначе как	2	1
670	сами по	1	1
671	в современном	1	1
672	и должна	1	1
673	ее не	1	1
674	к ним	2	1
675	случае не	1	1
676	само по	4	1
677	и понимающий	1	1
678	от того	4	1
679	в других	2	1
680	были бы	3	1
681	чувствует себя	1	1
682	со стороны	8	1
683	между которыми	1	1
684	другим и	1	1
685	к нашему	1	1
686	развития прежде	1	1
687	стороны он	1	1
688	в каких	1	1
689	к которому	3	1
690	как же	1	1
691	еще и	1	1
692	и затем	1	1
693	себя и	1	1
694	слово но	1	1
695	к более	1	1
696	и последующим	1	1
697	не говоря	1	1
698	превращается в	1	1
699	чтобы убедиться	1	1
700	а на	1	1
701	не замечаются	2	1
702	другой стороны	5	1
703	его как	1	1
704	дело в	2	1
705	на основании	2	1
706	м ы	1	1
707	развиться из	1	1
708	понимания с	1	1
709	принадлежит именно	1	1
710	для человека	2	1
711	во внимание	3	1
712	раскрывается в	1	1
713	душевной жизни	9	1
714	если не	2	1
715	здесь именно	1	1
716	все вообще	1	1
717	к лицу	1	1
718	но оно	3	1
719	нет ничего	2	1
720	слова от	1	1
721	языке с	1	1
722	только его	1	1
723	как та	1	1
724	со словом	3	1
725	он говорит	1	1
726	это приводит	1	1
727	лицом к	1	1
728	в течение	2	1
729	своего языка	2	1
730	притом так	1	1
731	на которое	1	1
732	не сказать	1	1
733	что же	2	1
734	когда же	1	1
735	слова например	1	1
736	и слушающего	1	1
737	из сил	1	1
738	направленного на	1	1
739	в состоянии	3	1
740	течение веков	1	1
741	конечно если	1	1
742	быть не	4	1
743	это существительное	1	1
744	несколько слов	1	1
745	и другим	1	1
746	быть признано	1	1
747	приблизиться к	1	1
748	в целом	2	1
749	на которой	1	1
750	но это	5	1
751	это последнее	2	1
752	сущность дела	2	1
753	говорить что	1	1
754	нее только	1	1
755	вне его	1	1
756	мы выражаем	1	1
757	от особенностей	1	1
758	мы совершенно	1	1
759	слова но	2	1
760	прежде чем	3	1
761	об отношении	3	1
762	не подлежит	1	1
763	тем язык	1	1
764	людьми и	2	1
765	о котором	3	1
766	приближаются к	1	1
767	хотя и	3	1
768	к одной	3	1
769	указания на	2	1
770	мы должны	3	1
771	потому что	52	1
772	и найти	1	1
773	все они	2	1
774	только по	2	1
775	мы в	2	1
776	к ее	1	1
777	то вопрос	1	1
778	нам не	1	1
779	бы стать	1	1
780	прибавить еще	1	1
781	из внутреннего	1	1
782	но можно	1	1
783	него нет	1	1
784	никакой связи	1	1
785	в последнем	1	1
786	не что	2	1
787	из этого	2	1
788	языка то	4	1
789	проникнуть в	1	1
790	речи как	1	1
791	и другие	1	1
792	по поводу	3	1
793	этим явлениям	1	1
794	языка эта	1	1
795	смысле что	1	1
