N	2gram	Losev_Vlad_1	Psycholo
118	и это	2	4
119	и когда	1	4
120	и сам	6	4
121	о ней	1	4
122	и поэтому	1	4
123	никак не	4	4
124	которые мы	1	4
125	из них	2	4
126	от того	1	4
127	когда она	1	4
128	как это	7	4
129	с этой	1	4
130	и все	4	4
131	а в	9	4
132	совершенно не	2	4
133	из этого	2	4
134	жизни и	5	4
135	отношении к	1	3
136	и то	10	3
137	мы не	1	3
138	время как	1	3
139	и он	3	3
140	столько же	1	3
141	которое он	1	3
142	во всех	1	3
143	но как	5	3
144	в общем	3	3
145	относится к	1	3
146	которые не	1	3
147	как к	2	3
148	на нас	1	3
149	и к	6	3
150	но в	12	3
151	он в	3	3
152	главным образом	4	3
153	не к	1	3
154	не как	1	3
155	и вот	3	3
156	то как	2	3
157	на этом	2	3
158	об этом	7	3
159	это было	6	3
160	и сейчас	2	3
161	в своей	4	3
162	в их	1	3
163	представление о	1	3
164	но он	5	3
165	том чтобы	2	3
166	в отношении	3	3
167	что с	2	3
168	мы можем	1	3
169	в нас	4	3
170	во всем	4	3
171	в каком	2	3
172	не могут	1	3
173	указывает на	2	3
174	на это	2	3
175	которого мы	1	3
176	с ее	1	3
177	то время	2	3
178	и совершенно	1	3
179	так и	6	3
180	том виде	1	3
181	жизнь и	3	3
182	образом в	2	3
183	с другой	3	3
184	мы должны	2	3
185	один из	4	3
186	и так	3	3
187	так что	10	3
188	что не	1	3
189	и других	2	3
190	в конце	9	3
191	что тот	1	3
192	которых мы	1	3
193	до конца	1	3
194	в частности	2	3
195	по своему	3	3
196	что же	5	3
197	по существу	2	3
198	конце концов	3	3
199	хотя бы	2	3
200	в свою	1	3
201	также и	10	2
202	того же	6	2
203	и без	1	2
204	только потому	1	2
205	к людям	1	2
206	не имеют	1	2
207	еще не	2	2
208	с в	3	2
209	это совершенно	1	2
210	ни у	1	2
211	в первый	1	2
212	есть нечто	1	2
213	но даже	2	2
214	к своему	3	2
215	бы то	1	2
216	с его	11	2
217	но не	3	2
218	мы будем	2	2
219	к которой	1	2
220	явлений и	1	2
221	значение и	1	2
222	ответ на	2	2
223	себе и	1	2
224	в очень	2	2
225	что по	1	2
226	но эта	1	2
227	в которой	4	2
228	и тот	2	2
229	в себе	4	2
230	как он	4	2
231	т д	2	2
232	же с	11	2
233	но гораздо	1	2
234	однако он	1	2
235	на его	3	2
236	всяких других	1	2
237	в каждом	1	2
238	подход к	1	2
239	здесь мы	3	2
240	то ни	1	2
241	с другими	1	2
242	и которые	1	2
243	это не	1	2
244	в них	2	2
245	всю жизнь	3	2
246	всяком случае	2	2
247	место в	2	2
248	из анализа	1	2
249	это произошло	1	2
250	их в	1	2
251	том и	1	2
252	том же	1	2
253	в этих	1	2
254	что этот	3	2
255	очень серьезно	1	2
256	для нее	2	2
257	назад к	1	2
258	этой области	2	2
259	произведения как	1	2
260	вплоть до	1	2
261	на него	3	2
262	он с	1	2
263	того и	2	2
264	его от	1	2
265	и всегда	3	2
266	же время	4	2
267	учения о	1	2
268	этого что	1	2
269	не вполне	1	2
270	больше того	1	2
271	не потому	1	2
272	ни в	2	2
273	прямо говорит	1	2
274	для такого	1	2
275	она не	1	2
276	на вопрос	1	2
277	и которая	1	2
278	по учению	2	2
279	свою очередь	1	2
280	на другой	1	2
281	сводится к	1	2
282	в особенности	4	2
283	так в	1	2
284	роль в	1	2
285	и вообще	4	2
286	в таком	1	2
287	ничего кроме	1	2
288	и здесь	3	2
289	во всяком	2	2
290	с того	2	2
291	этих двух	1	2
292	которой мы	2	2
293	в его	12	2
294	и только	1	2
295	даже для	1	2
296	для самого	1	2
297	к нему	4	2
298	философии и	11	2
299	согласиться с	1	2
300	как нечто	1	2
301	и у	4	2
302	ней не	1	2
303	их как	1	2
304	говорит о	1	2
305	в одном	1	2
306	вовсе не	5	2
307	в состоянии	1	2
308	с этими	3	2
309	отношение к	3	2
310	но что	3	2
311	и никогда	2	2
312	почему это	1	2
313	раннего детства	1	2
314	чрезвычайно легко	1	2
315	в других	1	2
316	а с	5	2
317	не было	5	2
318	и далее	1	2
319	в руках	1	2
320	на который	1	2
321	вместе с	3	2
322	например когда	1	2
323	из которых	1	2
324	его жизни	6	2
325	но это	3	2
326	порядка и	1	2
327	и часто	1	2
328	когда я	1	2
329	не существует	1	2
330	ему только	1	2
331	это можно	3	2
332	показать как	1	2
333	а к	22	2
334	речи с	2	2
335	для нас	4	2
336	у них	1	2
337	интерес к	1	2
338	тем более	2	2
339	другой стороны	3	2
340	на этот	6	2
341	в свое	5	2
342	ли он	1	2
343	и от	5	2
344	заметить что	1	2
345	тайны и	1	2
346	все что	2	2
347	совершенно другую	1	1
348	как известно	1	1
349	ясно и	1	1
350	одним из	2	1
351	с с	1	1
352	которого в	1	1
353	отношений в	1	1
354	уже один	1	1
355	объект как	1	1
356	на две	1	1
357	почти всегда	1	1
358	и больше	1	1
359	с темой	1	1
360	отношения к	1	1
361	и за	2	1
362	всю человеческую	1	1
363	их и	1	1
364	том насколько	1	1
365	если я	1	1
366	и ничего	1	1
367	что уже	1	1
368	на место	1	1
369	почти все	1	1
370	каком случае	1	1
371	что иное	1	1
372	мы и	4	1
373	свободно и	1	1
374	литературы и	1	1
375	которые он	1	1
376	и много	1	1
377	он сам	2	1
378	нашей деятельности	1	1
379	выдвинуть на	1	1
380	бы мы	1	1
381	на своих	1	1
382	с одной	1	1
383	истинный смысл	1	1
384	россии и	2	1
385	он относится	1	1
386	жить и	1	1
387	для других	1	1
388	а и	1	1
389	а уже	1	1
390	него с	1	1
391	как трудно	1	1
392	общества даже	1	1
393	за пределы	3	1
394	в истории	4	1
395	его на	2	1
396	для всех	1	1
397	что как	1	1
398	что касается	3	1
399	им в	1	1
400	всей этой	2	1
401	кроме того	7	1
402	кто не	2	1
403	и творческая	1	1
404	его к	2	1
405	более или	3	1
406	в противоположность	1	1
407	и стремления	1	1
408	не очень	5	1
409	событиям и	1	1
410	то в	1	1
411	только то	1	1
412	уже не	3	1
413	не приходится	1	1
414	говорят о	1	1
415	не хочет	1	1
416	себя к	1	1
417	в нашем	4	1
418	из этих	2	1
419	близости к	1	1
420	может считаться	1	1
421	то обстоятельство	2	1
422	человеке и	1	1
423	тому же	2	1
424	если он	1	1
425	чувства а	1	1
426	не могла	1	1
427	это его	1	1
428	весь свой	1	1
429	не следует	1	1
430	в силу	1	1
431	и если	5	1
432	в россии	4	1
433	господствовать над	1	1
434	свое время	6	1
435	всех своих	1	1
436	так например	2	1
437	говоря в	1	1
438	одно и	1	1
439	но все	1	1
440	это конечно	3	1
441	касается до	1	1
442	не будет	1	1
443	факт что	1	1
444	заключение было	1	1
445	же касается	4	1
446	чего он	1	1
447	соглашаясь с	1	1
448	говорил что	1	1
449	а по	2	1
450	на ту	2	1
451	с целью	1	1
452	в и	1	1
453	везде и	1	1
454	поэтическая и	1	1
455	на почве	1	1
456	всем известно	1	1
457	указанием на	1	1
458	и была	1	1
459	знаком с	1	1
460	только одно	1	1
461	он начал	1	1
462	и представить	1	1
463	мы имели	1	1
464	в высшей	1	1
465	а когда	1	1
466	все было	2	1
467	и уже	1	1
468	которой он	5	1
469	он и	6	1
470	для чего	1	1
471	мы хотели	3	1
472	жизни но	1	1
473	с такой	1	1
474	чем в	1	1
475	духовной жизни	1	1
476	и тогда	1	1
477	и того	1	1
478	с еще	1	1
479	которую он	2	1
480	политической экономии	1	1
481	бы на	1	1
482	философии а	1	1
483	но если	1	1
484	привело к	1	1
485	в переводе	1	1
486	таким же	1	1
487	и тут	2	1
488	особенности же	1	1
489	взгляд на	3	1
490	в котором	6	1
491	на такой	2	1
492	то для	1	1
493	что вся	1	1
494	уже здесь	1	1
495	не столько	2	1
496	на свою	3	1
497	от его	1	1
498	строго говоря	1	1
499	и этой	1	1
500	сам же	1	1
501	мир и	1	1
502	совершенно разные	1	1
503	он к	1	1
504	и постоянно	2	1
505	в историческом	1	1
506	и очень	3	1
507	воззрение на	1	1
508	как будет	1	1
509	к такой	1	1
510	деле это	1	1
511	с теми	1	1
512	в детстве	2	1
513	что ему	1	1
514	без ответа	1	1
515	дело не	2	1
516	некоторого рода	1	1
517	дело в	4	1
518	одна из	1	1
519	и вместо	1	1
520	что их	1	1
521	это едва	1	1
522	не по	2	1
523	был оставлен	1	1
524	каждый день	1	1
525	и искусство	1	1
526	после своего	2	1
527	когда они	1	1
528	взглядами и	2	1
529	действительности поэтому	1	1
530	о них	1	1
531	нам и	1	1
532	только не	1	1
533	найти в	1	1
534	в разных	1	1
535	в качестве	6	1
536	имеем дело	1	1
537	именно с	2	1
538	он оказался	2	1
539	у этого	1	1
540	с нами	1	1
541	очень мало	2	1
542	к ней	4	1
543	убедиться в	1	1
544	эти самые	1	1
545	связи с	1	1
546	достаточно указать	1	1
547	уже и	2	1
548	в области	1	1
549	виде так	1	1
550	обстоятельство что	2	1
551	все то	1	1
552	и каким	1	1
553	этого и	1	1
554	жизни когда	1	1
555	не есть	1	1
556	он никогда	1	1
557	для себя	2	1
558	из всего	1	1
559	как мы	9	1
560	и о	2	1
561	на нем	1	1
562	характер с	1	1
563	и детская	1	1
564	куда он	2	1
565	коренным образом	1	1
566	у разных	1	1
567	нет никаких	1	1
568	к канту	1	1
569	с самого	1	1
570	как с	1	1
571	он так	2	1
572	за то	1	1
573	не с	1	1
574	было в	1	1
575	еще в	4	1
576	разного рода	6	1
577	как у	1	1
578	на что	2	1
579	объяснения из	1	1
580	построена на	1	1
581	в тех	2	1
582	иное как	1	1
583	все дело	1	1
584	о нем	7	1
585	является весьма	1	1
586	но скорее	1	1
587	но мы	2	1
588	и просто	3	1
589	можно сказать	6	1
590	пор пока	1	1
591	и во	1	1
592	этому поводу	1	1
593	ко всей	1	1
594	все в	1	1
595	вообще и	1	1
596	человеческую жизнь	1	1
597	что бы	1	1
598	связь между	1	1
599	этом смысле	4	1
600	казалось что	1	1
601	на которой	1	1
602	с ними	2	1
603	мы увидим	3	1
604	что даже	1	1
605	его жизнь	1	1
606	тогда мы	1	1
607	всю его	1	1
608	трудно как	1	1
609	которое мы	1	1
610	особенность его	1	1
611	по этому	2	1
612	со всеми	1	1
613	история и	1	1
614	в таких	1	1
615	конечно не	2	1
616	ему казалось	1	1
617	всем его	1	1
618	ни одного	1	1
619	свидетельствует о	3	1
620	от других	1	1
621	а то	1	1
622	психологии в	1	1
623	рода событиям	1	1
624	философии вообще	1	1
625	и называет	1	1
626	который как	1	1
627	нее в	2	1
628	для него	7	1
629	жил и	1	1
630	прежде всего	1	1
631	у нее	1	1
632	объясняется то	1	1
633	только с	1	1
634	случае не	1	1
635	к разного	1	1
636	не просто	1	1
637	и относятся	1	1
638	ее на	1	1
639	самого же	1	1
640	в другой	1	1
641	пророк и	1	1
642	всех нас	1	1
643	со стороны	2	1
644	все человеческие	1	1
645	даже не	2	1
646	не один	1	1
647	которые можно	1	1
648	этого человека	1	1
649	именно в	1	1
650	и создавал	1	1
651	человека а	1	1
652	сама с	1	1
653	писателя и	1	1
654	фантазии и	1	1
655	один и	2	1
656	и затем	2	1
657	себя и	1	1
658	только к	3	1
659	на основании	2	1
660	нужно сказать	1	1
661	он только	1	1
662	и считает	1	1
663	именно так	2	1
664	жизнь в	2	1
665	человеческой жизни	1	1
666	только несколько	1	1
667	на эту	1	1
668	с которым	2	1
669	что мы	2	1
670	под влиянием	3	1
671	в связи	3	1
672	сознательно и	1	1
673	как именно	1	1
674	с помощью	1	1
675	деятельности и	1	1
676	я хочу	1	1
677	этой же	1	1
678	время с	1	1
679	к положительной	2	1
680	как мысль	1	1
681	из его	4	1
682	важно оно	1	1
683	которые заставляют	1	1
684	поскольку они	1	1
685	редко и	1	1
686	одной стороны	1	1
687	указывал на	1	1
688	который мы	1	1
689	он будет	2	1
690	она есть	1	1
691	такого рода	4	1
692	очень важно	1	1
693	или менее	3	1
694	кто из	1	1
695	если это	1	1
696	выходит что	1	1
697	на свете	1	1
698	этих случаев	1	1
699	с изучением	1	1
700	который раньше	1	1
701	и философии	2	1
702	тех пор	1	1
703	быть не	1	1
704	этого слова	1	1
705	нам приходится	1	1
706	о самой	1	1
707	как предмет	1	1
708	о его	2	1
709	этом и	2	1
710	вошла в	1	1
711	в более	1	1
712	любовь к	1	1
713	сомнения в	1	1
714	указать на	2	1
715	или в	1	1
716	в результате	2	1
717	того с	2	1
718	переводе на	1	1
719	от него	2	1
720	из своего	3	1
721	бы в	1	1
722	с а	9	1
723	ни к	1	1
724	только что	2	1
725	ни было	1	1
726	хотя в	1	1
727	на отдельных	1	1
728	до тех	1	1
729	не хотели	1	1
730	его точки	2	1
731	между ними	1	1
732	и эта	1	1
733	от своего	1	1
734	которая с	1	1
735	которым он	1	1
736	не что	1	1
737	до какой	1	1
738	они еще	1	1
739	это и	2	1
740	и представлений	1	1
741	к родителям	1	1
742	сильного и	1	1
743	себе не	1	1
744	в виде	3	1
745	и другие	1	1
746	по поводу	12	1
747	что за	1	1
748	тем самым	2	1
749	к этому	6	1
750	данное и	1	1
