N	2gram	Bakhtin_Pr_1	DiskursI
137	одним из	8	2
138	например в	3	2
139	е годы	2	2
140	и есть	5	2
141	к другому	2	2
142	едва ли	1	2
143	в году	1	2
144	для своего	2	2
145	в сущности	5	2
146	совпадает с	2	2
147	на себя	3	2
148	этого термина	1	2
149	в е	2	2
150	события в	1	2
151	но как	3	2
152	в новом	1	2
153	за пределы	6	2
154	себя в	3	2
155	как к	1	2
156	что касается	1	2
157	хотя и	1	2
158	сознания в	2	2
159	в противоположность	3	2
160	не приходится	1	2
161	точкой зрения	1	2
162	в тех	1	2
163	в этой	4	2
164	всей его	2	2
165	так сказать	3	2
166	не следует	1	2
167	он ни	1	2
168	становления и	1	2
169	том чтобы	1	2
170	подобно тому	3	2
171	и по	2	2
172	диалогические отношения	3	2
173	человека в	5	2
174	в каждом	8	2
175	об этом	1	2
176	того или	1	2
177	и тем	2	2
178	не от	1	2
179	мысли и	2	2
180	по крайней	2	2
181	возможно только	1	2
182	и герой	1	2
183	не менее	1	2
184	но они	4	2
185	к такому	1	2
186	не могло	1	2
187	а о	1	2
188	как формы	1	2
189	и его	13	2
190	в момент	1	2
191	крайней мере	2	2
192	к себе	2	2
193	отличается от	2	2
194	же самое	1	2
195	значительной степени	1	2
196	мысли о	1	2
197	не есть	1	2
198	оно не	2	2
199	и он	1	2
200	в едином	4	2
201	как мы	5	2
202	с ее	2	2
203	данном случае	2	2
204	характер и	1	2
205	в пределах	9	2
206	приводит к	3	2
207	строго говоря	1	2
208	в построении	5	2
209	о нем	11	2
210	во всяком	4	2
211	и что	1	2
212	в значительной	1	2
213	времени в	1	2
214	это было	1	2
215	и во	2	2
216	в форме	6	2
217	них в	1	2
218	представления о	1	2
219	в литературе	3	2
220	и одновременно	3	2
221	в какой	1	2
222	наше время	1	2
223	точка зрения	7	2
224	есть в	3	2
225	литературы в	1	2
226	уже в	5	2
227	миров и	1	2
228	или даже	2	2
229	как их	3	2
230	в одном	9	2
231	сами по	3	2
232	как его	1	2
233	заметить что	2	2
234	никогда не	5	2
235	бы это	1	2
236	на ее	1	2
237	здесь в	1	2
238	к которому	1	2
239	героя и	5	2
240	более того	3	2
241	его как	5	2
242	одну из	1	2
243	его характер	1	2
244	к его	1	2
245	автора в	2	2
246	что же	1	2
247	и композиционно	1	2
248	для понимания	3	2
249	своего времени	2	2
250	жизни в	1	2
251	и было	1	2
252	в особом	1	2
253	в начале	1	2
254	рассматривать как	1	2
255	известной степени	1	2
256	и все	3	2
257	будто бы	1	2
258	хотя в	1	2
259	может и	1	2
260	что даже	1	2
261	героя в	4	2
262	это в	2	2
263	они не	3	2
264	к этому	2	2
265	зрения как	1	1
266	можно говорить	2	1
267	в обычном	2	1
268	и то	1	1
269	самом деле	5	1
270	на самом	4	1
271	это и	9	1
272	идет о	3	1
273	даже сказать	1	1
274	и до	1	1
275	из его	3	1
276	видеть в	1	1
277	слово же	1	1
278	и за	1	1
279	той же	6	1
280	характеристик и	1	1
281	и само	2	1
282	наличие в	1	1
283	говорить о	2	1
284	принадлежит к	1	1
285	в полной	1	1
286	я не	3	1
287	и завершающей	1	1
288	степени как	2	1
289	как свой	1	1
290	культурной традиции	2	1
291	себе а	1	1
292	он сам	3	1
293	это принцип	1	1
294	иного рода	1	1
295	этих миров	1	1
296	как целое	2	1
297	а только	1	1
298	не то	1	1
299	и всякий	1	1
300	области литературы	1	1
301	формы героя	1	1
302	себе и	3	1
303	нет и	1	1
304	что они	1	1
305	были не	1	1
306	определенными и	1	1
307	рассказа до	1	1
308	его на	2	1
309	не согласиться	1	1
310	героя то	1	1
311	с их	5	1
312	построения целого	2	1
313	и нет	1	1
314	жизненного пути	1	1
315	в противном	1	1
316	бы я	1	1
317	это тоже	1	1
318	структурной особенности	2	1
319	и художественного	1	1
320	тем же	1	1
321	сходятся в	1	1
322	есть его	1	1
323	собственном мире	1	1
324	со своей	1	1
325	в которой	4	1
326	бы и	4	1
327	что это	1	1
328	образом и	1	1
329	он в	2	1
330	в нашем	1	1
331	из этих	2	1
332	по преимуществу	3	1
333	сознания с	2	1
334	другом случае	1	1
335	но его	1	1
336	быть только	1	1
337	этот процесс	1	1
338	что она	2	1
339	противном случае	1	1
340	время и	1	1
341	он не	4	1
342	с ней	1	1
343	раздвоенности не	1	1
344	литературных произведений	1	1
345	всех этих	3	1
346	к одному	1	1
347	не к	1	1
348	понимания и	1	1
349	к собственному	1	1
350	войти в	1	1
351	можно даже	1	1
352	что ни	1	1
353	одному и	1	1
354	или иных	1	1
355	основе его	1	1
356	одно и	1	1
357	и заключается	1	1
358	но все	4	1
359	мы его	2	1
360	не будет	1	1
361	всех произведениях	1	1
362	есть все	1	1
363	значение в	1	1
364	в мире	7	1
365	этих форм	1	1
366	при помощи	1	1
367	и других	5	1
368	с другими	7	1
369	на бумаге	1	1
370	может стать	1	1
371	действительности в	1	1
372	которая как	1	1
373	на почве	1	1
374	этом смысле	9	1
375	приходит в	1	1
376	в жизни	6	1
377	которому и	1	1
378	для них	1	1
379	полифонического романа	17	1
380	с большей	1	1
381	их взаимоотношения	1	1
382	с этой	1	1
383	нельзя признать	1	1
384	и вне	1	1
385	мы не	2	1
386	слова и	1	1
387	потому и	1	1
388	автора и	5	1
389	как таковой	1	1
390	в этих	2	1
391	к правде	1	1
392	интерес представляет	2	1
393	и при	1	1
394	или точнее	1	1
395	что такое	1	1
396	таким же	2	1
397	художественного творчества	2	1
398	свою речь	1	1
399	лежат в	1	1
400	а как	6	1
401	своеобразие в	1	1
402	не становится	5	1
403	с точки	15	1
404	не столько	3	1
405	в первый	1	1
406	как совокупность	1	1
407	своем собственном	1	1
408	процесса и	1	1
409	поэтому в	2	1
410	мир и	6	1
411	в философии	1	1
412	в россии	1	1
413	его к	4	1
414	что было	3	1
415	и более	1	1
416	не могли	2	1
417	том и	1	1
418	слов о	1	1
419	творческой активности	1	1
420	раз и	3	1
421	характер в	1	1
422	если и	1	1
423	как точка	1	1
424	с миром	2	1
425	стоит в	1	1
426	период своего	1	1
427	до конца	5	1
428	в трактовке	1	1
429	тем самым	1	1
430	до известной	1	1
431	как можно	2	1
432	даже не	1	1
433	и художественной	1	1
434	самого начала	3	1
435	согласно его	1	1
436	построения образа	1	1
437	дело в	1	1
438	сознания это	1	1
439	и притом	2	1
440	в русской	1	1
441	но только	1	1
442	появляется в	1	1
443	в структуре	1	1
444	не все	1	1
445	словесного выражения	1	1
446	действительно в	1	1
447	к концу	1	1
448	и является	1	1
449	углом зрения	2	1
450	это слово	1	1
451	о чем-то	1	1
452	на него	2	1
453	здесь же	1	1
454	входят в	2	1
455	как будто	3	1
456	героя а	4	1
457	этом отношении	5	1
458	и делает	1	1
459	в каком	1	1
460	точке зрения	2	1
461	личности в	4	1
462	линии развития	2	1
463	взаимодействия с	1	1
464	не могут	6	1
465	в речах	1	1
466	во все	3	1
467	здесь совершенно	1	1
468	и вполне	2	1
469	об одном	1	1
470	глубокое и	3	1
471	всего в	1	1
472	его с	1	1
473	выходе за	1	1
474	все еще	1	1
475	активности в	1	1
476	если же	2	1
477	в последующие	1	1
478	в работе	1	1
479	и это	5	1
480	наблюдений над	1	1
481	не делает	1	1
482	чем не	1	1
483	и сами	1	1
484	здесь не	1	1
485	и от	1	1
486	чтобы быть	1	1
487	только то	3	1
488	с самого	2	1
489	художественного мышления	2	1
490	и реализации	1	1
491	и сам	2	1
492	что каждый	1	1
493	те же	1	1
494	не трудно	1	1
495	мне как	1	1
496	он говорит	2	1
497	здесь как	1	1
498	в плоскости	4	1
499	человека можно	1	1
500	как таковые	2	1
501	особый интерес	1	1
502	во второй	1	1
503	не исчерпывается	2	1
504	и социальные	1	1
505	за другими	1	1
506	если бы	10	1
507	из одного	4	1
508	но здесь	1	1
509	полной мере	1	1
510	развития в	1	1
511	типа но	1	1
512	не позволяет	2	1
513	к одной	1	1
514	достигается не	1	1
515	героя не	5	1
516	мире она	1	1
517	утверждает что	1	1
518	один голос	1	1
519	к нему	3	1
520	определение и	1	1
521	тем или	1	1
522	творчества в	1	1
523	а потому	2	1
524	этом как	1	1
525	вслед за	1	1
526	наконец в	2	1
527	романа в	4	1
528	а его	3	1
529	исключительной важности	1	1
530	по содержанию	1	1
531	он видел	1	1
532	известном смысле	1	1
533	целое в	1	1
534	речь о	1	1
535	согласиться с	1	1
536	одного сознания	4	1
537	пришел к	1	1
538	совершающиеся в	1	1
539	и действительно	1	1
540	всех его	1	1
541	только при	2	1
542	времени как	1	1
543	со всеми	1	1
544	я в	1	1
545	в большинстве	2	1
546	то и	2	1
547	слова не	1	1
548	соглашаясь с	1	1
549	большинстве случаев	2	1
550	в известном	1	1
551	его и	1	1
552	но для	2	1
553	за ним	2	1
554	и их	2	1
555	всяком случае	3	1
556	и романа	1	1
557	в конце	5	1
558	сюжетно и	1	1
559	не о	1	1
560	может служить	1	1
561	друг друга	3	1
562	повесть о	1	1
563	как раз	4	1
564	автора как	3	1
565	представляют собой	1	1
566	но эти	2	1
567	выходит за	2	1
568	в области	3	1
569	рассматриваемые в	1	1
570	до сих	2	1
571	есть без	1	1
572	и чем	1	1
573	а именно	1	1
574	лица в	1	1
575	предполагает и	1	1
576	было бы	6	1
577	себя и	2	1
578	нового времени	1	1
579	эту форму	1	1
580	говорит о	1	1
581	к более	2	1
582	от этого	1	1
583	стремится к	1	1
584	отношения в	1	1
585	ничем не	1	1
586	не на	3	1
587	изображенного с	1	1
588	в одно	1	1
589	несмотря на	6	1
590	к сознанию	1	1
591	является его	1	1
592	в творчестве	5	1
593	не способна	1	1
594	вместе с	2	1
595	из трех	1	1
596	только его	1	1
597	романного жанра	1	1
598	что вся	1	1
599	целом ряде	1	1
600	если оно	1	1
601	наряду с	1	1
602	в той	6	1
603	да и	2	1
604	романе достоевского	9	1
605	исторической поэтики	1	1
606	не создает	1	1
607	этого слова	2	1
608	на языке	2	1
609	позицию в	2	1
610	быть и	1	1
611	правило лишь	1	1
612	сих пор	2	1
613	в основном	2	1
614	как предмет	3	1
615	не об	3	1
616	имеется немало	1	1
617	в чем	1	1
618	в смысле	2	1
619	о мире	1	1
620	писал в	1	1
621	под названием	1	1
622	тех или	1	1
623	в книге	3	1
624	это уже	1	1
625	и времени	1	1
626	не достигает	1	1
627	не существует	1	1
628	понятно что	1	1
629	в результате	4	1
630	вопрос о	4	1
631	или иным	1	1
632	себя самого	4	1
633	у них	1	1
634	в собственно	1	1
635	у достоевского	24	1
636	это он	1	1
637	от того	2	1
638	тем более	1	1
639	своей индивидуальной	1	1
640	мы должны	2	1
641	пушкиным в	1	1
642	или между	1	1
643	но это	5	1
644	лежит в	1	1
645	личности и	1	1
646	отношении к	2	1
647	не являются	1	1
648	но отчасти	1	1
649	нами не	1	1
650	не знает	1	1
651	легко заметить	1	1
652	или иного	1	1
653	людей но	1	1
654	на своем	1	1
655	строится на	1	1
656	в голову	1	1
657	этот термин	1	1
658	и другие	2	1
659	значение а	1	1
660	многие из	1	1
