N	2gram	Trubetskoy_1	Istorich
226	так что	5	2
227	из них	5	2
228	на одном	2	2
229	вовсе не	2	2
230	мы можем	6	2
231	у него	5	2
232	уже и	3	2
233	в других	1	2
234	из двух	2	2
235	со стороны	1	2
236	до сих	8	2
237	как у	3	2
238	а сам	1	2
239	и затем	1	2
240	социальной жизни	4	2
241	а не	1	2
242	один из	1	2
243	со своими	2	2
244	что мы	4	2
245	в одно	2	2
246	что во	1	2
247	и потому	3	2
248	эти примеры	2	2
249	из которых	4	2
250	что за	2	2
251	а если	1	2
252	в течение	4	2
253	как бы	10	2
254	по существу	6	2
255	с этой	3	2
256	сих пор	8	2
257	и таким	1	2
258	но для	2	2
259	с большой	1	2
260	становится понятным	1	2
261	и для	6	2
262	с ней	1	2
263	сказать что	1	2
264	и при	6	2
265	совершенно не	3	2
266	к его	1	2
267	отношению к	9	2
268	к этому	5	2
269	жизни и	2	2
270	указывают на	3	2
271	также и	2	1
272	потом и	1	1
273	на куски	1	1
274	две ступени	1	1
275	силы и	1	1
276	многих отношениях	1	1
277	народов у	1	1
278	другие народы	3	1
279	же теперь	1	1
280	и должны	1	1
281	что когда	1	1
282	тем же	2	1
283	между двумя	5	1
284	имеется но	1	1
285	из его	1	1
286	должна быть	5	1
287	члена семьи	1	1
288	но те	1	1
289	в зависимости	1	1
290	той же	1	1
291	животных что	1	1
292	три случая	1	1
293	с более	3	1
294	господствующее в	1	1
295	теперь мы	2	1
296	на место	1	1
297	совершенно так	4	1
298	время как	1	1
299	не вполне	3	1
300	я не	2	1
301	из того	4	1
302	но даже	3	1
303	же что	2	1
304	зависимости от	1	1
305	нельзя рассматривать	1	1
306	и этого	1	1
307	быть в	1	1
308	не без	2	1
309	не требует	1	1
310	на самом	7	1
311	совсем не	1	1
312	но как	2	1
313	не то	3	1
314	него с	2	1
315	некоторые черты	1	1
316	отношение к	4	1
317	себе и	1	1
318	тому времени	1	1
319	отличие от	3	1
320	что они	2	1
321	можно отнести	1	1
322	к сожалению	1	1
323	отнюдь не	2	1
324	и я	1	1
325	эта лестница	1	1
326	народы о	1	1
327	как к	5	1
328	что как	4	1
329	части в	2	1
330	понимать в	1	1
331	что касается	6	1
332	а и	8	1
333	целый ряд	4	1
334	и наконец	3	1
335	и к	5	1
336	ясно показывают	1	1
337	увидим что	1	1
338	очевидно в	1	1
339	но в	4	1
340	есть ли	1	1
341	и отчасти	1	1
342	говорит а	1	1
343	развития это	1	1
344	впечатление что	1	1
345	которых идет	3	1
346	та же	3	1
347	мы получаем	1	1
348	а вследствие	1	1
349	он в	1	1
350	не сделал	1	1
351	что так	1	1
352	то обстоятельство	1	1
353	на нем	1	1
354	только на	1	1
355	и заставить	1	1
356	нами в	1	1
357	в себе	5	1
358	во многих	1	1
359	если он	2	1
360	лет тому	1	1
361	но на	2	1
362	чаще и	1	1
363	и если	6	1
364	что она	1	1
365	по происхождению	2	1
366	задний план	1	1
367	при этом	9	1
368	одно целое	1	1
369	всех этих	4	1
370	и еще	1	1
371	и социальной	2	1
372	состоит в	1	1
373	все части	1	1
374	в силу	7	1
375	и вот	1	1
376	свидетельствует о	1	1
377	мало того	4	1
378	него в	2	1
379	культуры но	1	1
380	друг в	1	1
381	главным образом	1	1
382	они должны	3	1
383	затем уже	1	1
384	из самой	1	1
385	ценности и	2	1
386	знает что	1	1
387	мы указывали	1	1
388	было бы	3	1
389	уже знаем	1	1
390	на почве	3	1
391	чтобы узнать	1	1
392	и детьми	1	1
393	чаще всего	1	1
394	в жизни	3	1
395	по всему	1	1
396	она и	1	1
397	на основании	1	1
398	этого не	1	1
399	а за	1	1
400	и уже	2	1
401	то с	2	1
402	в развитии	1	1
403	материал но	1	1
404	зато в	1	1
405	смысл и	1	1
406	же я	1	1
407	лучше всего	1	1
408	которую он	2	1
409	народов мы	1	1
410	к тем	2	1
411	и сейчас	4	1
412	общества и	1	1
413	он должен	2	1
414	на месте	2	1
415	с точки	8	1
416	в их	4	1
417	еще нет	1	1
418	в своем	10	1
419	свой смысл	1	1
420	весь ход	1	1
421	внешнего сходства	1	1
422	живут в	1	1
423	лестницы по	1	1
424	пока еще	1	1
425	и эти	1	1
426	борьбу с	1	1
427	и более	2	1
428	в конце	4	1
429	на всю	1	1
430	случае мы	1	1
431	с которой	1	1
432	стоит в	1	1
433	тем самым	3	1
434	что эта	4	1
435	что с	5	1
436	у этих	1	1
437	и другое	1	1
438	самого начала	1	1
439	этими двумя	2	1
440	как о	1	1
441	не имеет	1	1
442	на котором	1	1
443	в науке	1	1
444	я буду	1	1
445	уже очень	1	1
446	свою силу	1	1
447	не по	1	1
448	часто в	1	1
449	нет но	1	1
450	о них	2	1
451	иметь в	1	1
452	верно то	2	1
453	и неизменно	1	1
454	судя по	1	1
455	на другую	1	1
456	же время	2	1
457	этих двух	2	1
458	к ней	1	1
459	уже говорили	1	1
460	в сознании	6	1
461	более позднее	1	1
462	в процессе	2	1
463	следует что	2	1
464	ли это	1	1
465	однако это	2	1
466	обстоятельство что	1	1
467	числе и	1	1
468	должны быть	3	1
469	к тому	8	1
470	основаны на	3	1
471	как для	3	1
472	они и	1	1
473	некоторой степени	1	1
474	приходит к	1	1
475	в виду	2	1
476	прошедших через	1	1
477	свою очередь	2	1
478	вывод что	1	1
479	и многие	1	1
480	здесь не	1	1
481	это единственный	1	1
482	без всякого	1	1
483	другими словами	2	1
484	на вершине	3	1
485	нами выше	1	1
486	а другая	1	1
487	чтобы быть	2	1
488	на той	1	1
489	с самого	1	1
490	или для	1	1
491	то время	2	1
492	приводит к	1	1
493	по степеням	1	1
494	идет речь	8	1
495	не трудно	1	1
496	каждого из	1	1
497	кончается победой	1	1
498	сказано выше	3	1
499	как же	1	1
500	иногда в	1	1
501	можно только	1	1
502	основана на	1	1
503	составные части	1	1
504	что под	2	1
505	он сам	1	1
506	для этого	7	1
507	то эти	1	1
508	это может	2	1
509	и постепенно	1	1
510	говорят что	1	1
511	в тех	3	1
512	же после	1	1
513	тех народов	2	1
514	и начало	1	1
515	сводится к	2	1
516	в состав	1	1
517	на вопрос	4	1
518	стороны одного	1	1
519	за пределами	1	1
520	никак не	1	1
521	в риме	1	1
522	всмотреться в	1	1
523	поездки в	1	1
524	которых они	1	1
525	во втором	2	1
526	примеры показывают	1	1
527	во всей	1	1
528	и только	2	1
529	вывода из	1	1
530	в ту	2	1
531	у одного	1	1
532	народов и	6	1
533	как из	1	1
534	но с	2	1
535	хотя бы	4	1
536	гораздо меньше	1	1
537	идет по	1	1
538	тот же	3	1
539	тому назад	1	1
540	вступить в	1	1
541	славян и	1	1
542	позднее время	1	1
543	в народе	4	1
544	сказали что	3	1
545	еще и	1	1
546	даже если	2	1
547	и так	2	1
548	самые разнообразные	1	1
549	по мнению	1	1
550	всяком случае	2	1
551	они могут	2	1
552	и ее	2	1
553	собой а	1	1
554	выше то	1	1
555	в эти	3	1
556	положение что	1	1
557	же и	1	1
558	со своим	1	1
559	утверждают что	1	1
560	и у	4	1
561	выводам что	1	1
562	вопроса о	1	1
563	создаются такие	1	1
564	стоит на	1	1
565	борьбы с	2	1
566	в нашей	1	1
567	понятным что	2	1
568	приобщиться к	2	1
569	лишь некоторые	1	1
570	а это	2	1
571	а то	1	1
572	или просто	1	1
573	ее они	1	1
574	здесь будет	1	1
575	у народа	8	1
576	к каким	1	1
577	одно из	3	1
578	не так	4	1
579	искать в	1	1
580	для него	2	1
581	в котором	2	1
582	ее не	1	1
583	до некоторой	1	1
584	и объяснения	1	1
585	ясно показывает	1	1
586	ее на	1	1
587	нет в	2	1
588	само собой	1	1
589	были бы	1	1
590	как порча	1	1
591	что на	1	1
592	к совершенно	1	1
593	не были	1	1
594	возможно что	1	1
595	ней и	1	1
596	и даже	1	1
597	или иной	1	1
598	есть не	1	1
599	тем мы	1	1
600	их от	1	1
601	эти две	1	1
602	случаев в	1	1
603	животные в	1	1
604	а с	4	1
605	или о	1	1
606	что для	4	1
607	можно назвать	3	1
608	естественно что	1	1
609	только по	1	1
610	то и	2	1
611	не было	2	1
612	здесь дело	1	1
613	не знает	2	1
614	над другим	1	1
615	в руках	1	1
616	и выше	1	1
617	и оно	1	1
618	при более	2	1
619	приобщение к	6	1
620	этой главы	1	1
621	совершенно различным	1	1
622	на ноги	1	1
623	нет ничего	1	1
624	что такие	2	1
625	исходит от	1	1
626	это те	1	1
627	одну из	1	1
628	к своему	1	1
629	конечно не	3	1
630	по своему	5	1
631	культура народа	3	1
632	выйти из	1	1
633	и там	1	1
634	есть как	1	1
635	а потом	1	1
636	в тот	1	1
637	в состоянии	4	1
638	в современной	1	1
639	как будто	5	1
640	быть не	1	1
641	где имеется	1	1
642	сейчас же	3	1
643	на пути	1	1
644	и некоторые	2	1
645	в который	1	1
646	все остальные	1	1
647	народа и	1	1
648	рассматривать как	2	1
649	и часто	1	1
650	и следует	1	1
651	потому не	1	1
652	на задний	1	1
653	и от	5	1
654	что оно	3	1
655	заметим что	2	1
656	а все	1	1
657	от него	3	1
658	в основе	2	1
659	у них	6	1
660	или нет	1	1
661	бы в	3	1
662	только что	3	1
663	ноги и	1	1
664	все они	5	1
665	своего народа	3	1
666	ее или	1	1
667	при встрече	1	1
668	гораздо больше	3	1
669	но если	2	1
670	две стороны	1	1
671	подошел к	1	1
672	но знаем	1	1
673	как за	1	1
674	слагается из	3	1
675	всех других	2	1
676	из этого	6	1
677	в самом	8	1
678	проникнуть в	1	1
679	что такое	1	1
680	сильно что	1	1
681	народов так	1	1
682	допустить что	1	1
683	и черты	1	1
684	жизни народов	1	1
685	и другие	1	1
686	в своих	2	1
687	как на	4	1
688	в таком	4	1
689	точно так	1	1
690	во всяком	2	1
691	все что	9	1
692	этой точки	1	1
693	том числе	1	1
