N	2gram	Losev_Prob_3	Psycholo
815	третий раз	1	1
816	эту точку	1	1
817	и самым	1	1
818	от него	2	1
819	вот это	2	1
820	из себя	3	1
821	всей художественной	1	1
822	бы в	2	1
823	и ни	3	1
824	своих героев	2	1
825	иначе он	1	1
826	не должен	1	1
827	у которого	1	1
828	будто бы	3	1
829	скажем что	1	1
830	поскольку он	1	1
831	или не	1	1
832	же в	3	1
833	есть уже	3	1
834	и другие	3	1
835	от всякого	2	1
836	к ее	1	1
837	гораздо больше	2	1
838	иначе чем	1	1
839	нет ничего	6	1
840	есть от	2	1
841	с ней	5	1
842	теоретики литературы	2	1
843	а ведь	3	1
844	том или	3	1
845	мы начинаем	3	1
846	имеет какой-нибудь	1	1
847	равно как	1	1
848	их с	1	1
849	в глаза	1	1
850	толстой не	1	1
851	по одному	1	1
852	в сравнении	2	1
853	не что	4	1
854	что под	1	1
855	уже достаточно	1	1
856	в заключение	3	1
857	целей и	1	1
858	решительно ни	1	1
859	это так	2	1
860	но еще	1	1
861	указывают на	1	1
862	а может	2	1
863	в одном-единственном	1	1
864	от которой	1	1
865	это понятие	2	1
866	мы приходим	1	1
867	ничего общего	7	1
868	гораздо более	5	1
