N	2gram	Vygotskiy__2	Tvorches
537	еще одну	1	1
538	является не	1	1
539	здесь же	1	1
540	от социальной	4	1
541	не дает	2	1
542	предположение что	1	1
543	по выражению	1	1
544	конечном счете	4	1
545	что сама	1	1
546	который по	1	1
547	мир в	1	1
548	был бы	1	1
549	и их	5	1
550	сами по	1	1
551	у этих	1	1
552	при всей	1	1
553	есть его	1	1
554	которым приводит	1	1
555	это общее	1	1
556	как раз	4	1
557	на деле	5	1
558	это положение	1	1
559	же это	2	1
560	во власти	3	1
561	для исследователя	1	1
562	что и	2	1
563	со стороны	3	1
564	или иной	2	1
565	в высшей	7	1
566	его с	2	1
567	в предисловии	4	1
568	мысль на	1	1
569	что для	3	1
570	рода не	1	1
571	связано с	1	1
572	выше и	1	1
573	для начала	1	1
574	и психологии	1	1
575	когда же	1	1
576	в ущерб	2	1
577	самого начала	1	1
578	говоря что	1	1
579	в психологическом	1	1
580	под влиянием	1	1
581	в связи	6	1
582	в речи	1	1
583	нет никаких	2	1
584	эти слова	1	1
585	и особенно	3	1
586	не видно	1	1
587	и ограниченность	1	1
588	эта идея	1	1
589	как это	6	1
590	играют в	1	1
591	человека к	2	1
592	только его	2	1
593	человек это	1	1
594	с логикой	2	1
595	который видит	1	1
596	и проблема	1	1
597	реализм и	1	1
598	он утверждает	1	1
599	предположить что	1	1
600	предисловии к	4	1
601	он говорит	3	1
602	не дают	1	1
603	с такой	2	1
604	в течение	2	1
605	применении к	1	1
606	что же	2	1
607	самого себя	1	1
608	привело нас	1	1
609	человек с	2	1
610	том смысле	1	1
611	с необходимостью	1	1
612	этого слова	3	1
613	а к	1	1
614	ней в	2	1
615	личность как	1	1
616	общественной жизни	2	1
617	так хорошо	1	1
618	отличается от	1	1
619	ничего кроме	1	1
620	глубокое и	1	1
621	при всем	1	1
622	в книге	2	1
623	и для	2	1
624	отвечает на	1	1
625	должна была	1	1
626	и человек	1	1
627	об отношении	3	1
628	в результате	3	1
629	а все	1	1
630	это как	1	1
631	для нас	4	1
632	огромную роль	1	1
633	или нет	1	1
634	а может	1	1
635	еще более	1	1
636	вообще в	2	1
637	ребенка который	2	1
638	действительной жизни	1	1
639	что вообще	1	1
640	тот же	7	1
641	же ли	1	1
642	не есть	1	1
643	в целях	1	1
644	по поводу	4	1
645	между ними	1	1
646	с ней	2	1
647	не знает	1	1
648	сказать что	6	1
649	но можно	1	1
650	но этот	1	1
651	себе не	1	1
652	частности в	1	1
653	к другим	1	1
654	или во	2	1
655	и свою	1	1
656	нас не	1	1
657	как на	1	1
658	том числе	3	1
659	смысле что	1	1
