N	2gram	Bakhtin_Pr_5	Problema
183	все это	14	3
184	не является	1	3
185	от него	6	3
186	и все	15	3
187	ни было	3	3
188	не знает	6	3
189	он может	1	2
190	в котором	3	2
191	проникает в	2	2
192	есть не	1	2
193	со всех	1	2
194	можно и	1	2
195	правильного понимания	1	2
196	себя свою	1	2
197	совпадает с	2	2
198	но она	1	2
199	я не	8	2
200	и понять	1	2
201	и он	2	2
202	всех сторон	1	2
203	оно может	1	2
204	оценок и	1	2
205	столь же	2	2
206	со словами	2	2
207	в чем	4	2
208	оглядки на	1	2
209	с его	7	2
210	но как	4	2
211	не все	1	2
212	с совершенно	1	2
213	ивана карамазова	4	2
214	дело идет	3	2
215	показать что	2	2
216	как к	5	2
217	себе не	1	2
218	к чему	1	2
219	и у	4	2
220	что это	4	2
221	момент его	2	2
222	бы не	2	2
223	нами в	1	2
224	не следует	1	2
225	собственно не	1	2
226	он должен	1	2
227	на этом	2	2
228	человека в	1	2
229	в каждом	6	2
230	здесь мы	1	2
231	момент и	1	2
232	лишь в	7	2
233	и других	1	2
234	переходим к	4	2
235	строгом смысле	1	2
236	как таковой	1	2
237	и при	1	2
238	или точнее	1	2
239	все и	4	2
240	нему и	4	2
241	где на	1	2
242	и более	1	2
243	войти в	2	2
244	том же	1	2
245	и вообще	2	2
246	можем сказать	2	2
247	раз и	3	2
248	в таких	1	2
249	она не	1	2
250	дело в	1	2
251	одна из	1	2
252	и именно	1	2
253	того чтобы	1	2
254	чем не	1	2
255	слово и	2	2
256	в самой	1	2
257	и весь	1	2
258	в форму	1	2
259	во всем	4	2
260	а лишь	1	2
261	связи с	1	2
262	здесь же	1	2
263	этом отношении	1	2
264	к себе	18	2
265	не могут	1	2
266	есть только	2	2
267	отличается от	1	2
268	же самое	1	2
269	что оно	2	2
270	слова с	2	2
271	а ее	1	2
272	для того	1	2
273	что все	2	2
274	самим собою	9	2
275	в себя	1	2
276	она только	1	2
277	особенно в	2	2
278	с самим	15	2
279	том как	1	2
280	поэтому в	1	2
281	в другом	12	2
282	и что	6	2
283	в значительной	1	2
284	от них	1	2
285	и во	3	2
286	этот момент	1	2
287	не довлеет	1	2
288	выше в	1	2
289	нем и	1	2
290	человека как	2	2
291	в него	3	2
292	и мир	2	2
293	того что	3	2
294	в двух	1	2
295	нуждается в	3	2
296	что он	24	2
297	и ее	1	2
298	на мир	1	2
299	материал как	1	2
300	себя в	2	2
301	в виде	7	2
302	в начале	3	2
303	что и	3	2
304	вовсе не	7	2
305	бы просто	1	2
306	в некоторых	1	2
307	случае не	1	2
308	тем что	4	2
309	в особенности	1	2
310	без всякой	1	2
311	или иной	4	2
312	здесь в	2	2
313	форме и	1	2
314	и пр	1	2
315	именно поэтому	1	2
316	человек в	1	2
317	в строгом	1	2
318	из которых	1	2
319	к своему	5	2
320	тенденцию к	1	2
321	можно сказать	1	2
322	того или	1	2
323	и внешнего	2	2
324	или в	2	2
325	и события	2	2
326	той или	4	2
327	мы должны	3	2
328	ибо в	3	2
329	целом в	1	2
330	но зато	4	2
331	в этих	2	2
332	слово в	2	2
333	в свою	1	2
334	к его	1	2
335	и другие	1	2
336	в своих	1	2
337	и эта	1	2
338	к этому	1	2
339	а между	3	1
340	не иначе	1	1
341	зависимость от	2	1
342	жизненной установки	1	1
343	тех же	1	1
344	своей основной	1	1
345	это и	3	1
346	в первом	2	1
347	к другому	16	1
348	нем нет	1	1
349	его же	2	1
350	нем но	1	1
351	же собственным	1	1
352	из его	2	1
353	в нашу	1	1
354	уже указывали	1	1
355	все те	1	1
356	решении вопроса	1	1
357	обойтись без	3	1
358	этом направлении	1	1
359	бы уже	4	1
360	из подполья	35	1
361	и ничего	1	1
362	до крайности	2	1
363	связан с	2	1
364	что уже	1	1
365	вопрос о	2	1
366	другом направлении	2	1
367	во внутреннем	4	1
368	почти все	1	1
369	так чтобы	4	1
370	время как	2	1
371	с ее	3	1
372	овладевает своим	1	1
373	бы ни	1	1
374	свой предмет	2	1
375	хотя конечно	1	1
376	как впрочем	1	1
377	такое же	2	1
378	в каждой	2	1
379	собою и	1	1
380	него он	2	1
381	меньшей степени	1	1
382	и самого	1	1
383	и происходит	2	1
384	на своих	1	1
385	ними в	1	1
386	по своему	4	1
387	слова как	1	1
388	отказ от	1	1
389	то он	1	1
390	к слову	2	1
391	в общем	3	1
392	вступают в	1	1
393	себе и	7	1
394	более и	1	1
395	ней в	1	1
396	им в	2	1
397	по внешним	1	1
398	могли бы	1	1
399	что по	1	1
400	и внутреннюю	1	1
401	в непосредственной	1	1
402	это определение	1	1
403	нет здесь	3	1
404	именно эта	1	1
405	переходит и	1	1
406	всем последующем	1	1
407	то в	2	1
408	нему с	1	1
409	бы и	2	1
410	ни один	1	1
411	всего романа	2	1
412	формализма и	1	1
413	то время	1	1
414	алеши и	1	1
415	которые в	1	1
416	что так	1	1
417	в главе	1	1
418	в этой	1	1
419	бы только	1	1
420	но он	4	1
421	но ведь	2	1
422	как он	2	1
423	не могла	1	1
424	а вовсе	1	1
425	и если	1	1
426	в первых	1	1
427	независимость от	1	1
428	основное утверждение	1	1
429	всех этих	2	1
430	они служат	1	1
431	не как	3	1
432	и вот	4	1
433	ни были	1	1
434	характер в	1	1
435	свое время	1	1
436	подобно тому	2	1
437	его можно	1	1
438	так например	1	1
439	всего то	1	1
440	в нее	1	1
441	именно это	1	1
442	которое как	1	1
443	или слово	1	1
444	всех отношениях	1	1
445	бы они	2	1
446	значение в	1	1
447	мы уже	8	1
448	бы быть	1	1
449	себя не	1	1
450	зрения на	1	1
451	это было	2	1
452	или просто	1	1
453	и мы	1	1
454	отражение в	1	1
455	не чем	1	1
456	в один	1	1
457	нет в	3	1
458	она и	1	1
459	ни одной	1	1
460	все равно	2	1
461	разобранные нами	1	1
462	понята и	1	1
463	этого не	3	1
464	с тем	3	1
465	самому к	1	1
466	нами особенность	1	1
467	их лишь	1	1
468	действительно не	1	1
469	нисколько не	1	1
470	но я	2	1
471	ибо не	1	1
472	которую он	1	1
473	суждением и	1	1
474	места в	2	1
475	воли но	1	1
476	получается впечатление	1	1
477	можно найти	1	1
478	по сравнению	1	1
479	еще нет	1	1
480	к одному	3	1
481	слово он	1	1
482	в которых	2	1
483	мысли и	1	1
484	его отношение	4	1
485	выглядит и	1	1
486	на первой	1	1
487	нем он	1	1
488	может обойтись	1	1
489	иным как	1	1
490	и эти	1	1
491	есть именно	1	1
492	что никакой	1	1
493	том и	1	1
494	однако в	2	1
495	по себе	4	1
496	тому что	2	1
497	время был	1	1
498	всех их	1	1
499	оно занимает	1	1
500	слова мы	2	1
501	как можно	2	1
502	что с	2	1
503	иной раз	1	1
504	но для	2	1
505	правда в	1	1
506	что их	1	1
507	идет в	1	1
508	найти в	1	1
509	и всегда	1	1
510	и без	4	1
511	именно с	1	1
512	находятся в	1	1
513	этих двух	2	1
514	и лишь	2	1
515	того в	1	1
516	во всей	1	1
517	к концу	3	1
518	мире и	2	1
519	его он	1	1
520	в процессе	1	1
521	слова его	2	1
522	уже и	2	1
523	ли это	2	1
524	и со	3	1
525	от их	1	1
526	материала но	1	1
527	очень часто	2	1
528	как мысль	1	1
529	сравнительно с	1	1
530	самостоятельности и	1	1
531	все не	1	1
532	значительной степени	1	1
533	этого и	2	1
534	героя его	1	1
535	его с	5	1
536	протяжении всего	4	1
537	для его	2	1
538	даже и	3	1
539	него как	1	1
540	приходит к	1	1
541	к такому	1	1
542	как не	1	1
543	свою очередь	1	1
544	на нем	1	1
545	всего этого	3	1
546	без всякого	2	1
547	характер и	2	1
548	они ни	1	1
549	каждый раз	1	1
550	вовлекаются в	1	1
551	первого же	1	1
552	мы наблюдаем	1	1
553	что у	6	1
554	на нее	2	1
555	было в	2	1
556	мог бы	2	1
557	в одном	6	1
558	не были	1	1
559	что дело	1	1
560	даны в	1	1
561	это как	3	1
562	собою но	1	1
563	и отчетливостью	1	1
564	в содержании	1	1
565	с человеком	3	1
566	смысле и	1	1
567	образом в	1	1
568	мы это	1	1
569	ли она	1	1
570	его художественной	1	1
571	этом произведении	1	1
572	его тело	1	1
573	событие именно	1	1
574	не выходит	1	1
575	не вмешивается	1	1
576	на протяжении	5	1
577	нем не	1	1
578	его так	1	1
579	вся эта	1	1
580	лишь путем	1	1
581	всем в	2	1
582	во втором	1	1
583	ибо и	2	1
584	человека из	13	1
585	резко отличается	1	1
586	внутреннего и	2	1
587	в самый	2	1
588	возможно лишь	1	1
589	что здесь	1	1
590	необходимое для	1	1
591	быть и	2	1
592	на которой	2	1
593	к которой	1	1
594	этот вопрос	1	1
595	направлена на	1	1
596	и быть	1	1
597	о другом	4	1
598	и действительно	1	1
599	в напряженном	1	1
600	обращаться к	5	1
601	между этими	1	1
602	не происходит	1	1
603	здесь с	1	1
604	есть ни	1	1
605	всегда с	2	1
606	человека с	3	1
607	определения и	1	1
608	ибо его	2	1
609	для всех	1	1
610	есть в	1	1
611	со своим	2	1
612	уже не	3	1
613	только на	4	1
614	все многообразие	1	1
615	есть уже	1	1
616	не принимает	4	1
617	или даже	1	1
618	в душе	2	1
619	из них	3	1
620	его и	3	1
621	чего бы	2	1
622	глаза и	2	1
623	для него	14	1
624	творчестве достоевского	7	1
625	самого слова	1	1
626	и навсегда	1	1
627	не для	1	1
628	своей оценки	1	1
629	не о	4	1
630	друг друга	2	1
631	если оно	1	1
632	мир человека	1	1
633	но что	2	1
634	только с	3	1
635	а впервые	1	1
636	не просто	2	1
637	уверенного и	1	1
638	деле и	1	1
639	предмету но	1	1
640	момент в	1	1
641	именно как	1	1
642	оно способно	1	1
643	точек зрения	2	1
644	с другим	13	1
645	до сих	1	1
646	нас в	1	1
647	и суждения	1	1
648	и нельзя	1	1
649	человека а	1	1
650	уходит в	1	1
651	и между	1	1
652	оно является	1	1
653	впервые становится	1	1
654	мы еще	1	1
655	предмет и	1	1
656	обратиться к	1	1
657	только что	3	1
658	на этот	2	1
659	а наоборот	1	1
660	до конца	4	1
661	власти и	1	1
662	не совсем	1	1
663	с которым	4	1
664	которой есть	1	1
665	все время	4	1
666	о чем	1	1
667	слова которое	3	1
668	нигде не	1	1
669	но оно	1	1
670	вместе с	2	1
671	так же	7	1
672	и особенно	1	1
673	происходит в	1	1
674	но этот	1	1
675	внутреннего человека	1	1
676	со всею	1	1
677	без труда	1	1
678	если так	1	1
679	есть они	1	1
680	лицом к	1	1
681	в той	4	1
682	смысле этого	2	1
683	тому как	2	1
684	есть как	1	1
685	вне этой	1	1
686	и всей	1	1
687	образ и	1	1
688	в тот	1	1
689	слов в	3	1
690	мы сказали	1	1
691	или хотя	1	1
692	этого слова	5	1
693	как например	1	1
694	и положений	1	1
695	благодаря этому	2	1
696	сих пор	1	1
697	словом в	1	1
698	форму рассказа	1	1
699	здесь есть	2	1
700	о мире	8	1
701	это уже	2	1
702	и часто	1	1
703	поступка в	1	1
704	и может	1	1
705	к тому	6	1
706	совсем другим	1	1
707	первом и	1	1
708	в результате	1	1
709	может но	1	1
710	своему предмету	7	1
711	и душевной	1	1
712	которая в	1	1
713	может войти	3	1
714	нельзя созерцать	1	1
715	пр в	1	1
716	это может	1	1
717	бы в	4	1
718	еще более	1	1
719	его уже	1	1
720	я в	4	1
721	реально не	1	1
722	отношении к	7	1
723	к лицу	1	1
724	все только	1	1
725	но эта	2	1
726	в творчестве	4	1
727	отношением к	3	1
728	себе самому	18	1
729	чем иным	1	1
730	из этого	2	1
731	в свое	1	1
732	но именно	2	1
733	в которой	2	1
734	формальное значение	1	1
735	но эти	2	1
736	особенно отчетливо	1	1
737	как слово	1	1
738	того времени	2	1
739	нет что	1	1
740	с первого	1	1
741	это в	2	1
742	им и	3	1
743	людьми с	1	1
