N	2gram	Bakhtin_Pr_3	Myslijsy
247	в разных	4	2
248	этом отношении	1	2
249	это создание	1	2
250	в области	3	2
251	мысли о	2	2
252	так например	2	2
253	и самое	1	2
254	в ее	3	2
255	в собственном	2	2
256	каждого из	2	2
257	во многом	2	2
258	свою мысль	1	2
259	и с	6	2
260	могла быть	1	2
261	об этом	1	2
262	о том	2	2
263	и та	1	2
264	но мы	1	2
265	его жизни	1	2
266	или на	2	2
267	от него	3	2
268	от них	1	2
269	я думаю	1	2
270	в форме	6	2
271	как ее	1	2
272	которое было	1	2
273	мы видим	2	2
274	одной из	4	2
275	в первобытном	1	2
276	ему самому	1	2
277	связи с	1	2
278	у него	1	2
279	в других	1	2
280	и даже	2	2
281	развития в	1	2
282	что человек	1	2
283	тут же	1	2
284	только один	1	2
285	души и	1	2
286	идеи в	2	2
287	ко всем	2	2
288	нет ни	2	2
289	к своему	1	2
290	по своему	6	2
291	зрения и	1	2
292	с этой	1	2
293	еще раз	5	2
294	это последнее	1	2
295	перед нами	5	2
296	сознании и	1	2
297	уже на	2	2
298	не подлежит	1	2
299	в большей	2	2
300	скажем что	1	2
301	и наконец	2	2
302	образов и	4	2
303	человека то	1	2
304	жизни и	9	2
305	это в	1	2
306	своей совокупности	1	1
307	одним из	3	1
308	в сфере	1	1
309	что образ	1	1
310	в строгом	1	1
311	мы здесь	3	1
312	на самом	1	1
313	ли мы	1	1
314	собою в	2	1
315	по его	1	1
316	сказать с	1	1
317	бы уже	1	1
318	если я	1	1
319	на первом	1	1
320	человеческой природы	1	1
321	что если	1	1
322	имеет свою	1	1
323	оно с	1	1
324	в сущности	10	1
325	время как	1	1
326	но она	1	1
327	и со	1	1
328	не знают	2	1
329	того же	2	1
330	и он	1	1
331	образов а	1	1
332	собою и	1	1
333	последнее и	1	1
334	он был	1	1
335	на них	1	1
336	он сам	4	1
337	не найдем	1	1
338	здесь не	4	1
339	с его	2	1
340	именно тем	2	1
341	понятий но	1	1
342	чтоб не	1	1
343	а через	1	1
344	себе и	1	1
345	отличие от	1	1
346	друг от	1	1
347	нет и	1	1
348	один и	1	1
349	которые не	2	1
350	всех ее	1	1
351	в истории	3	1
352	приходит на	1	1
353	его на	1	1
354	так называемая	2	1
355	некоторое время	1	1
356	о жизни	1	1
357	это был	2	1
358	что касается	2	1
359	еще и	1	1
360	такой который	1	1
361	явление это	1	1
362	хотя и	4	1
363	когда он	1	1
364	могли бы	1	1
365	но в	5	1
366	этим языком	1	1
367	следует сказать	1	1
368	не такое	1	1
369	но эта	1	1
370	можно в	1	1
371	и конечно	2	1
372	явления и	1	1
373	сущности совершенно	1	1
374	все эти	9	1
375	все слова	1	1
376	тому же	2	1
377	во многих	1	1
378	как он	2	1
379	но на	1	1
380	можно себе	1	1
381	смерть за	1	1
382	главным образом	3	1
383	но именно	1	1
384	этого он	1	1
385	будем говорить	1	1
386	находим у	1	1
387	в нее	1	1
388	ни был	1	1
389	а вместе	1	1
390	здесь мы	2	1
391	мысль так	1	1
392	касается до	1	1
393	с криком	1	1
394	друг в	1	1
395	где нет	1	1
396	в мире	5	1
397	и сделал	1	1
398	конечно в	2	1
399	что мне	2	1
400	знает что	1	1
401	заключается в	1	1
402	в глазах	1	1
403	это не	6	1
404	форму и	1	1
405	напротив в	1	1
406	самих и	1	1
407	видеть и	1	1
408	в жизни	8	1
409	содержание здесь	1	1
410	живут по	1	1
411	смысле совокупности	2	1
412	в общей	1	1
413	например и	1	1
414	или наоборот	2	1
415	в первые	1	1
416	потому и	1	1
417	нисколько не	1	1
418	света как	1	1
419	в этих	5	1
420	вещи в	1	1
421	но если	1	1
422	или точнее	1	1
423	таким же	1	1
424	как все	1	1
425	в такой	1	1
426	с точки	2	1
427	условиях и	1	1
428	теперь а	1	1
429	с непосредственным	1	1
430	знаем что	1	1
431	не будем	3	1
432	которые в	1	1
433	но он	2	1
434	и более	2	1
435	и относительно	1	1
436	если нет	1	1
437	или если	1	1
438	она по	1	1
439	в таких	1	1
440	человека но	1	1
441	меня не	1	1
442	определенности и	1	1
443	в процессе	1	1
444	когда они	1	1
445	а может	1	1
446	он с	1	1
447	проникать в	1	1
448	принадлежат к	1	1
449	на язык	4	1
450	ничего не	6	1
451	отчасти к	1	1
452	символическое значение	2	1
453	данное состояние	1	1
454	своей природе	1	1
455	во всем	2	1
456	в более	4	1
457	уже и	1	1
458	что на	1	1
459	область истории	1	1
460	него но	1	1
461	и далее	1	1
462	начиная с	3	1
463	встречается в	1	1
464	про себя	1	1
465	все особенности	1	1
466	же самое	1	1
467	мы выделили	1	1
468	основы и	1	1
469	они очень	1	1
470	он видит	1	1
471	которая есть	1	1
472	оттенки в	1	1
473	и которая	1	1
474	своего развития	1	1
475	от друга	1	1
476	связи со	1	1
477	человека по	1	1
478	с самого	3	1
479	одно лицо	2	1
480	человеческой и	1	1
481	до самого	1	1
482	отличие в	1	1
483	убеждение в	1	1
484	по некоторым	1	1
485	времени и	2	1
486	особенно в	4	1
487	с самим	5	1
488	мог бы	1	1
489	в результате	1	1
490	жизнь и	1	1
491	истины а	1	1
492	совершенно невозможно	1	1
493	для этого	1	1
494	остановимся на	1	1
495	но здесь	2	1
496	именно потому	1	1
497	и здесь	1	1
498	и т.д	2	1
499	и т.п	31	1
500	при котором	1	1
501	ее нельзя	1	1
502	после того	1	1
503	мы старались	1	1
504	все его	2	1
505	вопросу о	1	1
506	души в	1	1
507	подлежит сомнению	1	1
508	нет это	1	1
509	в которую	1	1
510	о влиянии	1	1
511	во всех	12	1
512	которые мы	2	1
513	эти два	2	1
514	о единстве	1	1
515	содержание но	1	1
516	а смерть	1	1
517	в двух	2	1
518	ней происходит	1	1
519	если скажем	1	1
520	ее то	1	1
521	тот же	2	1
522	и ее	6	1
523	не мешает	1	1
524	и мысли	2	1
525	связанным с	1	1
526	человека с	1	1
527	конечно не	4	1
528	носит в	1	1
529	этого я	2	1
530	других в	2	1
531	или даже	1	1
532	смерти и	4	1
533	отличны от	2	1
534	с первым	1	1
535	в известной	2	1
536	целом и	1	1
537	произведения и	1	1
538	к ним	1	1
539	при всей	2	1
540	как его	1	1
541	должен был	1	1
542	каждый из	1	1
543	гораздо сложнее	1	1
544	в очень	1	1
545	к самому	4	1
546	чтобы показать	1	1
547	человеческой мысли	2	1
548	жизни в	3	1
549	со всем	1	1
550	даже не	1	1
551	развития а	1	1
552	и человека	4	1
553	имеет и	1	1
554	его сущности	1	1
555	как у	5	1
556	истина и	1	1
557	на ее	2	1
558	или иначе	1	1
559	них в	2	1
560	по своим	1	1
561	над собою	2	1
562	в ряде	1	1
563	и образов	2	1
564	мы еще	3	1
565	то ее	1	1
566	к более	1	1
567	превращается в	1	1
568	с нашей	1	1
569	его как	1	1
570	также с	1	1
571	нашей точки	1	1
572	не об	1	1
573	более глубокое	1	1
574	под влиянием	1	1
575	людьми и	1	1
576	далекие от	1	1
577	и а	1	1
578	в одной	2	1
579	человека к	3	1
580	или по	3	1
581	в область	1	1
582	форму этого	1	1
583	действие и	1	1
584	да и	2	1
585	на разных	1	1
586	мысль а	1	1
587	три момента	1	1
588	и какое	1	1
589	и прозе	1	1
590	к вопросу	1	1
591	вряд ли	1	1
592	в разной	1	1
593	другие но	1	1
594	пор еще	2	1
595	формы и	3	1
596	на время	2	1
597	истина но	1	1
598	сознания и	1	1
599	которая в	1	1
600	человек и	2	1
601	как для	1	1
602	в эту	3	1
603	или нет	1	1
604	вовсе нет	1	1
605	вообще в	2	1
606	с высоты	2	1
607	в самое	3	1
608	очень хорошо	3	1
609	все то	3	1
610	самому и	1	1
611	есть здесь	2	1
612	его был	1	1
613	и начинается	1	1
614	между ними	2	1
615	что эту	1	1
616	равно как	1	1
617	самой своей	1	1
618	по одному	1	1
619	с ними	1	1
620	они еще	1	1
621	есть и	2	1
622	ее в	3	1
623	него как	1	1
624	нас не	1	1
625	можно назвать	2	1
626	во всяком	1	1
