N	2gram	Vinokur_Ku_3	Problema
567	одним и	2	1
568	можно понимать	1	1
569	чем более	1	1
570	впрочем не	1	1
571	представление о	1	1
572	в известной	1	1
573	свой смысл	1	1
574	и значит	2	1
575	признать что	1	1
576	вопрос о	11	1
577	дан на	1	1
578	и той	1	1
579	мир и	1	1
580	которых эта	1	1
581	том чтобы	4	1
582	т п	41	1
583	имеет смысл	3	1
584	память о	1	1
585	что сам	3	1
586	не должна	1	1
587	для нее	1	1
588	случае мы	1	1
589	же такое	1	1
590	почти все	1	1
591	если и	2	1
592	внимание то	1	1
593	о значении	2	1
594	есть прежде	1	1
595	как о	3	1
596	дело не	2	1
597	тогда когда	4	1
598	в процессе	3	1
599	в основе	1	1
600	так чтобы	1	1
601	о них	4	1
602	можно получить	1	1
603	черт возьми	1	1
604	качество в	1	1
605	правда в	1	1
606	на язык	1	1
607	такой который	1	1
608	как таковой	2	1
609	тому или	1	1
610	именно с	1	1
611	моментов которые	1	1
612	которые и	3	1
613	они являются	1	1
614	те моменты	1	1
615	мыслей и	1	1
616	есть такой	1	1
617	мы любуемся	1	1
618	нам важно	1	1
619	так например	1	1
620	своей статье	2	1
621	вместо этого	1	1
622	только с	1	1
623	что на	3	1
624	с определенным	1	1
625	уже о	2	1
626	начиная с	1	1
627	образом что	1	1
628	в газете	3	1
629	так оно	1	1
630	указать на	2	1
631	должны быть	1	1
632	мы смотрим	1	1
633	содержанием и	1	1
634	с проблемой	1	1
635	а что	2	1
636	и доходит	1	1
637	ли что	1	1
638	это а	1	1
639	отказаться от	1	1
640	утверждать что	1	1
641	если же	2	1
642	моих мыслей	1	1
643	можно и	1	1
644	у себя	1	1
645	на важность	1	1
646	но по	1	1
647	могут и	2	1
648	ни стало	1	1
649	прочим следующее	1	1
650	или для	1	1
651	то время	1	1
652	в пределах	2	1
653	в условиях	2	1
654	не с	2	1
655	здесь как	2	1
656	приближением к	1	1
657	вопрос этот	2	1
658	не место	1	1
659	о природе	1	1
660	известной мере	1	1
661	наше внимание	1	1
662	имеется в	1	1
663	них есть	1	1
664	остановимся на	1	1
665	не мертвая	1	1
666	нас и	1	1
667	разных типов	1	1
668	сводится к	1	1
669	каждый раз	1	1
670	действительно будет	1	1
671	в другом	1	1
672	внимание на	2	1
673	одного из	1	1
674	никакой необходимости	1	1
675	одно то	1	1
676	и просто	1	1
677	вот это-то	2	1
678	по адресу	2	1
679	что иначе	1	1
680	доходит до	2	1
681	это в	2	1
682	которой мы	1	1
683	во втором	1	1
684	и хорошо	1	1
685	эти два	2	1
686	в языке	7	1
687	внешним образом	1	1
688	чем и	1	1
689	не более	2	1
690	говорить и	3	1
691	выше в	1	1
692	что бы	1	1
693	и об	2	1
694	известном смысле	2	1
695	по своей	1	1
696	не случайно	4	1
697	но с	1	1
698	же все	1	1
699	оказалось что	1	1
700	всякого рода	5	1
701	речи о	1	1
702	этот вопрос	3	1
703	не сказано	1	1
704	что даже	1	1
705	в стороне	1	1
706	может оказаться	2	1
707	в самое	1	1
708	который в	1	1
709	находим в	1	1
710	что наши	1	1
711	это же	1	1
712	тот или	2	1
713	что внутренняя	1	1
714	нас с	1	1
715	подробнейшим образом	1	1
716	конечно не	2	1
717	раз в	1	1
718	этом что	2	1
719	ни одного	2	1
720	стоит на	1	1
721	в значении	2	1
722	вернуться к	1	1
723	над этой	1	1
724	в нашей	4	1
725	в начале	1	1
726	не обладают	1	1
727	но самое	1	1
728	а то	2	1
729	не дает	2	1
730	в данной	3	1
731	не стал	1	1
732	постановка вопроса	1	1
733	за ним	1	1
734	ту или	1	1
735	он имеет	2	1
736	мы знаем	1	1
737	котором можно	1	1
738	и их	1	1
739	понимает что	1	1
740	не собираемся	2	1
741	числу таких	1	1
742	могло бы	3	1
743	нас только	1	1
744	чтобы она	1	1
745	дело и	1	1
746	много и	1	1
747	в систему	1	1
748	каждый из	1	1
749	что то	1	1
750	не говорит	1	1
751	образом не	2	1
752	от того	5	1
753	этой цели	1	1
754	и строго	1	1
755	к самому	1	1
756	это будет	1	1
757	имеет значение	1	1
758	со стороны	1	1
759	выходит за	1	1
760	на примере	1	1
761	также для	2	1
762	них в	1	1
763	которые можно	2	1
764	форме и	1	1
765	собой разумеется	1	1
766	свои особые	1	1
767	на ней	1	1
768	в некоторых	2	1
769	общем и	2	1
770	конечно остается	1	1
771	мы скажем	1	1
772	и самый	2	1
773	и возможно	1	1
774	со мной	1	1
775	не замечается	1	1
776	его по	1	1
777	в россии	2	1
778	на какие	1	1
779	совершенно очевидно	1	1
780	и слово	1	1
781	о содержании	3	1
782	тип и	2	1
783	нет никаких	1	1
784	входить в	1	1
785	является его	1	1
786	что поскольку	1	1
787	слова то	1	1
788	в одной	1	1
789	смысл который	3	1
790	это те	2	1
791	к другой	2	1
792	такая идея	1	1
793	речь не	1	1
794	а самый	1	1
795	в разговоре	1	1
796	из которых	1	1
797	и к	3	1
798	xix века	3	1
799	смысловом отношении	3	1
800	никоим образом	1	1
801	наряду с	1	1
802	есть слово	2	1
803	языке и	1	1
804	понял что	2	1
805	принимая во	1	1
806	слов в	1	1
807	все подобного	1	1
808	совершенно особая	1	1
809	здесь идет	2	1
810	с этой	3	1
811	действительности не	1	1
812	слова и	7	1
813	нам приходится	1	1
814	правильно в	1	1
815	при построении	1	1
816	в смысле	1	1
817	здесь прежде	1	1
818	остается в	2	1
819	с большой	1	1
820	могут рассматриваться	1	1
821	она должна	1	1
822	вопрос однако	1	1
823	в идеале	1	1
824	как хотите	1	1
825	бы говорить	1	1
826	от той	1	1
827	для этой	1	1
828	что я	1	1
829	и от	1	1
830	разве можно	1	1
831	понять что	1	1
832	о котором	1	1
833	которая в	1	1
834	здесь я	1	1
835	не представляет	1	1
836	от него	1	1
837	будто бы	1	1
838	в свете	2	1
839	этому понятию	1	1
840	все они	2	1
841	есть уже	1	1
842	тот же	6	1
843	но вот	1	1
844	еще ничего	1	1
845	нами не	1	1
846	в период	1	1
847	конечно далеко	1	1
848	можно смотреть	2	1
849	только как	4	1
850	а ведь	1	1
851	по одному	1	1
852	типа и	1	1
853	одновременно и	1	1
854	т е	32	1
855	что под	1	1
856	и представления	1	1
857	не выходит	1	1
858	поставить вопрос	1	1
859	к этой	1	1
860	здесь скорее	1	1
861	попросту говоря	1	1
862	и эта	1	1
863	это понятие	1	1
864	в противоположность	1	1
865	к этому	1	1
866	как на	8	1
