N	2gram	Vygotskiy__7	KulturaY
730	которая однако	1	1
731	совсем не	1	1
732	этот вопрос	1	1
733	дело с	1	1
734	бы часть	1	1
735	к их	1	1
736	его значения	3	1
737	убедиться в	1	1
738	этот факт	2	1
739	не мешает	1	1
740	к звуку	1	1
741	таком понимании	1	1
742	это же	1	1
743	с одной	5	1
744	с которыми	2	1
745	к изменению	2	1
746	и действуют	1	1
747	рассматриваться как	1	1
748	значению и	2	1
749	вопроса о	2	1
750	только на	3	1
751	себя и	2	1
752	мысль от	2	1
753	ее из	1	1
754	в сознании	6	1
755	целого ряда	1	1
756	является не	2	1
757	все признаки	1	1
758	большинстве случаев	2	1
759	этого процесса	1	1
760	и других	2	1
761	связывается с	1	1
762	его и	2	1
763	их как	1	1
764	сказано в	1	1
765	себя все	1	1
766	которые в	2	1
767	к мысли	4	1
768	не так	1	1
769	для него	3	1
770	других вещей	1	1
771	и их	5	1
772	какую-либо систему	1	1
773	слова в	5	1
774	мы находим	3	1
775	если таким	1	1
776	в конце	4	1
777	не для	1	1
778	стороны слова	1	1
779	гораздо большей	1	1
780	тому же	1	1
781	мы можем	3	1
782	вперед в	1	1
783	само по	1	1
784	речь и	5	1
785	свое выражение	8	1
786	как такового	2	1
787	это речь	1	1
788	себя но	1	1
789	к той	1	1
790	от того	1	1
791	и вместе	2	1
792	в других	1	1
793	и слышать	1	1
794	не понятое	1	1
795	чтобы показать	1	1
796	он понял	2	1
797	в письменной	1	1
798	одной стороны	5	1
799	свою мысль	1	1
800	тотчас же	1	1
801	значений в	3	1
802	этого основного	1	1
803	что целый	1	1
804	разумеется это	1	1
805	здесь в	1	1
806	значении слова	1	1
807	речи а	5	1
808	звуковой формы	1	1
809	конструкций и	1	1
810	предъявляет требования	1	1
811	как же	1	1
812	перед ним	1	1
813	воспоминания о	1	1
814	следует различать	1	1
815	что для	2	1
816	к более	1	1
817	ничем не	1	1
818	некоторых основных	1	1
819	основной вопрос	1	1
820	что несмотря	1	1
821	от внутренней	1	1
822	его как	1	1
823	слов и	2	1
824	иной смысл	1	1
825	речи это	4	1
826	отнюдь не	1	1
827	какой мере	2	1
828	в одно	1	1
829	что новая	1	1
830	но как	1	1
831	устную речь	1	1
832	все более	1	1
833	изменяется в	2	1
834	свое особое	1	1
835	годится для	2	1
836	к его	2	1
837	не тот	1	1
838	учению о	1	1
839	данный момент	1	1
840	почти без	1	1
841	по своему	9	1
842	предположить что	1	1
843	первоначальном виде	1	1
844	он говорит	1	1
845	это делается	3	1
846	тенденцию к	3	1
847	наряду с	2	1
848	этой последней	1	1
849	чем к	1	1
850	к в	1	1
851	в ответ	1	1
852	самого себя	1	1
853	содержат в	3	1
854	эта проблема	1	1
855	из этой	1	1
856	образом на	1	1
857	и структура	1	1
858	своего развития	1	1
859	как нельзя	1	1
860	это значит	1	1
861	грамматическая категория	1	1
862	не это	1	1
863	и там	1	1
864	хорошо известны	1	1
865	только о	2	1
866	сейчас же	1	1
867	психологии как	1	1
868	его в	2	1
869	что мы	9	1
870	в основном	3	1
871	только для	1	1
872	внимания на	1	1
873	о его	3	1
874	и таким	1	1
875	развития возникает	1	1
876	в начале	5	1
877	так ли	1	1
878	но для	2	1
879	кроме того	1	1
880	к другим	1	1
881	каждой из	3	1
882	только мы	1	1
883	отношение между	4	1
884	и заслуживает	1	1
885	от мысли	5	1
886	развития и	2	1
887	речи с	7	1
888	я хотел	1	1
889	речи так	3	1
890	поэтому все	1	1
891	только что	5	1
892	и обобщения	1	1
893	и звуковой	4	1
894	или тем	3	1
895	условий и	1	1
896	отношении к	1	1
897	проступает и	1	1
898	гораздо больше	2	1
899	чтобы убедить	1	1
900	в моем	1	1
901	сказать что	8	1
902	только как	1	1
903	общее достояние	1	1
904	для каждой	1	1
905	совершенно не	2	1
906	что оперируя	1	1
907	речи здесь	3	1
908	в такие	1	1
909	в точности	1	1
910	в представлении	1	1
911	также в	1	1
912	первом случае	3	1
913	не что	1	1
914	та же	1	1
915	который в	1	1
916	речи как	6	1
917	но эти	1	1
918	в своих	2	1
919	это понятие	1	1
920	я могу	2	1
921	к этому	2	1
922	значение в	2	1
923	речи прежде	1	1
924	точно так	2	1
925	языка является	1	1
926	все что	6	1
