N	3gram	Tiupa_Anal_2	Narrotol
141	тривиальная в общеязыковом	1	1
142	внутреннего зрения или	1	1
143	как и на	1	1
144	себя внимание что	1	1
145	жизни но и	1	1
146	до взгляда этого	1	1
147	создается местоположением семантических	1	1
148	в кадры читательского	1	1
149	щеки на мягкую	1	1
150	отдельный кадр повествования	1	1
151	заслоняется крупным планом	1	1
152	при соотнесении с	1	1
153	концентрирует внимание на	1	1
154	кадрового единства фразы	1	1
155	человеческого я в	1	1
156	в этой связи	1	1
157	мы узнаем о	1	1
158	текста в целом	1	1
159	текста в начале	1	1
160	полные розовые щеки	1	1
161	современной нарратологии это	1	1
162	едва ли не	2	1
163	тихая добродушная жалостливая	1	1
164	родинкой и т.д	1	1
165	в самом начале	3	1
166	все что может	1	1
167	в кадры повествования	1	1
168	вплоть до взгляда	1	1
169	как и в	3	1
170	особенно в конце	1	1
171	читателя находится или	1	1
172	что душевная характеристика	1	1
173	дело не с	1	1
174	единиц текста в	1	1
175	поле зрения читателя	2	1
176	и не обретает	1	1
177	с одной стороны	4	1
178	даже самая тривиальная	1	1
179	барышня с кротким	1	1
180	крупным планом заключительного	1	1
181	на ее полные	1	1
182	и тот же	1	1
183	местоположением семантических единиц	1	1
184	следует сказать и	1	1
185	в значительной степени	2	1
186	в частности специфика	1	1
187	в частности в	2	1
188	видения в частности	1	1
189	при таком гипотетическом	1	1
190	в результате чего	2	1
191	и вся его	1	1
192	ровным счетом ничего	1	1
193	в тексте а	1	1
194	в ходе чтения	1	1
195	друг с другом	1	1
196	как правило не	2	1
197	насыщенный деталями кадр	1	1
198	соответствии с его	1	1
199	деталей в пределах	1	1
200	в нашем случае	1	1
201	иначе говоря это	1	1
202	в поле зрения	2	1
203	в этой ситуации	1	1
204	характеристика душечки постепенно	1	1
205	возможностей речи такова	1	1
206	из них не	1	1
207	себя внимание и	1	1
208	и всей первой	1	1
209	автором в кадры	1	1
210	тексте а не	1	1
211	бы место лишь	1	1
212	находится или движется	1	1
213	слова в соответствии	1	1
214	вводятся автором в	1	1
215	в контексте художественного	1	1
216	один отдельный кадр	1	1
217	в одну из	1	1
218	казалось бы место	1	1
219	лишь в самом	1	1
220	кадра входит лишь	1	1
221	место лишь в	1	1
222	содержит в себе	3	1
223	фразы устанавливает задаваемый	1	1
224	я в мире	1	1
225	своего рода ключ	1	1
226	отрезок времени в	1	1
227	определений таков что	1	1
228	последовательно вводятся автором	1	1
229	постепенно снята а	1	1
230	контексте художественного целого	1	1
231	очередь членится на	1	1
232	и полагает что	1	1
233	кадропорождающих возможностей речи	1	1
234	сказать и о	1	1
235	кадры повествования а	1	1
236	самая тривиальная в	1	1
237	душевная характеристика душечки	1	1
238	его собственному признанию	1	1
239	как и всякий	1	1
240	видит не только	1	1
241	или движется один	1	1
242	в пределах кадрового	1	1
243	с темной родинкой	1	1
244	она подхваченная и	1	1
245	кадров внутреннего зрения	7	1
246	поименованное в тексте	1	1
247	и в самом	2	1
248	и т.д иронически	1	1
249	подхваченная и усиленная	1	1
250	в конечном счете	2	1
251	кротким мягким взглядом	1	1
252	устанавливает задаваемый читателю	1	1
253	ни одна из	1	1
254	не все что	1	1
255	жалостливая барышня с	1	1
256	что один из	1	1
257	взгляда этого зеркала	1	1
258	ключевая роль принадлежит	1	1
259	такого кадра входит	1	1
260	заключительного телесного замечания	1	1
261	белую шею с	1	1
262	в следующем эпизоде	1	1
263	ничего не говорит	1	1
264	но и не	1	1
265	с кротким мягким	1	1
266	на мягкую белую	1	1
267	шею с темной	1	1
268	этого зеркала души	1	1
269	дважды встречается в	1	1
270	в этих случаях	1	1
271	текста всё это	1	1
272	душечка читаем это	1	1
273	цепочки при таком	1	1
274	в рамках одного	1	1
275	гипотетическом порядке его	1	1
276	души вдруг заслоняется	1	1
277	к тому что	1	1
278	они могут быть	1	1
279	снята а так	1	1
280	видит слышит и	1	1
281	на уровне сюжета	1	1
282	такова что крупный	1	1
283	не о том	1	1
284	тот кто говорит	1	1
285	зрения читателя находится	1	1
286	как она была	1	1
287	по его собственному	1	1
288	движется один отдельный	1	1
289	в один голос	2	1
290	ракурс видения в	1	1
291	углубляемая вплоть до	1	1
292	и даже не	1	1
293	или пожелает представить	1	1
294	кадр внутреннего зрения	1	1
295	на этот раз	1	1
296	единства фразы устанавливает	1	1
297	а так она	1	1
298	собой своего рода	1	1
299	в целом как	1	1
300	обратим внимание на	1	1
301	еще не гарантирует	1	1
302	не тот кто	1	1
303	в каждый малый	1	1
304	зеркала души вдруг	1	1
