N	2gram	Bakhtin_fo_1	FransuaR
656	что эпоха	1	1
657	этот момент	1	1
658	живой человек	1	1
659	что и	3	1
660	никаких сомнений	1	1
661	выступает с	1	1
662	это не	6	1
663	того в	1	1
664	века и	1	1
665	у всех	1	1
666	но вокруг	1	1
667	всех сторон	1	1
668	довлеет себе	2	1
669	эти последние	1	1
670	здесь от	1	1
671	дается описание	1	1
672	из всех	1	1
673	явления как	1	1
674	человека в	17	1
675	проявления и	1	1
676	важное значение	2	1
677	с ними	1	1
678	этот вопрос	1	1
679	определила и	1	1
680	целого и	1	1
681	же оно	1	1
682	есть место	1	1
683	это очень	1	1
684	значительной мере	1	1
685	обладает и	1	1
686	и перед	1	1
687	их не	1	1
688	по этому	1	1
689	до наших	2	1
690	особенно у	1	1
691	было так	1	1
692	его существенных	1	1
693	события и	1	1
694	романа наиболее	1	1
695	литературы в	1	1
696	уже не	2	1
697	и они	1	1
698	об его	1	1
699	является не	1	1
700	этому вопросу	1	1
701	еще обратимся	1	1
702	или даже	1	1
703	и обратно	1	1
704	мир в	2	1
705	одно из	3	1
706	для него	2	1
707	причастны к	1	1
708	ни в	8	1
709	начале романа	2	1
710	др здесь	1	1
711	в пространстве	5	1
712	к ним	2	1
713	мы можем	1	1
714	человек как	1	1
715	с природным	1	1
716	в широком	2	1
717	v в	1	1
718	явления природы	1	1
719	ее на	1	1
720	в других	9	1
721	для того	5	1
722	всегда строится	1	1
723	уже совершенно	1	1
724	момент в	2	1
725	к месту	1	1
726	чувствует себя	2	1
727	различий между	1	1
728	зрения этого	1	1
729	или иной	2	1
730	влияние на	4	1
731	характерно для	1	1
732	действующих лиц	1	1
733	еще и	2	1
734	это своеобразное	1	1
735	себя и	3	1
736	на ней	1	1
737	были созданы	1	1
738	говорит о	1	1
739	в некоторых	2	1
740	притом не	1	1
741	не было	7	1
742	всю мировую	1	1
743	и стал	2	1
744	на литературу	2	1
745	они также	1	1
746	не знает	3	1
747	с большей	2	1
748	но благодаря	1	1
749	о чем	1	1
750	воспринимаются как	1	1
751	первый образ	1	1
752	что из	1	1
753	здесь лишь	1	1
754	в связи	5	1
755	для этой	1	1
756	на фоне	3	1
757	этой же	1	1
758	люди и	1	1
759	мы говорим	1	1
760	в строгом	2	1
761	подхода к	3	1
762	объединены в	1	1
763	и родство	1	1
764	и временных	2	1
765	к своему	2	1
766	эпох и	1	1
767	очень важная	2	1
768	теми же	1	1
769	я так	1	1
770	наряду с	5	1
771	смысле этого	1	1
772	не больше	1	1
773	его чисто	1	1
774	происходит в	2	1
775	образ и	1	1
776	да и	3	1
777	самом человеке	3	1
778	по существу	12	1
779	существенных моментах	1	1
780	час и	1	1
781	этого слова	1	1
782	не является	2	1
783	и силы	1	1
784	слова и	2	1
785	в условиях	7	1
786	в основном	5	1
787	и носит	2	1
788	героя в	1	1
789	между прочим	1	1
790	это был	1	1
791	что касается	1	1
792	вопрос в	1	1
793	в мировой	2	1
794	и времени	3	1
795	всего они	1	1
796	здесь конечно	2	1
797	этот день	1	1
798	тем и	1	1
799	не существует	1	1
800	не подлежит	1	1
801	происходит их	1	1
802	всякого рода	2	1
803	себя самого	1	1
804	из различных	1	1
805	из себя	1	1
806	у них	2	1
807	что значит	1	1
808	литературе этот	1	1
809	все события	1	1
810	поэтому все	2	1
811	весьма часто	2	1
812	находим в	1	1
813	и роста	1	1
814	видения и	2	1
815	более существенным	1	1
816	к смертной	1	1
817	к основному	2	1
818	они как	1	1
819	всех других	1	1
820	отношению к	5	1
821	бы его	1	1
822	можно наблюдать	1	1
823	на свет	1	1
824	демокрита и	1	1
825	специфический характер	2	1
826	но эти	1	1
827	к этой	1	1
828	значение мы	1	1
829	пространстве и	1	1
830	в таком	3	1
