N	2gram	Bakhtin_Pr_5	formyVre
180	совсем не	3	2
181	вступают в	1	2
182	друг от	1	2
183	одного момента	1	2
184	в одной	3	2
185	то в	2	2
186	и к	12	2
187	тон и	4	2
188	гл ii	1	2
189	всего романа	2	2
190	жизнь как	1	2
191	имеет громадное	1	2
192	в этой	1	2
193	с одной	1	2
194	особое место	1	2
195	как он	2	2
196	не могла	1	2
197	человек не	1	2
198	весь и	1	2
199	и вот	4	2
200	он так	2	2
201	на этом	2	2
202	лишь в	7	2
203	более глубокой	1	2
204	по себе	4	2
205	здесь это	1	2
206	далеко не	1	2
207	с тем	3	2
208	которой он	3	2
209	одна и	2	2
210	мы видели	2	2
211	но эта	2	2
212	но он	4	2
213	с такою	1	2
214	друг другу	4	2
215	по ту	1	2
216	и более	1	2
217	и почти	1	2
218	в той	4	2
219	в отношении	9	2
220	она не	1	2
221	на котором	1	2
222	все человеческие	1	2
223	там где	7	2
224	и всегда	1	2
225	в самой	1	2
226	и весь	1	2
227	мире и	2	2
228	в роман	2	2
229	этом отношении	1	2
230	очень часто	2	2
231	и потому	1	2
232	и это	5	2
233	от друга	1	2
234	чем не	1	2
235	здесь не	1	2
236	без всякого	2	2
237	самим собою	9	2
238	и от	3	2
239	в себя	1	2
240	не мог	3	2
241	дано в	1	2
242	особенно в	2	2
243	но здесь	1	2
244	находится в	1	2
245	и должно	1	2
246	и та	2	2
247	можно сказать	1	2
248	условности и	1	2
249	это не	3	2
250	и только	1	2
251	все в	1	2
252	что здесь	1	2
253	быть и	2	2
254	один из	1	2
255	ее к	1	2
256	словом и	3	2
257	со всеми	3	2
258	него и	3	2
259	и других	1	2
260	характерно что	1	2
261	в конце	5	2
262	не для	1	2
263	каждый из	2	2
264	протяжении всего	4	2
265	рядом с	4	2
266	не были	1	2
267	или иной	4	2
268	до сих	1	2
269	с другой	4	2
270	было бы	3	2
271	наконец в	4	2
272	больше и	1	2
273	в некоторых	1	2
274	и пр	1	2
275	не знает	6	2
276	на друга	2	2
277	до конца	4	2
278	человек в	1	2
279	в последующем	3	2
280	если не	1	2
281	для чего	1	2
282	что все	2	2
283	не может	18	2
284	все основные	1	2
285	так же	7	2
286	по своему	4	2
287	в данном	1	2
288	в последнем	2	2
289	лежит в	2	2
290	дело идет	3	2
291	этом случае	1	2
292	сих пор	1	2
293	только для	1	2
294	о его	1	2
295	в аспекте	1	2
296	друг на	2	2
297	главных героев	1	2
298	и точность	1	2
299	в двух	1	2
300	но это	6	2
301	между ними	1	2
302	в заключение	1	2
303	второй книги	1	2
304	как на	1	2
305	во всяком	4	2
306	себя как	3	1
307	с глубоким	1	1
308	кто бы	1	1
309	в обычном	2	1
310	например в	2	1
311	чтобы не	2	1
312	и действительно	1	1
313	мы здесь	1	1
314	связан с	2	1
315	и то	5	1
316	характера а	1	1
317	на самом	9	1
318	ее до	1	1
319	это и	3	1
320	я тебя	1	1
321	здесь и	1	1
322	он там	1	1
323	по преимуществу	1	1
324	и больше	1	1
325	был и	1	1
326	очень типичен	1	1
327	которыми он	1	1
328	этот отрывок	1	1
329	а как	2	1
330	есть не	1	1
331	со всех	1	1
332	бы уже	4	1
333	у тебя	1	1
334	которую мы	1	1
335	и свой	3	1
336	что уже	1	1
337	вопрос о	2	1
338	во внутреннем	4	1
339	он как	4	1
340	начинается с	1	1
341	построить всю	1	1
342	время как	2	1
343	ни один	1	1
344	конечно и	1	1
345	в каждой	2	1
346	всех сторон	1	1
347	в ней	2	1
348	разумеется не	1	1
349	он сам	6	1
350	в чем	4	1
351	глубокой и	1	1
352	с его	7	1
353	мне все	3	1
354	иной характер	2	1
355	но конечно	2	1
356	самом деле	10	1
357	все больше	1	1
358	он строит	1	1
359	ибо то	1	1
360	не входит	1	1
361	эта особенность	2	1
362	а он	3	1
363	в общем	3	1
364	герой не	2	1
365	себе и	7	1
366	явлениями и	1	1
367	отличие от	2	1
368	же был	1	1
369	между словом	1	1
370	за пределы	3	1
371	форме и	1	1
372	из уст	1	1
373	более и	1	1
374	в него	3	1
375	ряд примеров	1	1
376	когда он	3	1
377	что по	1	1
378	его к	3	1
379	вовлекается в	1	1
380	и отчасти	2	1
381	них как	1	1
382	в самом	6	1
383	в письмах	1	1
384	в которой	2	1
385	говорил он	1	1
386	бы и	2	1
387	примеров достаточно	1	1
388	тон в	1	1
389	романа это	1	1
390	бы не	2	1
391	так в	2	1
392	еще один	2	1
393	самая распространенная	1	1
394	эти новые	1	1
395	им в	2	1
396	романа но	1	1
397	многообразие и	1	1
398	ее как	3	1
399	его но	1	1
400	вследствие этого	1	1
401	а вовсе	1	1
402	вообще не	2	1
403	он ни	1	1
404	стремится к	6	1
405	мы можем	2	1
406	в тот	1	1
407	же это	1	1
408	не как	3	1
409	гл vi	1	1
410	на его	4	1
411	исповедь и	1	1
412	что тут	2	1
413	чтобы в	1	1
414	он перестраивает	1	1
415	вот отчего	1	1
416	никому не	1	1
417	так например	1	1
418	они на	1	1
419	одно и	3	1
420	ни был	2	1
421	но все	4	1
422	всех отношениях	1	1
423	в каждом	6	1
424	рано или	1	1
425	об этом	1	1
426	и внутренняя	1	1
427	это было	2	1
428	как тот	1	1
429	или просто	1	1
430	мире как	1	1
431	с самим	15	1
432	свой собственный	1	1
433	но нам	1	1
434	ни в	2	1
435	все равно	2	1
436	разобранные нами	1	1
437	самому к	1	1
438	несколько абстрактный	2	1
439	он и	5	1
440	когда я	5	1
441	форме диалога	1	1
442	их лишь	1	1
443	мы не	1	1
444	и создают	1	1
445	в тоне	2	1
446	такой же	3	1
447	в один	1	1
448	и того	2	1
449	нисколько не	1	1
450	одного и	1	1
451	этом выражении	1	1
452	уста в	1	1
453	прямо начинается	1	1
454	в своей	4	1
455	как все	2	1
456	есть как	1	1
457	в рассказ	5	1
458	которое здесь	1	1
459	а само	1	1
460	с самого	8	1
461	художественного мира	1	1
462	которые в	1	1
463	другом и	1	1
464	и эти	1	1
465	без всяких	1	1
466	однако в	2	1
467	в устах	1	1
468	тому что	2	1
469	любви и	1	1
470	иной раз	1	1
471	к собственному	1	1
472	и слово	8	1
473	начиная от	1	1
474	в таких	1	1
475	уст в	2	1
476	самого начала	8	1
477	дело в	1	1
478	одна из	1	1
479	слову и	1	1
480	на него	5	1
481	о рае	1	1
482	миру но	1	1
483	материала в	1	1
484	но только	3	1
485	вообще нет	1	1
486	слово и	2	1
487	правда в	1	1
488	на два	1	1
489	слова как	1	1
490	этих двух	2	1
491	в форму	1	1
492	и лишь	2	1
493	или как	3	1
494	как она	1	1
495	он хочет	4	1
496	такая же	2	1
497	за исключением	2	1
498	к вам	1	1
499	во всем	4	1
500	есть это	1	1
501	было в	2	1
502	входят в	1	1
503	только с	3	1
504	уже и	2	1
505	и делает	4	1
506	не до	1	1
507	в стиле	4	1
508	есть у	1	1
509	среди них	1	1
510	совершенства а	1	1
511	не могут	1	1
512	когда мы	1	1
513	и голос	5	1
514	сказать только	1	1
515	его с	5	1
516	как для	1	1
517	бы он	2	1
518	той или	4	1
519	или поздно	1	1
520	сказать что	3	1
521	оно не	1	1
522	где он	4	1
523	есть нечто	1	1
524	приходит к	1	1
525	образы и	1	1
526	себе в	1	1
527	элементы этого	1	1
528	с ее	3	1
529	как не	1	1
530	свою очередь	1	1
531	всем этим	2	1
532	появляется в	3	1
533	в ее	3	1
534	данном случае	1	1
535	более глубокий	1	1
536	себе самом	5	1
537	характер и	2	1
538	сочетается с	1	1
539	и человека	1	1
540	него самого	1	1
541	в произведении	2	1
542	говорили что	4	1
543	то время	1	1
544	и характер	1	1
545	на свой	1	1
546	и сам	7	1
547	концов он	1	1
548	в нескольких	1	1
549	здесь он	2	1
550	времени и	2	1
551	это вовсе	1	1
552	здесь как	1	1
553	с народом	1	1
554	к самой	1	1
555	с собой	2	1
556	еще в	4	1
557	она была	1	1
558	кого и	1	1
559	по сравнению	1	1
560	и пересекаются	1	1
561	если бы	1	1
562	и вообще	2	1
563	землю но	1	1
564	построена на	1	1
565	с человеком	3	1
566	них не	1	1
567	все дело	1	1
568	сводится к	3	1
569	с известной	1	1
570	диалога с	3	1
571	пересекаются с	1	1
572	и т.д	3	1
573	но к	1	1
574	и поэтому	1	1
575	оно лишено	1	1
576	но мы	1	1
577	никак не	1	1
578	и что	6	1
579	в глаза	5	1
580	этот принцип	1	1
581	и силен	1	1
582	в значительной	1	1
583	не выходит	1	1
584	раз и	3	1
585	между тем	4	1
586	вся эта	1	1
587	гл i	1	1
588	этот момент	1	1
589	функций в	1	1
590	глубокий и	1	1
591	нуждается в	3	1
592	на одном	1	1
593	у другого	2	1
594	человека из	13	1
595	говорит он	4	1
596	другого в	4	1
597	бы поставить	1	1
598	даже для	1	1
599	всего этого	3	1
600	что весь	1	1
601	и об	2	1
602	которой в	1	1
603	следовало бы	1	1
604	к последнему	1	1
605	сразу с	1	1
606	и точным	1	1
607	все выше	1	1
608	в самый	2	1
609	в формах	1	1
610	что будет	1	1
611	по своей	2	1
612	здесь человек	1	1
613	и дело	1	1
614	мы увидим	2	1
615	что даже	2	1
616	как пародия	1	1
617	для себя	7	1
618	проявляется в	1	1
619	всех его	1	1
620	и ее	1	1
621	здесь с	1	1
622	где они	1	1
623	себя в	2	1
624	для всех	1	1
625	есть в	1	1
626	эпизод с	2	1
627	то и	1	1
628	всем его	1	1
629	иной форме	2	1
630	и никого	1	1
631	же явления	1	1
632	в виде	7	1
633	здесь же	1	1
634	участие в	1	1
635	превращаются в	1	1
636	и путем	1	1
637	глаза и	2	1
638	менее всего	1	1
639	и прямой	1	1
640	самому и	5	1
641	руки и	1	1
642	ведь это	1	1
643	события которое	1	1
644	всех событий	1	1
645	и стремится	1	1
646	и цельного	1	1
647	первому слову	1	1
648	сказать более	1	1
649	быть по	1	1
650	и вместе	1	1
651	ее на	1	1
652	они становятся	1	1
653	того в	1	1
654	в очень	1	1
655	момент в	1	1
656	из приведенных	1	1
657	там это	1	1
658	со всем	1	1
659	без всякой	1	1
660	точек зрения	2	1
661	на свое	1	1
662	мы это	1	1
663	еще и	1	1
664	такое же	2	1
665	на которые	1	1
666	в отличие	2	1
667	так вот	3	1
668	когда герой	1	1
669	что не	4	1
670	пародии на	1	1
671	мы скажем	1	1
672	на этот	2	1
673	романа этот	1	1
674	после этих	1	1
675	у других	1	1
676	в рассказе	2	1
677	другой стороны	3	1
678	а так	3	1
679	него не	1	1
680	или с	1	1
681	под влиянием	3	1
682	но как	4	1
683	в речи	2	1
684	но что	2	1
685	все более	1	1
686	для самого	1	1
687	надо было	2	1
688	не знал	2	1
689	установкой на	3	1
690	в изображении	1	1
691	того здесь	1	1
692	ее во	1	1
693	такою же	1	1
694	со всею	1	1
695	да и	5	1
696	как средство	1	1
697	и жизнь	1	1
698	этого слова	5	1
699	у стерна	1	1
700	благодаря этому	2	1
701	призыв к	1	1
702	имел в	1	1
703	из него	1	1
704	обращения к	1	1
705	тех же	1	1
706	его стиль	1	1
707	это уже	2	1
708	пор еще	1	1
709	каким бы	1	1
710	войти в	2	1
711	слова у	1	1
712	в результате	1	1
713	это как	3	1
714	которая в	1	1
715	в отдельных	1	1
716	лишь как	1	1
717	и события	2	1
718	бы в	4	1
719	и ни	2	1
720	быть что	1	1
721	своих героев	1	1
722	мы как	1	1
723	конце концов	3	1
724	действительной жизни	1	1
725	на более	1	1
726	для читателя	1	1
727	бы на	1	1
728	романа мы	1	1
729	самосознание и	1	1
730	и вдруг	3	1
731	друга но	1	1
732	к самому	5	1
733	требует чтобы	1	1
734	же тонах	1	1
735	в свою	1	1
736	бы ни	1	1
737	но этот	1	1
738	первой книги	2	1
739	ко всему	1	1
740	и внешние	1	1
741	правда все	1	1
742	внутреннего человека	1	1
