N	2gram	Tiupa_Lite_2	Myslijsy
119	все равно	2	4
120	далеко не	1	4
121	себя и	2	4
122	и потому	1	4
123	со словом	1	4
124	в смысле	1	4
125	этот образ	1	4
126	и от	1	4
127	другой стороны	4	4
128	все что	2	4
129	я и	4	3
130	в первом	1	3
131	и на	6	3
132	в чем	1	3
133	ответ на	1	3
134	не можем	1	3
135	в целом	2	3
136	при этом	6	3
137	образа и	1	3
138	в каждом	2	3
139	его в	1	3
140	как бы	2	3
141	место в	1	3
142	тем не	2	3
143	тому что	1	3
144	того чтобы	1	3
145	могут быть	2	3
146	для себя	2	3
147	свою очередь	1	3
148	в образе	1	3
149	быть может	3	3
150	в словах	1	3
151	со стороны	3	3
152	искусства и	1	3
153	никак не	1	3
154	можно сказать	1	3
155	я а	1	3
156	состоит не	1	3
157	есть в	1	3
158	только на	1	3
159	в начале	3	3
160	прежде всего	4	3
161	друг друга	2	3
162	именно в	1	3
163	одной стороны	6	3
164	так же	1	3
165	в ряду	1	3
166	а к	2	3
167	и все	1	3
168	от всего	1	3
169	в свою	1	3
170	не говоря	2	3
171	не знает	2	3
172	в последнем	1	3
173	в искусстве	4	3
174	то оно	1	3
175	к этому	1	3
176	в таком	1	3
177	которого в	1	2
178	самом деле	1	2
179	это и	1	2
180	но тем	4	2
181	и до	2	2
182	в их	3	2
183	той же	2	2
184	что уже	1	2
185	он как	1	2
186	не столько	3	2
187	на свою	3	2
188	ему в	1	2
189	мы ее	1	2
190	то он	1	2
191	остаются в	1	2
192	в новом	1	2
193	тогда как	9	2
194	существование в	2	2
195	за пределы	1	2
196	все же	2	2
197	что по	1	2
198	со своей	2	2
199	в этой	3	2
200	а напротив	1	2
201	на то	1	2
202	слово это	1	2
203	подобно тому	2	2
204	что ни	1	2
205	как при	1	2
206	не всегда	1	2
207	точки зрения	4	2
208	в своей	1	2
209	мысли и	2	2
210	несомненно что	1	2
211	т п	2	2
212	их в	1	2
213	даже в	4	2
214	что есть	1	2
215	например не	1	2
216	и притом	1	2
217	но только	2	2
218	только не	1	2
219	такая же	1	2
220	из того	2	2
221	этом отношении	3	2
222	мысли так	1	2
223	от этого	1	2
224	в области	4	2
225	ничего общего	1	2
226	и о	1	2
227	в ее	2	2
228	в собственном	1	2
229	так в	5	2
230	каждого из	1	2
231	и с	3	2
232	о том	2	2
233	но мы	1	2
234	должно было	1	2
235	от него	1	2
236	и мы	1	2
237	одной из	2	2
238	в какой	2	2
239	которое мы	1	2
240	но как	2	2
241	том чтобы	3	2
242	связи с	1	2
243	слова не	1	2
244	был бы	2	2
245	в одном	2	2
246	у него	2	2
247	в других	1	2
248	и даже	8	2
249	что человек	1	2
250	а с	1	2
251	души и	1	2
252	произведения искусства	2	2
253	одно слово	1	2
254	эти слова	1	2
255	остается только	1	2
256	в разговоре	3	2
257	к своему	2	2
258	он говорит	1	2
259	что же	1	2
260	быть не	2	2
261	с этой	2	2
262	бы в	1	2
263	что а	1	2
264	и наконец	2	2
265	же в	2	2
266	отношении к	1	2
267	в системе	1	2
268	в свое	2	2
269	жизни и	4	2
270	а под	1	1
271	знает как	1	1
272	отношения к	1	1
273	одним из	3	1
274	в сфере	4	1
275	что образ	1	1
276	в строгом	1	1
277	на самом	1	1
278	силу на	1	1
279	отношения между	1	1
280	по преимуществу	2	1
281	должна быть	1	1
282	мудростью и	1	1
283	едва ли	4	1
284	поэзии и	2	1
285	его не	1	1
286	выше его	1	1
287	на первом	2	1
288	в первый	2	1
289	из своих	2	1
290	я по	2	1
291	в сущности	3	1
292	не вполне	2	1
293	как я	3	1
294	но напротив	1	1
295	и столь	2	1
296	того же	4	1
297	и он	3	1
298	имя и	1	1
299	в основание	1	1
300	его лице	2	1
301	в сочетании	1	1
302	он был	1	1
303	он сам	1	1
304	говоря уже	2	1
305	здесь не	1	1
306	бы то	1	1
307	от его	1	1
308	данном случае	3	1
309	нам его	1	1
310	если в	2	1
311	есть по	2	1
312	себе и	3	1
313	отличие от	1	1
314	жизни все	1	1
315	ведь мы	2	1
316	нет и	1	1
317	бы ничего	1	1
318	из таких	1	1
319	которые не	1	1
320	и я	1	1
321	в истории	2	1
322	вследствие чего	1	1
323	от содержания	1	1
324	стороны и	1	1
325	в художественном	2	1
326	о жизни	1	1
327	с мудростью	1	1
328	еще и	1	1
329	ср также	1	1
330	когда он	1	1
331	но в	2	1
332	то в	2	1
333	пример в	1	1
334	но эта	1	1
335	и конечно	1	1
336	словом не	1	1
337	все эти	1	1
338	право на	3	1
339	еще один	1	1
340	мы чувствуем	1	1
341	во многих	1	1
342	как он	2	1
343	двух других	1	1
344	в единстве	1	1
345	наш взгляд	3	1
346	с чем	1	1
347	мысль человека	1	1
348	порядка в	1	1
349	но именно	1	1
350	сами эти	1	1
351	души впрочем	1	1
352	он должен	1	1
353	и понятий	1	1
354	слова которое	1	1
355	и вот	1	1
356	свое время	2	1
357	на наш	3	1
358	речи становится	1	1
359	ни был	1	1
360	здесь мы	1	1
361	не станем	2	1
362	в мире	9	1
363	нам остается	1	1
364	и сделал	1	1
365	скажет я	1	1
366	необходимой для	1	1
367	те или	1	1
368	его личности	1	1
369	искусства в	1	1
370	в глазах	3	1
371	это не	1	1
372	этой силы	1	1
373	в жизни	2	1
374	люди не	1	1
375	в тот	1	1
376	она и	1	1
377	сказать и	1	1
378	и незаменимое	1	1
379	слово было	1	1
380	например и	1	1
381	которой он	1	1
382	нам не	1	1
383	ни с	1	1
384	от языка	1	1
385	и было	1	1
386	сам в	1	1
387	ряд который	1	1
388	на таких	1	1
389	в этих	1	1
390	от своего	1	1
391	в такой	2	1
392	с точки	3	1
393	и трудно	1	1
394	что до	1	1
395	для многих	1	1
396	но он	1	1
397	слова к	1	1
398	однако в	6	1
399	что этот	1	1
400	того кто	1	1
401	исследования в	1	1
402	видно в	1	1
403	в молитве	1	1
404	на себе	1	1
405	и искусство	1	1
406	меняется вместе	1	1
407	не могло	1	1
408	того и	1	1
409	мы за	1	1
410	ничего не	3	1
411	дан был	1	1
412	развивается в	1	1
413	и эстетическим	1	1
414	во всем	1	1
415	не нужен	1	1
416	что на	1	1
417	своего я	1	1
418	становится для	1	1
419	уже о	2	1
420	же самое	1	1
421	на читателя	1	1
422	всего что	1	1
423	определенный круг	1	1
424	собственное имя	1	1
425	говоря словами	1	1
426	приходит к	1	1
427	в виду	2	1
428	как по	1	1
429	в душу	1	1
430	и говорит	1	1
431	только то	1	1
432	на том	1	1
433	и когда	1	1
434	на нее	1	1
435	за то	2	1
436	не с	3	1
437	мог бы	1	1
438	и каждый	2	1
439	в результате	2	1
440	жизнь и	1	1
441	не за	1	1
442	с предшествующим	1	1
443	для этого	2	1
444	и внешней	1	1
445	нас и	1	1
446	находится в	1	1
447	своей субъективности	1	1
448	сводится к	1	1
449	и т.д	7	1
450	и т.п	10	1
451	при котором	1	1
452	не перед	1	1
453	одного из	1	1
454	после того	1	1
455	как форма	1	1
456	обращается к	3	1
457	во всех	3	1
458	однако с	1	1
459	с миром	1	1
460	не чувствует	1	1
461	творчества в	1	1
462	другого в	3	1
463	в художественной	3	1
464	в ту	1	1
465	он легко	1	1
466	который бы	1	1
467	тех пор	1	1
468	я был	1	1
469	его собственная	1	1
470	нам о	1	1
471	тот же	2	1
472	и представляет	1	1
473	и науке	1	1
474	который в	1	1
475	в эстетическом	1	1
476	связанным с	1	1
477	человека с	1	1
478	себя в	6	1
479	б мы	1	1
480	например а	2	1
481	на существование	1	1
482	в поэзии	3	1
483	других в	1	1
484	пути по	1	1
485	и поэзии	1	1
486	где бы	1	1
487	а то	1	1
488	пока не	1	1
489	могло бы	2	1
490	эту силу	1	1
491	при всей	2	1
492	должен был	1	1
493	каждый из	4	1
494	она имеет	1	1
495	лишь для	1	1
496	устранение из	1	1
497	не является	2	1
498	жизни в	4	1
499	как сам	1	1
500	как у	1	1
501	над собою	1	1
502	содержание своего	1	1
503	мысль которая	1	1
504	одной то	1	1
505	по всей	1	1
506	к более	1	1
507	стремится к	1	1
508	принадлежит не	1	1
509	я из	1	1
510	еще только	1	1
511	тайны но	1	1
512	не об	1	1
513	не видит	2	1
514	в обществе	1	1
515	общего с	1	1
516	какого бы	1	1
517	и определения	1	1
518	в данном	3	1
519	своей души	1	1
520	моя и	1	1
521	ни одно	1	1
522	и другим	1	1
523	есть деятельность	1	1
524	впрочем не	2	1
525	я с	1	1
526	слова так	1	1
527	этого сознания	1	1
528	здесь все	1	1
529	один в	1	1
530	которая в	1	1
531	как для	1	1
532	художественное творчество	1	1
533	сущность вещи	1	1
534	как того	1	1
535	я в	7	1
536	ни было	2	1
537	имея в	1	1
538	другой из	1	1
539	все то	1	1
540	до тех	1	1
541	к ее	1	1
542	первый раз	2	1
543	именно не	1	1
544	я это	2	1
545	него в	1	1
546	есть и	1	1
547	друга а	1	1
548	разговоре с	2	1
549	ее в	1	1
550	него как	1	1
551	и эта	1	1
552	можно назвать	1	1
553	гораздо более	1	1
