N	2gram	Losev_Dial_2	Tvorches
287	скорее наоборот	1	1
288	во всех	2	1
289	я был	2	1
290	на высоте	1	1
291	совсем не	1	1
292	в голове	2	1
293	и всякий	1	1
294	которая дана	1	1
295	времени сходно	1	1
296	к сожалению	2	1
297	в истории	2	1
298	первый взгляд	1	1
299	с этим	3	1
300	более и	2	1
301	кроме того	3	1
302	и где	3	1
303	расходится с	1	1
304	что по	2	1
305	и к	7	1
306	человек совершает	1	1
307	нет никакой	4	1
308	личности а	2	1
309	искусство и	3	1
310	или иную	1	1
311	к чему	1	1
312	из жизни	1	1
313	бы и	2	1
314	что это	10	1
315	он в	1	1
316	все эти	2	1
317	жизни так	1	1
318	бытие на	1	1
319	в жертву	1	1
320	сливаются в	2	1
321	тому же	1	1
322	если он	1	1
323	и если	4	1
324	вечность ибо	3	1
325	больше всего	1	1
326	три года	1	1
327	связанные с	1	1
328	да и	6	1
329	т д	15	1
330	предмет а	1	1
331	всех этих	3	1
332	не значит	3	1
333	как средство	1	1
334	временного потока	1	1
335	этого вопроса	1	1
336	не к	1	1
337	сердце и	1	1
338	душу и	1	1
339	и вот	4	1
340	и сколько	1	1
341	на этом	2	1
342	в основу	1	1
343	то ни	1	1
344	же не	3	1
345	значение в	1	1
346	ночей в	1	1
347	поэтому мы	1	1
348	его не	2	1
349	по смыслу	1	1
350	на ту	1	1
351	на все	2	1
352	его в	3	1
353	это было	3	1
354	заключается в	4	1
355	времени ибо	2	1
356	было бы	3	1
357	форму и	1	1
358	лишь на	1	1
359	весь мир	1	1
360	всего прочего	1	1
361	д с	1	1
362	ни в	10	1
363	но мы	2	1
364	в них	1	1
365	все равно	5	1
366	показывает что	1	1
367	в моменты	1	1
368	с этой	1	1
369	с тем	2	1
370	всю жизнь	1	1
371	и уже	3	1
372	одна и	4	1
373	нигде не	1	1
374	чем в	1	1
375	одного и	1	1
376	на первый	1	1
377	можно только	2	1
378	жизнь это	1	1
379	свою собственную	1	1
380	что такое	3	1
381	и ее	1	1
382	именно и	1	1
383	же это	4	1
384	на месте	1	1
385	нота в	1	1
386	еще с	1	1
387	понять в	1	1
388	на одного	1	1
389	не от	1	1
390	миф о	2	1
391	тут он	1	1
392	не самый	2	1
393	сам же	1	1
394	но эта	1	1
395	живут в	2	1
396	образом и	1	1
397	личности ни	1	1
398	времени не	1	1
399	оба они	1	1
400	и более	3	1
401	что этот	3	1
402	на всю	2	1
403	если нет	1	1
404	по себе	18	1
405	тому что	2	1
406	и потом	2	1
407	этого движения	1	1
408	что эта	1	1
409	что с	2	1
410	быть без	2	1
411	черты как	1	1
412	и другое	1	1
413	что ему	1	1
414	пусть даже	1	1
415	в смысле	5	1
416	считает что	1	1
417	не имеет	1	1
418	ее с	1	1
419	на него	2	1
420	ибо эта	1	1
421	в нас	1	1
422	в вечность	1	1
423	это еще	2	1
424	человека по	1	1
425	он с	1	1
426	это мы	2	1
427	человека от	1	1
428	слово и	1	1
429	целую жизнь	3	1
430	приближаемся к	1	1
431	и чувства	1	1
432	уже говорили	1	1
433	это пространство	4	1
434	хочет быть	3	1
435	исторического процесса	1	1
436	и искусства	1	1
437	душе его	1	1
438	всех как	1	1
439	и делает	2	1
440	в области	2	1
441	ли это	1	1
442	уже о	2	1
443	начиная с	1	1
444	есть какая-нибудь	2	1
445	не могут	4	1
446	но все	2	1
447	в других	1	1
448	сама жизнь	2	1
449	вокруг него	1	1
450	что оно	4	1
451	что на	2	1
452	ли что	2	1
453	мысли о	1	1
454	не есть	47	1
455	оно не	1	1
456	если же	1	1
457	она не	8	1
458	и личности	1	1
459	и это	5	1
460	опираясь на	1	1
461	и о	1	1
462	в конце	2	1
463	внимание на	1	1
464	но при	1	1
465	вывод что	1	1
466	в ее	4	1
467	другой стороны	4	1
468	в собственном	1	1
469	только не	2	1
470	только то	4	1
471	культуры и	2	1
472	по способу	1	1
473	мы наблюдаем	1	1
474	и пространство	1	1
475	что у	2	1
476	в образе	1	1
477	это вовсе	2	1
478	и религии	3	1
479	весь человек	1	1
480	как три	1	1
481	безнадежности и	1	1
482	жизнь и	5	1
483	сходно с	1	1
484	сам не	2	1
485	по мере	1	1
486	в глубине	1	1
487	против этого	1	1
488	в таком	4	1
489	и здесь	1	1
490	и должно	2	1
491	и возможно	1	1
492	это я	2	1
493	и что	5	1
494	ясным что	1	1
495	религии и	1	1
496	или на	2	1
497	она всегда	1	1
498	видит его	1	1
499	и просто	1	1
500	все его	3	1
501	нас в	1	1
502	как у	1	1
503	мы понимаем	1	1
504	знает что	1	1
505	в которую	1	1
506	к нему	4	1
507	души по	1	1
508	путь к	1	1
509	общества в	1	1
510	между тем	2	1
511	от них	1	1
512	была бы	3	1
513	эти два	2	1
514	нуждается в	3	1
515	любил и	1	1
516	резко отличается	1	1
517	нем и	2	1
518	все время	3	1
519	с человеческим	1	1
520	бросается в	1	1
521	сновидения и	1	1
522	как он	4	1
523	с ними	2	1
524	вечности в	4	1
525	и действительно	1	1
526	грань между	3	1
527	даже если	1	1
528	всех его	1	1
529	личности человек	1	1
530	без религии	1	1
531	их не	1	1
532	делает его	1	1
533	с одной	2	1
534	в эти	1	1
535	и тела	1	1
536	себя в	2	1
537	с какой	1	1
538	же значит	1	1
539	если мы	2	1
540	то и	1	1
541	не все	1	1
542	но с	1	1
543	а это	1	1
544	на этих	1	1
545	изолированной личности	1	1
546	в душе	7	1
547	когда весь	1	1
548	его и	1	1
549	ту или	1	1
550	время во	1	1
551	мы знаем	1	1
552	ведь это	3	1
553	самоутверждение личности	8	1
554	в одном	4	1
555	сами по	3	1
556	у нее	1	1
557	к ним	1	1
558	но что	7	1
559	тем что	2	1
560	такой что	1	1
561	даже и	1	1
562	не было	3	1
563	же деле	1	1
564	и из	3	1
565	с другим	1	1
566	до сих	2	1
567	однако это	2	1
568	мы никогда	1	1
569	к которому	1	1
570	восприятие и	1	1
571	представляет собою	1	1
572	наконец в	1	1
573	было и	1	1
574	души и	2	1
575	себя и	1	1
576	самоутверждения в	1	1
577	что бы	2	1
578	и их	3	1
579	превращается в	1	1
580	самом же	1	1
581	бытия вообще	1	1
582	его голову	1	1
583	одной стороны	1	1
584	связи с	4	1
585	он только	1	1
586	не на	2	1
587	жизнь в	2	1
588	и гибели	1	1
589	в руках	1	1
590	о чем	3	1
591	и я	2	1
592	когда же	1	1
593	современная наука	1	1
594	деле это	1	1
595	как это	7	1
596	возникает из	1	1
597	всех людей	1	1
598	это-то и	1	1
599	по своему	5	1
600	в изображении	2	1
601	а если	1	1
602	есть только	4	1
603	в сферу	2	1
604	столкновение с	1	1
605	личность человека	1	1
606	это есть	8	1
607	во все	2	1
608	что же	2	1
609	у этого	1	1
610	это значит	8	1
611	одно общее	1	1
612	и смерти	1	1
613	один день	2	1
614	время есть	6	1
615	слова и	1	1
616	сейчас же	3	1
617	и временное	1	1
618	как был	1	1
619	сих пор	2	1
620	только для	1	1
621	отличается от	1	1
622	это выражение	1	1
623	же самое	2	1
624	является как	1	1
625	и тогда	3	1
626	как раз	5	1
627	вне его	1	1
628	форм и	2	1
629	и времени	5	1
630	и часто	2	1
631	времени его	1	1
632	в связи	4	1
633	но на	1	1
634	сколько бы	1	1
635	еще раз	1	1
636	человек и	1	1
637	во время	2	1
638	в другое	2	1
639	тем более	1	1
640	вовсе нет	1	1
641	не дают	1	1
642	у которого	1	1
643	конце концов	1	1
644	мы должны	2	1
645	дело было	1	1
646	все они	1	1
647	я в	1	1
648	же в	2	1
649	хотя в	2	1
650	в искусстве	2	1
651	всеми его	1	1
652	в целях	3	1
653	может и	2	1
654	религии он	1	1
655	это все	2	1
656	эмоции не	1	1
657	только как	3	1
658	равно как	1	1
659	к его	1	1
660	но этот	1	1
661	г время	1	1
662	не что	3	1
663	ко всему	1	1
664	т е	30	1
665	и жизнь	2	1
666	восприятие времени	2	1
667	в какой	2	1
668	но эти	1	1
669	а я	2	1
