N	2gram	Vinokur_Ku_2	Myslijsy
267	есть в	3	2
268	связь с	1	2
269	на то	4	2
270	то он	1	2
271	и которые	1	2
272	из основных	1	2
273	есть явление	2	2
274	в строении	1	2
275	указания на	2	2
276	иное как	1	2
277	хотя бы	9	2
278	для нее	1	2
279	нисколько не	3	2
280	того чтобы	11	2
281	которое мы	1	2
282	только то	1	2
283	в их	2	2
284	слова не	3	2
285	ли в	1	2
286	что природа	1	2
287	если не	1	2
288	совершенно справедливо	1	2
289	все ее	1	2
290	что самое	1	2
291	его к	2	2
292	к языку	1	2
293	но все	4	2
294	он должен	1	2
295	том и	1	2
296	нуждается в	2	2
297	что же	5	2
298	но без	1	2
299	есть не	1	2
300	нем есть	1	2
301	но уже	2	2
302	с этой	2	2
303	не потому	1	2
304	в таких	3	2
305	что дух	3	2
306	уже с	1	2
307	при котором	1	2
308	что даже	1	2
309	иначе как	1	2
310	в одно	1	2
311	значительной степени	1	2
312	только что	1	2
313	одном и	1	2
314	а как	1	2
315	в других	1	2
316	одного из	2	2
317	само собою	1	2
318	мог бы	1	2
319	у нас	12	2
320	этой цели	2	2
321	но эти	1	2
322	что к	1	2
323	дело в	1	2
324	как во	1	2
325	в сущности	9	2
326	не все	3	2
327	и о	4	2
328	во многих	1	2
329	имеет место	1	2
330	бы только	1	2
331	к ним	1	2
332	даже и	2	2
333	ничего общего	1	2
334	заметить что	1	2
335	вопроса о	6	2
336	что иное	1	2
337	как например	1	2
338	между прочим	2	2
339	мы в	2	2
340	в виду	3	2
341	для этого	3	2
342	была бы	4	2
343	слова в	6	2
344	по крайней	6	2
345	ни было	1	2
346	употребляет для	1	2
347	том же	1	2
348	чтобы не	2	2
349	могли бы	2	2
350	не что	1	2
351	более и	1	2
352	деятельности в	1	2
353	мы можем	1	2
354	и если	2	2
355	заставляет нас	1	2
356	мы будем	2	2
357	следовательно и	2	2
358	и том	1	2
359	все они	2	2
360	о том	1	2
361	уже не	8	2
362	слова но	1	2
363	на этот	2	2
364	не нуждается	1	2
365	чем в	3	2
366	на все	2	2
367	тем более	1	2
368	языка к	1	2
369	таким же	2	2
370	и есть	2	2
371	в утверждении	1	2
372	слово а	1	2
373	с языком	1	2
374	с а	1	2
375	тем же	2	2
376	никак не	3	2
377	известно что	1	2
378	с ее	1	2
379	то она	1	2
380	что оно	3	2
381	как будто	2	2
382	несомненно что	1	2
383	и следовательно	2	2
384	этот вопрос	6	2
385	указывают на	1	2
386	бы даже	1	2
387	к одному	1	2
388	что именно	1	2
389	и более	2	2
390	все эти	12	1
391	бы до	1	1
392	от слова	3	1
393	его от	1	1
394	слова есть	1	1
395	не замечать	1	1
396	языка который	1	1
397	этой речи	3	1
398	видели выше	1	1
399	и там	1	1
400	уже о	3	1
401	вопросы о	1	1
402	для деятельности	1	1
403	и непосредственно	1	1
404	языка или	1	1
405	более сложные	1	1
406	приводит к	5	1
407	всегда в	1	1
408	в возможности	3	1
409	б в	1	1
410	будем иметь	1	1
411	сказано выше	1	1
412	языка мы	1	1
413	образованном обществе	1	1
414	ничего кроме	1	1
415	языке с	2	1
416	но есть	2	1
417	особенности этого	1	1
418	в другом	2	1
419	это все	1	1
420	в связи	4	1
421	по словам	2	1
422	по которым	1	1
423	говорит что	1	1
424	на их	1	1
425	слово но	1	1
426	отличен от	1	1
427	но так	2	1
428	есть по	1	1
429	он взялся	1	1
430	на том	2	1
431	не говорит	2	1
432	ли нам	1	1
433	собою как	1	1
434	иное значение	1	1
435	мы могли	2	1
436	быть без	1	1
437	которому мы	1	1
438	к первоначальному	1	1
439	уже как	1	1
440	предположить что	1	1
441	на это	3	1
442	во-первых не	1	1
443	что когда	3	1
444	можно считать	1	1
445	может служить	2	1
446	например для	1	1
447	отношений в	2	1
448	это слово	4	1
449	сущности и	1	1
450	для всего	1	1
451	здесь не	3	1
452	того с	1	1
453	это определение	2	1
454	считать их	1	1
455	следует понимать	1	1
456	под конец	1	1
457	в каких	1	1
458	разве в	1	1
459	язык к	1	1
460	после того	2	1
461	может уже	1	1
462	сказать несколько	1	1
463	себе все	1	1
464	пользоваться языком	1	1
465	это так	3	1
466	на те	1	1
467	ведет к	1	1
468	вслед за	1	1
469	где он	1	1
470	отрицать что	1	1
471	в виде	1	1
472	одни из	1	1
473	к нему	2	1
474	как эта	1	1
475	сих пор	1	1
476	говоря уже	2	1
477	язык на	1	1
478	говорят только	1	1
479	в какой	1	1
480	не исчерпывается	1	1
481	необходимо должна	1	1
482	такой смысл	1	1
483	даже в	1	1
484	сказать нельзя	1	1
485	превращается в	2	1
486	связанные с	2	1
487	сознания и	2	1
488	дает нам	2	1
489	совершенно ясно	1	1
490	приведены в	1	1
491	самом деле	9	1
492	этой точки	2	1
493	уже из	2	1
494	смысле что	1	1
495	и другие	1	1
496	связанными с	1	1
497	над языком	1	1
498	фактам но	1	1
499	что я	4	1
500	лицом к	1	1
501	а на	2	1
502	на таких	1	1
503	можно было	9	1
504	так в	3	1
505	стало невозможно	1	1
506	с каким	1	1
507	убедиться в	1	1
508	более того	1	1
509	речи как	1	1
510	его мысли	1	1
511	языка тогда	1	1
512	становится уже	1	1
513	еще одно	3	1
514	те же	3	1
515	которого не	1	1
516	в нашем	7	1
517	язык образованного	1	1
518	этот процесс	1	1
519	где нет	1	1
520	см выше	1	1
521	ответ на	2	1
522	бы совершенно	1	1
523	находит свое	1	1
524	же до	1	1
525	литературного языка	1	1
526	мы находим	1	1
527	не представляет	1	1
528	без особого	1	1
529	этого круга	1	1
530	отношением к	1	1
531	и опять	1	1
532	звуков в	1	1
533	который мы	2	1
534	смысле этого	2	1
535	предложения и	1	1
536	собою разумеется	1	1
537	не без	1	1
538	нельзя в	1	1
539	грамматических форм	3	1
540	что ничего	2	1
541	из совокупности	1	1
542	уже что	2	1
543	бы так	1	1
544	но только	4	1
545	чтобы показать	1	1
546	бы вполне	1	1
547	себя язык	1	1
548	в ее	1	1
549	например что	2	1
550	стороны говорящего	3	1
551	что касается	2	1
552	совершенно не	3	1
553	что она	3	1
554	между ними	1	1
555	отношения к	2	1
556	к слову	2	1
557	дело с	1	1
558	д и	1	1
559	как не	3	1
560	она есть	1	1
561	здесь нет	1	1
562	сами по	1	1
563	ли нужно	2	1
564	вопроса на	1	1
565	против этого	1	1
566	отношения в	1	1
567	например можно	1	1
568	на самом	2	1
569	один только	1	1
570	как без	1	1
571	только смысле	1	1
572	само слово	1	1
573	по всей	1	1
574	именно с	3	1
575	которые должны	1	1
576	более чем	1	1
577	не с	1	1
578	языка так	1	1
579	то тем	2	1
580	новое слово	1	1
581	с течением	1	1
582	их не	2	1
583	различие между	3	1
584	такого положения	1	1
585	даже при	1	1
586	внутренней необходимостью	1	1
587	что есть	1	1
588	на вопрос	1	1
589	слова а	1	1
590	их в	1	1
591	случае мы	1	1
592	видно уже	2	1
593	одно время	2	1
594	и общие	1	1
595	виду что	1	1
596	он может	1	1
597	они не	1	1
598	до сих	1	1
599	с утверждением	1	1
600	такой степени	1	1
601	аналогии с	3	1
602	как идея	1	1
603	том только	1	1
604	следует что	3	1
605	и слово	1	1
606	следовало бы	2	1
607	как нельзя	1	1
608	грамматикой и	2	1
609	а что	1	1
610	этом можно	1	1
611	значения как	1	1
612	для самого	2	1
613	не говоря	2	1
614	но можно	2	1
615	общего с	1	1
616	все его	1	1
617	в современном	2	1
618	творчества не	1	1
619	оно имеет	1	1
620	что у	2	1
621	что такое	3	1
622	не решает	1	1
623	лишь в	5	1
624	лишь по	1	1
625	не на	2	1
626	язык от	1	1
627	говорящий и	1	1
628	который здесь	1	1
629	свое собственное	1	1
630	в чем	1	1
631	мысль и	2	1
632	не то	2	1
633	внимание и	2	1
634	говорить и	2	1
635	о законах	1	1
636	зависимости от	5	1
637	да и	6	1
638	бы сказать	2	1
639	уже в	3	1
640	к сожалению	1	1
641	одного слова	1	1
642	от этого	2	1
643	что от	1	1
644	язык это	1	1
645	существенное здесь	1	1
646	сказать о	1	1
647	ни в	4	1
648	как можно	2	1
649	один из	5	1
650	изменения которые	1	1
651	что они	2	1
652	всю свою	1	1
653	такого рода	1	1
654	ничего не	4	1
655	связь слова	1	1
656	фактов которые	1	1
657	то как	1	1
658	всяком случае	5	1
659	перестает быть	1	1
660	все средства	1	1
661	так называемых	2	1
662	и такое	1	1
663	слово в	1	1
664	на них	1	1
665	литературный язык	2	1
666	едва ли	1	1
667	от чего	1	1
668	внутри одного	1	1
669	к делу	1	1
670	музыкальной формы	1	1
671	мы имеем	5	1
672	нужно иметь	1	1
673	человек в	1	1
674	в употреблении	1	1
675	отличны от	1	1
676	что так	1	1
677	лежит в	1	1
678	образом в	2	1
679	высокой степени	1	1
680	с ними	2	1
681	слова так	1	1
682	как только	1	1
683	к идее	1	1
684	не должен	1	1
685	не всегда	2	1
686	не понимает	1	1
687	сам по	1	1
688	это доказывает	1	1
689	себе не	2	1
690	внимание на	1	1
691	в котором	1	1
692	вряд ли	4	1
693	в зависимости	4	1
694	предполагает что	1	1
695	этого слова	5	1
696	мысли не	1	1
697	на этом	3	1
698	что рядом	1	1
699	грамматическими формами	1	1
700	какие бы	1	1
701	у него	3	1
702	обратить внимание	2	1
703	для примера	2	1
704	будто бы	2	1
705	же как	2	1
706	свое значение	1	1
707	что вообще	1	1
708	есть продукт	2	1
709	именно в	3	1
710	слово становится	1	1
711	показать что	1	1
712	по возможности	1	1
713	тем и	1	1
714	как сказано	1	1
715	отношении его	1	1
716	языка которое	1	1
717	значит не	1	1
718	место и	1	1
719	и основные	1	1
720	того или	2	1
721	что само	2	1
722	этом отношении	3	1
723	не для	1	1
724	когда и	1	1
725	он говорит	1	1
726	в речи	6	1
727	и на	6	1
728	совпадает с	1	1
729	переходит в	1	1
730	бы потому	1	1
731	но слово	2	1
732	что собственно	1	1
733	в синтаксисе	1	1
734	доказать что	2	1
735	языка что	2	1
736	в круг	1	1
737	в результате	4	1
738	что за	2	1
739	с тех	1	1
740	что этого	1	1
741	теперь как	1	1
742	должен был	1	1
743	на некоторые	1	1
744	роль в	2	1
745	что аналогия	1	1
746	далеко не	1	1
747	что этот	1	1
748	не как	2	1
749	объясняется и	1	1
750	деятельность то	1	1
751	есть язык	1	1
752	несколько слов	1	1
753	с его	1	1
754	представлять себе	1	1
755	с какой	1	1
756	нет не	1	1
757	в отношении	2	1
758	в известном	1	1
759	нас в	1	1
760	нужно будет	1	1
761	должен быть	5	1
762	еще и	2	1
763	словах а	1	1
764	языка уже	2	1
765	только о	2	1
766	мы признаем	1	1
767	от них	1	1
768	большею частью	2	1
769	слова с	1	1
770	д не	1	1
771	признать что	1	1
772	в голову	1	1
773	в такой	1	1
774	о значении	2	1
775	самое понятие	1	1
776	вопрос как	1	1
777	но что	2	1
778	ее не	1	1
779	на эти	1	1
780	то время	1	1
781	значит что	1	1
782	все равно	2	1
783	п и	2	1
784	все это	5	1
785	нам не	2	1
786	как оно	1	1
787	всего этого	1	1
788	в следующем	1	1
789	что дело	1	1
790	то почти	1	1
791	а следовательно	2	1
792	наука о	1	1
793	в области	11	1
794	предполагает уже	1	1
795	не предполагает	1	1
796	давно уже	1	1
797	развития языка	1	1
798	не нужен	1	1
799	был бы	2	1
800	в которых	2	1
801	к этому	4	1
802	что он	5	1
803	понятно что	1	1
804	необходимое условие	1	1
805	i язык	1	1
806	определение не	1	1
807	и уже	1	1
808	нами в	1	1
809	которые никак	1	1
810	и отношения	1	1
811	не всякое	1	1
812	же образом	2	1
813	речи нужно	1	1
814	строится по	1	1
815	грамматику и	1	1
816	в понятие	1	1
817	язык потому	1	1
818	языка над	1	1
819	перед нами	4	1
820	себе и	1	1
821	когда он	1	1
822	языка это	1	1
823	слов к	1	1
824	то вопрос	1	1
825	указывает на	1	1
826	быть может	1	1
827	языке можно	1	1
828	только во	1	1
829	тех пор	2	1
830	от которого	1	1
831	имеет дело	1	1
832	рядом с	2	1
833	выражения и	1	1
834	же периоде	1	1
835	но для	3	1
836	в данном	4	1
837	не кажется	1	1
838	д в	1	1
