N	2gram	Vygotskiy__4	Vvedenie
244	есть не	1	2
245	мы не	5	2
246	что если	3	2
247	имеет свою	1	2
248	которого мы	1	2
249	на тему	2	2
250	в основу	3	2
251	и со	1	2
252	что можно	1	2
253	которое в	1	2
254	так называемые	1	2
255	того же	1	2
256	литературы и	2	2
257	в создании	1	2
258	природы и	1	2
259	значение и	1	2
260	себе и	2	2
261	надо было	2	2
262	что нет	2	2
263	в этот	1	2
264	применительно к	3	2
265	от действительности	3	2
266	ни одна	1	2
267	и те	1	2
268	не следует	1	2
269	и совершенно	5	2
270	д все	1	2
271	какой бы	3	2
272	одной и	2	2
273	подобно тому	1	2
274	такого же	1	2
275	в другом	1	2
276	и с	2	2
277	них не	1	2
278	на протяжении	1	2
279	уже знаем	3	2
280	но уже	1	2
281	о которых	2	2
282	поэтов и	1	2
283	несмотря на	1	2
284	должно быть	3	2
285	после этого	6	2
286	она была	1	2
287	из того	1	2
288	и сейчас	3	2
289	с точки	4	2
290	не столько	1	2
291	мысли и	1	2
292	для объяснения	1	2
293	и той	2	2
294	так называемое	1	2
295	не могли	1	2
296	тому что	6	2
297	произведения и	1	2
298	в отношении	1	2
299	того как	1	2
300	одна из	4	2
301	существует между	1	2
302	о них	2	2
303	никогда не	5	2
304	казалось бы	5	2
305	ничего не	2	2
306	находятся в	1	2
307	до того	1	2
308	не до	1	2
309	составляет его	1	2
310	у нас	4	2
311	художественной литературы	1	2
312	к таким	2	2
313	когда мы	6	2
314	есть только	2	2
315	лежит в	2	2
316	как только	2	2
317	рядом с	1	2
318	если же	1	2
319	в дальнейшем	1	2
320	и сам	1	2
321	так и	3	2
322	для этого	8	2
323	же самое	6	2
324	и здесь	3	2
325	исследования и	4	2
326	к действительности	1	2
327	во всех	2	2
328	ее от	1	2
329	над текстом	1	2
330	все время	24	2
331	если это	1	2
332	и так	4	2
333	именно на	1	2
334	по самой	1	2
335	что следовательно	1	2
336	только на	1	2
337	чтобы он	2	2
338	от других	1	2
339	мы можем	5	2
340	могло бы	3	2
341	и чем	1	2
342	и др	1	2
343	не было	3	2
344	ближе к	1	2
345	в связи	1	2
346	внимания к	1	2
347	него в	1	2
348	с конца	2	2
349	из которых	3	2
350	с этим	5	2
351	целом ряде	1	2
352	этого слова	3	2
353	тому как	2	2
354	это есть	1	2
355	того не	2	2
356	по существу	2	2
357	критики и	2	2
358	еще раз	3	2
359	но это	1	2
360	этой стороны	1	2
361	и развития	1	2
362	это уже	1	2
363	образом по	1	2
364	бы в	1	2
365	конце концов	3	2
366	мы должны	6	2
367	будто бы	1	2
368	идет об	1	2
369	в нечто	1	2
370	нам не	1	2
371	с ней	1	2
372	самой своей	1	2
373	время не	1	2
374	жизни и	4	2
375	точно так	3	2
376	и другие	1	2
377	это в	4	2
378	например в	3	1
379	не остается	1	1
380	сам по	2	1
381	на самом	6	1
382	в стороне	1	1
383	это и	5	1
384	одних только	1	1
385	сразу и	1	1
386	на деле	1	1
387	в средние	1	1
388	на две	2	1
389	речь идет	3	1
390	что эти	2	1
391	долгое время	1	1
392	и за	3	1
393	этого уже	1	1
394	что всякий	2	1
395	и современной	1	1
396	эти буквы	1	1
397	та же	3	1
398	время была	1	1
399	таком случае	1	1
400	нам в	2	1
401	исследования в	1	1
402	его современников	1	1
403	свою особую	1	1
404	требует от	1	1
405	на практике	1	1
406	для нашей	2	1
407	большей частью	2	1
408	вовсе может	2	1
409	в уста	3	1
410	заключенное в	1	1
411	его словам	1	1
412	что его	3	1
413	которое он	1	1
414	только после	5	1
415	ее отдельными	1	1
416	то мы	1	1
417	предисловии к	1	1
418	но как	1	1
419	в сторону	3	1
420	одной общей	1	1
421	очевидно что	1	1
422	как в	3	1
423	а через	1	1
424	и будет	1	1
425	и речи	1	1
426	что они	6	1
427	связи и	1	1
428	и я	1	1
429	материалом для	1	1
430	общего с	1	1
431	дает нам	1	1
432	как к	1	1
433	уже о	1	1
434	говорит что	10	1
435	до тех	2	1
436	психологии и	1	1
437	из самых	1	1
438	непонятно почему	1	1
439	чтобы превратить	2	1
440	в которой	4	1
441	с какой	1	1
442	следует называть	1	1
443	бы сказать	2	1
444	и исследования	1	1
445	то обстоятельство	1	1
446	раз в	7	1
447	лишает силы	1	1
448	только один	1	1
449	говорят о	1	1
450	тому же	3	1
451	на то	10	1
452	если он	2	1
453	не могла	1	1
454	на его	1	1
455	с чем	2	1
456	по словам	2	1
457	смотреть как	1	1
458	в какой-то	1	1
459	образом для	1	1
460	для разработки	2	1
461	идет от	1	1
462	слова а	1	1
463	с именем	4	1
464	он должен	1	1
465	что никакой	1	1
466	сложность этой	1	1
467	новое и	1	1
468	но вместо	1	1
469	их из	1	1
470	из него	1	1
471	его от	1	1
472	нужные для	2	1
473	как момент	1	1
474	именно это	1	1
475	это конечно	1	1
476	то ни	1	1
477	как они	1	1
478	факт что	1	1
479	что все	11	1
480	они должны	1	1
481	нем есть	1	1
482	или два	1	1
483	в глубине	1	1
484	материала и	2	1
485	зрения на	1	1
486	которого не	1	1
487	но совершенно	4	1
488	искусства в	1	1
489	нечего и	1	1
490	и физиология	1	1
491	его и	2	1
492	она и	1	1
493	ни одной	3	1
494	нашего исследования	1	1
495	эту тему	1	1
496	дает ей	1	1
497	можно считать	1	1
498	иначе говоря	2	1
499	к помощи	1	1
500	не больше	2	1
501	народа и	1	1
502	перед собой	1	1
503	сделать эти	1	1
504	в эту	1	1
505	во время	6	1
506	человеческой природы	2	1
507	что такая	1	1
508	никак не	6	1
509	которая имеет	1	1
510	взгляд на	2	1
511	в такой	2	1
512	и без	1	1
513	почти не	1	1
514	но которые	2	1
515	совершенно понятно	2	1
516	говорил о	1	1
517	не от	1	1
518	от его	1	1
519	самостоятельное существование	1	1
520	нельзя отрицать	1	1
521	точку зрения	1	1
522	заставляет нас	2	1
523	иначе как	1	1
524	но он	6	1
525	тесно связаны	1	1
526	и эти	2	1
527	надо сказать	3	1
528	что этот	3	1
529	ним в	2	1
530	не была	1	1
531	покоится на	1	1
532	же мы	2	1
533	и очень	1	1
534	задачи и	1	1
535	нет никакого	1	1
536	любви и	1	1
537	это обычно	1	1
538	одну цель	1	1
539	не раз	1	1
540	такого исследования	1	1
541	мысли в	1	1
542	самого начала	5	1
543	уже из	1	1
544	ее с	4	1
545	целью он	1	1
546	к этим	1	1
547	не по	2	1
548	так одни	1	1
549	начинает с	2	1
550	вытекает из	1	1
551	в самых	3	1
552	и восприятия	1	1
553	самого по	1	1
554	вопрос который	1	1
555	так много	1	1
556	и всегда	1	1
557	на язык	1	1
558	что ни	2	1
559	правда в	1	1
560	увидеть что	1	1
561	это то	3	1
562	в самой	6	1
563	из четырех	1	1
564	слова как	3	1
565	показывает как	1	1
566	к концу	1	1
567	связь и	1	1
568	за исключением	1	1
569	и является	2	1
570	во всем	2	1
571	достаточно сослаться	1	1
572	что невозможно	1	1
573	слова о	1	1
574	что на	1	1
575	была с	1	1
576	ли это	3	1
577	не потому	2	1
578	в действительности	2	1
579	у меня	1	1
580	обстоятельство что	1	1
581	превращается в	1	1
582	чтобы увидеть	1	1
583	отличается от	1	1
584	и надо	1	1
585	что при	2	1
586	возникает как	1	1
587	и которая	1	1
588	из всего	1	1
589	нас от	3	1
590	и о	4	1
591	как не	1	1
592	свою очередь	1	1
593	меня в	1	1
594	не оставалась	1	1
595	без всякого	2	1
596	совершенно ясно	8	1
597	только то	1	1
598	на той	1	1
599	с самого	5	1
600	что именно	3	1
601	которая содержит	1	1
602	как с	1	1
603	то как	2	1
604	что у	4	1
605	как таковые	1	1
606	к конкретной	1	1
607	том как	3	1
608	та именно	1	1
609	жизнь и	4	1
610	состоящий в	1	1
611	образом в	2	1
612	о ней	2	1
613	понять как	2	1
614	словесного искусства	1	1
615	и та	2	1
616	другими словами	1	1
617	и из	3	1
618	какие бы	1	1
619	бы то	2	1
620	происшествий и	1	1
621	пор пока	2	1
622	может не	1	1
623	должно было	2	1
624	это было	4	1
625	все в	1	1
626	которая сама	1	1
627	том или	1	1
628	вся эта	1	1
629	при исследовании	1	1
630	автор как	1	1
631	но нет	1	1
632	во всей	3	1
633	тему о	2	1
634	есть действительно	1	1
635	и содержания	1	1
636	действительно в	2	1
637	непосредственно в	1	1
638	и сложном	1	1
639	сомнения в	1	1
640	же ясно	1	1
641	условия для	1	1
642	как ее	1	1
643	за этой	1	1
644	тех пор	2	1
645	и ближайшие	1	1
646	мы видим	6	1
647	совершенно с	1	1
648	понятно и	2	1
649	могло быть	1	1
650	очень много	1	1
651	все той	1	1
652	дело здесь	1	1
653	сам собой	1	1
654	с которыми	1	1
655	не то	4	1
656	себя в	4	1
657	есть в	1	1
658	нас с	2	1
659	это остается	1	1
660	и у	1	1
661	операций над	1	1
662	сколько это	1	1
663	это требует	1	1
664	за ним	1	1
665	обратиться к	3	1
666	которые служат	1	1
667	роль и	1	1
668	для него	1	1
669	есть та	1	1
670	слова в	1	1
671	содержания и	1	1
672	непонимание и	2	1
673	содержание и	1	1
674	можно с	1	1
675	ее не	1	1
676	в обстановке	1	1
677	у него	6	1
678	и никогда	1	1
679	следует понимать	1	1
680	до бесконечности	1	1
681	или ином	1	1
682	были бы	1	1
683	нужно было	1	1
684	однако что	1	1
685	высокой степени	1	1
686	здесь в	3	1
687	заключенная в	1	1
688	в каких	2	1
689	к которому	1	1
690	с той	2	1
691	убеждаемся что	2	1
692	в предисловии	1	1
693	а с	2	1
694	на которые	1	1
695	в природе	1	1
696	в настоящем	1	1
697	с техникой	1	1
698	и затем	3	1
699	виде и	1	1
700	этот термин	1	1
701	не на	2	1
702	остается еще	1	1
703	которые не	1	1
704	тот факт	1	1
705	однако и	1	1
706	и своим	1	1
707	слова для	1	1
708	в руках	2	1
709	который начинается	1	1
710	его собственной	1	1
711	на эту	1	1
712	сослаться на	1	1
713	которая лежит	1	1
714	мы знаем	2	1
715	и об	1	1
716	все то	12	1
717	а есть	1	1
718	по многим	1	1
719	с первого	1	1
720	и потому	2	1
721	раз наоборот	1	1
722	чем то	1	1
723	более высоком	1	1
724	в европейской	1	1
725	и основной	1	1
726	в тех	2	1
727	рассказа в	3	1
728	это значит	1	1
729	чтобы сделать	2	1
730	есть тот	1	1
731	всего остального	1	1
732	быть не	2	1
733	о жизни	1	1
734	слова и	4	1
735	та система	2	1
736	в гораздо	1	1
737	но для	1	1
738	имел в	1	1
739	искусством и	1	1
740	но разумеется	1	1
741	на одной	2	1
742	самое и	2	1
743	этот образ	1	1
744	и более	1	1
745	и от	2	1
746	по поводу	4	1
747	это можно	1	1
748	что оно	3	1
749	это как	1	1
750	которая в	1	1
751	для нас	7	1
752	внутреннее противоречие	1	1
753	из различных	1	1
754	всего что	1	1
755	и все	12	1
756	из себя	1	1
757	по одной	1	1
758	на других	1	1
759	не должен	1	1
760	на языке	1	1
761	в круг	2	1
762	ни было	1	1
763	же в	1	1
764	как этого	1	1
765	нельзя было	1	1
766	в свою	1	1
767	новый и	1	1
768	понимать как	1	1
769	средние века	1	1
770	не быть	1	1
771	совершенно не	4	1
772	в соответствующей	1	1
773	автора в	1	1
774	в сравнении	1	1
775	того почему	1	1
776	самое что	2	1
777	в заключение	1	1
778	вся история	1	1
779	просто не	1	1
780	но еще	1	1
781	только одна	2	1
782	ее в	4	1
783	того времени	1	1
784	в своих	3	1
785	почему эта	1	1
786	и эта	2	1
787	это понятие	1	1
788	спросить себя	1	1
789	степени в	1	1
790	в таком	4	1
791	этой точки	1	1
