N	2gram	Nazirov_Tv_1	FransuaR
157	оба аспекта	1	2
158	это и	3	2
159	же с	2	2
160	как к	2	2
161	это был	1	2
162	целый ряд	1	2
163	только то	1	2
164	та же	4	2
165	к необходимости	1	2
166	учение о	1	2
167	отчасти и	2	2
168	имеем в	1	2
169	вследствие этого	1	2
170	мы наблюдаем	1	2
171	на его	3	2
172	на площади	2	2
173	перестает быть	1	2
174	ключ к	1	2
175	связанные с	1	2
176	в мире	4	2
177	на этой	1	2
178	в художественном	1	2
179	должен был	1	2
180	мировой литературы	1	2
181	не во	2	2
182	в отношении	1	2
183	в их	3	2
184	жизнь и	1	2
185	мы должны	1	2
186	что в	12	2
187	вплоть до	1	2
188	связанное с	1	2
189	в самой	1	2
190	к ней	2	2
191	связи с	1	2
192	вот в	2	2
193	своей книге	1	2
194	могут быть	2	2
195	он видит	3	2
196	от внешней	1	2
197	в дальнейшем	3	2
198	особенно в	1	2
199	еще в	2	2
200	к году	1	2
201	лицо его	2	2
202	одного из	2	2
203	можно сказать	2	2
204	там же	3	2
205	во все	1	2
206	нуждается в	1	2
207	в ту	3	2
208	одной из	4	2
209	традиции в	2	2
210	очень много	1	2
211	страх перед	2	2
212	века с	2	2
213	и оценку	1	2
214	со всеми	3	2
215	в качестве	2	2
216	разума и	1	2
217	в конце	1	2
218	у него	7	2
219	в первую	1	2
220	даже и	1	2
221	и даже	3	2
222	линии развития	1	2
223	до конца	2	2
224	в связи	1	2
225	для них	1	2
226	вместе с	2	2
227	так же	3	2
228	в него	2	2
229	xix века	6	2
230	это произведение	1	2
231	на эту	4	2
232	вокруг себя	2	2
233	эти два	1	2
234	но это	5	2
235	в смысле	1	2
236	вряд ли	2	2
237	форм и	1	2
238	в самые	1	2
239	вот его	1	2
240	еще раз	1	2
241	хотя и	3	2
242	и другие	3	2
243	очень хорошо	1	2
244	нашло свое	1	2
245	в целях	1	2
246	ко всему	1	2
247	из своей	1	2
248	ее в	3	2
249	это в	3	2
250	значения этого	1	1
251	литературы а	1	1
252	говорили о	1	1
253	самом деле	2	1
254	к своей	1	1
255	этого мира	1	1
256	на историю	1	1
257	в котором	6	1
258	мировоззрения и	2	1
259	прошлое и	1	1
260	с темой	2	1
261	и этот	1	1
262	той же	3	1
263	из всех	4	1
264	в несколько	1	1
265	г в	1	1
266	есть не	2	1
267	мы имеем	1	1
268	бы что	1	1
269	единство и	1	1
270	на эти	2	1
271	для раскрытия	1	1
272	но она	2	1
273	их с	1	1
274	свою свободу	1	1
275	не вполне	1	1
276	плане здесь	1	1
277	того же	2	1
278	и он	2	1
279	переплетается с	1	1
280	литературе xvii	1	1
281	и самого	1	1
282	время в	3	1
283	в чем	2	1
284	в создании	1	1
285	по отношению	1	1
286	был как	1	1
287	так что	2	1
288	в одной	2	1
289	как в	8	1
290	у своих	1	1
291	более и	1	1
292	перед нами	2	1
293	а и	1	1
294	что по	1	1
295	и наконец	2	1
296	в материал	2	1
297	позволял себе	1	1
298	был глубоко	1	1
299	со своей	1	1
300	к чему	1	1
301	в которой	3	1
302	кроме этой	1	1
303	с самого	3	1
304	это есть	1	1
305	в целом	4	1
306	всего романа	1	1
307	сливается с	3	1
308	формы в	1	1
309	он в	1	1
310	можно не	2	1
311	жизни так	1	1
312	романа это	1	1
313	есть о	1	1
314	еще далеко	1	1
315	с народной	1	1
316	бытия к	1	1
317	и будущее	2	1
318	эпохи и	1	1
319	этого образа	1	1
320	и те	1	1
321	так сказать	2	1
322	оно было	1	1
323	он не	8	1
324	чем для	1	1
325	действительности и	2	1
326	природы человека	1	1
327	влияние на	2	1
328	и по	3	1
329	на этом	1	1
330	его можно	1	1
331	людей и	2	1
332	в большой	1	1
333	в нее	1	1
334	в основу	1	1
335	что все	3	1
336	об этом	2	1
337	его в	1	1
338	первую очередь	1	1
339	это не	4	1
340	хоть как-нибудь	1	1
341	по мысли	1	1
342	связанным с	1	1
343	м с	5	1
344	образность и	1	1
345	кажется что	1	1
346	и рядом	1	1
347	о которых	1	1
348	восприятие и	1	1
349	с этой	1	1
350	он отлично	1	1
351	эту тему	1	1
352	некоторые из	2	1
353	элемента в	1	1
354	в один	2	1
355	их на	1	1
356	не мог	2	1
357	или другому	1	1
358	места в	1	1
359	но если	3	1
360	маска и	1	1
361	ли можно	1	1
362	на таком	1	1
363	центр тяжести	1	1
364	именно и	1	1
365	вторая часть	1	1
366	представление о	3	1
367	году когда	1	1
368	не менее	6	1
369	бы вернулся	1	1
370	не самый	1	1
371	эпизоды его	1	1
372	подлинный смысл	1	1
373	образом и	1	1
374	не в	2	1
375	самое время	2	1
376	времени не	1	1
377	времен и	1	1
378	том же	1	1
379	что этот	1	1
380	и четко	1	1
381	он выступает	1	1
382	что эта	1	1
383	в историческом	1	1
384	и есть	1	1
385	она не	1	1
386	означает что	1	1
387	все мы	1	1
388	считает что	1	1
389	дело в	3	1
390	свободы и	2	1
391	и имеет	1	1
392	все без	1	1
393	для всего	1	1
394	он с	1	1
395	только не	1	1
396	традиция в	1	1
397	преимущественно в	1	1
398	как формы	1	1
399	больше чем	2	1
400	это объясняется	1	1
401	всего на	1	1
402	я не	3	1
403	как она	1	1
404	потому что	5	1
405	же он	1	1
406	входят в	1	1
407	с тем	1	1
408	однако это	1	1
409	события но	1	1
410	не существовало	1	1
411	такие же	1	1
412	и стиля	1	1
413	к себе	1	1
414	будущее в	1	1
415	не могут	1	1
416	есть только	1	1
417	и сам	1	1
418	бы самое	1	1
419	вокруг него	1	1
420	переход в	1	1
421	к тому	2	1
422	указывает на	1	1
423	вырождается в	1	1
424	не есть	1	1
425	оно не	1	1
426	даже как	1	1
427	представляет в	1	1
428	будущего в	1	1
429	и фантастики	1	1
430	века от	1	1
431	к нам	1	1
432	в средневековой	2	1
433	смерти в	1	1
434	говорили что	1	1
435	здесь мы	2	1
436	шекспира и	1	1
437	и когда	2	1
438	что может	1	1
439	поэтому мы	1	1
440	в образе	1	1
441	другое его	1	1
442	страхом и	1	1
443	во многом	7	1
444	можно только	1	1
445	во второй	2	1
446	слово и	1	1
447	для этого	1	1
448	высокое и	1	1
449	по мере	1	1
450	стремление к	2	1
451	воли и	3	1
452	о нем	1	1
453	и здесь	1	1
454	году и	1	1
455	статическая концепция	4	1
456	и крайне	1	1
457	и та	2	1
458	настоящее время	2	1
459	или на	1	1
460	эта традиция	1	1
461	знает что	1	1
462	вся эта	1	1
463	в закрытых	1	1
464	человек был	1	1
465	что и	2	1
466	отметить что	1	1
467	любовь в	1	1
468	во всей	2	1
469	чтобы его	1	1
470	представления о	1	1
471	ряд других	1	1
472	в лице	2	1
473	конце концов	1	1
474	в сферу	1	1
475	того что	3	1
476	к роману	1	1
477	жизнь на	2	1
478	хотя бы	5	1
479	он стал	1	1
480	в какой	1	1
481	в народе	1	1
482	и действительно	1	1
483	в разные	1	1
484	по времени	1	1
485	наше время	2	1
486	в литературу	1	1
487	проявляется в	1	1
488	всех его	1	1
489	свою эпоху	1	1
490	и ее	1	1
491	одна и	1	1
492	соприкосновения с	1	1
493	все они	1	1
494	в эти	1	1
495	и тела	1	1
496	от одной	1	1
497	успеха в	1	1
498	в серьезных	1	1
499	был так	1	1
500	и у	2	1
501	своего рода	4	1
502	себя и	1	1
503	в виде	3	1
504	а это	1	1
505	постепенно становится	1	1
506	мы знаем	1	1
507	одно из	1	1
508	и их	1	1
509	победу над	1	1
510	к ним	1	1
511	пусть даже	1	1
512	известно что	2	1
513	жизни на	1	1
514	как раз	1	1
515	отдельного человека	2	1
516	с традицией	2	1
517	большого дома	1	1
518	только на	2	1
519	же деле	1	1
520	их нужно	1	1
521	на голову	1	1
522	развития в	1	1
523	что человек	3	1
524	к которому	1	1
525	в ряде	1	1
526	что не	2	1
527	всего мира	1	1
528	говорит о	3	1
529	мыслил себе	1	1
530	перед тем	2	1
531	это прежде	1	1
532	на этот	1	1
533	в картине	1	1
534	не на	1	1
535	а не	5	1
536	да не	1	1
537	и далее	2	1
538	только как	1	1
539	есть лишь	1	1
540	потом они	1	1
541	а по	2	1
542	когда она	1	1
543	здесь лишь	1	1
544	не существует	3	1
545	он и	1	1
546	в руках	1	1
547	с помощью	1	1
548	все более	2	1
549	в частности	2	1
550	ни на	3	1
551	и будущего	3	1
552	в человеке	4	1
553	по своему	1	1
554	эпохи это	1	1
555	чем в	1	1
556	нашу задачу	1	1
557	одновременно и	2	1
558	в терминах	1	1
559	и всей	1	1
560	т ii	2	1
561	выступает против	2	1
562	человек с	1	1
563	это значит	1	1
564	материал для	1	1
565	и романтическая	1	1
566	он чувствует	2	1
567	самом же	1	1
568	все как	1	1
569	т с	1	1
570	о его	1	1
571	в средство	1	1
572	и где	1	1
573	время это	1	1
574	вне его	1	1
575	в наше	2	1
576	в более	1	1
577	это уже	5	1
578	картине мира	1	1
579	и часто	1	1
580	и от	4	1
581	основе этой	1	1
582	стремлением к	1	1
583	это как	3	1
584	которая в	1	1
585	в настоящее	1	1
586	еще более	2	1
587	и как	4	1
588	ибо в	2	1
589	прошлого и	2	1
590	не одну	1	1
591	утверждал что	3	1
592	природа человека	1	1
593	в стихах	2	1
594	и целый	1	1
595	с ними	1	1
596	на смену	2	1
597	равно как	1	1
598	в свою	7	1
599	имеет место	1	1
600	ад и	1	1
601	отношению к	1	1
602	времени но	1	1
603	эти слова	2	1
604	художественного творчества	1	1
605	карнавального мироощущения	1	1
606	к этому	2	1
