N	2gram	Propp_Isto_1	DiskursI
263	тридевять земель	2	1
264	в и	1	1
265	и мифа	1	1
266	говорить о	1	1
267	но она	1	1
268	их имена	1	1
269	в полной	1	1
270	я не	3	1
271	но уже	2	1
272	природы все	1	1
273	меньшей степени	1	1
274	более глубокий	1	1
275	себе а	1	1
276	стоят на	1	1
277	на них	2	1
278	как таковая	2	1
279	важный вопрос	1	1
280	рода сказаний	1	1
281	а только	2	1
282	сказкой здесь	1	1
283	оно в	2	1
284	не то	4	1
285	герой не	1	1
286	иногда и	1	1
287	тут же	1	1
288	что они	5	1
289	что хотя	1	1
290	что во	1	1
291	не входят	1	1
292	независимо от	1	1
293	из возможных	1	1
294	героя то	1	1
295	данного типа	1	1
296	там же	2	1
297	в противном	1	1
298	отношении сказки	1	1
299	просто как	1	1
300	работа представляет	1	1
301	этом же	1	1
302	рассмотрены вместе	1	1
303	вопросом о	1	1
304	реальной действительности	1	1
305	это тоже	6	1
306	тем же	1	1
307	к числу	1	1
308	со своей	1	1
309	на руку	1	1
310	в которой	1	1
311	что это	8	1
312	образом и	1	1
313	он в	2	1
314	в нашем	1	1
315	из этих	1	1
316	действительности а	1	1
317	право на	2	1
318	рассказ о	1	1
319	перешел и	2	1
320	но его	1	1
321	жанров например	1	1
322	на то	4	1
323	быть только	1	1
324	что она	5	1
325	противном случае	1	1
326	этом пути	1	1
327	он не	2	1
328	с ней	2	1
329	к некоторому	1	1
330	они в	1	1
331	за тридевять	2	1
332	всех этих	2	1
333	в понимании	1	1
334	содержит в	1	1
335	войти в	1	1
336	и ситуации	1	1
337	литературе в	1	1
338	волшебная сказка	4	1
339	пример из	1	1
340	как нельзя	1	1
341	мы обратимся	1	1
342	или иных	1	1
343	но все	4	1
344	иной тип	1	1
345	тексты которые	1	1
346	где нет	2	1
347	этом он	1	1
348	с целью	1	1
349	при помощи	2	1
350	к художественной	1	1
351	свои специфические	1	1
352	действительности в	1	1
353	этом смысле	1	1
354	не соответствует	1	1
355	стоит на	2	1
356	в жизни	1	1
357	эмпиризма и	1	1
358	действительности это	4	1
359	с большей	1	1
360	с некоторым	1	1
361	с тем	4	1
362	со своими	1	1
363	которой он	1	1
364	мы видели	2	1
365	фигурирует в	1	1
366	также имеются	1	1
367	мы не	10	1
368	не мог	1	1
369	только тем	1	1
370	различные формы	2	1
371	в этих	7	1
372	во время	3	1
373	что такое	2	1
374	таким же	1	1
375	в изучении	1	1
376	лежат в	1	1
377	а как	1	1
378	это делает	1	1
379	два значения	1	1
380	от сказки	1	1
381	представляла собой	1	1
382	от его	1	1
383	должны были	2	1
384	вплоть до	1	1
385	поэтому в	2	1
386	которые в	2	1
387	тем не	6	1
388	и эти	3	1
389	и более	1	1
390	всякое явление	1	1
391	не могли	1	1
392	и вся	1	1
393	раз и	3	1
394	чистом виде	2	1
395	сказки с	6	1
396	до известной	1	1
397	а иногда	2	1
398	как можно	1	1
399	даже не	2	1
400	самого начала	2	1
401	то чего	1	1
402	дело в	3	1
403	и притом	1	1
404	же достаточно	1	1
405	не по	2	1
406	в русской	2	1
407	можно указать	1	1
408	образом в	1	1
409	о них	1	1
410	а порой	1	1
411	царских детях	2	1
412	имеются и	1	1
413	не вполне	2	1
414	для всех	2	1
415	не все	4	1
416	как весьма	1	1
417	к концу	1	1
418	во всем	3	1
419	на него	4	1
420	здесь же	2	1
421	более позднее	1	1
422	их нельзя	2	1
423	входят в	1	1
424	здесь возможны	1	1
425	как будто	4	1
426	героя а	1	1
427	этом отношении	1	1
428	особое внимание	2	1
429	в каком	1	1
430	о царских	2	1
431	явно не	1	1
432	точке зрения	1	1
433	и оно	1	1
434	не могут	2	1
435	и должно	3	1
436	когда мы	2	1
437	здесь совершенно	1	1
438	уже было	1	1
439	всего в	2	1
440	здесь пока	1	1
441	все еще	1	1
442	отказаться от	2	1
443	в работе	1	1
444	и это	1	1
445	не делает	1	1
446	но по	1	1
447	волшебные сказки	2	1
448	развития как	2	1
449	здесь не	4	1
450	и от	2	1
451	и стали	1	1
452	мысль о	2	1
453	только то	1	1
454	с самого	2	1
455	мнение что	1	1
456	только через	3	1
457	те же	1	1
458	не трудно	1	1
459	сказки где	1	1
460	здесь как	1	1
461	живет в	2	1
462	том как	2	1
463	не исчерпывается	1	1
464	и социальные	1	1
465	основана на	1	1
466	не учитывать	1	1
467	если бы	8	1
468	собой и	1	1
469	греко-римской античности	1	1
470	но здесь	1	1
471	о ней	1	1
472	имеет право	1	1
473	сказки уже	1	1
474	при котором	1	1
475	правило в	2	1
476	а сказка	1	1
477	с соответствующими	1	1
478	нас в	2	1
479	должно было	1	1
480	в конечном	2	1
481	не событиям	1	1
482	тем или	1	1
483	в саду	1	1
484	вслед за	6	1
485	в середине	2	1
486	героический эпос	1	1
487	и мы	2	1
488	это приводит	2	1
489	герой в	1	1
490	что здесь	5	1
491	в формах	1	1
492	сказка как	5	1
493	полнотой и	1	1
494	литературу но	1	1
495	или же	1	1
496	сказки в	3	1
497	к мифу	2	1
498	эту связь	2	1
499	чаще всего	1	1
500	до наших	1	1
501	когда отец	1	1
502	оказывается в	1	1
503	как процесс	2	1
504	что сказка	10	1
505	акта рассказывания	1	1
506	можно рассматривать	1	1
507	в большинстве	4	1
508	только на	1	1
509	и сказкой	2	1
510	ее а	1	1
511	то и	2	1
512	следовало бы	3	1
513	в виде	2	1
514	которых можно	1	1
515	всех видов	1	1
516	большинстве случаев	4	1
517	его и	2	1
518	за ним	1	1
519	истории этого	1	1
520	иногда не	4	1
521	и их	3	1
522	представлений о	3	1
523	в прошлом	1	1
524	в конце	1	1
525	у этих	1	1
526	друг друга	1	1
527	мы можем	1	1
528	каждый из	1	1
529	не выходя	1	1
530	как раз	2	1
531	одежду и	1	1
532	представляют собой	6	1
533	момент в	1	1
534	представление о	1	1
535	в исторической	6	1
536	не сообщает	1	1
537	в области	2	1
538	на примере	1	1
539	до сих	5	1
540	может ли	1	1
541	а именно	4	1
542	историю однако	1	1
543	уходит в	1	1
544	с той	2	1
545	было бы	7	1
546	еще и	2	1
547	было и	1	1
548	же о	1	1
549	этих текстов	1	1
550	сказке но	3	1
551	говорит о	2	1
552	выступает в	1	1
553	связано с	2	1
554	только по	1	1
555	от этого	2	1
556	в любой	1	1
557	ничем не	1	1
558	не на	2	1
559	для подтверждения	1	1
560	сказка не	5	1
561	такова задача	1	1
562	на фольклор	1	1
563	и требования	1	1
564	а своего	1	1
565	немедленно после	1	1
566	здесь имеет	1	1
567	на который	1	1
568	этом случае	1	1
569	несмотря на	1	1
570	в связи	4	1
571	но оно	4	1
572	вместе с	6	1
573	как это	3	1
574	в иных	1	1
575	не удается	1	1
576	восходит к	5	1
577	до современности	1	1
578	чем то	1	1
579	наряду с	3	1
580	восходят к	5	1
581	когда она	1	1
582	да и	1	1
583	в современной	3	1
584	к чему	3	1
585	этого слова	1	1
586	в чистом	2	1
587	только о	1	1
588	своего труда	1	1
589	сказки не	4	1
590	сих пор	5	1
591	в основном	2	1
592	природу и	1	1
593	ранних стадиях	1	1
594	это отнюдь	1	1
595	тому или	1	1
596	это явление	2	1
597	при всем	1	1
598	тех или	1	1
599	в книге	3	1
600	и часто	2	1
601	при таком	1	1
602	не существует	2	1
603	или иному	1	1
604	более ранних	3	1
605	в результате	1	1
606	вопрос о	5	1
607	которая в	1	1
608	или иным	1	1
609	у них	1	1
610	или нет	1	1
611	мы должны	13	1
612	в большей	1	1
613	здесь носит	1	1
614	но это	4	1
615	она же	1	1
616	том случае	1	1
617	в мировом	1	1
618	по ходу	2	1
619	или не	1	1
620	текстов из	1	1
621	лежит в	1	1
622	в мифе	2	1
623	в системе	1	1
624	здесь только	1	1
625	нами не	1	1
626	не знает	5	1
627	на более	5	1
628	для каждой	1	1
629	быть признано	1	1
630	их с	1	1
631	и составляют	2	1
632	легко заметить	1	1
633	от целого	1	1
634	или иного	1	1
635	на своем	1	1
636	строится на	1	1
637	этот термин	1	1
638	также не	1	1
639	и другие	4	1
640	именно здесь	1	1
641	событий в	1	1
642	в роли	1	1
643	многие из	1	1
