N	2gram	Bakhtin_Pr_3	Istorich
429	меня не	4	1
430	этими двумя	2	1
431	героем в	1	1
432	считает что	1	1
433	на котором	1	1
434	правда в	1	1
435	я буду	1	1
436	уже очень	1	1
437	к изучению	1	1
438	о них	2	1
439	он с	4	1
440	это мы	1	1
441	найти в	1	1
442	сам герой	1	1
443	же время	12	1
444	этих двух	1	1
445	глазах и	1	1
446	него нет	2	1
447	это из	1	1
448	два героя	1	1
449	к ней	2	1
450	развивается в	1	1
451	уже говорили	3	1
452	мире и	2	1
453	же он	2	1
454	здесь же	1	1
455	в процессе	1	1
456	обращает на	2	1
457	выдает себя	1	1
458	тогда в	2	1
459	ли это	2	1
460	не под	1	1
461	очень часто	2	1
462	после своего	1	1
463	и свой	2	1
464	издевается над	1	1
465	к себе	17	1
466	его за	3	1
467	к тому	5	1
468	он узнает	1	1
469	а что	3	1
470	его с	4	1
471	как для	2	1
472	как стремление	1	1
473	они и	1	1
474	оно не	1	1
475	время он	1	1
476	где он	3	1
477	на тот	1	1
478	приходит к	1	1
479	и о	1	1
480	в виду	3	1
481	свою очередь	1	1
482	здесь не	1	1
483	без всякого	1	1
484	мы остановимся	4	1
485	с самого	8	1
486	приводит к	1	1
487	на свой	1	1
488	рассудка и	1	1
489	людей он	1	1
490	обращаясь к	2	1
491	что может	1	1
492	с собой	1	1
493	каждого из	1	1
494	мог бы	2	1
495	и происходит	2	1
496	заставляет ее	1	1
497	герою а	1	1
498	открыто и	1	1
499	он сам	5	1
500	для этого	3	1
501	с человеком	2	1
502	в мою	2	1
503	сводится к	3	1
504	же необходимо	1	1
505	себя он	1	1
506	характер этого	1	1
507	на вопрос	4	1
508	никак не	1	1
509	видели также	1	1
510	нет у	1	1
511	на основе	1	1
512	с вами	2	1
513	этот момент	1	1
514	но очень	1	1
515	что хотел	1	1
516	во всей	1	1
517	и только	2	1
518	с матерью	1	1
519	средство а	1	1
520	наконец в	3	1
521	в ту	1	1
522	новый момент	1	1
523	уходит в	1	1
524	но с	2	1
525	хотя бы	5	1
526	то он	1	1
527	тот же	2	1
528	характерна для	1	1
529	одной из	1	1
530	которым он	6	1
531	еще и	1	1
532	падает на	1	1
533	и так	5	1
534	он уже	3	1
535	по мнению	1	1
536	всяком случае	5	1
537	и уверенно	2	1
538	и ее	2	1
539	него если	1	1
540	собой а	1	1
541	собой он	1	1
542	и выходит	1	1
543	в эти	2	1
544	же и	2	1
545	со своим	1	1
546	и у	5	1
547	героя с	1	1
548	что не	7	1
549	в непосредственной	1	1
550	а то	1	1
551	убить его	1	1
552	или просто	1	1
553	героя мы	1	1
554	не так	1	1
555	для него	13	1
556	себе в	1	1
557	понимает что	1	1
558	руки и	1	1
559	ведь это	1	1
560	слова в	7	1
561	в котором	3	1
562	другую сторону	1	1
563	перед собой	1	1
564	нами еще	1	1
565	не видел	1	1
566	ее на	1	1
567	говорит он	3	1
568	нет в	2	1
569	в очень	1	1
570	были бы	2	1
571	что на	1	1
572	не были	1	1
573	со всем	2	1
574	без всякой	1	1
575	и даже	7	1
576	или иной	2	1
577	мы это	1	1
578	что человек	1	1
579	он это	2	1
580	и оставляет	1	1
581	а с	3	1
582	мы еще	1	1
583	или о	1	1
584	человек характерно	1	1
585	не было	2	1
586	не знает	6	1
587	человек в	2	1
588	это она	1	1
589	это давно	1	1
590	уже давно	1	1
591	нет ничего	1	1
592	или другого	2	1
593	друга они	1	1
594	ни на	1	1
595	на следующий	1	1
596	нож и	1	1
597	одну из	1	1
598	к своему	5	1
599	мне на	1	1
600	конечно не	2	1
601	по своему	3	1
602	в изображении	1	1
603	и вас	1	1
604	тому как	2	1
605	и основной	1	1
606	и там	1	1
607	говорит с	1	1
608	даже с	1	1
609	в тот	1	1
610	ко мне	1	1
611	как будто	7	1
612	быть не	1	1
613	сейчас же	1	1
614	и видит	1	1
615	только для	1	1
616	как таковой	1	1
617	в который	1	1
618	к другим	2	1
619	д и	1	1
620	которых он	2	1
621	и часто	1	1
622	на мотиве	1	1
623	происходит в	1	1
624	и от	5	1
625	его нет	1	1
626	что оно	2	1
627	одна очень	1	1
628	уже как	1	1
629	от него	6	1
630	в основе	1	1
631	из своего	4	1
632	бы в	3	1
633	только что	3	1
634	спать не	1	1
635	все они	1	1
636	из братьев	2	1
637	пока я	1	1
638	хотя в	1	1
639	как за	1	1
640	того на	1	1
641	всех других	1	1
642	из этого	1	1
643	и жизнь	1	1
644	в самом	8	1
645	живет дольше	1	1
646	что такое	2	1
647	себе но	1	1
648	становится тем	1	1
649	а я	10	1
650	в своих	1	1
651	как на	2	1
652	во всяком	5	1
