N	2gram	Losev_Vlad_1	Psycholo
115	не мог	3	4
116	но если	1	4
117	что этот	3	4
118	что с	2	4
119	одна из	1	4
120	в нас	4	4
121	из него	1	4
122	никогда не	9	4
123	больше чем	2	4
124	и совершенно	1	4
125	согласиться с	1	4
126	что и	5	4
127	с той	1	4
128	только в	9	4
129	конечно не	2	4
130	у него	15	4
131	и даже	15	4
132	из которых	1	4
133	по своему	3	4
134	в течение	9	4
135	того что	2	4
136	и для	2	4
137	в свою	1	4
138	сказать что	7	4
139	ее в	1	4
140	в своих	5	4
141	того же	6	3
142	едва ли	3	3
143	по его	2	3
144	совсем не	4	3
145	что как	1	3
146	что по	1	3
147	и к	6	3
148	но в	12	3
149	из этих	2	3
150	не к	1	3
151	одно и	1	3
152	что все	2	3
153	бы в	1	3
154	и тем	1	3
155	ни в	2	3
156	в них	2	3
157	далеко не	1	3
158	со всей	1	3
159	без всяких	1	3
160	она в	1	3
161	место в	2	3
162	с необычайной	1	3
163	с теми	1	3
164	в то	8	3
165	к концу	2	3
166	весь этот	1	3
167	именно это	1	3
168	на это	2	3
169	где он	2	3
170	указал на	1	3
171	и о	2	3
172	и которые	1	3
173	к тем	1	3
174	он был	14	3
175	и только	1	3
176	здесь не	3	3
177	тот же	3	3
178	которое мы	1	3
179	тем что	2	3
180	что не	1	3
181	то и	2	3
182	указывал на	1	3
183	который мы	1	3
184	когда она	1	3
185	но это	3	3
186	все это	5	3
187	указать на	2	3
188	главным образом	4	3
189	одновременно и	1	3
190	к этому	6	3
191	как на	2	3
192	в таком	1	3
193	отношения к	1	2
194	с с	1	2
195	увидим ниже	3	2
196	на самом	1	2
197	что когда	1	2
198	нас на	1	2
199	не имеют	1	2
200	и больше	1	2
201	поэзии и	1	2
202	той же	2	2
203	и ничего	1	2
204	нам в	1	2
205	из анализа	1	2
206	мы читаем	2	2
207	столь же	1	2
208	всего этого	1	2
209	что его	4	2
210	бы она	1	2
211	истинный смысл	1	2
212	видели что	1	2
213	но как	5	2
214	в общем	3	2
215	не просто	1	2
216	отнюдь не	3	2
217	и я	2	2
218	в истории	4	2
219	тем больше	1	2
220	материалом для	1	2
221	в одной	1	2
222	как к	2	2
223	это был	5	2
224	ясно и	1	2
225	со своей	3	2
226	внес в	1	2
227	представляет собой	1	2
228	он в	3	2
229	человеке и	1	2
230	не могла	1	2
231	в силу	1	2
232	и вот	3	2
233	одной и	1	2
234	и по	8	2
235	так например	2	2
236	на всю	2	2
237	и уже	1	2
238	от своего	1	2
239	растет и	1	2
240	и той	1	2
241	но он	5	2
242	и более	1	2
243	их в	1	2
244	том и	1	2
245	что сам	2	2
246	в этих	1	2
247	и очень	3	2
248	этими двумя	1	2
249	дело не	2	2
250	и всегда	3	2
251	ничего не	3	2
252	к ней	4	2
253	у нас	6	2
254	очень часто	1	2
255	не могут	1	2
256	и которая	1	2
257	из всего	1	2
258	с ее	1	2
259	свою очередь	1	2
260	только то	1	2
261	то время	2	2
262	то как	2	2
263	одного из	1	2
264	со стороны	2	2
265	с ним	5	2
266	внимание на	1	2
267	но мы	2	2
268	и который	2	2
269	и во	1	2
270	в которую	2	2
271	у них	1	2
272	что здесь	1	2
273	и одновременно	1	2
274	что даже	1	2
275	с каждым	1	2
276	и часто	1	2
277	и действительно	3	2
278	по мнению	1	2
279	это же	1	2
280	со всеми	1	2
281	в качестве	6	2
282	для всех	1	2
283	уже не	3	2
284	или не	1	2
285	чтобы он	2	2
286	в виде	3	2
287	сочувствие к	1	2
288	который как	1	2
289	нее в	2	2
290	одно из	1	2
291	для него	7	2
292	всяком случае	2	2
293	в конце	9	2
294	но что	3	2
295	и начал	2	2
296	заметить что	1	2
297	и вместе	1	2
298	другое и	1	2
299	еще и	7	2
300	а с	5	2
301	и затем	2	2
302	говорит о	1	2
303	до конца	1	2
304	однако и	1	2
305	уже давно	1	2
306	к его	3	2
307	к себе	2	2
308	хотя бы	2	2
309	к своему	3	2
310	в данном	1	2
311	что за	1	2
312	есть только	1	2
313	смысле этого	1	2
314	что же	5	2
315	о человеке	1	2
316	по существу	2	2
317	быть не	1	2
318	этого слова	1	2
319	с этой	1	2
320	своей жизни	2	2
321	заставляет нас	1	2
322	только что	2	2
323	же в	1	2
324	так же	1	2
325	его к	2	2
326	к этой	2	2
327	и другие	1	2
328	во всяком	2	2
329	совершенно другую	1	1
330	как известно	1	1
331	а под	1	1
332	в обычном	1	1
333	с кем	1	1
334	и потому	6	1
335	это и	2	1
336	так у	1	1
337	и есть	1	1
338	нам кажется	1	1
339	и до	2	1
340	на две	1	1
341	из его	4	1
342	что мы	2	1
343	их и	1	1
344	часто бывает	1	1
345	мы имеем	1	1
346	это совершенно	1	1
347	по другой	1	1
348	тогда у	1	1
349	и тут	2	1
350	что уже	1	1
351	большую роль	1	1
352	была с	1	1
353	он как	3	1
354	не столько	2	1
355	на себя	3	1
356	на свою	3	1
357	между этими	1	1
358	и понимали	1	1
359	что можно	1	1
360	и он	3	1
361	и ясности	1	1
362	еще не	2	1
363	в чем	2	1
364	которое он	1	1
365	с его	11	1
366	природы и	1	1
367	то мы	3	1
368	в изображении	1	1
369	что никаких	1	1
370	при жизни	2	1
371	но не	3	1
372	мы будем	2	1
373	в сторону	1	1
374	отношение к	3	1
375	тут же	7	1
376	мы сейчас	7	1
377	нет и	2	1
378	в свои	2	1
379	один и	2	1
380	относится к	1	1
381	которые не	1	1
382	вызывает в	1	1
383	и вовсе	1	1
384	с чисто	1	1
385	всей этой	2	1
386	кроме того	7	1
387	и слова	1	1
388	хотя и	4	1
389	писал что	1	1
390	более или	3	1
391	высокую оценку	1	1
392	и глубокой	1	1
393	то в	1	1
394	поэтому он	1	1
395	для которого	1	1
396	стороны мы	1	1
397	находилась в	1	1
398	ни один	1	1
399	себя к	1	1
400	таковы например	1	1
401	момент его	1	1
402	за это	2	1
403	всей своей	1	1
404	то я	1	1
405	и тот	2	1
406	позволили ему	1	1
407	творчество и	1	1
408	и те	1	1
409	на его	3	1
410	не следует	1	1
411	уже видели	1	1
412	и еще	2	1
413	но гораздо	1	1
414	не как	1	1
415	однако он	1	1
416	том чтобы	2	1
417	своего времени	2	1
418	все с	1	1
419	но все	1	1
420	это конечно	3	1
421	однако все	1	1
422	не будет	1	1
423	факт что	1	1
424	вызвать у	1	1
425	а когда	1	1
426	чего он	1	1
427	только не	1	1
428	и с	14	1
429	не худо	1	1
430	с другими	1	1
431	есть не	1	1
432	для нее	2	1
433	это не	1	1
434	везде и	1	1
435	указанием на	1	1
436	в итоге	1	1
437	в жизни	3	1
438	из первых	1	1
439	кажется что	2	1
440	а вот	1	1
441	для них	1	1
442	но уже	1	1
443	в высшей	1	1
444	все было	2	1
445	этот шум	1	1
446	на основании	2	1
447	а за	1	1
448	этим и	1	1
449	он и	6	1
450	когда я	1	1
451	о чем	1	1
452	и впоследствии	1	1
453	и тогда	1	1
454	было не	1	1
455	или менее	3	1
456	правды на	1	1
457	что такое	2	1
458	таким же	1	1
459	интерес и	2	1
460	заключать в	1	1
461	это делает	2	1
462	почти не	2	1
463	открывается та	1	1
464	в их	1	1
465	то для	1	1
466	что вся	1	1
467	уже здесь	1	1
468	мысли и	4	1
469	бы мы	1	1
470	в частном	1	1
471	но эта	1	1
472	был не	2	1
473	теми же	1	1
474	была не	2	1
475	с такими	1	1
476	и почти	2	1
477	здесь достаточно	1	1
478	и вообще	4	1
479	даже в	2	1
480	и вся	1	1
481	как будет	1	1
482	человек и	1	1
483	в таких	1	1
484	с которой	1	1
485	как о	1	1
486	то чего	1	1
487	дело в	4	1
488	и вместо	1	1
489	на два	1	1
490	и притом	3	1
491	на него	3	1
492	не по	2	1
493	г с	2	1
494	не могло	1	1
495	он мог	1	1
496	он с	1	1
497	это мы	2	1
498	того и	2	1
499	именно с	2	1
500	этих двух	1	1
501	или как	1	1
502	вот что	3	1
503	бы по	1	1
504	предмета он	1	1
505	вместо этого	1	1
506	этом отношении	1	1
507	окончательном виде	1	1
508	что на	2	1
509	за ними	1	1
510	чрезвычайно легко	1	1
511	читаем о	1	1
512	одним из	2	1
513	в стиле	1	1
514	у меня	2	1
515	которого он	2	1
516	прямо говорит	1	1
517	относиться к	1	1
518	и такие	2	1
519	в окончательном	1	1
520	не есть	1	1
521	всегда в	1	1
522	характера по	1	1
523	вовсе без	1	1
524	описывает и	1	1
525	знаем что	2	1
526	мысль о	1	1
527	уже с	1	1
528	роль в	1	1
529	и которую	1	1
530	так и	6	1
531	те же	1	1
532	не с	1	1
533	которая была	1	1
534	в результате	2	1
535	что дело	2	1
536	он к	1	1
537	ней как	1	1
538	все дело	1	1
539	и нужно	1	1
540	у нее	1	1
541	говоря в	1	1
542	часто и	2	1
543	быть этот	1	1
544	впоследствии и	2	1
545	то из	1	1
546	и самым	1	1
547	на вопрос	1	1
548	второй половине	1	1
549	и просто	3	1
550	можно сказать	6	1
551	времени в	2	1
552	это часто	1	1
553	нас в	1	1
554	знает что	1	1
555	это было	6	1
556	и всю	1	1
557	которой мы	2	1
558	тогда мы	1	1
559	этому поводу	1	1
560	этот момент	2	1
561	или иначе	1	1
562	что человек	1	1
563	не видел	1	1
564	в другой	1	1
565	и можно	2	1
566	даже для	1	1
567	мог найти	1	1
568	смысле его	1	1
569	порядка и	1	1
570	но с	1	1
571	план только	1	1
572	всякого рода	2	1
573	дело с	1	1
574	сказали что	1	1
575	вернее сказать	1	1
576	она ни	1	1
577	по этому	2	1
578	то почему	1	1
579	хочется мне	1	1
580	и у	4	1
581	и насколько	1	1
582	только на	3	1
583	ни одного	1	1
584	себя и	1	1
585	в начале	3	1
586	целого ряда	1	1
587	от других	1	1
588	не из	2	1
589	и других	2	1
590	который боялся	1	1
591	только одно	1	1
592	место как	1	1
593	представлений о	1	1
594	с этими	3	1
595	для меня	4	1
596	тому же	2	1
597	друг друга	1	1
598	потому его	1	1
599	не видал	1	1
600	в других	1	1
601	не было	5	1
602	относился к	4	1
603	только у	1	1
604	философа в	1	1
605	мне и	1	1
606	обычном смысле	1	1
607	рассказывает в	2	1
608	как у	1	1
609	которые можно	1	1
610	именно в	1	1
611	по своим	3	1
612	а именно	2	1
613	будет ли	1	1
614	не потому	1	1
615	не прав	1	1
616	люди как	2	1
617	что для	4	1
618	обратить внимание	2	1
619	он только	1	1
620	был в	3	1
621	есть такого	1	1
622	и своим	1	1
623	жизнь в	2	1
624	долго и	1	1
625	в припадке	1	1
626	на эту	1	1
627	него не	3	1
628	вероятно не	2	1
629	которые как	1	1
630	мы знаем	2	1
631	и философа	1	1
632	если не	3	1
633	как именно	1	1
634	виде в	2	1
635	в момент	2	1
636	была уже	2	1
637	в частности	2	1
638	время с	1	1
639	с первого	2	1
640	и особенно	4	1
641	которые заставляют	1	1
642	по одному	1	1
643	поэзия и	1	1
644	не одно	1	1
645	и глубоко	2	1
646	он будет	2	1
647	одновременно с	1	1
648	в тот	2	1
649	из этой	1	1
650	фактом а	1	1
651	кто из	1	1
652	на свете	1	1
653	этих случаев	1	1
654	уже цитировали	1	1
655	которые отсюда	1	1
656	сейчас же	1	1
657	действительность в	1	1
658	оба они	2	1
659	о его	2	1
660	между прочим	11	1
661	нисколько не	2	1
662	пока еще	2	1
663	которых он	2	1
664	уже на	1	1
665	логической мысли	1	1
666	сейчас увидим	2	1
667	том виде	1	1
668	от него	2	1
669	собственно говоря	3	1
670	и ни	2	1
671	поэтическая и	1	1
672	мы должны	2	1
673	его жизнь	1	1
674	это делал	1	1
675	бы на	1	1
676	отношении к	1	1
677	не хотели	1	1
678	гораздо больше	1	1
679	именно здесь	1	1
680	это все	1	1
681	сведения о	2	1
682	между ними	1	1
683	с ней	1	1
684	и эта	1	1
685	то здесь	1	1
686	и так	3	1
687	жизни а	1	1
688	и заключать	1	1
689	почему он	1	1
690	до какой	1	1
691	ко всему	1	1
692	значение не	1	1
693	несколько времени	1	1
694	очень любил	3	1
695	в заключение	1	1
696	просто не	2	1
697	жизни и	5	1
698	тем самым	2	1
699	все что	2	1
