N	2gram	Ircho_Kome_2	FransuaR
162	точки зрения	4	2
163	что именно	2	2
164	хотя и	4	2
165	и отчасти	1	2
166	как он	3	2
167	у женщин	1	2
168	на его	1	2
169	он не	2	2
170	на этом	2	2
171	самим собой	1	2
172	второй половины	2	2
173	это было	4	2
174	системе образов	1	2
175	самый характер	1	2
176	мы видели	1	2
177	в развитии	2	2
178	из этих	4	2
179	но если	3	2
180	в своей	3	2
181	представление о	2	2
182	они уже	1	2
183	из области	1	2
184	мы находим	2	2
185	их в	1	2
186	и очень	1	2
187	как о	1	2
188	что их	2	2
189	у кого	1	2
190	только его	1	2
191	так что	5	2
192	связи с	3	2
193	это уже	1	2
194	к себе	1	2
195	в области	1	2
196	должен быть	1	2
197	всех трех	1	2
198	времени и	1	2
199	возможно что	3	2
200	приблизился к	1	2
201	внимание на	1	2
202	между тем	4	2
203	и во	2	2
204	там и	1	2
205	тем более	1	2
206	в античной	2	2
207	на сцену	3	2
208	и весьма	1	2
209	они могут	1	2
210	человека с	1	2
211	себя в	3	2
212	да еще	2	2
213	мудрость в	1	2
214	в iv	7	2
215	никто не	3	2
216	в конце	2	2
217	как его	1	2
218	может быть	11	2
219	как раз	1	2
220	а на	2	2
221	если мы	1	2
222	до конца	1	2
223	не на	1	2
224	а не	1	2
225	речевой стихии	1	2
226	одну из	1	2
227	мира в	4	2
228	и вовсе	2	2
229	в частности	4	2
230	как это	4	2
231	отрывок из	1	2
232	не был	1	2
233	своего времени	2	2
234	для нас	3	2
235	в эту	1	2
236	бы в	2	2
237	в этих	4	2
238	еще более	2	2
239	для его	1	2
240	в том	11	2
241	и у	2	2
242	другой стороны	1	2
243	от всех	2	2
244	что даже	1	2
245	здесь же	1	2
246	и другие	2	2
247	того времени	3	2
248	из четырех	2	2
249	и шире	1	1
250	до него	1	1
251	для выяснения	1	1
252	по адресу	4	1
253	переходит к	1	1
254	роль играет	1	1
255	тем же	1	1
256	в мыслях	1	1
257	и постоянных	1	1
258	из его	2	1
259	в их	3	1
260	его не	1	1
261	для своего	1	1
262	деле здесь	1	1
263	нам в	1	1
264	память о	1	1
265	века мы	1	1
266	еды и	1	1
267	хуже чем	1	1
268	не вполне	2	1
269	современников и	1	1
270	в последующих	1	1
271	в самих	1	1
272	ему в	1	1
273	то это	2	1
274	из комедии	5	1
275	еще не	6	1
276	всегда можно	1	1
277	между собой	1	1
278	время в	1	1
279	что его	3	1
280	в различных	1	1
281	и мира	1	1
282	язык у	1	1
283	во внешнем	1	1
284	в изображении	2	1
285	источники в	1	1
286	о смерти	1	1
287	все внимание	1	1
288	значение и	1	1
289	свою жизнь	1	1
290	по отношению	3	1
291	рассказывает как	1	1
292	отношение к	2	1
293	не просто	1	1
294	нет и	2	1
295	этих словах	1	1
296	и я	2	1
297	чем же	1	1
298	нечто подобное	1	1
299	и нет	1	1
300	там же	1	1
301	отклик на	2	1
302	воина и	2	1
303	что по	2	1
304	было устроено	1	1
305	он то	1	1
306	настаивает на	1	1
307	и к	2	1
308	в ожидании	1	1
309	более или	1	1
310	в действительности	2	1
311	следующим образом	1	1
312	на войну	1	1
313	сатира на	1	1
314	и хотя	2	1
315	со своей	3	1
316	представлению о	1	1
317	в которой	5	1
318	в целом	4	1
319	чем больше	1	1
320	платон в	2	1
321	к индивидуальному	1	1
322	в нашем	2	1
323	связанного с	1	1
324	думать что	1	1
325	имеет для	1	1
326	не могла	1	1
327	и если	2	1
328	и стало	1	1
329	в плен	2	1
330	никакому сомнению	1	1
331	ими в	1	1
332	по общему	1	1
333	и необычным	1	1
334	с собой	2	1
335	но все	3	1
336	в каждом	3	1
337	для всех	3	1
338	за то	4	1
339	зрения на	1	1
340	его в	4	1
341	обоих случаях	2	1
342	на протяжении	10	1
343	в уже	2	1
344	в глазах	2	1
345	и дает	2	1
346	нам по	1	1
347	здесь нет	1	1
348	в жизни	1	1
349	на основании	5	1
350	с тем	5	1
351	необходимость в	1	1
352	со своими	1	1
353	которой он	1	1
354	он и	1	1
355	несмотря на	1	1
356	каждым новым	1	1
357	чем в	2	1
358	и тогда	1	1
359	которые никогда	1	1
360	или менее	1	1
361	таким же	1	1
362	в следующем	2	1
363	источник этой	1	1
364	во времена	1	1
365	представляла собой	1	1
366	место в	4	1
367	не столько	1	1
368	и действиях	1	1
369	было очень	1	1
370	могло бы	1	1
371	от его	1	1
372	признать что	2	1
373	времени не	1	1
374	по всем	2	1
375	не могли	1	1
376	как от	1	1
377	вещей и	1	1
378	молодыми людьми	1	1
379	ним в	1	1
380	в устах	1	1
381	для нее	1	1
382	по себе	1	1
383	значительное место	1	1
384	этой области	1	1
385	не менее	4	1
386	не раз	1	1
387	эта мысль	1	1
388	этого же	1	1
389	в обоих	3	1
390	правда в	1	1
391	того как	3	1
392	родился в	1	1
393	та или	1	1
394	не имеет	3	1
395	ничего не	1	1
396	одна из	2	1
397	к концу	3	1
398	эти три	1	1
399	разной степени	1	1
400	встречаем у	1	1
401	как будто	4	1
402	был назван	1	1
403	не знали	1	1
404	ни о	1	1
405	представляется нам	1	1
406	в основу	1	1
407	и вполне	1	1
408	его с	1	1
409	той или	1	1
410	как человек	1	1
411	на это	2	1
412	и это	2	1
413	приходит к	1	1
414	у аристофана	2	1
415	всего этого	1	1
416	iv в	34	1
417	же не	2	1
418	небом и	1	1
419	женщина могла	1	1
420	в себя	1	1
421	действия и	1	1
422	то время	3	1
423	в пределах	1	1
424	если они	1	1
425	можно было	4	1
426	ясно что	8	1
427	мог бы	1	1
428	вокруг этого	1	1
429	в подарок	1	1
430	веры в	1	1
431	интересующих нас	1	1
432	жизнь и	1	1
433	остановимся на	1	1
434	об этом	2	1
435	еще во	1	1
436	и здесь	6	1
437	действию в	1	1
438	и поэтому	3	1
439	одного из	1	1
440	или на	2	1
441	на что	2	1
442	после того	2	1
443	только за	1	1
444	устроено пиршество	1	1
445	времени в	2	1
446	нас в	1	1
447	его материального	1	1
448	это была	1	1
449	типов или	1	1
450	восходит к	4	1
451	каждом из	1	1
452	и были	1	1
453	нем не	2	1
454	к приведенным	1	1
455	за этим	1	1
456	от них	1	1
457	судить о	1	1
458	что и	7	1
459	это не	2	1
460	в другой	2	1
461	выступает как	1	1
462	вслед за	2	1
463	играли в	1	1
464	в лице	2	1
465	замечает что	1	1
466	в которую	1	1
467	в сферу	1	1
468	этой маленькой	1	1
469	этой целью	2	1
470	хотя у	1	1
471	человека в	3	1
472	из глаз	1	1
473	тому назад	1	1
474	с ними	2	1
475	он помогает	1	1
476	с каждым	1	1
477	появиться на	1	1
478	по свидетельству	1	1
479	был тот	1	1
480	знаешь ли	1	1
481	по этому	1	1
482	в уста	2	1
483	ведущие к	1	1
484	едой и	1	1
485	и они	1	1
486	свидетельствует о	1	1
487	является не	2	1
488	этому вопросу	1	1
489	а то	1	1
490	мир в	1	1
491	не дошло	1	1
492	одно из	2	1
493	для него	1	1
494	изображается в	1	1
495	ни в	5	1
496	говорить об	1	1
497	раз на	1	1
498	яств и	1	1
499	у нее	2	1
500	мы можем	3	1
501	и продолжает	1	1
502	в системе	1	1
503	v в	14	1
504	ее на	1	1
505	в других	2	1
506	для того	5	1
507	в последние	4	1
508	чувствует себя	1	1
509	от ее	2	1
510	иначе чем	1	1
511	в число	1	1
512	или иной	1	1
513	и из	1	1
514	этой комедии	2	1
515	однако что	1	1
516	больше того	4	1
517	к которому	1	1
518	действующих лиц	5	1
519	во второй	1	1
520	а с	1	1
521	по всей	1	1
522	то ее	1	1
523	что для	4	1
524	говорит о	1	1
525	выступает в	1	1
526	им от	1	1
527	не было	3	1
528	на этот	4	1
529	не знает	1	1
530	комедии с	3	1
531	о чем	3	1
532	что из	2	1
533	в связи	3	1
534	для этой	2	1
535	в руках	4	1
536	на фоне	1	1
537	связь с	1	1
538	они играли	1	1
539	этой же	1	1
540	о себе	1	1
541	него в	1	1
542	люди и	1	1
543	на чем	1	1
544	xviii в	1	1
545	к его	2	1
546	в разной	1	1
547	между небом	1	1
548	и столь	3	1
549	знали что	1	1
550	над ним	1	1
551	к своему	1	1
552	до настоящего	1	1
553	он говорит	1	1
554	целом ряде	1	1
555	ли ты	1	1
556	наряду с	6	1
557	не удалось	2	1
558	ее своей	1	1
559	не больше	1	1
560	если человек	1	1
561	что же	1	1
562	и там	1	1
563	да и	3	1
564	по существу	1	1
565	них носили	1	1
566	исходя из	1	1
567	и богатство	1	1
568	в александрии	1	1
569	действительно не	1	1
570	поэтому когда	1	1
571	не является	2	1
572	только для	1	1
573	это был	1	1
574	что касается	3	1
575	здесь есть	1	1
576	под названием	2	1
577	всего они	1	1
578	этом же	2	1
579	происходит их	1	1
580	аристофана в	1	1
581	всякого рода	1	1
582	это как	1	1
583	из себя	1	1
584	которые его	1	1
585	находим в	1	1
586	в могилу	1	1
587	г и	5	1
588	городов и	1	1
589	он захватил	1	1
590	не слишком	1	1
591	лишь тогда	1	1
592	всех других	1	1
593	отношению к	3	1
594	бы его	1	1
595	и жизнь	2	1
596	и другой	1	1
597	надежного и	1	1
598	около г	1	1
599	пути к	2	1
600	по поводу	3	1
601	как на	1	1
