N	2gram	Vinokur_Ku_2	Problema
299	всякого рода	2	2
300	в большей	3	2
301	хотя бы	9	2
302	в целях	2	2
303	не будет	1	2
304	в свою	2	2
305	была бы	4	2
306	но еще	1	2
307	по поводу	2	2
308	к этому	4	2
309	во всяком	5	2
310	они не	1	2
311	отношения к	2	1
312	и т	39	1
313	в обычном	2	1
314	мы к	1	1
315	всем и	1	1
316	должен быть	5	1
317	сам по	1	1
318	на самом	2	1
319	тех же	2	1
320	это и	3	1
321	было то	1	1
322	и есть	2	1
323	свое место	2	1
324	в их	2	1
325	мы уже	1	1
326	а как	1	1
327	этого стихотворения	1	1
328	новое но	1	1
329	что если	2	1
330	вопрос о	9	1
331	о помощи	1	1
332	жизни это	1	1
333	с большим	1	1
334	становится в	1	1
335	не был	1	1
336	время в	1	1
337	в лондоне	1	1
338	с его	1	1
339	только после	1	1
340	не без	1	1
341	указание на	3	1
342	то мы	1	1
343	то он	1	1
344	и никто	1	1
345	а только	3	1
346	бы в	1	1
347	свою жизнь	1	1
348	и чужой	1	1
349	у них	1	1
350	земле в	1	1
351	или иное	3	1
352	эти внешние	1	1
353	сама по	1	1
354	а самый	1	1
355	с этим	3	1
356	вспомним что	1	1
357	перед нами	4	1
358	этом же	1	1
359	могли бы	2	1
360	что по	1	1
361	по пути	1	1
362	его к	2	1
363	это просто	2	1
364	под тем	1	1
365	то в	1	1
366	оттого что	1	1
367	бы и	4	1
368	что это	7	1
369	общее замечание	1	1
370	так или	2	1
371	чуть ли	1	1
372	в нашем	7	1
373	из этих	1	1
374	если мы	4	1
375	вопроса о	6	1
376	то обстоятельство	7	1
377	и если	2	1
378	вообще не	1	1
379	что она	3	1
380	больше всего	1	1
381	главным образом	3	1
382	т д	14	1
383	она становится	1	1
384	от которого	1	1
385	поскольку он	1	1
386	всех этих	3	1
387	он должен	1	1
388	же это	1	1
389	состоит в	2	1
390	можем найти	1	1
391	и вот	5	1
392	мало того	2	1
393	и по	3	1
394	же остается	1	1
395	лишь с	2	1
396	так например	1	1
397	прочие стороны	1	1
398	который здесь	1	1
399	на редкость	1	1
400	а по	1	1
401	интересно здесь	1	1
402	те или	1	1
403	который уже	1	1
404	по природе	1	1
405	некоторые основные	1	1
406	и дает	1	1
407	должен был	1	1
408	например с	1	1
409	которая была	1	1
410	и творчества	1	1
411	же образом	2	1
412	между собою	1	1
413	здесь можно	1	1
414	представляет себе	1	1
415	время еще	1	1
416	чем в	3	1
417	и некоторые	1	1
418	такой же	1	1
419	но я	1	1
420	мы как	1	1
421	но до	1	1
422	и при	1	1
423	что такое	3	1
424	в следующем	1	1
425	в такой	1	1
426	предложений но	1	1
427	его мнению	1	1
428	в положительном	1	1
429	еще с	1	1
430	не как	2	1
431	далее в	1	1
432	первым и	1	1
433	своего рода	4	1
434	что я	4	1
435	для всякого	1	1
436	в воспитании	1	1
437	результате этого	2	1
438	нельзя было	2	1
439	смысле а	1	1
440	творчества и	1	1
441	том чтобы	1	1
442	все это	5	1
443	сознание что	1	1
444	только те	1	1
445	их в	1	1
446	где нет	1	1
447	того кто	1	1
448	в устах	2	1
449	и под	1	1
450	культурной жизни	1	1
451	ни были	3	1
452	даже в	1	1
453	тому что	1	1
454	если и	3	1
455	можно ли	4	1
456	не раз	1	1
457	тем самым	2	1
458	xviii века	1	1
459	что эта	2	1
460	самого начала	1	1
461	хотелось бы	2	1
462	не имеет	4	1
463	на котором	1	1
464	поскольку однако	1	1
465	работе и	1	1
466	противоречии с	1	1
467	и два	1	1
468	виду не	1	1
469	что вы	1	1
470	ведь не	1	1
471	для всего	1	1
472	в день	2	1
473	это мы	1	1
474	вообще нет	1	1
475	где его	1	1
476	именно с	3	1
477	что наша	2	1
478	же время	3	1
479	во всем	1	1
480	ему и	1	1
481	масса у	1	1
482	то этот	1	1
483	следует что	3	1
484	является ли	2	1
485	этого рассуждения	1	1
486	которыми пользуется	1	1
487	не потому	1	1
488	и современный	1	1
489	уже о	3	1
490	когда мы	1	1
491	он лишен	2	1
492	здесь совершенно	1	1
493	с явным	1	1
494	делают их	1	1
495	и свободу	1	1
496	как только	1	1
497	присутствуют в	1	1
498	согласно которому	1	1
499	не встречается	1	1
500	свое значение	1	1
501	в очень	1	1
502	о каком	1	1
503	на это	3	1
504	где он	1	1
505	она не	2	1
506	в наше	2	1
507	и это	3	1
508	к действию	2	1
509	относящихся сюда	1	1
510	готов даже	1	1
511	смысле что	1	1
512	с ее	1	1
513	говоря уже	2	1
514	говорит и	1	1
515	на основе	1	1
516	и всякой	2	1
517	то или	3	1
518	еще два	1	1
519	что само	2	1
520	с самого	1	1
521	это для	1	1
522	это путь	1	1
523	обращаясь к	1	1
524	и когда	1	1
525	те же	3	1
526	в плоскости	2	1
527	отсюда и	2	1
528	здесь нет	1	1
529	мог бы	1	1
530	когда в	2	1
531	собственные имена	1	1
532	это только	2	1
533	смысле то	1	1
534	основана на	1	1
535	поэтому в	1	1
536	со стороны	4	1
537	покончить с	1	1
538	только потому	8	1
539	сводится к	3	1
540	с полным	1	1
541	и здесь	5	1
542	мы могли	2	1
543	не приходит	1	1
544	почему же	1	1
545	аналогии с	3	1
546	для немецкого	1	1
547	дать общую	1	1
548	обращается к	1	1
549	которых они	1	1
550	ее от	1	1
551	вся эта	2	1
552	vi в	1	1
553	нуждается в	2	1
554	который и	1	1
555	хотел бы	1	1
556	не стоило	1	1
557	и следовательно	2	1
558	следовало бы	2	1
559	в него	1	1
560	тех пор	2	1
561	которое было	2	1
562	но с	1	1
563	что очень	1	1
564	только у	1	1
565	а если	2	1
566	что всегда	1	1
567	одной из	1	1
568	этот вопрос	6	1
569	очень много	1	1
570	и такое	1	1
571	наше время	2	1
572	этого достаточно	1	1
573	нет не	1	1
574	к русской	1	1
575	же и	2	1
576	в большинстве	1	1
577	в поэзии	1	1
578	слова не	3	1
579	каким образом	1	1
580	то только	2	1
581	большинстве случаев	2	1
582	что для	2	1
583	на своего	1	1
584	здесь мы	2	1
585	был бы	2	1
586	одно из	1	1
587	говорить об	1	1
588	содержания и	1	1
589	не для	1	1
590	ее не	1	1
591	тому же	1	1
592	к ним	1	1
593	не говорите	1	1
594	которое является	1	1
595	а вторая	1	1
596	заметить что	1	1
597	этом отношении	3	1
598	от того	4	1
599	так легко	1	1
600	в форме	3	1
601	нет и	1	1
602	нужно было	1	1
603	реальных вещей	1	1
604	или иной	1	1
605	как у	2	1
606	и молнии	1	1
607	или иначе	3	1
608	не знали	1	1
609	чем он	1	1
610	в предисловии	1	1
611	по всей	1	1
612	и др	1	1
613	двух враждующих	1	1
614	ничего общего	1	1
615	превращается в	2	1
616	смысла и	2	1
617	не было	4	1
618	а на	2	1
619	поскольку она	1	1
620	до конца	3	1
621	не на	2	1
622	здесь были	1	1
623	однако и	2	1
624	человек в	1	1
625	а так	1	1
626	чтобы покончить	1	1
627	в одно	1	1
628	и вовсе	2	1
629	так называемых	2	1
630	на этой	4	1
631	нет никаких	1	1
632	ни за	1	1
633	на фоне	3	1
634	но оно	2	1
635	на который	2	1
636	и потому	2	1
637	как это	5	1
638	о возможности	2	1
639	из которых	3	1
640	же значение	1	1
641	быть это	1	1
642	почти всех	1	1
643	предисловии к	1	1
644	который мы	2	1
645	могут быть	4	1
646	в пределы	1	1
647	с тех	1	1
648	наша не	1	1
649	там где	5	1
650	том смысле	1	1
651	одно общее	1	1
652	за которым	1	1
653	но это	3	1
654	считает необходимым	1	1
655	между прочим	2	1
656	ничего кроме	1	1
657	однако не	4	1
658	которые были	1	1
659	фигуры и	1	1
660	с большой	1	1
661	слова но	1	1
662	выше не	1	1
663	и от	2	1
664	что оно	3	1
665	а все	1	1
666	обе эти	1	1
667	бы даже	1	1
668	речи с	2	1
669	который является	1	1
670	тем более	1	1
671	не должен	1	1
672	мы должны	2	1
673	но зато	2	1
674	зрения в	3	1
675	только что	1	1
676	я в	1	1
677	ни было	1	1
678	но вот	2	1
679	с ними	2	1
680	это все	1	1
681	не говоря	2	1
682	только как	2	1
683	можно привести	1	1
684	только о	2	1
685	напечатанной в	1	1
686	очень простой	1	1
687	таким же	2	1
688	в голову	1	1
689	того или	2	1
690	в искусстве	1	1
691	в своих	2	1
692	это в	2	1
693	написанной под	1	1
694	свое и	1	1
695	которая не	1	1
696	этой точки	2	1
