N	2gram	Vygotskiy__4	KFilosof
131	независимо от	1	3
132	ясно и	1	3
133	бы и	2	3
134	бы не	2	3
135	всех этих	3	3
136	для того	23	3
137	и совершенно	5	3
138	в корне	1	3
139	из него	1	3
140	могла бы	4	3
141	в другом	1	3
142	этом смысле	1	3
143	рядом с	1	3
144	нигде не	1	3
145	что этот	3	3
146	тогда когда	1	3
147	на язык	1	3
148	ничего не	2	3
149	меня в	1	3
150	ясно что	5	3
151	в виду	2	3
152	о том	20	3
153	других людей	1	3
154	ним и	1	3
155	того что	4	3
156	всем его	1	3
157	был бы	3	3
158	тем что	3	3
159	в данный	1	3
160	что не	4	3
161	до конца	7	3
162	ближе к	1	3
163	поскольку он	1	3
164	смысл в	1	3
165	от него	1	3
166	и ни	1	3
167	не должен	1	3
168	только с	2	3
169	не быть	1	3
170	в свою	1	3
171	в то	3	3
172	себя как	1	2
173	не остается	1	2
174	все остальное	2	2
175	и то	2	2
176	он может	2	2
177	это и	5	2
178	едва ли	2	2
179	а как	2	2
180	вопрос о	2	2
181	и конечно	2	2
182	с его	2	2
183	совсем не	1	2
184	к которой	3	2
185	себя за	1	2
186	же с	1	2
187	как в	3	2
188	как к	1	2
189	и как	5	2
190	от этого	3	2
191	та же	3	2
192	думать что	2	2
193	ни одна	1	2
194	в этой	9	2
195	нами в	2	2
196	в виде	3	2
197	так и	3	2
198	то ни	1	2
199	не будет	4	2
200	и может	5	2
201	и мы	15	2
202	это целое	1	2
203	в жизни	4	2
204	кажется что	2	2
205	из нее	3	2
206	с тем	4	2
207	единого акта	1	2
208	есть его	1	2
209	это признание	1	2
210	и эти	2	2
211	по себе	9	2
212	тому что	6	2
213	что есть	1	2
214	нечто вроде	1	2
215	что эта	6	2
216	и ясно	2	2
217	и отсюда	1	2
218	дело в	1	2
219	того чтобы	22	2
220	вытекает из	1	2
221	же время	2	2
222	не нужен	1	2
223	в сознании	1	2
224	не потому	2	2
225	и именно	2	2
226	вокруг него	1	2
227	его с	1	2
228	бы он	1	2
229	ничего общего	1	2
230	говорить о	3	2
231	и когда	2	2
232	это только	1	2
233	жизнь и	4	2
234	даны в	4	2
235	сводится к	2	2
236	может не	1	2
237	и та	2	2
238	бы то	2	2
239	и просто	1	2
240	или как	1	2
241	однако что	1	2
242	ее от	1	2
243	вся эта	1	2
244	которой все	2	2
245	в ту	1	2
246	и она	2	2
247	мысль и	1	2
248	что только	1	2
249	тот же	3	2
250	дело с	3	2
251	что он	20	2
252	вступить в	1	2
253	а с	2	2
254	именно на	1	2
255	события и	1	2
256	мы получим	3	2
257	не из	1	2
258	и других	4	2
259	его и	2	2
260	слова в	1	2
261	содержания и	1	2
262	содержание и	1	2
263	были бы	1	2
264	ли это	3	2
265	для этого	8	2
266	себя и	1	2
267	прежде всего	2	2
268	смысла и	4	2
269	я уже	1	2
270	и потому	2	2
271	что за	1	2
272	это есть	1	2
273	дело здесь	1	2
274	быть не	2	2
275	в это	2	2
276	и смерти	1	2
277	этого слова	3	2
278	все остальные	1	2
279	но для	1	2
280	это уже	1	2
281	которым я	1	2
282	это можно	1	2
283	человек и	1	2
284	и факт	1	2
285	и смысл	2	2
286	потому что	24	2
287	но ни	1	2
288	и эта	2	2
289	к этому	4	2
290	говоря о	1	1
291	также и	2	1
292	человека и	1	1
293	в стороне	1	1
294	в средние	1	1
295	показать что	7	1
296	тем же	1	1
297	и до	3	1
298	что эти	2	1
299	не имеют	1	1
300	действительности и	1	1
301	его что	1	1
302	мы уже	5	1
303	той же	4	1
304	его не	2	1
305	со всех	1	1
306	число таких	2	1
307	но никто	1	1
308	бы что	1	1
309	не была	1	1
310	он как	1	1
311	бы ни	1	1
312	и ее	2	1
313	как я	3	1
314	так называемые	1	1
315	и он	3	1
316	всех сторон	1	1
317	мысли и	1	1
318	не был	2	1
319	столь же	2	1
320	в нашем	1	1
321	имеем здесь	1	1
322	мы будем	5	1
323	нет не	1	1
324	и всякий	2	1
325	черты и	2	1
326	а он	1	1
327	а через	1	1
328	и будет	1	1
329	не просто	4	1
330	события для	1	1
331	я только	1	1
332	в истории	1	1
333	более чем	1	1
334	с этим	5	1
335	что ее	2	1
336	и наконец	2	1
337	и к	2	1
338	в каком-то	2	1
339	в действительности	2	1
340	в этот	1	1
341	в первом	1	1
342	момент а	1	1
343	поэтому он	1	1
344	в самом	12	1
345	здесь возникает	1	1
346	значения как	1	1
347	в которой	4	1
348	из жизни	1	1
349	время имеет	1	1
350	все силы	1	1
351	на то	10	1
352	если он	2	1
353	делает не	1	1
354	в соответствующей	1	1
355	действительную жизнь	2	1
356	самого по	1	1
357	эту мысль	1	1
358	на его	1	1
359	есть действительно	1	1
360	с чем	2	1
361	к выводу	1	1
362	что она	10	1
363	не следует	1	1
364	главным образом	1	1
365	и одна	1	1
366	и формальные	1	1
367	с основной	1	1
368	прав с	1	1
369	образом и	1	1
370	остается совершенно	2	1
371	их в	3	1
372	его от	1	1
373	на этом	3	1
374	будем говорить	1	1
375	конца и	2	1
376	следует конечно	1	1
377	имеют в	1	1
378	об этом	4	1
379	что мне	1	1
380	и с	2	1
381	и чтобы	2	1
382	то есть	13	1
383	это было	4	1
384	точке в	1	1
385	а есть	1	1
386	должен был	3	1
387	на характер	1	1
388	смерть и	1	1
389	нашего исследования	1	1
390	всю жизнь	2	1
391	и уже	4	1
392	одна и	2	1
393	несмотря на	1	1
394	в не	1	1
395	и было	1	1
396	и свершается	1	1
397	такой же	2	1
398	в один	1	1
399	отсюда что	1	1
400	в этих	1	1
401	жизнь не	1	1
402	другим и	1	1
403	и тут	1	1
404	какие бы	1	1
405	как все	4	1
406	он должен	1	1
407	всяком случае	3	1
408	которого является	1	1
409	она в	1	1
410	и вокруг	1	1
411	мы найдем	1	1
412	все и	1	1
413	цели и	1	1
414	не от	1	1
415	свой смысл	1	1
416	является еще	1	1
417	признать что	1	1
418	значение для	1	1
419	является только	1	1
420	однако он	1	1
421	совершенно разные	1	1
422	совершенно иначе	3	1
423	но он	6	1
424	всякий другой	1	1
425	ним в	2	1
426	новое и	1	1
427	и очень	1	1
428	нет никакого	1	1
429	любви и	1	1
430	на один	1	1
431	в отношении	1	1
432	отчетливо и	1	1
433	она не	3	1
434	тяжелую и	1	1
435	что ему	2	1
436	мысли в	1	1
437	одна из	4	1
438	здесь на	1	1
439	но может	2	1
440	так чтобы	2	1
441	значит ли	1	1
442	к другим	1	1
443	к такому	2	1
444	но только	1	1
445	действие но	1	1
446	только не	2	1
447	все свои	1	1
448	находятся в	1	1
449	закон и	1	1
450	в противоречие	1	1
451	действительно в	2	1
452	такая же	1	1
453	за исключением	1	1
454	кровью и	1	1
455	вместо того	2	1
456	и мысли	1	1
457	к этим	1	1
458	здесь же	1	1
459	до того	1	1
460	не является	2	1
461	у меня	1	1
462	к таким	2	1
463	ни о	1	1
464	только от	1	1
465	в живой	1	1
466	в трагедии	10	1
467	которых он	1	1
468	исходить из	1	1
469	и времени	1	1
470	лежащий в	1	1
471	есть только	2	1
472	во все	3	1
473	и такие	1	1
474	отличается от	1	1
475	случаен и	1	1
476	к тому	12	1
477	они даны	1	1
478	всего что	1	1
479	оно может	1	1
480	если мы	12	1
481	нас от	3	1
482	и о	4	1
483	с ее	3	1
484	что все	11	1
485	как не	1	1
486	свою очередь	1	1
487	всего этого	1	1
488	и от	2	1
489	характер и	1	1
490	мысль о	1	1
491	ведь оно	1	1
492	уже с	2	1
493	но мы	2	1
494	она только	1	1
495	как с	1	1
496	что может	3	1
497	с собой	1	1
498	мы только	1	1
499	простой пример	1	1
500	и каждый	1	1
501	это событие	1	1
502	решает дела	1	1
503	который я	1	1
504	остается только	1	1
505	в последней	2	1
506	основана на	2	1
507	и даже	1	1
508	образом в	2	1
509	действительность и	1	1
510	все дело	2	1
511	на все	2	1
512	и превращает	1	1
513	другими словами	1	1
514	все содержание	1	1
515	к действительности	1	1
516	она всегда	1	1
517	можно сказать	2	1
518	акта в	1	1
519	ни на	2	1
520	и во	1	1
521	в конечном	1	1
522	все в	1	1
523	и новое	1	1
524	которая сама	1	1
525	акта но	1	1
526	которой мы	3	1
527	связь но	1	1
528	но нет	1	1
529	это лишь	1	1
530	уже во	1	1
531	если это	1	1
532	к ней	1	1
533	есть что	1	1
534	в жизнь	1	1
535	и другую	3	1
536	в каких	2	1
537	ровно ничего	1	1
538	спасает его	1	1
539	один из	2	1
540	но с	1	1
541	имеем два	1	1
542	мы видим	6	1
543	согласиться с	1	1
544	одной из	1	1
545	единое событие	1	1
546	в какой	5	1
547	и кажется	2	1
548	и так	4	1
549	поэтому и	1	1
550	это живой	1	1
551	нем нет	2	1
552	построения и	2	1
553	же и	1	1
554	бы возникнуть	1	1
555	не можем	3	1
556	только на	1	1
557	дано в	1	1
558	а то	1	1
559	в душе	1	1
560	конечном счете	1	1
561	него все	2	1
562	только одно	2	1
563	него нет	1	1
564	одно из	2	1
565	себе в	1	1
566	никто не	4	1
567	нет она	1	1
568	не для	3	1
569	смысле этого	3	1
570	так как	12	1
571	ее не	1	1
572	мы можем	5	1
573	но уже	1	1
574	и никогда	1	1
575	как раз	9	1
576	нас как	1	1
577	просто не	1	1
578	это будет	1	1
579	такому же	1	1
580	именно как	2	1
581	границы и	1	1
582	во власти	1	1
583	был не	1	1
584	и содержания	1	1
585	она и	1	1
586	не теряя	1	1
587	и признания	1	1
588	и из	3	1
589	с другим	1	1
590	на ее	2	1
591	до этого	2	1
592	здесь в	3	1
593	мы никогда	3	1
594	или просто	1	1
595	и самая	1	1
596	во второй	1	1
597	и др	1	1
598	и затем	3	1
599	ли отсюда	1	1
600	этот термин	1	1
601	превращается в	1	1
602	может жить	1	1
603	не решает	1	1
604	и своего	1	1
605	уже давно	1	1
606	моментов и	1	1
607	другом случае	1	1
608	здесь дело	1	1
609	конечно только	1	1
610	ничем не	2	1
611	с которым	1	1
612	меня есть	1	1
613	тоне дан	1	1
614	что мы	6	1
615	действия в	1	1
616	связь с	5	1
617	нет ничего	1	1
618	него в	1	1
619	действие которое	1	1
620	эти слова	3	1
621	вместе с	8	1
622	к его	1	1
623	смысл который	1	1
624	противоречие с	1	1
625	дать в	1	1
626	что именно	3	1
627	из которых	3	1
628	над ним	2	1
629	ко всякому	1	1
630	когда мы	6	1
631	и смысла	1	1
632	самого себя	1	1
633	это значит	1	1
634	есть тот	1	1
635	лежит в	2	1
636	к следующему	1	1
637	он начинает	2	1
638	к событию	2	1
639	слова и	4	1
640	события а	2	1
641	только для	1	1
642	о его	1	1
643	и таким	1	1
644	к двум	1	1
645	же самое	6	1
646	не сумел	3	1
647	не раз	1	1
648	существовала до	1	1
649	за его	1	1
650	здесь вовсе	1	1
651	не станет	1	1
652	при таком	3	1
653	или в	1	1
654	мы пытаемся	1	1
655	когда он	7	1
656	совершенно иной	1	1
657	в эту	1	1
658	мы должны	6	1
659	только что	15	1
660	мы ничего	1	1
661	все они	2	1
662	или не	1	1
663	же в	1	1
664	за этим	3	1
665	что форма	2	1
666	с ней	1	1
667	ней все	1	1
668	средние века	1	1
669	была бы	2	1
670	мысли чувства	1	1
671	равно как	1	1
672	того же	1	1
673	день и	1	1
674	по которой	1	1
675	бы его	3	1
676	технический прием	1	1
677	самое что	2	1
678	ее в	4	1
679	в искусстве	2	1
680	по поводу	4	1
681	это в	4	1
682	это понятие	1	1
683	который не	2	1
684	гораздо более	1	1
685	во всяком	3	1
