N	2gram	Voloshinov_1	Komedia
138	о чем	1	3
139	в связи	2	3
140	из которых	3	3
141	в тех	3	3
142	да и	4	3
143	с этой	1	3
144	все это	4	3
145	мы найдем	2	3
146	или в	2	3
147	для нас	3	3
148	а в	5	3
149	в своей	2	3
150	жизни и	3	3
151	того времени	4	3
152	не может	12	3
153	также что	1	2
154	одним из	1	2
155	по отдельным	1	2
156	только потому	2	2
157	и есть	1	2
158	перед лицом	1	2
159	мы имеем	2	2
160	мы не	9	2
161	говорить о	1	2
162	х годов	1	2
163	в виду	3	2
164	в ее	3	2
165	и другие	1	2
166	если в	1	2
167	ведь мы	1	2
168	отнюдь не	10	2
169	в одной	1	2
170	что именно	3	2
171	целый ряд	3	2
172	в действительности	1	2
173	от этого	1	2
174	за собой	1	2
175	да еще	2	2
176	с той	1	2
177	бы и	2	2
178	чуть ли	2	2
179	в нашем	5	2
180	роль в	3	2
181	и если	1	2
182	он не	2	2
183	в силу	1	2
184	на этом	1	2
185	об этом	3	2
186	связанных с	3	2
187	это не	3	2
188	как видно	1	2
189	не всегда	2	2
190	поводом для	1	2
191	в развитии	1	2
192	когда в	1	2
193	в следующем	1	2
194	бы к	1	2
195	которые в	2	2
196	не в	6	2
197	в конце	6	2
198	однако в	2	2
199	вовсе не	2	2
200	одна из	1	2
201	в одном	3	2
202	в какой-то	2	2
203	и после	1	2
204	не является	5	2
205	жизненных ситуаций	1	2
206	всего в	3	2
207	на это	4	2
208	и это	7	2
209	протяжении почти	1	2
210	как не	2	2
211	говоря уже	1	2
212	с самого	4	2
213	и что	1	2
214	похож на	1	2
215	в мире	2	2
216	с собой	2	2
217	их точки	1	2
218	или на	1	2
219	и во	1	2
220	и все	4	2
221	в другой	1	2
222	вслед за	1	2
223	даже на	2	2
224	представления о	1	2
225	все время	5	2
226	все больше	2	2
227	и дает	1	2
228	тот же	2	2
229	с ними	1	2
230	в какой	2	2
231	или его	1	2
232	теперь в	3	2
233	является не	1	2
234	отношение к	2	2
235	от того	3	2
236	нет и	3	2
237	со стороны	1	2
238	и к	4	2
239	до сих	1	2
240	с другой	1	2
241	а на	2	2
242	возвращаясь к	1	2
243	если не	3	2
244	должна была	2	2
245	так называемых	1	2
246	по своему	3	2
247	в течение	1	2
248	в той	5	2
249	как бы	28	2
250	затем и	1	2
251	сих пор	2	2
252	в так	2	2
253	бы в	5	2
254	еще более	2	2
255	хотя бы	18	2
256	не говоря	2	2
257	от всех	1	2
258	можно привести	1	2
259	и жизнь	2	2
260	в голову	3	2
261	социального положения	1	2
262	говоря о	1	1
263	отношения к	3	1
264	чувствовать себя	1	1
265	с кем	2	1
266	самом деле	4	1
267	мы имели	2	1
268	ли то	1	1
269	как результат	1	1
270	что эти	2	1
271	и этот	1	1
272	общественных отношений	1	1
273	не происходит	1	1
274	обойтись без	1	1
275	то для	1	1
276	на первый	1	1
277	сравнению с	1	1
278	для своего	1	1
279	до него	1	1
280	та же	3	1
281	на эти	2	1
282	в сущности	1	1
283	время только	1	1
284	они были	1	1
285	ему в	1	1
286	в каждой	1	1
287	чем больше	1	1
288	же мере	1	1
289	между собой	2	1
290	все эти	2	1
291	не был	1	1
292	качестве примера	1	1
293	в чем	1	1
294	там и	1	1
295	частной собственности	1	1
296	то мы	3	1
297	сомневаться что	1	1
298	достаточно для	2	1
299	значение и	1	1
300	одного типа	1	1
301	конечном счете	1	1
302	каком направлении	1	1
303	в общем	1	1
304	и будет	1	1
305	не просто	2	1
306	шаг к	1	1
307	всю эту	1	1
308	быта и	1	1
309	первый взгляд	1	1
310	если она	1	1
311	для создания	1	1
312	в художественном	1	1
313	как к	1	1
314	комнаты и	1	1
315	и нет	2	1
316	однако не	1	1
317	тех случаях	2	1
318	и слова	1	1
319	как уже	2	1
320	не являются	1	1
321	тем же	3	1
322	мертвых душ	3	1
323	более или	1	1
324	гораздо более	2	1
325	роль играет	2	1
326	которого она	1	1
327	представляет собой	2	1
328	если мы	4	1
329	к достижению	2	1
330	всего к	1	1
331	остановиться на	1	1
332	красками и	1	1
333	в себе	9	1
334	самым существенным	1	1
335	имеет для	1	1
336	не могла	1	1
337	на его	5	1
338	не имеют	1	1
339	главным образом	3	1
340	время и	1	1
341	которой не	1	1
342	какое влияние	1	1
343	строить свою	1	1
344	в характере	1	1
345	в основу	1	1
346	в другом	1	1
347	его не	2	1
348	в ход	1	1
349	пока же	1	1
350	на все	1	1
351	во-вторых не	1	1
352	знает что	1	1
353	по себе	1	1
354	в жизни	2	1
355	чем другом	1	1
356	но уже	1	1
357	со своими	1	1
358	и уже	3	1
359	которой он	1	1
360	оживленной беседе	1	1
361	на две	1	1
362	мы видели	5	1
363	причину своего	1	1
364	выражение в	3	1
365	как таковой	3	1
366	и тогда	2	1
367	не мог	3	1
368	вопроса об	1	1
369	или менее	1	1
370	мы попытаемся	1	1
371	изображаемых в	1	1
372	во второй	3	1
373	от своего	1	1
374	и при	2	1
375	таким же	1	1
376	нас не	2	1
377	свою речь	1	1
378	я взял	2	1
379	и без	4	1
380	историю в	1	1
381	из которой	1	1
382	то лишь	1	1
383	должны были	2	1
384	значение для	1	1
385	нельзя было	1	1
386	в диалоге	1	1
387	нам в	3	1
388	обращение к	1	1
389	тем не	1	1
390	их в	3	1
391	как от	1	1
392	том же	1	1
393	в устах	1	1
394	вместе со	1	1
395	заставляет его	1	1
396	с точки	5	1
397	слов то	1	1
398	но они	1	1
399	тем самым	7	1
400	и роль	1	1
401	является чем-то	1	1
402	что эта	1	1
403	с которой	1	1
404	для каждого	2	1
405	это дает	1	1
406	на два	1	1
407	своего героя	2	1
408	в основе	2	1
409	числе их	1	1
410	иметь в	1	1
411	та или	1	1
412	никогда не	7	1
413	ничего не	8	1
414	благодаря тому	1	1
415	в разных	3	1
416	он собирается	1	1
417	хитрости и	1	1
418	иными словами	2	1
419	к типу	1	1
420	и является	5	1
421	и теперь	1	1
422	здесь же	1	1
423	так называемый	1	1
424	эти три	2	1
425	и оказывается	1	1
426	в области	5	1
427	в каком	2	1
428	высказывания уже	1	1
429	и другой	1	1
430	его с	1	1
431	той или	3	1
432	для его	1	1
433	совсем иначе	1	1
434	все еще	1	1
435	должен быть	2	1
436	находясь в	1	1
437	приходит к	1	1
438	происходит и	1	1
439	там оно	1	1
440	которые все	1	1
441	в собственном	1	1
442	представим себе	1	1
443	мысль о	1	1
444	в себя	1	1
445	огромное количество	1	1
446	отдельным строчкам	1	1
447	произведения и	1	1
448	что однако	1	1
449	уже первый	1	1
450	так ведь	1	1
451	времени и	2	1
452	не отражает	1	1
453	было в	4	1
454	реальной жизни	1	1
455	здесь нет	1	1
456	мог бы	1	1
457	в социальном	1	1
458	которые он	1	1
459	о связи	1	1
460	речь как	1	1
461	к самой	1	1
462	различное значение	1	1
463	по сравнению	1	1
464	является в	1	1
465	но иногда	1	1
466	и первые	1	1
467	о котором	1	1
468	с ним	2	1
469	с человеком	1	1
470	помнить что	2	1
471	пришли к	1	1
472	зрения на	2	1
473	и та	1	1
474	за пределами	1	1
475	но мы	2	1
476	можно более	1	1
477	никак не	1	1
478	как ее	1	1
479	одного из	1	1
480	все его	1	1
481	различие в	1	1
482	за свое	1	1
483	служит для	1	1
484	материал для	1	1
485	той социальной	2	1
486	лица и	1	1
487	но нет	1	1
488	нуждается в	2	1
489	уже только	1	1
490	что же	8	1
491	них в	1	1
492	и ни	2	1
493	от внешнего	1	1
494	и следовательно	5	1
495	играли в	1	1
496	дома в	1	1
497	в литературе	1	1
498	без нее	1	1
499	к которому	1	1
500	как например	2	1
501	по своей	2	1
502	слов или	2	1
503	обе эти	1	1
504	всякого рода	1	1
505	мы видим	3	1
506	с каждым	1	1
507	человека все	2	1
508	даже если	1	1
509	правда и	1	1
510	то он	3	1
511	тот или	1	1
512	человека с	2	1
513	конечно не	3	1
514	в большинстве	1	1
515	только на	3	1
516	в оживленной	1	1
517	свидетельствует о	1	1
518	в сознании	3	1
519	речь в	1	1
520	большинстве случаев	1	1
521	не так	3	1
522	для него	3	1
523	могло бы	1	1
524	его речь	2	1
525	содержание и	3	1
526	слово как	7	1
527	не о	1	1
528	речь и	4	1
529	этими словами	1	1
530	как раз	1	1
531	общения и	4	1
532	к той	1	1
533	он почти	1	1
534	само собой	4	1
535	были бы	4	1
536	из двух	2	1
537	и даже	3	1
538	или иной	4	1
539	тем у	5	1
540	и произведения	1	1
541	уважение к	3	1
542	выступает в	1	1
543	собой разумеется	2	1
544	а с	5	1
545	которое так	1	1
546	по всей	1	1
547	как можно	1	1
548	к более	1	1
549	и чуть	1	1
550	у нас	4	1
551	и завершает	1	1
552	а не	6	1
553	другой стороны	1	1
554	деятельности человека	2	1
555	из героев	2	1
556	частей из	2	1
557	там где	1	1
558	самого начала	4	1
559	лишь только	1	1
560	речи и	6	1
561	одна и	1	1
562	к внешней	1	1
563	несмотря на	2	1
564	с помощью	6	1
565	свою очередь	4	1
566	связь с	2	1
567	голову не	2	1
568	ближе всего	1	1
569	почти всей	1	1
570	сделать его	1	1
571	из трех	2	1
572	только его	1	1
573	в разной	1	1
574	без помощи	1	1
575	общественной мысли	1	1
576	не одно	1	1
577	к своему	4	1
578	каждым новым	1	1
579	предположить что	1	1
580	он говорит	1	1
581	однако эти	1	1
582	именно в	1	1
583	в состоянии	1	1
584	еще раз	1	1
585	но даже	2	1
586	экономического развития	1	1
587	этой самой	1	1
588	общественной жизни	10	1
589	является как	1	1
590	стоит только	1	1
591	за ним	1	1
592	которые были	1	1
593	за кем	1	1
594	ближе к	1	1
595	в более	1	1
596	в одно	1	1
597	это уже	1	1
598	случаях когда	2	1
599	ней также	1	1
600	само по	1	1
601	в результате	1	1
602	это как	1	1
603	когда он	1	1
604	не с	3	1
605	но об	2	1
606	установить связь	1	1
607	составляющих его	1	1
608	тем более	1	1
609	чтобы его	1	1
610	не должен	2	1
611	и как	9	1
612	будто бы	1	1
613	много мыслей	1	1
614	человека не	4	1
615	нам не	1	1
616	и начало	1	1
617	нет ничего	2	1
618	в общих	1	1
619	между ними	3	1
620	из тех	1	1
621	не знает	3	1
622	сказать что	3	1
623	только как	1	1
624	была бы	1	1
625	то хотя	1	1
626	равно как	2	1
627	в свою	6	1
628	забывать что	2	1
629	слушали и	1	1
630	в последнем	1	1
631	или иного	5	1
632	жизни мы	2	1
633	словом если	1	1
634	таланта и	1	1
635	того или	5	1
636	роль играла	1	1
637	и эта	3	1
638	думать что	1	1
639	так же	4	1
640	все что	1	1
