N	2gram	Bakhtin_Pr_1	StatiiOP
349	является таким	1	1
350	и другие	1	1
351	не все	1	1
352	остаются в	1	1
353	а и	1	1
354	автора но	2	1
355	к верной	1	1
356	из таких	1	1
357	писал не	1	1
358	которые не	1	1
359	в истории	2	1
360	что как	1	1
361	в своем	8	1
362	и нет	2	1
363	однако не	2	1
364	и как	7	1
365	и внутреннюю	1	1
366	но эта	4	1
367	себе дело	1	1
368	и художественного	1	1
369	более или	1	1
370	материалом и	1	1
371	держать знамя	1	1
372	от этого	1	1
373	поэтому и	4	1
374	тяготеет к	2	1
375	духа в	1	1
376	в литературном	1	1
377	тон в	1	1
378	время во	1	1
379	в известном	1	1
380	всего необходимо	1	1
381	другом случае	1	1
382	чем его	1	1
383	темы с	1	1
384	частности на	1	1
385	как он	1	1
386	но на	1	1
387	всей его	2	1
388	что она	6	1
389	идей и	1	1
390	в нем	19	1
391	это третье	1	1
392	и больше	1	1
393	него были	1	1
394	он должен	1	1
395	же это	1	1
396	какой бы	2	1
397	находит себе	1	1
398	автора от	1	1
399	также является	2	1
400	что такой	1	1
401	же касается	1	1
402	него при	1	1
403	самого автора	7	1
404	к другу	1	1
405	не трудно	1	1
406	решал в	1	1
407	слов о	1	1
408	этих форм	1	1
409	зрения на	7	1
410	подходит к	2	1
411	которая как	1	1
412	переносит центр	1	1
413	с начала	2	1
414	не делал	1	1
415	как такие	1	1
416	между отдельными	2	1
417	этим образом	1	1
418	степени является	1	1
419	был очень	1	1
420	он является	1	1
421	рядом с	14	1
422	социальные силы	1	1
423	мы видели	1	1
424	чем в	2	1
425	даже там	2	1
426	зрения ее	1	1
427	нисколько не	2	1
428	она ему	1	1
429	или менее	1	1
430	поэтому он	1	1
431	их он	1	1
432	сказать так	1	1
433	не во	3	1
434	к истории	1	1
435	почти не	1	1
436	сам и	1	1
437	не выступает	1	1
438	этому пути	1	1
439	высказана в	1	1
440	стиля так	1	1
441	они уже	3	1
442	могло бы	1	1
443	и политический	1	1
444	одном из	1	1
445	поэтому в	2	1
446	друг другу	2	1
447	не могли	1	1
448	того кто	1	1
449	бы быть	1	1
450	важно лишь	1	1
451	по себе	8	1
452	даже в	4	1
453	не раз	1	1
454	не о	2	1
455	может служить	1	1
456	дело в	1	1
457	того как	1	1
458	на него	3	1
459	которого он	1	1
460	и именно	1	1
461	традиции он	1	1
462	а наши	1	1
463	и над	1	1
464	иметь в	1	1
465	историческая картина	1	1
466	того чтобы	1	1
467	не могло	1	1
468	например у	1	1
469	в самой	6	1
470	или как	5	1
471	с одним	1	1
472	того в	1	1
473	на те	1	1
474	ее с	1	1
475	друг друга	3	1
476	а лишь	2	1
477	мы подходим	1	1
478	каждое переживание	2	1
479	со своим	2	1
480	е не	2	1
481	было не	1	1
482	и со	2	1
483	в стиле	1	1
484	вот в	1	1
485	все то	4	1
486	поэтому то	1	1
487	нет ни	2	1
488	xviii века	1	1
489	героев и	3	1
490	же самое	1	1
491	его с	1	1
492	бы он	2	1
493	здесь же	1	1
494	и свое	1	1
495	образом но	2	1
496	него как	1	1
497	для себя	2	1
498	он ищет	1	1
499	и оно	1	1
500	и о	5	1
501	потому не	1	1
502	и образ	1	1
503	свою очередь	1	1
504	здесь не	1	1
505	не успел	1	1
506	в ее	1	1
507	только при	1	1
508	типа в	1	1
509	и этим	3	1
510	в произведении	4	1
511	в пределах	13	1
512	приводит к	3	1
513	вообще нет	1	1
514	в рамки	2	1
515	как с	1	1
516	до самого	1	1
517	и когда	1	1
518	и сам	2	1
519	можно было	2	1
520	в нескольких	1	1
521	те же	2	1
522	здесь как	1	1
523	к постановке	1	1
524	она была	1	1
525	именно этот	1	1
526	но у	4	1
527	является в	1	1
528	а эта	1	1
529	был не	1	1
530	из одного	4	1
531	с ним	5	1
532	к прошлому	1	1
533	в содержании	1	1
534	форме в	1	1
535	образом в	1	1
536	находится в	2	1
537	все его	3	1
538	автор не	1	1
539	вот почему	1	1
540	известной степени	1	1
541	тех кто	1	1
542	то они	2	1
543	тот особый	1	1
544	времени в	1	1
545	как у	1	1
546	соответствия между	1	1
547	знает что	1	1
548	такими же	1	1
549	сказать но	1	1
550	тем или	2	1
551	если принять	1	1
552	однако с	1	1
553	говорить об	1	1
554	ним и	3	1
555	что и	4	1
556	пути и	1	1
557	вообще и	1	1
558	именно в	5	1
559	каждом отдельном	1	1
560	в свете	4	1
561	он создал	1	1
562	в лучшем	2	1
563	и она	1	1
564	найти и	1	1
565	для самого	2	1
566	и последнее	1	1
567	известном смысле	1	1
568	где почти	1	1
569	его в	6	1
570	мне кажется	1	1
571	ли он	1	1
572	которой можно	1	1
573	это очень	1	1
574	лишь одна	1	1
575	который в	1	1
576	во вкусе	1	1
577	собственного голоса	1	1
578	воспринять и	1	1
579	которая была	1	1
580	целом это	1	1
581	именно на	2	1
582	конечно не	2	1
583	с нею	1	1
584	воли нет	1	1
585	такого изображения	1	1
586	ничто не	1	1
587	да еще	1	1
588	ни одного	2	1
589	первое и	1	1
590	он эту	1	1
591	пути по	1	1
592	является не	2	1
593	от других	1	1
594	не из	3	1
595	в живом	1	1
596	не дает	3	1
597	на пути	2	1
598	как вы	3	1
599	из них	1	1
600	и их	1	1
601	в одном	10	1
602	была дана	2	1
603	подходим к	1	1
604	существенно что	1	1
605	как его	1	1
606	но что	1	1
607	того или	1	1
608	во всей	2	1
609	голоса но	1	1
610	современности и	1	1
611	к той	1	1
612	своего творчества	1	1
613	в других	1	1
614	не укладывается	2	1
615	ней и	1	1
616	только у	3	1
617	не теряя	1	1
618	то это	1	1
619	из библии	1	1
620	по своим	2	1
621	а именно	1	1
622	как художественное	1	1
623	он это	1	1
624	элементов в	1	1
625	идеи идея	1	1
626	этой форме	2	1
627	к более	2	1
628	этого нового	1	1
629	она является	2	1
630	он становится	1	1
631	там где	10	1
632	случайным и	1	1
633	в одно	1	1
634	если не	1	1
635	как материал	1	1
636	с помощью	1	1
637	вступает в	1	1
638	является его	1	1
639	в частности	1	1
640	нет надобности	1	1
641	люди и	1	1
642	подхода к	1	1
643	не знал	1	1
644	в данном	2	1
645	что за	1	1
646	в той	2	1
647	тому как	3	1
648	что же	4	1
649	в литературе	4	1
650	по существу	3	1
651	та точка	1	1
652	из отдельных	1	1
653	в состоянии	1	1
654	дан в	1	1
655	должно быть	4	1
656	или другого	1	1
657	в контексте	2	1
658	личность как	1	1
659	лучшем случае	2	1
660	выделяются в	1	1
661	не больше	1	1
662	в книге	1	1
663	плане чисто	1	1
664	что последнее	1	1
665	это он	1	1
666	показать как	1	1
667	совершенно иное	2	1
668	самого последнего	1	1
669	или иным	1	1
670	совершенно иной	1	1
671	последнего времени	1	1
672	совершенно особых	1	1
673	и все	1	1
674	у них	1	1
675	места в	1	1
676	бы в	3	1
677	своих героев	2	1
678	на языке	2	1
679	хотя бы	2	1
680	отсюда же	2	1
681	и переносит	1	1
682	в связь	1	1
683	как человек	1	1
684	отношении к	3	1
685	а о	1	1
686	о своем	3	1
687	не знает	3	1
688	и возникает	1	1
689	поэтому ни	1	1
690	автора в	3	1
691	или иного	1	1
692	и еще	1	1
693	перейти к	1	1
694	есть и	2	1
695	художественного творчества	3	1
696	жизни и	2	1
697	но эти	2	1
698	вполне понятно	1	1
699	сказать по	1	1
700	также не	2	1
701	как слово	3	1
702	этой точки	1	1
703	только не	1	1
704	и эта	1	1
705	была для	3	1
706	так же	6	1
707	все что	3	1
708	они не	4	1
